WTP,TestDate,RawWaterTotalViolation,wqc_raw_total_min,wqc_raw_total_avg,wqc_raw_total_max
Langat 2,2021-01-12,Ammonia (NH4),0.07,0.07,0.07
Langat 2,2021-02-05,Ammonia (NH4),0.14,0.18,0.21
Langat 2,2021-02-06,Ammonia (NH4),0.08,0.08,0.08
Langat 2,2021-02-07,Ammonia (NH4),0.02,0.04,0.06
Langat 2,2021-02-08,Ammonia (NH4),0.05,0.09,0.13
Langat 2,2021-02-09,Ammonia (NH4),0.05,0.06,0.07
Langat 2,2021-02-10,Ammonia (NH4),0.04,0.08,0.11
Langat 2,2021-02-11,Ammonia (NH4),0.03,0.04,0.04
Langat 2,2021-02-12,Ammonia (NH4),0.02,0.03,0.04
Langat 2,2021-03-06,Ammonia (NH4),0.03,0.04,0.04
Langat 2,2021-03-07,Ammonia (NH4),0.08,0.14,0.2
Langat 2,2021-03-08,Ammonia (NH4),0.03,0.04,0.04
Langat 2,2021-03-09,Ammonia (NH4),0.04,0.05,0.05
Langat 2,2021-03-10,Ammonia (NH4),0.02,0.03,0.03
Langat 2,2021-03-11,Ammonia (NH4),0.06,0.07,0.08
Langat 2,2021-04-05,Ammonia (NH4),0.07,0.08,0.08
Langat 2,2021-04-06,Ammonia (NH4),0.05,0.06,0.07
Langat 2,2021-04-07,Ammonia (NH4),0.03,0.05,0.06
Langat 2,2021-04-08,Ammonia (NH4),0.02,0.02,0.02
Langat 2,2021-04-09,Ammonia (NH4),0.03,0.03,0.03
Langat 2,2021-04-10,Ammonia (NH4),0.06,0.07,0.08
Langat 2,2021-04-11,Ammonia (NH4),0.03,0.05,0.06
Langat 2,2021-04-12,Ammonia (NH4),0.1,0.11,0.11
Langat 2,2021-04-13,Ammonia (NH4),0.03,0.04,0.05
Langat 2,2021-04-14,Ammonia (NH4),0.02,0.06,0.09
Langat 2,2021-04-15,Ammonia (NH4),0.05,0.08,0.11
Langat 2,2021-04-16,Ammonia (NH4),0.04,0.07,0.1
Langat 2,2021-04-17,Ammonia (NH4),0.05,0.05,0.05
Langat 2,2021-04-18,Ammonia (NH4),0.12,0.13,0.13
Langat 2,2021-04-19,Ammonia (NH4),0.1,0.11,0.12
Langat 2,2021-04-20,Ammonia (NH4),0.03,0.08,0.12
Langat 2,2021-04-21,Ammonia (NH4),0.03,0.07,0.1
Langat 2,2021-04-22,Ammonia (NH4),0.04,0.05,0.05
Langat 2,2021-04-23,Ammonia (NH4),0.07,0.07,0.07
Langat 2,2021-04-24,Ammonia (NH4),0.13,0.14,0.15
Langat 2,2021-04-25,Ammonia (NH4),0.04,0.05,0.05
Langat 2,2021-04-26,Ammonia (NH4),0.04,0.05,0.05
Langat 2,2021-04-27,Ammonia (NH4),0.01,0.03,0.05
Langat 2,2021-04-28,Ammonia (NH4),0.04,0.13,0.21
Langat 2,2021-04-29,Ammonia (NH4),0.05,0.05,0.05
Langat 2,2021-05-05,Ammonia (NH4),0.04,0.05,0.05
Langat 2,2021-05-06,Ammonia (NH4),0.04,0.07,0.09
Langat 2,2021-05-07,Ammonia (NH4),0.1,0.11,0.11
Langat 2,2021-05-08,Ammonia (NH4),0.05,0.07,0.08
Langat 2,2021-05-09,Ammonia (NH4),0.03,0.03,0.03
Langat 2,2021-05-10,Ammonia (NH4),0.06,0.11,0.16
Langat 2,2021-05-11,Ammonia (NH4),0.01,0.02,0.02
Langat 2,2021-05-12,Ammonia (NH4),0.03,0.04,0.04
Langat 2,2021-05-14,Ammonia (NH4),0.13,0.17,0.2
Langat 2,2021-05-15,Ammonia (NH4),0.07,0.09,0.11
Langat 2,2021-05-17,Ammonia (NH4),0.08,0.09,0.1
Langat 2,2021-05-18,Ammonia (NH4),0.04,0.05,0.05
Langat 2,2021-05-19,Ammonia (NH4),0.06,0.1,0.14
Langat 2,2021-05-21,Ammonia (NH4),0.06,0.07,0.07
Langat 2,2021-05-22,Ammonia (NH4),0.09,0.11,0.12
Langat 2,2021-05-23,Ammonia (NH4),0.05,0.15,0.24
Langat 2,2021-05-24,Ammonia (NH4),0.04,0.05,0.05
Langat 2,2021-05-25,Ammonia (NH4),0.04,0.05,0.05
Langat 2,2021-05-26,Ammonia (NH4),0.09,0.1,0.1
Langat 2,2021-05-27,Ammonia (NH4),0.12,0.13,0.13
Langat 2,2021-05-29,Ammonia (NH4),0.07,0.08,0.09
Langat 2,2021-05-30,Ammonia (NH4),0.09,0.15,0.21
Langat 2,2021-05-31,Ammonia (NH4),0.05,0.06,0.06
Langat 2,2021-06-05,Ammonia (NH4),0.06,0.07,0.08
Langat 2,2021-06-06,Ammonia (NH4),0.05,0.08,0.1
Langat 2,2021-06-07,Ammonia (NH4),0.06,0.08,0.09
Langat 2,2021-06-08,Ammonia (NH4),0.0,0.02,0.04
Langat 2,2021-06-09,Ammonia (NH4),0.02,0.03,0.03
Langat 2,2021-06-10,Ammonia (NH4),0.03,0.06,0.09
Langat 2,2021-06-11,Ammonia (NH4),0.06,0.15,0.24
Langat 2,2021-06-12,Ammonia (NH4),0.02,0.02,0.02
Langat 2,2021-06-13,Ammonia (NH4),0.02,0.03,0.03
Langat 2,2021-06-14,Ammonia (NH4),0.05,0.08,0.1
Langat 2,2021-06-18,Ammonia (NH4),0.08,0.11,0.14
Langat 2,2021-06-19,Ammonia (NH4),0.05,0.06,0.07
Langat 2,2021-06-20,Ammonia (NH4),0.05,0.09,0.13
Langat 2,2021-06-21,Ammonia (NH4),0.06,0.06,0.06
Langat 2,2021-06-22,Ammonia (NH4),0.03,0.04,0.04
Langat 2,2021-06-23,Ammonia (NH4),0.02,0.05,0.07
Langat 2,2021-06-24,Ammonia (NH4),0.02,0.03,0.03
Langat 2,2021-06-25,Ammonia (NH4),0.02,0.03,0.03
Langat 2,2021-06-26,Ammonia (NH4),0.01,0.03,0.04
Langat 2,2021-06-27,Ammonia (NH4),0.02,0.04,0.05
Langat 2,2021-06-28,Ammonia (NH4),0.03,0.05,0.06
Langat 2,2021-06-29,Ammonia (NH4),0.04,0.08,0.12
Langat 2,2021-06-30,Ammonia (NH4),0.03,0.05,0.06
Langat 2,2021-07-05,Ammonia (NH4),0.1,0.11,0.11
Langat 2,2021-07-06,Ammonia (NH4),0.04,0.04,0.04
Langat 2,2021-07-07,Ammonia (NH4),0.03,0.04,0.05
Langat 2,2021-07-08,Ammonia (NH4),0.04,0.06,0.08
Langat 2,2021-07-09,Ammonia (NH4),0.03,0.04,0.04
Langat 2,2021-07-10,Ammonia (NH4),0.05,0.06,0.07
Langat 2,2021-07-11,Ammonia (NH4),0.07,0.09,0.1
Langat 2,2021-07-12,Ammonia (NH4),0.02,0.03,0.03
Langat 2,2021-07-15,Ammonia (NH4),0.07,0.08,0.09
Langat 2,2021-07-16,Ammonia (NH4),0.04,0.04,0.04
Langat 2,2021-07-17,Ammonia (NH4),0.05,0.08,0.11
Langat 2,2021-07-18,Ammonia (NH4),0.07,0.08,0.09
Langat 2,2021-07-19,Ammonia (NH4),0.04,0.06,0.07
Langat 2,2021-07-20,Ammonia (NH4),0.06,0.1,0.13
Langat 2,2021-07-21,Ammonia (NH4),0.0,0.05,0.09
Langat 2,2021-07-22,Ammonia (NH4),0.02,0.06,0.09
Langat 2,2021-07-23,Ammonia (NH4),0.02,0.03,0.03
Langat 2,2021-07-24,Ammonia (NH4),0.03,0.07,0.1
Langat 2,2021-07-25,Ammonia (NH4),0.01,0.02,0.02
Langat 2,2021-07-26,Ammonia (NH4),0.02,0.04,0.05
Langat 2,2021-07-27,Ammonia (NH4),0.03,0.04,0.04
Langat 2,2021-07-28,Ammonia (NH4),0.05,0.06,0.07
Langat 2,2021-07-29,Ammonia (NH4),0.06,0.09,0.11
Langat 2,2021-07-30,Ammonia (NH4),0.03,0.03,0.03
Langat 2,2021-07-31,Ammonia (NH4),0.03,0.05,0.06
Langat 2,2021-08-06,Ammonia (NH4),0.04,0.04,0.04
Langat 2,2021-08-07,Ammonia (NH4),0.08,0.13,0.18
Langat 2,2021-08-08,Ammonia (NH4),0.04,0.05,0.05
Langat 2,2021-08-09,Ammonia (NH4),0.03,0.03,0.03
Langat 2,2021-08-10,Ammonia (NH4),0.02,0.02,0.02
Langat 2,2021-08-11,Ammonia (NH4),0.04,0.05,0.06
Langat 2,2021-08-12,Ammonia (NH4),0.02,0.02,0.02
Langat 2,2021-08-13,Ammonia (NH4),0.06,0.07,0.08
Langat 2,2021-08-14,Ammonia (NH4),0.04,0.06,0.08
Langat 2,2021-08-15,Ammonia (NH4),0.02,0.06,0.09
Langat 2,2021-08-16,Ammonia (NH4),0.03,0.05,0.06
Langat 2,2021-08-19,Ammonia (NH4),0.04,0.04,0.04
Langat 2,2021-08-24,Ammonia (NH4),0.07,0.07,0.07
Langat 2,2021-08-26,Ammonia (NH4),0.04,0.05,0.06
Langat 2,2021-08-27,Ammonia (NH4),0.04,0.04,0.04
Langat 2,2021-08-28,Ammonia (NH4),0.04,0.07,0.1
Langat 2,2021-08-29,Ammonia (NH4),0.04,0.06,0.07
Langat 2,2021-08-30,Ammonia (NH4),0.03,0.05,0.07
Langat 2,2021-08-31,Ammonia (NH4),0.02,0.04,0.06
Langat 2,2021-09-05,Ammonia (NH4),0.06,0.09,0.11
Langat 2,2021-09-06,Ammonia (NH4),0.03,0.05,0.07
Langat 2,2021-09-07,Ammonia (NH4),0.06,0.07,0.07
Langat 2,2021-09-08,Ammonia (NH4),0.04,0.05,0.05
Langat 2,2021-09-09,Ammonia (NH4),0.03,0.03,0.03
Langat 2,2021-09-10,Ammonia (NH4),0.04,0.05,0.06
Langat 2,2021-09-12,Ammonia (NH4),0.02,0.03,0.03
Langat 2,2021-09-13,Ammonia (NH4),0.06,0.08,0.09
Langat 2,2021-09-15,Ammonia (NH4),0.03,0.03,0.03
Langat 2,2021-09-16,Ammonia (NH4),0.03,0.06,0.09
Langat 2,2021-09-20,Ammonia (NH4),0.04,0.05,0.06
Langat 2,2021-09-22,Ammonia (NH4),0.06,0.08,0.09
Langat 2,2021-09-23,Ammonia (NH4),0.03,0.06,0.09
Langat 2,2021-09-24,Ammonia (NH4),0.07,0.11,0.14
Langat 2,2021-09-25,Ammonia (NH4),0.02,0.03,0.03
Langat 2,2021-09-27,Ammonia (NH4),0.03,0.06,0.09
Langat 2,2021-09-30,Ammonia (NH4),0.1,0.11,0.12
Langat 2,2021-10-04,Ammonia (NH4),0.03,0.04,0.04
Langat 2,2021-10-05,Ammonia (NH4),0.05,0.06,0.07
Langat 2,2021-10-06,Ammonia (NH4),0.05,0.07,0.08
Langat 2,2021-10-08,Ammonia (NH4),0.03,0.04,0.04
Langat 2,2021-10-09,Ammonia (NH4),0.03,0.03,0.03
Langat 2,2021-10-10,Ammonia (NH4),0.02,0.07,0.12
Langat 2,2021-10-11,Ammonia (NH4),0.08,0.09,0.09
Langat 2,2021-10-12,Ammonia (NH4),0.02,0.03,0.04
Langat 2,2021-10-13,Ammonia (NH4),0.02,0.04,0.05
Langat 2,2021-10-14,Ammonia (NH4),0.02,0.03,0.04
Langat 2,2021-10-15,Ammonia (NH4),0.03,0.04,0.05
Langat 2,2021-10-16,Ammonia (NH4),0.02,0.03,0.04
Langat 2,2021-10-17,Ammonia (NH4),0.03,0.04,0.05
Langat 2,2021-10-18,Ammonia (NH4),0.02,0.03,0.04
Langat 2,2021-10-19,Ammonia (NH4),0.02,0.03,0.04
Langat 2,2021-10-20,Ammonia (NH4),0.02,0.05,0.08
Langat 2,2021-10-21,Ammonia (NH4),0.02,0.07,0.11
Langat 2,2021-10-23,Ammonia (NH4),0.03,0.03,0.03
Langat 2,2021-10-24,Ammonia (NH4),0.02,0.03,0.03
Langat 2,2021-10-25,Ammonia (NH4),0.02,0.03,0.03
Langat 2,2021-10-26,Ammonia (NH4),0.09,0.1,0.11
Langat 2,2021-10-27,Ammonia (NH4),0.15,0.16,0.16
Langat 2,2021-10-28,Ammonia (NH4),0.06,0.09,0.12
Langat 2,2021-10-29,Ammonia (NH4),0.04,0.04,0.04
Langat 2,2021-10-30,Ammonia (NH4),0.04,0.06,0.08
Langat 2,2021-10-31,Ammonia (NH4),0.05,0.17,0.29
Langat 2,2021-11-04,Ammonia (NH4),0.02,0.06,0.09
Langat 2,2021-11-05,Ammonia (NH4),0.06,0.08,0.1
Langat 2,2021-11-06,Ammonia (NH4),0.04,0.05,0.05
Langat 2,2021-11-07,Ammonia (NH4),0.04,0.07,0.1
Langat 2,2021-11-08,Ammonia (NH4),0.03,0.04,0.04
Langat 2,2021-11-09,Ammonia (NH4),0.02,0.03,0.03
Langat 2,2021-11-10,Ammonia (NH4),0.03,0.07,0.1
Langat 2,2021-11-11,Ammonia (NH4),0.05,0.16,0.26
Langat 2,2021-11-12,Ammonia (NH4),0.03,0.04,0.04
Langat 2,2021-11-13,Ammonia (NH4),0.06,0.07,0.07
Langat 2,2021-11-14,Ammonia (NH4),0.03,0.06,0.08
Langat 2,2021-11-15,Ammonia (NH4),0.03,0.04,0.05
Langat 2,2021-11-16,Ammonia (NH4),0.04,0.07,0.1
Langat 2,2021-11-17,Ammonia (NH4),0.06,0.06,0.06
Langat 2,2021-11-18,Ammonia (NH4),0.07,0.1,0.12
Langat 2,2021-11-19,Ammonia (NH4),0.03,0.04,0.05
Langat 2,2021-11-20,Ammonia (NH4),0.07,0.1,0.12
Langat 2,2021-11-21,Ammonia (NH4),0.06,0.07,0.08
Langat 2,2021-11-22,Ammonia (NH4),0.06,0.08,0.09
Langat 2,2021-11-23,Ammonia (NH4),0.09,0.11,0.12
Langat 2,2021-11-28,Ammonia (NH4),0.04,0.05,0.05
Langat 2,2021-11-29,Ammonia (NH4),0.07,0.08,0.08
Langat 2,2021-12-04,Ammonia (NH4),0.02,0.03,0.03
Langat 2,2021-12-06,Ammonia (NH4),0.02,0.02,0.02
Langat 2,2021-12-08,Ammonia (NH4),0.04,0.05,0.05
Langat 2,2021-12-09,Ammonia (NH4),0.02,0.02,0.02
Langat 2,2021-12-10,Ammonia (NH4),0.03,0.04,0.04
Langat 2,2021-12-11,Ammonia (NH4),0.02,0.03,0.04
Langat 2,2021-12-12,Ammonia (NH4),0.02,0.07,0.12
Langat 2,2021-12-13,Ammonia (NH4),0.02,0.05,0.07
Langat 2,2021-12-14,Ammonia (NH4),0.02,0.03,0.03
Langat 2,2021-12-15,Ammonia (NH4),0.02,0.04,0.05
Langat 2,2021-12-16,Ammonia (NH4),0.01,0.02,0.02
Langat 2,2021-12-17,Ammonia (NH4),0.02,0.04,0.05
Langat 2,2021-12-18,Ammonia (NH4),0.03,0.14,0.24
Langat 2,2021-12-26,Ammonia (NH4),0.03,0.05,0.07
Langat 2,2021-12-27,Ammonia (NH4),0.03,0.04,0.05
Langat 2,2021-12-28,Ammonia (NH4),0.06,0.09,0.11
Langat 2,2021-12-29,Ammonia (NH4),0.04,0.05,0.05
Langat 2,2021-12-30,Ammonia (NH4),0.02,0.05,0.08
Langat 2,2021-01-05,Manganese (Mn),0.19,0.21,0.23
Langat 2,2021-01-06,Manganese (Mn),0.12,0.13,0.13
Langat 2,2021-01-07,Manganese (Mn),0.06,0.07,0.08
Langat 2,2021-01-08,Manganese (Mn),0.05,0.06,0.06
Langat 2,2021-01-09,Manganese (Mn),0.12,0.16,0.2
Langat 2,2021-01-10,Manganese (Mn),0.09,0.09,0.09
Langat 2,2021-01-11,Manganese (Mn),0.11,0.13,0.14
Langat 2,2021-01-12,Manganese (Mn),0.07,0.08,0.09
Langat 2,2021-02-05,Manganese (Mn),0.2,0.32,0.43
Langat 2,2021-02-06,Manganese (Mn),0.11,0.24,0.36
Langat 2,2021-02-07,Manganese (Mn),0.08,0.08,0.08
Langat 2,2021-02-08,Manganese (Mn),0.04,0.06,0.07
Langat 2,2021-02-09,Manganese (Mn),0.1,0.11,0.12
Langat 2,2021-02-10,Manganese (Mn),0.06,0.08,0.09
Langat 2,2021-02-11,Manganese (Mn),0.05,0.07,0.08
Langat 2,2021-02-12,Manganese (Mn),0.08,0.08,0.08
Langat 2,2021-03-06,Manganese (Mn),0.08,0.12,0.15
Langat 2,2021-03-07,Manganese (Mn),0.13,0.28,0.42
Langat 2,2021-03-08,Manganese (Mn),0.03,0.04,0.05
Langat 2,2021-03-09,Manganese (Mn),0.07,0.12,0.17
Langat 2,2021-03-10,Manganese (Mn),0.06,0.07,0.07
Langat 2,2021-03-11,Manganese (Mn),0.08,0.11,0.14
Langat 2,2021-04-05,Manganese (Mn),0.17,0.17,0.17
Langat 2,2021-04-06,Manganese (Mn),0.11,0.16,0.21
Langat 2,2021-04-07,Manganese (Mn),0.09,0.13,0.17
Langat 2,2021-04-08,Manganese (Mn),0.03,0.04,0.04
Langat 2,2021-04-09,Manganese (Mn),0.05,0.06,0.06
Langat 2,2021-04-10,Manganese (Mn),0.09,0.09,0.09
Langat 2,2021-04-11,Manganese (Mn),0.05,0.07,0.09
Langat 2,2021-04-12,Manganese (Mn),0.09,0.11,0.12
Langat 2,2021-04-13,Manganese (Mn),0.06,0.06,0.06
Langat 2,2021-04-14,Manganese (Mn),0.07,0.12,0.17
Langat 2,2021-04-15,Manganese (Mn),0.14,0.2,0.25
Langat 2,2021-04-16,Manganese (Mn),0.09,0.15,0.2
Langat 2,2021-04-17,Manganese (Mn),0.11,0.12,0.12
Langat 2,2021-04-18,Manganese (Mn),0.2,0.23,0.25
Langat 2,2021-04-19,Manganese (Mn),0.11,0.18,0.25
Langat 2,2021-04-20,Manganese (Mn),0.1,0.11,0.11
Langat 2,2021-04-21,Manganese (Mn),0.09,0.1,0.11
Langat 2,2021-04-22,Manganese (Mn),0.09,0.15,0.2
Langat 2,2021-04-23,Manganese (Mn),0.15,0.19,0.22
Langat 2,2021-04-24,Manganese (Mn),0.25,0.28,0.3
Langat 2,2021-04-25,Manganese (Mn),0.11,0.12,0.12
Langat 2,2021-04-26,Manganese (Mn),0.07,0.1,0.12
Langat 2,2021-04-27,Manganese (Mn),0.09,0.1,0.11
Langat 2,2021-04-28,Manganese (Mn),0.17,0.3,0.43
Langat 2,2021-04-29,Manganese (Mn),0.19,0.19,0.19
Langat 2,2021-05-05,Manganese (Mn),0.11,0.14,0.16
Langat 2,2021-05-06,Manganese (Mn),0.12,0.15,0.17
Langat 2,2021-05-07,Manganese (Mn),0.24,0.27,0.29
Langat 2,2021-05-08,Manganese (Mn),0.12,0.37,0.61
Langat 2,2021-05-09,Manganese (Mn),0.05,0.07,0.09
Langat 2,2021-05-10,Manganese (Mn),0.09,0.11,0.13
Langat 2,2021-05-11,Manganese (Mn),0.06,0.06,0.06
Langat 2,2021-05-12,Manganese (Mn),0.07,0.07,0.07
Langat 2,2021-05-14,Manganese (Mn),0.21,0.23,0.25
Langat 2,2021-05-15,Manganese (Mn),0.13,0.16,0.18
Langat 2,2021-05-17,Manganese (Mn),0.19,0.2,0.2
Langat 2,2021-05-18,Manganese (Mn),0.09,0.14,0.18
Langat 2,2021-05-19,Manganese (Mn),0.12,0.18,0.24
Langat 2,2021-05-21,Manganese (Mn),0.13,0.23,0.32
Langat 2,2021-05-22,Manganese (Mn),0.16,0.17,0.17
Langat 2,2021-05-23,Manganese (Mn),0.1,0.28,0.45
Langat 2,2021-05-24,Manganese (Mn),0.09,0.1,0.11
Langat 2,2021-05-25,Manganese (Mn),0.08,0.09,0.09
Langat 2,2021-05-26,Manganese (Mn),0.16,0.17,0.17
Langat 2,2021-05-27,Manganese (Mn),0.29,0.34,0.38
Langat 2,2021-05-29,Manganese (Mn),0.08,0.1,0.12
Langat 2,2021-05-30,Manganese (Mn),0.26,0.33,0.4
Langat 2,2021-05-31,Manganese (Mn),0.13,0.14,0.14
Langat 2,2021-06-05,Manganese (Mn),0.1,0.11,0.12
Langat 2,2021-06-06,Manganese (Mn),0.17,0.23,0.28
Langat 2,2021-06-07,Manganese (Mn),0.1,0.14,0.17
Langat 2,2021-06-08,Manganese (Mn),0.02,0.04,0.06
Langat 2,2021-06-09,Manganese (Mn),0.03,0.04,0.05
Langat 2,2021-06-10,Manganese (Mn),0.07,0.08,0.08
Langat 2,2021-06-11,Manganese (Mn),0.11,0.33,0.55
Langat 2,2021-06-12,Manganese (Mn),0.07,0.11,0.14
Langat 2,2021-06-13,Manganese (Mn),0.05,0.06,0.07
Langat 2,2021-06-14,Manganese (Mn),0.1,0.15,0.19
Langat 2,2021-06-18,Manganese (Mn),0.14,0.21,0.28
Langat 2,2021-06-19,Manganese (Mn),0.1,0.15,0.2
Langat 2,2021-06-20,Manganese (Mn),0.14,0.17,0.19
Langat 2,2021-06-21,Manganese (Mn),0.1,0.12,0.13
Langat 2,2021-06-22,Manganese (Mn),0.07,0.09,0.11
Langat 2,2021-06-23,Manganese (Mn),0.04,0.06,0.07
Langat 2,2021-06-24,Manganese (Mn),0.04,0.06,0.07
Langat 2,2021-06-25,Manganese (Mn),0.06,0.08,0.1
Langat 2,2021-06-26,Manganese (Mn),0.05,0.07,0.08
Langat 2,2021-06-27,Manganese (Mn),0.06,0.08,0.09
Langat 2,2021-06-28,Manganese (Mn),0.08,0.1,0.11
Langat 2,2021-06-29,Manganese (Mn),0.1,0.11,0.12
Langat 2,2021-06-30,Manganese (Mn),0.08,0.11,0.13
Langat 2,2021-07-05,Manganese (Mn),0.22,0.26,0.29
Langat 2,2021-07-06,Manganese (Mn),0.07,0.08,0.08
Langat 2,2021-07-07,Manganese (Mn),0.08,0.08,0.08
Langat 2,2021-07-08,Manganese (Mn),0.02,0.07,0.12
Langat 2,2021-07-09,Manganese (Mn),0.04,0.05,0.06
Langat 2,2021-07-10,Manganese (Mn),0.11,0.12,0.13
Langat 2,2021-07-11,Manganese (Mn),0.14,0.16,0.17
Langat 2,2021-07-12,Manganese (Mn),0.11,0.11,0.11
Langat 2,2021-07-15,Manganese (Mn),0.17,0.28,0.38
Langat 2,2021-07-16,Manganese (Mn),0.08,0.11,0.13
Langat 2,2021-07-17,Manganese (Mn),0.08,0.15,0.21
Langat 2,2021-07-18,Manganese (Mn),0.08,0.11,0.14
Langat 2,2021-07-19,Manganese (Mn),0.08,0.1,0.12
Langat 2,2021-07-20,Manganese (Mn),0.08,0.1,0.12
Langat 2,2021-07-21,Manganese (Mn),0.03,0.08,0.13
Langat 2,2021-07-22,Manganese (Mn),0.07,0.17,0.26
Langat 2,2021-07-23,Manganese (Mn),0.05,0.06,0.06
Langat 2,2021-07-24,Manganese (Mn),0.05,0.06,0.06
Langat 2,2021-07-25,Manganese (Mn),0.03,0.04,0.04
Langat 2,2021-07-26,Manganese (Mn),0.03,0.04,0.05
Langat 2,2021-07-27,Manganese (Mn),0.03,0.03,0.03
Langat 2,2021-07-28,Manganese (Mn),0.03,0.06,0.08
Langat 2,2021-07-29,Manganese (Mn),0.06,0.07,0.07
Langat 2,2021-07-30,Manganese (Mn),0.03,0.05,0.06
Langat 2,2021-07-31,Manganese (Mn),0.07,0.12,0.16
Langat 2,2021-08-06,Manganese (Mn),0.09,0.1,0.1
Langat 2,2021-08-07,Manganese (Mn),0.18,0.3,0.42
Langat 2,2021-08-08,Manganese (Mn),0.1,0.12,0.13
Langat 2,2021-08-09,Manganese (Mn),0.07,0.07,0.07
Langat 2,2021-08-10,Manganese (Mn),0.04,0.05,0.06
Langat 2,2021-08-11,Manganese (Mn),0.09,0.12,0.14
Langat 2,2021-08-12,Manganese (Mn),0.05,0.05,0.05
Langat 2,2021-08-13,Manganese (Mn),0.1,0.11,0.12
Langat 2,2021-08-14,Manganese (Mn),0.04,0.06,0.07
Langat 2,2021-08-15,Manganese (Mn),0.06,0.08,0.09
Langat 2,2021-08-16,Manganese (Mn),0.06,0.08,0.09
Langat 2,2021-08-19,Manganese (Mn),0.07,0.08,0.09
Langat 2,2021-08-24,Manganese (Mn),0.12,0.13,0.13
Langat 2,2021-08-26,Manganese (Mn),0.12,0.14,0.15
Langat 2,2021-08-27,Manganese (Mn),0.1,0.11,0.12
Langat 2,2021-08-28,Manganese (Mn),0.09,0.11,0.13
Langat 2,2021-08-29,Manganese (Mn),0.07,0.1,0.12
Langat 2,2021-08-30,Manganese (Mn),0.08,0.13,0.17
Langat 2,2021-08-31,Manganese (Mn),0.09,0.23,0.37
Langat 2,2021-09-05,Manganese (Mn),0.19,0.22,0.24
Langat 2,2021-09-06,Manganese (Mn),0.07,0.09,0.1
Langat 2,2021-09-07,Manganese (Mn),0.12,0.14,0.15
Langat 2,2021-09-08,Manganese (Mn),0.1,0.14,0.17
Langat 2,2021-09-09,Manganese (Mn),0.03,0.04,0.05
Langat 2,2021-09-10,Manganese (Mn),0.07,0.08,0.08
Langat 2,2021-09-12,Manganese (Mn),0.04,0.06,0.07
Langat 2,2021-09-13,Manganese (Mn),0.27,0.29,0.31
Langat 2,2021-09-15,Manganese (Mn),0.08,0.11,0.14
Langat 2,2021-09-16,Manganese (Mn),0.07,0.14,0.21
Langat 2,2021-09-20,Manganese (Mn),0.13,0.15,0.17
Langat 2,2021-09-22,Manganese (Mn),0.1,0.16,0.21
Langat 2,2021-09-23,Manganese (Mn),0.11,0.13,0.14
Langat 2,2021-09-24,Manganese (Mn),0.07,0.09,0.11
Langat 2,2021-09-25,Manganese (Mn),0.06,0.09,0.12
Langat 2,2021-09-27,Manganese (Mn),0.06,0.33,0.6
Langat 2,2021-09-30,Manganese (Mn),0.18,0.24,0.29
Langat 2,2021-10-04,Manganese (Mn),0.09,0.11,0.12
Langat 2,2021-10-05,Manganese (Mn),0.11,0.17,0.22
Langat 2,2021-10-06,Manganese (Mn),0.08,0.1,0.11
Langat 2,2021-10-08,Manganese (Mn),0.09,0.11,0.12
Langat 2,2021-10-09,Manganese (Mn),0.07,0.08,0.08
Langat 2,2021-10-10,Manganese (Mn),0.05,0.09,0.13
Langat 2,2021-10-11,Manganese (Mn),0.15,0.23,0.3
Langat 2,2021-10-12,Manganese (Mn),0.03,0.05,0.07
Langat 2,2021-10-13,Manganese (Mn),0.06,0.07,0.08
Langat 2,2021-10-14,Manganese (Mn),0.05,0.06,0.06
Langat 2,2021-10-15,Manganese (Mn),0.04,0.05,0.05
Langat 2,2021-10-16,Manganese (Mn),0.04,0.04,0.04
Langat 2,2021-10-17,Manganese (Mn),0.03,0.04,0.04
Langat 2,2021-10-18,Manganese (Mn),0.05,0.06,0.06
Langat 2,2021-10-19,Manganese (Mn),0.04,0.05,0.05
Langat 2,2021-10-20,Manganese (Mn),0.04,0.11,0.18
Langat 2,2021-10-21,Manganese (Mn),0.05,0.1,0.14
Langat 2,2021-10-23,Manganese (Mn),0.07,0.08,0.08
Langat 2,2021-10-24,Manganese (Mn),0.05,0.06,0.06
Langat 2,2021-10-25,Manganese (Mn),0.05,0.09,0.12
Langat 2,2021-10-26,Manganese (Mn),0.22,0.23,0.23
Langat 2,2021-10-27,Manganese (Mn),0.23,0.24,0.25
Langat 2,2021-10-28,Manganese (Mn),0.12,0.15,0.18
Langat 2,2021-10-29,Manganese (Mn),0.1,0.1,0.1
Langat 2,2021-10-30,Manganese (Mn),0.11,0.12,0.13
Langat 2,2021-10-31,Manganese (Mn),0.15,0.27,0.38
Langat 2,2021-11-04,Manganese (Mn),0.09,0.15,0.21
Langat 2,2021-11-05,Manganese (Mn),0.13,0.18,0.22
Langat 2,2021-11-06,Manganese (Mn),0.08,0.09,0.09
Langat 2,2021-11-07,Manganese (Mn),0.16,0.19,0.21
Langat 2,2021-11-08,Manganese (Mn),0.11,0.13,0.14
Langat 2,2021-11-09,Manganese (Mn),0.04,0.09,0.13
Langat 2,2021-11-10,Manganese (Mn),0.08,0.11,0.14
Langat 2,2021-11-11,Manganese (Mn),0.17,0.3,0.43
Langat 2,2021-11-12,Manganese (Mn),0.07,0.08,0.08
Langat 2,2021-11-13,Manganese (Mn),0.1,0.12,0.14
