WTP,TestDate,RawWaterTotalViolation,wqc_raw_total_min,wqc_raw_total_avg,wqc_raw_total_max
Kepong,19/2/2022,Color,13,27.71,49
Kepong,19/2/2022,Turbidity,2.47,2.77,3.54
Kepong,19/2/2022,Ferum/Iron (Fe),0.07,0.07,0.07
Kepong,19/2/2022,Ammonia (NH4),0.15,0.15,0.15
Kepong,19/2/2022,Manganese (Mn),0,0,0
Sungai Semenyih,20/2/2022,pH,6.48,6.72,6.81
Sungai Semenyih,20/2/2022,Color,7,10.58,19
Sungai Semenyih,20/2/2022,Turbidity,42.5,242.46,1281
Sungai Semenyih,20/2/2022,Ferum/Iron (Fe),0.98,1.74,3.2
Sungai Semenyih,20/2/2022,Ammonia (NH4),0.06,0.09,0.17
Sungai Selangor Fasa 1,20/2/2022,pH,5.93,6.22,6.43
Sungai Selangor Fasa 1,20/2/2022,Color,276,603.58,1610
Sungai Batu,17/2/2022,Manganese (Mn),0.02,0.03,0.04
Sungai Serai,17/2/2022,pH,6.26,6.33,6.54
Sungai Serai,17/2/2022,Color,0,0.21,3
Sungai Serai,17/2/2022,Turbidity,2.1,2.36,2.67
Sungai Serai,17/2/2022,Ferum/Iron (Fe),0,0,0
Sungai Serai,17/2/2022,Ammonia (NH4),0.01,0.01,0.01
Sungai Serai,17/2/2022,Manganese (Mn),0,0,0
Sungai Gombak,17/2/2022,pH,6.31,7.01,7.24
Sungai Gombak,17/2/2022,Color,44,236.17,1067
Sungai Gombak,17/2/2022,Turbidity,9.1,113.53,1377
Sungai Gombak,17/2/2022,Ferum/Iron (Fe),0.03,0.08,0.12
Sungai Gombak,17/2/2022,Ammonia (NH4),0.22,0.22,0.22
Sungai Gombak,17/2/2022,Manganese (Mn),0.02,0.04,0.05
Labohan Dagang,17/2/2022,pH,7.06,7.2,7.32
Labohan Dagang,17/2/2022,Color,4,5.42,7
Labohan Dagang,17/2/2022,Turbidity,1.14,1.41,2.72
Labohan Dagang,17/2/2022,Ferum/Iron (Fe),0.05,0.06,0.07
Labohan Dagang,17/2/2022,Ammonia (NH4),0.07,0.07,0.08
Labohan Dagang,17/2/2022,Manganese (Mn),0.02,0.03,0.04
Rantau Panjang,17/2/2022,pH,6.35,6.51,6.58
Rantau Panjang,17/2/2022,Color,200,229.17,300
Rantau Panjang,17/2/2022,Turbidity,61,90.46,165
Rantau Panjang,17/2/2022,Ferum/Iron (Fe),0.69,0.95,1.39
Rantau Panjang,17/2/2022,Ammonia (NH4),0.26,0.3,0.33
Rantau Panjang,17/2/2022,Manganese (Mn),0.06,0.12,0.16
Ampang Intake,17/2/2022,pH,6.12,6.26,6.38
Ampang Intake,17/2/2022,Color,100,183.54,405
Ampang Intake,17/2/2022,Turbidity,19.6,36.72,81.3
Ampang Intake,17/2/2022,Ferum/Iron (Fe),0.7,0.7,0.7
Ampang Intake,17/2/2022,Ammonia (NH4),0.65,0.65,0.65
Ampang Intake,17/2/2022,Manganese (Mn),0,0,0
Kepong,17/2/2022,pH,6.71,6.85,6.94
Kepong,17/2/2022,Color,6,36.79,81
Kepong,17/2/2022,Turbidity,2.57,2.99,3.5
Kepong,17/2/2022,Ferum/Iron (Fe),0.07,0.07,0.07
Kepong,17/2/2022,Ammonia (NH4),0.05,0.05,0.05
Kepong,17/2/2022,Manganese (Mn),0,0,0
Sungai Tengi,17/2/2022,pH,5.33,5.65,6.05
Sungai Tengi,17/2/2022,Color,52,68.29,91
Sungai Tengi,17/2/2022,Turbidity,6.88,8.45,11.2
Sungai Tengi,17/2/2022,Ferum/Iron (Fe),0.29,0.44,0.56
Sungai Tengi,17/2/2022,Ammonia (NH4),0.09,0.09,0.09
Sungai Tengi,17/2/2022,Manganese (Mn),0.04,0.05,0.06
Sungai Lolo - Lama,17/2/2022,pH,0,0,0
Sungai Lolo - Lama,17/2/2022,Color,0,0,0
Sungai Lolo - Lama,17/2/2022,Turbidity,0,0,0
Sungai Lolo - Lama,17/2/2022,Ferum/Iron (Fe),0,0,0
Sungai Lolo - Lama,17/2/2022,Ammonia (NH4),0,0,0
Sungai Lolo - Lama,17/2/2022,Manganese (Mn),0,0,0
Bukit Nanas,17/2/2022,pH,6.32,6.36,6.4
Bukit Nanas,17/2/2022,Color,16,17,18
Bukit Nanas,17/2/2022,Turbidity,5.24,5.62,6.06
Bukit Nanas,17/2/2022,Ferum/Iron (Fe),0.4,0.44,0.47
Bukit Nanas,17/2/2022,Ammonia (NH4),0.16,0.18,0.2
Bukit Nanas,17/2/2022,Manganese (Mn),0.09,0.11,0.13
Bukit Tampoi,17/2/2022,pH,0,0,0
Bukit Tampoi,17/2/2022,Color,0,0,0
Bukit Tampoi,17/2/2022,Turbidity,0,0,0
Bukit Tampoi,17/2/2022,Ferum/Iron (Fe),0,0,0
Bukit Tampoi,17/2/2022,Ammonia (NH4),0,0,0
Bukit Tampoi,17/2/2022,Manganese (Mn),0,0,0
Sungai Pangsoon,17/2/2022,pH,7.46,7.51,7.59
Sungai Pangsoon,17/2/2022,Color,0,0,0
Sungai Pangsoon,17/2/2022,Turbidity,2.8,3.74,4.88
Sungai Pangsoon,17/2/2022,Ferum/Iron (Fe),0,0,0
Sungai Pangsoon,17/2/2022,Ammonia (NH4),0,0,0
Sungai Pangsoon,17/2/2022,Manganese (Mn),0,0,0
Bernam River Headworks (Old),17/2/2022,pH,6.12,6.34,6.57
Bernam River Headworks (Old),17/2/2022,Color,4,14.63,35
Bernam River Headworks (Old),17/2/2022,Turbidity,13.1,52.7,72.5
Bernam River Headworks (Old),17/2/2022,Ferum/Iron (Fe),0.95,1.05,1.17
Bernam River Headworks (Old),17/2/2022,Ammonia (NH4),0.04,0.06,0.09
Bernam River Headworks (Old),17/2/2022,Manganese (Mn),0.1,0.12,0.14
Sungai Selangor Fasa 2,18/2/2022,pH,6.2,6.38,6.6
Sungai Selangor Fasa 2,18/2/2022,Color,7,11.17,20
Sungai Selangor Fasa 2,18/2/2022,Turbidity,50,59.17,100
Sungai Selangor Fasa 2,18/2/2022,Ferum/Iron (Fe),1.33,1.39,1.48
Sungai Selangor Fasa 2,18/2/2022,Ammonia (NH4),0.15,0.19,0.25
Sungai Selangor Fasa 2,18/2/2022,Manganese (Mn),0.13,0.15,0.17
Sungai Selisek,18/2/2022,pH,6.52,6.6,6.68
Sungai Selisek,18/2/2022,Color,67,93.08,134
Sungai Selisek,18/2/2022,Turbidity,16.4,25.88,36.8
Sungai Selisek,18/2/2022,Ferum/Iron (Fe),0.62,0.69,0.75
Sungai Selisek,18/2/2022,Ammonia (NH4),0.01,0.03,0.06
Sungai Selisek,18/2/2022,Manganese (Mn),0.05,0.06,0.07
Kalumpang,18/2/2022,pH,6.69,6.97,7.17
Kalumpang,18/2/2022,Color,5,6.83,9
Kalumpang,18/2/2022,Turbidity,1.33,3.03,5.73
Kalumpang,18/2/2022,Ferum/Iron (Fe),0,0.03,0.06
Kalumpang,18/2/2022,Ammonia (NH4),0.03,0.03,0.03
Kalumpang,18/2/2022,Manganese (Mn),0,0.01,0.03
Sungai Sireh,18/2/2022,pH,4.68,4.87,5.1
Sungai Sireh,18/2/2022,Color,349,379.83,451
Sungai Sireh,18/2/2022,Turbidity,30,36.71,45
Sungai Sireh,18/2/2022,Ferum/Iron (Fe),1.22,1.23,1.24
Sungai Sireh,18/2/2022,Ammonia (NH4),0.89,1.05,1.19
Sungai Sireh,18/2/2022,Manganese (Mn),0.11,0.12,0.13
Sungai Dusun,18/2/2022,pH,5.52,5.58,5.66
Sungai Dusun,18/2/2022,Color,0,0,0
Sungai Dusun,18/2/2022,Turbidity,8.38,13.33,19.3
Sungai Rangkap,18/2/2022,pH,6.64,6.77,6.88
Sungai Rangkap,18/2/2022,Color,0,2.17,10
Sungai Rangkap,18/2/2022,Turbidity,2.26,3.14,4.51
Sungai Rangkap,18/2/2022,Ferum/Iron (Fe),0.11,0.11,0.11
Sungai Rangkap,18/2/2022,Ammonia (NH4),0.03,0.03,0.03
Sungai Rangkap,18/2/2022,Manganese (Mn),0.03,0.03,0.03
Sungai Dusun,18/2/2022,Ferum/Iron (Fe),1.07,1.11,1.15
Sungai Dusun,18/2/2022,Ammonia (NH4),0.02,0.02,0.02
Sungai Dusun,18/2/2022,Manganese (Mn),0.03,0.04,0.04
Batang Kali,18/2/2022,pH,6.71,6.86,6.97
Batang Kali,18/2/2022,Color,0,0,0
Batang Kali,18/2/2022,Turbidity,6.91,10.89,17
Batang Kali,18/2/2022,Ferum/Iron (Fe),0.19,0.19,0.2
Batang Kali,18/2/2022,Ammonia (NH4),0.42,0.42,0.42
Batang Kali,18/2/2022,Manganese (Mn),0.02,0.03,0.04
Sungai Labu,18/2/2022,pH,6.41,6.55,6.66
Sungai Labu,18/2/2022,Color,1,2.75,4
Sungai Labu,18/2/2022,Turbidity,3.27,3.58,3.95
Sungai Labu,18/2/2022,Ferum/Iron (Fe),0.08,0.09,0.09
Sungai Labu,18/2/2022,Ammonia (NH4),0.02,0.03,0.04
Sungai Labu,18/2/2022,Manganese (Mn),0.03,0.04,0.04
Langat 2,18/2/2022,pH,7.03,7.09,7.16
Langat 2,18/2/2022,Color,17,25.17,29
Langat 2,18/2/2022,Turbidity,163,506.5,902
Langat 2,18/2/2022,Ferum/Iron (Fe),1.99,2.55,3.1
Langat 2,18/2/2022,Ammonia (NH4),0.21,0.66,1.1
Langat 2,18/2/2022,Manganese (Mn),0.34,0.39,0.43
Salak Tinggi,18/2/2022,pH,6.24,6.42,6.54
Salak Tinggi,18/2/2022,Color,16,17,18
Salak Tinggi,18/2/2022,Turbidity,45.6,86.25,172
Salak Tinggi,18/2/2022,Ferum/Iron (Fe),0.11,0.14,0.19
Salak Tinggi,18/2/2022,Ammonia (NH4),0.31,0.42,0.56
Salak Tinggi,18/2/2022,Manganese (Mn),0.07,0.08,0.09
North Hummock,18/2/2022,pH,5.6,5.65,5.72
North Hummock,18/2/2022,Color,41,41,41
North Hummock,18/2/2022,Turbidity,2.13,2.55,3.49
North Hummock,18/2/2022,Ferum/Iron (Fe),0.39,0.48,0.56
North Hummock,18/2/2022,Ammonia (NH4),0.18,0.18,0.18
North Hummock,18/2/2022,Manganese (Mn),0.03,0.05,0.06
Cheras Batu 11,18/2/2022,pH,6.65,6.74,6.81
Cheras Batu 11,18/2/2022,Color,166,247.58,305
Cheras Batu 11,18/2/2022,Turbidity,109,128.75,143
Cheras Batu 11,18/2/2022,Ferum/Iron (Fe),0.12,0.19,0.26
Cheras Batu 11,18/2/2022,Ammonia (NH4),0.27,0.36,0.53
Sungai Rumput,18/2/2022,pH,6.95,7.04,7.16
Sungai Rumput,18/2/2022,Color,10,12.71,16
Sungai Rumput,18/2/2022,Turbidity,5.72,6.24,6.71
Sungai Rumput,18/2/2022,Ferum/Iron (Fe),0,0,0
Sungai Rumput,18/2/2022,Ammonia (NH4),0.04,0.04,0.04
Sungai Rumput,18/2/2022,Manganese (Mn),0,0,0
Cheras Batu 11,18/2/2022,Manganese (Mn),0.07,0.08,0.09
Sungai Pangsoon,18/2/2022,pH,7.18,7.34,7.52
Sungai Pangsoon,18/2/2022,Color,0,0,0
Sungai Pangsoon,18/2/2022,Turbidity,3.01,3.69,4.1
Sungai Pangsoon,18/2/2022,Ferum/Iron (Fe),0,0,0
Sungai Pangsoon,18/2/2022,Ammonia (NH4),0,0,0
Sungai Pangsoon,18/2/2022,Manganese (Mn),0,0,0
Semenyih 2 ,18/2/2022,pH,6.82,6.85,6.88
Semenyih 2 ,18/2/2022,Color,1,3.25,7
Semenyih 2 ,18/2/2022,Turbidity,2.5,4.07,5
Semenyih 2 ,18/2/2022,Ferum/Iron (Fe),0.03,0.05,0.07
Semenyih 2 ,18/2/2022,Ammonia (NH4),0.01,0.05,0.06
Semenyih 2 ,18/2/2022,Manganese (Mn),0.03,0.04,0.05
Sungai Lolo - Lama,18/2/2022,pH,0,0,0
Sungai Lolo - Lama,18/2/2022,Color,0,0,0
Sungai Lolo - Lama,18/2/2022,Turbidity,0,0,0
Sungai Lolo - Lama,18/2/2022,Ferum/Iron (Fe),0,0,0
Sungai Lolo - Lama,18/2/2022,Ammonia (NH4),0,0,0
Sungai Lolo - Lama,18/2/2022,Manganese (Mn),0,0,0
Bukit Nanas,18/2/2022,pH,6.3,6.35,6.4
Bukit Nanas,18/2/2022,Color,15,18.33,20
Bukit Nanas,18/2/2022,Turbidity,5.3,5.6,6.66
Bukit Nanas,18/2/2022,Ferum/Iron (Fe),0.36,0.41,0.46
Bukit Nanas,18/2/2022,Ammonia (NH4),0.35,0.38,0.4
Bukit Nanas,18/2/2022,Manganese (Mn),0.08,0.11,0.13
Sungai Batu,18/2/2022,pH,6.84,6.91,6.94
Sungai Batu,18/2/2022,Color,25,30.92,41
Sungai Batu,18/2/2022,Turbidity,2.02,2.14,2.25
Sungai Batu,18/2/2022,Ferum/Iron (Fe),0.22,0.23,0.24
Sungai Batu,18/2/2022,Ammonia (NH4),0.14,0.14,0.14
Sungai Batu,18/2/2022,Manganese (Mn),0.02,0.02,0.03
Sungai Selangor Fasa 3,18/2/2022,pH,5.66,5.74,5.8
Sungai Selangor Fasa 3,18/2/2022,Color,27,35,42
Sungai Selangor Fasa 3,18/2/2022,Turbidity,50.6,89.26,215
Sungai Selangor Fasa 3,18/2/2022,Ferum/Iron (Fe),1.19,1.35,1.66
Sungai Selangor Fasa 3,18/2/2022,Ammonia (NH4),0.05,0.08,0.15
Sungai Selangor Fasa 3,18/2/2022,Manganese (Mn),0.14,0.2,0.27
Kepong,18/2/2022,pH,6.75,6.83,6.92
Kepong,18/2/2022,Color,11,31.96,55
Kepong,18/2/2022,Turbidity,2.36,2.86,3.61
Kepong,18/2/2022,Ferum/Iron (Fe),0.07,0.07,0.07
Kepong,18/2/2022,Ammonia (NH4),0.15,0.15,0.15
Kepong,18/2/2022,Manganese (Mn),0,0,0
Wangsa Maju,19/2/2022,pH,6.25,6.29,6.34
Wangsa Maju,19/2/2022,Color,31,49.5,65
Wangsa Maju,19/2/2022,Turbidity,4.01,4.94,5.75
Wangsa Maju,19/2/2022,Ferum/Iron (Fe),0.32,0.4,0.52
Wangsa Maju,19/2/2022,Ammonia (NH4),0.26,0.26,0.26
Wangsa Maju,19/2/2022,Manganese (Mn),0.01,0.01,0.01
Sungai Selangor Fasa 1,19/2/2022,pH,5.93,6.13,6.4
Sungai Selangor Fasa 1,19/2/2022,Color,318,447.25,912
Sungai Selangor Fasa 1,19/2/2022,Turbidity,38,56.54,87.3
Sungai Selangor Fasa 1,19/2/2022,Ferum/Iron (Fe),1.5,1.95,2.53
Sungai Selangor Fasa 1,19/2/2022,Ammonia (NH4),0.04,0.05,0.05
Sungai Selangor Fasa 1,19/2/2022,Manganese (Mn),0.16,0.26,0.42
Sungai Selisek,19/2/2022,pH,6.6,6.63,6.66
Sungai Selisek,19/2/2022,Color,72,100.42,159
Sungai Selisek,19/2/2022,Turbidity,17.4,27.09,44.7
Sungai Selangor Fasa 1,20/2/2022,Turbidity,39.4,102.76,330
Sungai Selangor Fasa 1,20/2/2022,Ferum/Iron (Fe),1.1,1.74,2.09
Sungai Selangor Fasa 1,20/2/2022,Ammonia (NH4),0.04,0.05,0.06
Sungai Selangor Fasa 1,20/2/2022,Manganese (Mn),0.12,0.2,0.25
Sungai Semenyih,20/2/2022,Manganese (Mn),0.01,0.03,0.05
Ampang Intake,20/2/2022,pH,6.09,6.25,6.38
Ampang Intake,20/2/2022,Color,70,139.58,275
Ampang Intake,20/2/2022,Turbidity,15.4,28.29,55.9
Ampang Intake,20/2/2022,Ferum/Iron (Fe),0.17,0.17,0.17
Ampang Intake,20/2/2022,Ammonia (NH4),0.18,0.18,0.18
Ampang Intake,20/2/2022,Manganese (Mn),0,0,0
Sungai Sireh,20/2/2022,pH,5,5.17,5.39
Sungai Sireh,20/2/2022,Color,309,339.82,363
Sungai Sireh,20/2/2022,Turbidity,27,30.45,35
Sungai Sireh,20/2/2022,Ferum/Iron (Fe),1.22,1.24,1.28
Sungai Sireh,20/2/2022,Ammonia (NH4),0.83,0.92,0.99
Sungai Sireh,20/2/2022,Manganese (Mn),0.09,0.1,0.1
Sungai Dusun,20/2/2022,pH,5.32,5.56,5.69
Sungai Dusun,20/2/2022,Color,0,2.67,22
Sungai Dusun,20/2/2022,Turbidity,7.87,72.15,765
Sungai Dusun,20/2/2022,Ferum/Iron (Fe),0.71,0.75,0.79
Kuala Kubu Bharu,20/2/2022,pH,7.05,7.2,7.31
Kuala Kubu Bharu,20/2/2022,Color,8,48.25,107
Kuala Kubu Bharu,20/2/2022,Turbidity,2.05,8.15,17
Kuala Kubu Bharu,20/2/2022,Ferum/Iron (Fe),0.03,0.15,0.38
Kuala Kubu Bharu,20/2/2022,Ammonia (NH4),0.02,0.02,0.02
Kuala Kubu Bharu,20/2/2022,Manganese (Mn),0.02,0.03,0.04
Rantau Panjang,20/2/2022,pH,6.3,6.48,6.59
Rantau Panjang,20/2/2022,Color,200,266.67,400
Rantau Panjang,20/2/2022,Turbidity,56,129.71,284
Rantau Panjang,20/2/2022,Ferum/Iron (Fe),0.83,1.13,1.74
Rantau Panjang,20/2/2022,Ammonia (NH4),0.23,0.27,0.33
Ampang Intake,18/2/2022,pH,6.08,6.29,6.45
Ampang Intake,18/2/2022,Color,75,100.42,150
Ampang Intake,18/2/2022,Turbidity,15.3,20.33,30.3
Ampang Intake,18/2/2022,Ferum/Iron (Fe),0.2,0.2,0.2
Wangsa Maju,17/2/2022,pH,6.25,6.3,6.36
Wangsa Maju,17/2/2022,Color,32,53.96,69
Wangsa Maju,17/2/2022,Turbidity,4.19,4.93,5.73
Wangsa Maju,17/2/2022,Ferum/Iron (Fe),0.36,0.4,0.47
Wangsa Maju,17/2/2022,Ammonia (NH4),0.2,0.2,0.2
Wangsa Maju,17/2/2022,Manganese (Mn),0.02,0.02,0.02
Ampang Intake,18/2/2022,Ammonia (NH4),0.1,0.1,0.1
Ampang Intake,18/2/2022,Manganese (Mn),0,0,0
Rasa,17/2/2022,pH,7,7.03,7.1
Rasa,17/2/2022,Color,6,9.27,11
Rasa,17/2/2022,Turbidity,1.9,2.45,3.1
Rasa,17/2/2022,Ferum/Iron (Fe),0.12,0.17,0.27
Rasa,17/2/2022,Ammonia (NH4),0,0,0
Rasa,17/2/2022,Manganese (Mn),0.02,0.03,0.04
Bernam River Headworks (Old),18/2/2022,pH,6.35,6.42,6.48
Bernam River Headworks (Old),18/2/2022,Color,0,7.75,16
Bernam River Headworks (Old),18/2/2022,Turbidity,31.7,35.59,42.3
Bernam River Headworks (Old),18/2/2022,Ferum/Iron (Fe),0.84,0.9,1
Bernam River Headworks (Old),18/2/2022,Ammonia (NH4),0.07,0.14,0.23
Bernam River Headworks (Old),18/2/2022,Manganese (Mn),0.08,0.08,0.08
Sungai Semenyih,18/2/2022,pH,6.68,6.76,6.84
Sungai Semenyih,18/2/2022,Color,6,9.58,12
Sungai Semenyih,18/2/2022,Turbidity,71.2,86.56,111
Sungai Semenyih,18/2/2022,Ferum/Iron (Fe),1.11,1.42,1.64
Sungai Semenyih,18/2/2022,Ammonia (NH4),0.03,0.09,0.29
Sungai Semenyih,18/2/2022,Manganese (Mn),0.01,0.01,0.02
Bernam River Headworks (New),18/2/2022,pH,6.54,6.63,6.81
Bernam River Headworks (New),18/2/2022,Color,4,7.04,12
Bernam River Headworks (New),18/2/2022,Turbidity,38.4,43.65,49.2
Sungai Selangor Fasa 2,19/2/2022,pH,6.3,6.38,6.4
Sungai Selangor Fasa 2,19/2/2022,Color,7,9.67,15
Sungai Selangor Fasa 2,19/2/2022,Turbidity,50,77.5,140
Sungai Selangor Fasa 2,19/2/2022,Ferum/Iron (Fe),1.31,1.64,1.94
Sungai Selangor Fasa 2,19/2/2022,Ammonia (NH4),0.22,0.24,0.29
Sungai Selangor Fasa 2,19/2/2022,Manganese (Mn),0.13,0.2,0.29
Sungai Langat,18/2/2022,pH,6.31,6.42,6.54
Sungai Langat,18/2/2022,Color,10,16.92,30
Sungai Langat,18/2/2022,Turbidity,30.9,40.32,61.4
Sungai Langat,18/2/2022,Ferum/Iron (Fe),0.73,0.78,0.8
Sungai Langat,18/2/2022,Ammonia (NH4),0.22,0.37,0.57
Sungai Langat,18/2/2022,Manganese (Mn),0.09,0.12,0.16
Bernam River Headworks (New),18/2/2022,Ferum/Iron (Fe),1,1.34,1.56
Bernam River Headworks (New),18/2/2022,Ammonia (NH4),0.05,0.08,0.11
Bernam River Headworks (New),18/2/2022,Manganese (Mn),0.11,0.12,0.13
Rantau Panjang,18/2/2022,pH,6.5,6.58,6.66
Rantau Panjang,18/2/2022,Color,200,218.75,300
Rantau Panjang,18/2/2022,Turbidity,63,83.92,121
Rantau Panjang,18/2/2022,Ferum/Iron (Fe),0.65,0.7,0.77
Rantau Panjang,18/2/2022,Ammonia (NH4),0.31,0.37,0.48
Rantau Panjang,18/2/2022,Manganese (Mn),0.05,0.08,0.11
Labohan Dagang,18/2/2022,pH,7.01,7.27,7.42
Labohan Dagang,18/2/2022,Color,4,5.75,8
Labohan Dagang,18/2/2022,Turbidity,1.06,1.38,1.6
Labohan Dagang,18/2/2022,Ferum/Iron (Fe),0.05,0.07,0.09
Labohan Dagang,18/2/2022,Ammonia (NH4),0.05,0.06,0.06
Labohan Dagang,18/2/2022,Manganese (Mn),0.03,0.03,0.03
Sungai Serai,18/2/2022,pH,6.27,6.34,6.46
Sungai Serai,18/2/2022,Color,0,0.21,2
Sungai Serai,18/2/2022,Turbidity,1.91,2.06,2.25
Sungai Serai,18/2/2022,Ferum/Iron (Fe),0,0,0
Sungai Serai,18/2/2022,Ammonia (NH4),0,0,0
Sungai Serai,18/2/2022,Manganese (Mn),0,0,0
Sungai Tengi,18/2/2022,pH,5.41,5.66,5.89
Sungai Tengi,18/2/2022,Color,44,56.95,81
Sungai Tengi,18/2/2022,Turbidity,6.46,9.44,13.6
Sungai Tengi,18/2/2022,Ferum/Iron (Fe),0.68,0.7,0.71
Sungai Tengi,18/2/2022,Ammonia (NH4),0.13,0.13,0.13
Sungai Tengi,18/2/2022,Manganese (Mn),0.02,0.03,0.03
Sungai Gombak,18/2/2022,pH,6.86,7.16,7.38
Sungai Gombak,18/2/2022,Color,13,22.83,42
Sungai Gombak,18/2/2022,Turbidity,4.38,8.01,9.83
Sungai Gombak,18/2/2022,Ferum/Iron (Fe),0.13,0.15,0.17
Sungai Gombak,18/2/2022,Ammonia (NH4),0.11,0.11,0.11
Sungai Gombak,18/2/2022,Manganese (Mn),0.01,0.02,0.02
Bukit Tampoi,18/2/2022,pH,0,0,0
Bukit Tampoi,18/2/2022,Color,0,0,0
Bukit Tampoi,18/2/2022,Turbidity,0,0,0
Bukit Tampoi,18/2/2022,Ferum/Iron (Fe),0,0,0
Bukit Tampoi,18/2/2022,Ammonia (NH4),0,0,0
Bukit Tampoi,18/2/2022,Manganese (Mn),0,0,0
Sungai Lolo - Baru,18/2/2022,pH,7.25,7.53,7.75
Rasa,19/2/2022,Manganese (Mn),0.03,0.04,0.04
Sungai Selangor Fasa 2,21/2/2022,pH,6.4,6.46,6.6
Sungai Selangor Fasa 2,21/2/2022,Color,4,8.42,17
Sungai Selangor Fasa 2,21/2/2022,Turbidity,40,110,350
Sungai Selangor Fasa 2,21/2/2022,Ferum/Iron (Fe),1.18,1.46,1.93
Bernam River Headworks (Old),20/2/2022,pH,6.36,6.44,6.55
Bernam River Headworks (Old),20/2/2022,Color,0,7.63,18
Bernam River Headworks (Old),20/2/2022,Turbidity,31.3,37.51,115
Bernam River Headworks (Old),20/2/2022,Ferum/Iron (Fe),0.77,0.85,0.89
Bernam River Headworks (Old),20/2/2022,Ammonia (NH4),0.01,0.11,0.22
Bernam River Headworks (Old),20/2/2022,Manganese (Mn),0.07,0.07,0.07
Sungai Rangkap,20/2/2022,pH,6.66,6.71,6.78
Sungai Rangkap,20/2/2022,Color,0,2.54,9
Sungai Rangkap,20/2/2022,Turbidity,2.72,3.63,4.84
Sungai Rangkap,20/2/2022,Ferum/Iron (Fe),0.14,0.14,0.14
Sungai Rangkap,20/2/2022,Ammonia (NH4),0.03,0.03,0.03
Sungai Rangkap,20/2/2022,Manganese (Mn),0.04,0.04,0.04
Langat 2,20/2/2022,pH,7.1,7.17,7.28
Langat 2,20/2/2022,Color,9,11,15
Langat 2,20/2/2022,Turbidity,95,118.17,156
Langat 2,20/2/2022,Ferum/Iron (Fe),1.1,1.21,1.32
Langat 2,20/2/2022,Ammonia (NH4),0.08,0.12,0.16
Langat 2,20/2/2022,Manganese (Mn),0.13,0.18,0.23
Salak Tinggi,20/2/2022,pH,6.52,6.55,6.63
Salak Tinggi,20/2/2022,Color,16,16.25,18
Salak Tinggi,20/2/2022,Turbidity,44.5,49.84,63
Salak Tinggi,20/2/2022,Ferum/Iron (Fe),0.1,0.11,0.13
Salak Tinggi,20/2/2022,Ammonia (NH4),0.37,0.43,0.5
Salak Tinggi,20/2/2022,Manganese (Mn),0.08,0.09,0.1
Sungai Selangor Fasa 2,21/2/2022,Ammonia (NH4),0.17,0.23,0.39
Sungai Selangor Fasa 2,21/2/2022,Manganese (Mn),0.12,0.16,0.21
Batang Kali,20/2/2022,pH,6.6,6.76,6.96
Batang Kali,20/2/2022,Color,0,0,0
Batang Kali,20/2/2022,Turbidity,6.59,10.99,21.6
Batang Kali,20/2/2022,Ferum/Iron (Fe),0.16,0.2,0.23
Batang Kali,20/2/2022,Ammonia (NH4),0.12,0.12,0.12
Batang Kali,20/2/2022,Manganese (Mn),0.01,0.02,0.03
Bernam River Headworks (New),20/2/2022,pH,6.58,6.71,6.86
Bernam River Headworks (New),20/2/2022,Color,2,4.75,8
Bernam River Headworks (New),20/2/2022,Turbidity,34.7,42.73,59.6
Bernam River Headworks (New),20/2/2022,Ferum/Iron (Fe),1.38,1.39,1.41
Bernam River Headworks (New),20/2/2022,Ammonia (NH4),0.03,0.09,0.17
Bernam River Headworks (New),20/2/2022,Manganese (Mn),0.13,0.15,0.19
Sungai Batu,20/2/2022,pH,6.85,6.92,6.99
Sungai Batu,20/2/2022,Color,29,38.25,45
Sungai Batu,20/2/2022,Turbidity,2.28,2.35,2.51
Sungai Batu,20/2/2022,Ferum/Iron (Fe),0.19,0.23,0.27
Sungai Batu,20/2/2022,Ammonia (NH4),0.12,0.12,0.12
Sungai Batu,20/2/2022,Manganese (Mn),0.02,0.02,0.03
Sungai Labu,20/2/2022,pH,6.44,6.56,6.68
Sungai Labu,20/2/2022,Color,2,3.75,5
Sungai Labu,20/2/2022,Turbidity,2.74,3.7,5.82
Sungai Labu,20/2/2022,Ferum/Iron (Fe),0.08,0.1,0.11
Sungai Labu,20/2/2022,Ammonia (NH4),0.01,0.02,0.04
Sungai Labu,20/2/2022,Manganese (Mn),0.03,0.03,0.03
Sungai Lolo - Lama,20/2/2022,pH,0,0,0
Sungai Lolo - Lama,20/2/2022,Color,0,0,0
Sungai Lolo - Lama,20/2/2022,Turbidity,0,0,0
Sungai Lolo - Lama,20/2/2022,Ferum/Iron (Fe),0,0,0
Sungai Lolo - Lama,20/2/2022,Ammonia (NH4),0,0,0
Sungai Lolo - Lama,20/2/2022,Manganese (Mn),0,0,0
Sungai Pangsoon,20/2/2022,pH,7.3,7.39,7.47
Sungai Pangsoon,20/2/2022,Color,0,0,0
Sungai Pangsoon,20/2/2022,Turbidity,2.41,2.89,3.33
Sungai Pangsoon,20/2/2022,Ferum/Iron (Fe),0,0,0
North Hummock,20/2/2022,pH,5.6,5.63,5.68
North Hummock,20/2/2022,Color,29,29,29
North Hummock,20/2/2022,Turbidity,1.56,1.94,2.56
North Hummock,20/2/2022,Ferum/Iron (Fe),0.36,0.54,0.85
North Hummock,20/2/2022,Ammonia (NH4),0.08,0.08,0.08
