,pH_avg_chpctm,Turbidity_avg_chpctm,Color_avg_chpctm,Iron_avg_chpctm,Ammonia_avg_chpctm,Manganese_avg_chpctm,Disinfectant_chpctm,Flouridation_chpctm,Coagulant_chpctm,pH Adjuster_chpctm,Date,wtp,pH_avg,Turbidity_avg,Color_avg,Iron_avg,Ammonia_avg,Manganese_avg,Disinfectant,Coagulant,Flouridation,pH Adjuster
50,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,25.348189415041787,10.000000000000009,-16.417910447761194,60.0,2021-02-20,Langat 2,0.0,0.0,0.0,0.0,0.0,0.0,4.5,28.0,0.55,8.0
51,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,19.77715877437326,10.000000000000009,-16.417910447761194,60.0,2021-02-21,Langat 2,0.0,0.0,0.0,0.0,0.0,0.0,4.3,28.0,0.55,8.0
52,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,19.77715877437326,10.000000000000009,-16.417910447761194,60.0,2021-02-22,Langat 2,0.0,0.0,0.0,0.0,0.0,0.0,4.3,28.0,0.55,8.0
53,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,25.348189415041787,10.000000000000009,-16.417910447761194,60.0,2021-02-23,Langat 2,0.0,0.0,0.0,0.0,0.0,0.0,4.5,28.0,0.55,8.0
54,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,19.77715877437326,10.000000000000009,-16.417910447761194,60.0,2021-02-24,Langat 2,0.0,0.0,0.0,0.0,0.0,0.0,4.3,28.0,0.55,8.0
55,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,19.77715877437326,10.000000000000009,-16.417910447761194,60.0,2021-02-25,Langat 2,0.0,0.0,0.0,0.0,0.0,0.0,4.3,28.0,0.55,8.0
56,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,25.348189415041787,10.000000000000009,-16.417910447761194,60.0,2021-02-26,Langat 2,0.0,0.0,0.0,0.0,0.0,0.0,4.5,28.0,0.55,8.0
57,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,19.77715877437326,10.000000000000009,-16.417910447761194,60.0,2021-02-27,Langat 2,0.0,0.0,0.0,0.0,0.0,0.0,4.3,28.0,0.55,8.0
58,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,28.133704735376043,10.000000000000009,-16.417910447761194,60.0,2021-02-28,Langat 2,0.0,0.0,0.0,0.0,0.0,0.0,4.6,28.0,0.55,8.0
59,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,17.82729805013929,39.99999999999999,-16.417910447761194,60.0,2021-03-01,Langat 2,0.0,0.0,0.0,0.0,0.0,0.0,4.23,28.0,0.7,8.0
60,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,15.041782729805014,39.99999999999999,-16.417910447761194,60.0,2021-03-02,Langat 2,0.0,0.0,0.0,0.0,0.0,0.0,4.13,28.0,0.7,8.0
61,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,15.041782729805014,39.99999999999999,-16.417910447761194,60.0,2021-03-03,Langat 2,0.0,0.0,0.0,0.0,0.0,0.0,4.13,28.0,0.7,8.0
62,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,14.206128133704729,15.999999999999993,-16.417910447761194,60.0,2021-03-04,Langat 2,0.0,0.0,0.0,0.0,0.0,0.0,4.1,28.0,0.58,8.0
63,3.0726256983240186,266.4155844155844,69.5,193.57798165137615,480.0,400.0,17.82729805013929,15.999999999999993,-16.417910447761194,60.0,2021-03-05,Langat 2,7.38,141.07,10.17,3.2,0.29,0.5,4.23,28.0,0.58,8.0
64,0.5586592178770954,107.84415584415584,25.0,-11.926605504587167,-20.000000000000004,19.99999999999999,12.534818941504183,15.999999999999993,-16.417910447761194,60.0,2021-03-06,Langat 2,7.2,80.02,7.5,0.96,0.04,0.12,4.04,28.0,0.58,8.0
65,-1.815642458100557,142.00000000000003,22.166666666666668,31.1926605504587,180.0,180.0,11.699164345403897,19.999999999999996,-15.910447761194025,60.0,2021-03-07,Langat 2,7.03,93.17,7.33,1.43,0.14,0.28,4.01,28.17,0.6,8.0
66,4.329608938547481,-49.35064935064935,-41.66666666666667,15.59633027522935,-20.000000000000004,-60.0,17.82729805013929,505.99999999999994,-10.686567164179099,60.0,2021-03-08,Langat 2,7.47,19.5,3.5,1.26,0.04,0.04,4.23,29.92,3.03,8.0
67,1.815642458100557,27.27272727272727,-2.833333333333332,-15.596330275229361,0.0,19.99999999999999,21.44846796657383,560.0,-7.820895522388064,60.0,2021-03-09,Langat 2,7.29,49.0,5.83,0.92,0.05,0.12,4.36,30.88,3.3,8.0
68,-0.6983240223463663,-36.36363636363637,-2.833333333333332,21.100917431192656,-40.00000000000001,-30.0,28.969359331476323,19.999999999999996,-16.417910447761194,60.0,2021-03-10,Langat 2,7.11,24.5,5.83,1.32,0.03,0.07,4.63,28.0,0.6,8.0
69,2.3743016759776525,-9.948051948051944,38.833333333333336,6.422018348623839,40.00000000000001,9.999999999999995,22.841225626740954,19.999999999999996,-16.417910447761194,60.0,2021-03-11,Langat 2,7.33,34.67,8.33,1.16,0.07,0.11,4.41,28.0,0.6,8.0
70,-2.5139664804469235,751.948051948052,252.83333333333337,220.1834862385321,580.0000000000001,120.0,21.44846796657383,19.999999999999996,-16.417910447761194,60.0,2021-03-12,Langat 2,6.98,328.0,21.17,3.49,0.34,0.22,4.36,28.0,0.6,8.0
