,wtp,Date,Aluminium_avg,Ammonia_avg,Color_avg,Chlorine_avg,E.coli_avg,Iron_avg,Fluoride_avg,FRChlorine_avg,flow_rate_avg,Manganese_avg,Odor_avg,Taste_avg,Total_coliform_avg,Turbidity_avg,Weather_avg,pH_avg
1754,Kepong,7/3/2020,0.01,0.01,12.25,0.0,0.0,0.02,0.0,0.0,144.28,0.0,0.0,0.0,0.0,1.6,0.0,6.81
1755,Kepong,7/30/2020,0.01,0.03,29.92,0.0,0.0,0.01,0.0,0.0,101.38,0.0,0.0,0.0,0.0,5.31,0.0,6.73
1756,Kepong,7/31/2020,0.03,0.0,80.75,0.0,0.0,0.08,0.0,0.0,82.93,0.0,0.0,0.0,0.0,26.34,0.0,6.51
1757,Kepong,7/4/2020,0.0,0.01,70.58,0.0,0.0,0.01,0.0,0.0,129.37,0.0,0.0,0.0,0.0,36.33,0.0,6.68
1758,Kepong,7/5/2020,0.01,0.03,23.17,0.0,0.0,0.02,0.0,0.0,139.18,0.0,0.0,0.0,0.0,3.11,0.0,6.75
1759,Kepong,7/6/2020,0.01,0.03,30.17,0.0,0.0,0.06,0.0,0.0,118.03,0.0,0.0,0.0,0.0,4.45,0.0,6.78
1760,Kepong,7/7/2020,0.01,0.1,28.42,0.0,0.0,0.0,0.0,0.0,105.98,0.0,0.0,0.0,0.0,16.51,0.0,6.74
1761,Kepong,7/8/2020,0.01,0.03,18.08,0.0,0.0,0.09,0.0,0.0,115.18,0.0,0.0,0.0,0.0,2.53,0.0,6.76
1762,Kepong,7/9/2020,0.01,0.02,16.67,0.0,0.0,0.08,0.0,0.0,94.58,0.0,0.0,0.0,0.0,2.05,0.0,6.78
1763,Kepong,8/1/2020,0.01,0.06,31.58,0.0,0.0,0.05,0.0,0.0,130.8,0.0,0.0,0.0,0.0,5.63,0.0,6.68
1764,Kepong,8/10/2020,0.01,0.02,13.42,0.0,0.0,0.02,0.0,0.0,102.97,0.0,0.0,0.0,0.0,1.79,0.0,6.71
1765,Kepong,8/11/2020,0.01,0.02,8.5,0.0,0.0,0.05,0.0,0.0,114.7,0.0,0.0,0.0,0.0,1.67,0.0,6.72
1766,Kepong,8/12/2020,0.01,0.01,10.92,0.0,0.0,0.02,0.0,0.0,114.74,0.0,0.0,0.0,0.0,1.64,0.0,6.71
1767,Kepong,8/13/2020,0.0,0.04,20.92,0.0,0.0,0.08,0.0,0.0,115.9,0.0,0.0,0.0,0.0,3.18,0.0,6.69
1768,Kepong,8/14/2020,0.01,0.05,14.92,0.0,0.0,0.07,0.0,0.0,133.08,0.0,0.0,0.0,0.0,2.2,0.0,6.71
1769,Kepong,8/15/2020,0.01,0.03,20.08,0.0,0.0,0.02,0.0,0.0,149.34,0.0,0.0,0.0,0.0,1.73,0.0,6.68
1770,Kepong,8/16/2020,0.01,0.02,24.58,0.0,0.0,0.02,0.0,0.0,106.68,0.0,0.0,0.0,0.0,14.83,0.0,6.75
1771,Kepong,8/17/2020,0.02,0.02,12.5,0.0,0.0,0.03,0.0,0.0,134.58,0.0,0.0,0.0,0.0,1.73,0.0,6.73
1772,Kepong,8/18/2020,0.01,0.02,7.92,0.0,0.0,0.07,0.0,0.0,118.92,0.0,0.0,0.0,0.0,1.72,0.0,6.72
1773,Kepong,8/19/2020,0.01,0.02,11.33,0.0,0.0,0.04,0.0,0.0,102.83,0.0,0.0,0.0,0.0,2.03,0.0,6.74
1774,Kepong,8/2/2020,0.01,0.02,22.67,0.0,0.0,0.03,0.0,0.0,133.81,0.0,0.0,0.0,0.0,3.0,0.0,6.71
1775,Kepong,8/20/2020,0.01,0.01,9.17,0.0,0.0,0.05,0.0,0.0,133.38,0.0,0.0,0.0,0.0,1.54,0.0,6.74
1776,Kepong,8/21/2020,0.01,0.01,8.08,0.0,0.0,0.06,0.0,0.0,123.14,0.0,0.0,0.0,0.0,1.5,0.0,6.73
1777,Kepong,8/22/2020,0.01,0.01,6.08,0.0,0.0,0.04,0.0,0.0,118.12,0.0,0.0,0.0,0.0,1.39,0.0,6.7
1778,Kepong,8/23/2020,0.01,0.0,15.67,0.0,0.0,0.01,0.0,0.0,127.57,0.0,0.0,0.0,0.0,1.81,0.0,6.72
1779,Kepong,8/24/2020,0.01,0.0,9.33,0.0,0.0,0.03,0.0,0.0,132.58,0.0,0.0,0.0,0.0,1.69,0.0,6.69
1780,Kepong,8/25/2020,0.01,0.01,11.83,0.0,0.0,0.02,0.0,0.0,148.03,0.0,0.0,0.0,0.0,1.54,0.0,6.72
1781,Kepong,8/26/2020,0.01,0.01,12.83,0.0,0.0,0.0,0.0,0.0,143.78,0.0,0.0,0.0,0.0,1.65,0.0,6.72
1782,Kepong,8/27/2020,0.01,0.01,13.33,0.0,0.0,0.04,0.0,0.0,129.05,0.0,0.0,0.0,0.0,2.02,0.0,6.75
1783,Kepong,8/28/2020,0.01,0.01,12.0,0.0,0.0,0.01,0.0,0.0,130.99,0.0,0.0,0.0,0.0,1.38,0.0,6.75
1784,Kepong,8/29/2020,0.01,0.13,21.33,0.0,0.0,0.02,0.0,0.0,140.21,0.0,0.0,0.0,0.0,6.6,0.0,6.75
1785,Kepong,8/3/2020,0.01,0.01,14.83,0.0,0.0,0.05,0.0,0.0,132.27,0.0,0.0,0.0,0.0,2.48,0.0,6.72
1786,Kepong,8/30/2020,0.01,0.15,47.58,0.0,0.0,0.03,0.0,0.0,113.9,0.0,0.0,0.0,0.0,22.49,0.0,6.66
1787,Kepong,8/31/2020,0.01,0.02,35.0,0.0,0.0,0.09,0.0,0.0,111.3,0.0,0.0,0.0,0.0,3.67,0.0,6.75
1788,Kepong,8/4/2020,0.01,0.02,14.25,0.0,0.0,0.04,0.0,0.0,111.54,0.0,0.0,0.0,0.0,2.21,0.0,6.67
1789,Kepong,8/5/2020,0.01,0.01,16.42,0.0,0.0,0.07,0.0,0.0,151.82,0.0,0.0,0.0,0.0,2.1,0.0,6.69
1790,Kepong,8/6/2020,0.01,0.01,13.25,0.0,0.0,0.01,0.0,0.0,133.75,0.0,0.0,0.0,0.0,2.0,0.0,6.7
1791,Kepong,8/7/2020,0.01,0.02,18.0,0.0,0.0,0.03,0.0,0.0,139.38,0.0,0.0,0.0,0.0,2.09,0.0,6.67
1792,Kepong,8/8/2020,0.01,0.01,16.75,0.0,0.0,0.0,0.0,0.0,104.98,0.0,0.0,0.0,0.0,2.2,0.0,6.71
1793,Kepong,8/9/2020,0.01,0.02,13.5,0.0,0.0,0.05,0.0,0.0,151.73,0.0,0.0,0.0,0.0,1.86,0.0,6.73
1794,Kepong,9/1/2020,0.0,0.02,17.17,0.0,0.0,0.04,0.0,0.0,124.56,0.0,0.0,0.0,0.0,2.03,0.0,6.76
1795,Kepong,9/10/2020,0.01,0.1,72.05,0.0,0.0,0.04,0.0,0.0,97.04,0.0,0.0,0.0,0.0,40.27,0.0,6.47
1796,Kepong,9/11/2020,0.01,0.12,72.17,0.0,0.0,0.16,0.0,0.0,183.58,0.0,0.0,0.0,0.0,11.04,0.0,6.57
1797,Kepong,9/12/2020,0.01,0.1,38.33,0.0,0.0,0.2,0.0,0.0,176.89,0.0,0.0,0.0,0.0,5.97,0.0,6.63
1798,Kepong,9/13/2020,0.01,0.03,21.67,0.0,0.0,0.07,0.0,0.0,141.33,0.0,0.0,0.0,0.0,3.08,0.0,6.68
1799,Kepong,9/14/2020,0.01,0.03,35.5,0.0,0.0,0.05,0.0,0.0,148.59,0.0,0.0,0.0,0.0,4.79,0.0,6.68
1800,Kepong,9/15/2020,0.0,0.03,14.83,0.0,0.0,0.06,0.0,0.0,129.27,0.0,0.0,0.0,0.0,2.56,0.0,6.71
1801,Kepong,9/16/2020,0.01,0.03,16.0,0.0,0.0,0.03,0.0,0.0,140.82,0.0,0.0,0.0,0.0,2.21,0.0,6.73
1802,Kepong,9/17/2020,0.01,0.09,8.58,0.0,0.0,0.04,0.0,0.0,133.93,0.0,0.0,0.0,0.0,2.1,0.0,6.72
1803,Kepong,9/18/2020,0.01,0.02,6.33,0.0,0.0,0.04,0.0,0.0,128.76,0.0,0.0,0.0,0.0,1.97,0.0,6.71
1804,Kepong,9/19/2020,0.01,0.03,10.58,0.0,0.0,0.0,0.0,0.0,142.0,0.0,0.0,0.0,0.0,1.98,0.0,6.71
1805,Kepong,9/2/2020,0.01,0.05,56.08,0.0,0.0,0.02,0.0,0.0,95.78,0.0,0.0,0.0,0.0,23.41,0.0,6.66
1806,Kepong,9/20/2020,0.01,0.04,53.5,0.0,0.0,0.0,0.0,0.0,133.03,0.0,0.0,0.0,0.0,19.29,0.0,6.75
1807,Kepong,9/21/2020,0.0,0.02,29.0,0.0,0.0,0.08,0.0,0.0,130.3,0.0,0.0,0.0,0.0,4.11,0.0,6.69
1808,Kepong,9/22/2020,0.01,0.01,53.58,0.0,0.0,0.05,0.0,0.0,95.22,0.0,0.0,0.0,0.0,29.25,0.0,6.67
1809,Kepong,9/23/2020,0.01,0.11,90.42,0.0,0.0,0.01,0.0,0.0,146.56,0.0,0.0,0.0,0.0,20.51,0.0,6.56
1810,Kepong,9/24/2020,0.01,0.02,19.92,0.0,0.0,0.06,0.0,0.0,124.23,0.0,0.0,0.0,0.0,3.29,0.0,6.66
1811,Kepong,9/25/2020,0.01,0.03,22.25,0.0,0.0,0.05,0.0,0.0,139.63,0.0,0.0,0.0,0.0,3.16,0.0,6.68
1812,Kepong,9/26/2020,0.01,0.09,36.92,0.0,0.0,0.01,0.0,0.0,116.43,0.0,0.0,0.0,0.0,9.31,0.0,6.62
1813,Kepong,9/27/2020,0.01,0.03,15.33,0.0,0.0,0.11,0.0,0.0,107.96,0.0,0.0,0.0,0.0,2.58,0.0,6.66
1814,Kepong,9/28/2020,0.01,0.03,13.17,0.0,0.0,0.06,0.0,0.0,151.5,0.0,0.0,0.0,0.0,2.14,0.0,6.64
1815,Kepong,9/29/2020,0.01,0.01,11.83,0.0,0.0,0.01,0.0,0.0,86.13,0.0,0.0,0.0,0.0,2.05,0.0,6.63
1816,Kepong,9/3/2020,0.01,0.07,52.42,0.0,0.0,0.19,0.0,0.0,160.26,0.0,0.0,0.0,0.0,11.81,0.0,6.71
1817,Kepong,9/30/2020,0.01,0.02,10.5,0.0,0.0,0.06,0.0,0.0,138.14,0.0,0.0,0.0,0.0,1.87,0.0,6.64
1818,Kepong,9/4/2020,0.01,0.08,36.33,0.0,0.0,0.58,0.0,0.0,119.63,0.0,0.0,0.0,0.0,5.02,0.0,6.6
1819,Kepong,9/5/2020,0.01,0.14,122.75,0.0,0.0,0.06,0.0,0.0,80.66,0.0,0.0,0.0,0.0,58.65,0.0,6.46
1820,Kepong,9/6/2020,0.01,0.04,17.92,0.0,0.0,0.05,0.0,0.0,163.33,0.0,0.0,0.0,0.0,2.64,0.0,6.7
1821,Kepong,9/7/2020,0.01,0.02,23.92,0.0,0.0,0.06,0.0,0.0,130.99,0.0,0.0,0.0,0.0,3.11,0.0,6.7
1822,Kepong,9/8/2020,0.01,0.05,37.5,0.0,0.0,0.07,0.0,0.0,115.64,0.0,0.0,0.0,0.0,10.5,0.0,6.66
1823,Kepong,9/9/2020,0.01,0.08,44.67,0.0,0.0,0.14,0.0,0.0,133.13,0.0,0.0,0.0,0.0,7.1,0.0,6.65
1824,Kuala Kubu Bharu,10/1/2020,0.0,0.25,16.17,0.0,0.0,0.07,0.0,0.0,280.0,0.01,0.0,0.0,0.0,5.5,0.0,7.1
1825,Kuala Kubu Bharu,10/10/2020,0.0,0.0,6.21,0.0,0.0,0.04,0.0,0.0,253.33,0.0,0.0,0.0,0.0,2.65,0.0,7.25
1826,Kuala Kubu Bharu,10/11/2020,0.03,0.0,68.29,0.0,0.0,0.08,0.0,0.0,283.33,0.01,0.0,0.0,0.0,53.11,0.0,7.16
1827,Kuala Kubu Bharu,10/12/2020,0.0,0.0,68.96,0.0,0.0,0.05,0.0,0.0,269.17,0.01,0.0,0.0,0.0,33.33,0.0,7.2
1828,Kuala Kubu Bharu,10/13/2020,0.06,0.02,55.96,0.0,0.0,0.15,0.0,0.0,273.33,0.03,0.0,0.0,0.0,15.93,0.0,7.1
1829,Kuala Kubu Bharu,10/14/2020,0.0,0.0,14.71,0.0,0.0,0.08,0.0,0.0,266.67,0.01,0.0,0.0,0.0,4.84,0.0,7.2
1830,Kuala Kubu Bharu,10/15/2020,0.0,0.0,8.67,0.0,0.0,0.07,0.0,0.0,264.17,0.02,0.0,0.0,0.0,3.49,0.0,7.17
1831,Kuala Kubu Bharu,10/16/2020,0.0,0.0,9.54,0.0,0.0,0.01,0.0,0.0,290.0,0.0,0.0,0.0,0.0,3.4,0.0,7.17
1832,Kuala Kubu Bharu,10/17/2020,0.0,0.04,11.29,0.0,0.0,0.07,0.0,0.0,295.0,0.01,0.0,0.0,0.0,2.89,0.0,7.19
1833,Kuala Kubu Bharu,10/18/2020,0.0,0.05,7.46,0.0,0.0,0.04,0.0,0.0,280.42,0.0,0.0,0.0,0.0,3.06,0.0,7.12
1834,Kuala Kubu Bharu,10/19/2020,0.02,0.03,38.54,0.0,0.0,0.05,0.0,0.0,241.67,0.0,0.0,0.0,0.0,12.41,0.0,7.04
1835,Kuala Kubu Bharu,10/2/2020,0.0,0.06,18.0,0.0,0.0,0.05,0.0,0.0,280.0,0.01,0.0,0.0,0.0,3.26,0.0,7.11
1836,Kuala Kubu Bharu,10/20/2020,0.03,0.21,58.79,0.0,0.0,0.14,0.0,0.0,316.67,0.02,0.0,0.0,0.0,17.31,0.0,7.06
1837,Kuala Kubu Bharu,10/21/2020,0.0,0.02,13.38,0.0,0.0,0.02,0.0,0.0,275.0,0.0,0.0,0.0,0.0,4.31,0.0,7.13
1838,Kuala Kubu Bharu,10/22/2020,0.03,0.04,33.54,0.0,0.0,0.08,0.0,0.0,266.67,0.0,0.0,0.0,0.0,10.23,0.0,7.13
1839,Kuala Kubu Bharu,10/23/2020,0.0,0.01,61.79,0.0,0.0,0.01,0.0,0.0,257.5,0.0,0.0,0.0,0.0,18.2,0.0,7.14
1840,Kuala Kubu Bharu,10/24/2020,0.09,0.36,139.46,0.0,0.0,0.2,0.0,0.0,296.67,0.07,0.0,0.0,0.0,50.19,0.0,7.02
1841,Kuala Kubu Bharu,10/25/2020,0.01,0.07,12.5,0.0,0.0,0.06,0.0,0.0,277.5,0.01,0.0,0.0,0.0,5.35,0.0,7.13
1842,Kuala Kubu Bharu,10/26/2020,0.04,0.09,14.96,0.0,0.0,0.11,0.0,0.0,315.04,0.0,0.0,0.0,0.0,4.74,0.0,7.12
1843,Kuala Kubu Bharu,10/27/2020,0.0,0.01,7.92,0.0,0.0,0.03,0.0,0.0,270.83,0.0,0.0,0.0,0.0,3.65,0.0,7.17
1844,Kuala Kubu Bharu,10/28/2020,0.0,0.04,8.92,0.0,0.0,0.01,0.0,0.0,276.67,0.0,0.0,0.0,0.0,3.72,0.0,7.18
1845,Kuala Kubu Bharu,10/29/2020,0.01,0.02,27.58,0.0,0.0,0.05,0.0,0.0,250.0,0.0,0.0,0.0,0.0,8.39,0.0,7.12
1846,Kuala Kubu Bharu,10/3/2020,0.0,0.04,10.21,0.0,0.0,0.02,0.0,0.0,279.58,0.01,0.0,0.0,0.0,3.49,0.0,7.15
1847,Kuala Kubu Bharu,10/30/2020,0.04,0.13,115.88,0.0,0.0,0.17,0.0,0.0,278.75,0.02,0.0,0.0,0.0,34.78,0.0,7.03
1848,Kuala Kubu Bharu,10/31/2020,0.05,0.09,103.75,0.0,0.0,0.11,0.0,0.0,273.33,0.03,0.0,0.0,0.0,29.19,0.0,6.84
1849,Kuala Kubu Bharu,10/4/2020,0.0,0.03,7.63,0.0,0.0,0.02,0.0,0.0,281.25,0.01,0.0,0.0,0.0,2.85,0.0,7.16
1850,Kuala Kubu Bharu,10/5/2020,0.0,0.01,10.17,0.0,0.0,0.01,0.0,0.0,274.58,0.0,0.0,0.0,0.0,3.37,0.0,7.19
1851,Kuala Kubu Bharu,10/6/2020,0.0,0.02,9.5,0.0,0.0,0.02,0.0,0.0,289.58,0.01,0.0,0.0,0.0,2.82,0.0,7.18
1852,Kuala Kubu Bharu,10/7/2020,0.01,0.03,69.29,0.0,0.0,0.03,0.0,0.0,256.25,0.02,0.0,0.0,0.0,18.51,0.0,7.06
1853,Kuala Kubu Bharu,10/8/2020,0.05,0.08,24.54,0.0,0.0,0.07,0.0,0.0,286.25,0.01,0.0,0.0,0.0,8.05,0.0,7.03
1854,Kuala Kubu Bharu,10/9/2020,0.0,0.02,9.25,0.0,0.0,0.05,0.0,0.0,287.5,0.0,0.0,0.0,0.0,3.54,0.0,7.21
1855,Kuala Kubu Bharu,11/1/2020,0.02,0.16,21.17,0.0,0.0,0.1,0.0,0.0,289.17,0.01,0.0,0.0,0.0,8.41,0.0,6.97
1856,Kuala Kubu Bharu,11/10/2020,0.09,0.17,81.54,0.0,0.0,0.14,0.0,0.0,276.25,0.01,0.0,0.0,0.0,24.5,0.0,6.89
1857,Kuala Kubu Bharu,11/11/2020,0.04,0.04,38.75,0.0,0.0,0.09,0.0,0.0,254.17,0.02,0.0,0.0,0.0,11.36,0.0,7.01
1858,Kuala Kubu Bharu,11/12/2020,0.04,0.09,15.5,0.0,0.0,0.06,0.0,0.0,254.17,0.01,0.0,0.0,0.0,6.6,0.0,6.95
1859,Kuala Kubu Bharu,11/13/2020,0.04,0.08,93.33,0.0,0.0,0.1,0.0,0.0,233.33,0.04,0.0,0.0,0.0,27.26,0.0,6.97
1860,Kuala Kubu Bharu,11/14/2020,0.11,0.03,82.67,0.0,0.0,0.18,0.0,0.0,358.33,0.03,0.0,0.0,0.0,24.83,0.0,6.82
1861,Kuala Kubu Bharu,11/15/2020,0.04,0.1,54.79,0.0,0.0,0.19,0.0,0.0,256.67,0.07,0.0,0.0,0.0,16.78,0.0,6.77
1862,Kuala Kubu Bharu,11/16/2020,0.09,0.1,71.75,0.0,0.0,0.09,0.0,0.0,270.83,0.03,0.0,0.0,0.0,20.29,0.0,6.84
1863,Kuala Kubu Bharu,11/17/2020,0.08,0.02,35.92,0.0,0.0,0.15,0.0,0.0,254.17,0.03,0.0,0.0,0.0,11.11,0.0,6.85
1864,Kuala Kubu Bharu,11/18/2020,0.06,0.02,27.88,0.0,0.0,0.11,0.0,0.0,258.33,0.02,0.0,0.0,0.0,9.21,0.0,6.83
1865,Kuala Kubu Bharu,11/19/2020,0.09,0.02,48.08,0.0,0.0,0.15,0.0,0.0,273.33,0.03,0.0,0.0,0.0,15.01,0.0,6.86
1866,Kuala Kubu Bharu,11/2/2020,0.02,0.04,35.54,0.0,0.0,0.05,0.0,0.0,275.0,0.02,0.0,0.0,0.0,10.58,0.0,6.96
1867,Kuala Kubu Bharu,11/20/2020,0.05,0.1,22.75,0.0,0.0,0.1,0.0,0.0,273.33,0.04,0.0,0.0,0.0,9.1,0.0,6.87
1868,Kuala Kubu Bharu,11/21/2020,0.09,0.04,149.71,0.0,0.0,0.16,0.0,0.0,266.67,0.04,0.0,0.0,0.0,41.43,0.0,6.85
1869,Kuala Kubu Bharu,11/22/2020,0.07,0.02,56.08,0.0,0.0,0.16,0.0,0.0,262.5,0.04,0.0,0.0,0.0,18.48,0.0,6.88
1870,Kuala Kubu Bharu,11/23/2020,0.07,0.01,20.25,0.0,0.0,0.1,0.0,0.0,266.67,0.02,0.0,0.0,0.0,7.54,0.0,6.9
1871,Kuala Kubu Bharu,11/24/2020,0.07,0.01,14.0,0.0,0.0,0.09,0.0,0.0,265.0,0.02,0.0,0.0,0.0,5.39,0.0,6.96
1872,Kuala Kubu Bharu,11/25/2020,0.06,0.01,11.96,0.0,0.0,0.08,0.0,0.0,280.0,0.02,0.0,0.0,0.0,4.42,0.0,6.99
1873,Kuala Kubu Bharu,11/26/2020,0.01,0.01,10.62,0.0,0.0,0.08,0.0,0.0,266.67,0.03,0.0,0.0,0.0,4.69,0.0,6.96
1874,Kuala Kubu Bharu,11/27/2020,0.01,0.01,10.92,0.0,0.0,0.03,0.0,0.0,300.0,0.02,0.0,0.0,0.0,4.55,0.0,6.96
1875,Kuala Kubu Bharu,11/28/2020,0.03,0.12,52.58,0.0,0.0,0.05,0.0,0.0,262.5,0.02,0.0,0.0,0.0,16.15,0.0,7.02
1876,Kuala Kubu Bharu,11/29/2020,0.03,0.45,63.25,0.0,0.0,0.13,0.0,0.0,264.58,0.01,0.0,0.0,0.0,19.96,0.0,6.89
1877,Kuala Kubu Bharu,11/3/2020,0.01,0.0,69.96,0.0,0.0,0.1,0.0,0.0,256.67,0.01,0.0,0.0,0.0,19.96,0.0,7.02
1878,Kuala Kubu Bharu,11/30/2020,0.05,0.04,106.63,0.0,0.0,0.09,0.0,0.0,266.67,0.01,0.0,0.0,0.0,44.07,0.0,6.78
1879,Kuala Kubu Bharu,11/4/2020,0.08,0.02,104.63,0.0,0.0,0.16,0.0,0.0,258.33,0.05,0.0,0.0,0.0,33.91,0.0,6.84
1880,Kuala Kubu Bharu,11/5/2020,0.02,0.0,14.25,0.0,0.0,0.15,0.0,0.0,258.33,0.02,0.0,0.0,0.0,5.06,0.0,6.94
1881,Kuala Kubu Bharu,11/6/2020,0.0,0.0,13.08,0.0,0.0,0.14,0.0,0.0,258.33,0.02,0.0,0.0,0.0,4.55,0.0,6.96
1882,Kuala Kubu Bharu,11/7/2020,0.0,0.0,10.96,0.0,0.0,0.05,0.0,0.0,252.08,0.01,0.0,0.0,0.0,4.05,0.0,7.09
1883,Kuala Kubu Bharu,11/8/2020,0.0,0.01,12.04,0.0,0.0,0.03,0.0,0.0,250.0,0.0,0.0,0.0,0.0,4.18,0.0,7.08
1884,Kuala Kubu Bharu,11/9/2020,0.01,0.03,39.96,0.0,0.0,0.03,0.0,0.0,262.5,0.01,0.0,0.0,0.0,10.8,1.33,7.01
1885,Kuala Kubu Bharu,12/1/2020,0.08,0.07,76.04,0.0,0.0,0.11,0.0,0.0,281.25,0.03,0.0,0.0,0.0,23.26,0.0,6.81
1886,Kuala Kubu Bharu,12/10/2020,0.06,0.06,63.46,0.0,0.0,0.07,0.0,0.0,265.42,0.01,0.0,0.0,0.0,21.16,0.0,6.88
1887,Kuala Kubu Bharu,12/11/2020,0.07,0.04,153.75,0.0,0.0,0.1,0.0,0.0,279.17,0.03,0.0,0.0,0.0,51.66,0.0,6.68
1888,Kuala Kubu Bharu,12/12/2020,0.08,0.04,137.92,0.0,0.0,0.11,0.0,0.0,266.67,0.04,0.0,0.0,0.0,40.44,0.0,6.66
1889,Kuala Kubu Bharu,12/13/2020,0.07,0.04,22.17,0.0,0.0,0.07,0.0,0.0,266.67,0.04,0.0,0.0,0.0,13.45,0.0,6.74
1890,Kuala Kubu Bharu,12/14/2020,0.04,0.0,204.67,0.0,0.0,0.08,0.0,0.0,279.17,0.06,0.0,0.0,0.0,92.47,0.0,6.74
1891,Kuala Kubu Bharu,12/15/2020,0.08,0.04,69.25,0.0,0.0,0.08,0.0,0.0,262.5,0.05,0.0,0.0,0.0,22.08,0.0,6.71
1892,Kuala Kubu Bharu,12/16/2020,0.05,0.01,56.96,0.0,0.0,0.11,0.0,0.0,262.5,0.01,0.0,0.0,0.0,17.69,0.0,6.87
1893,Kuala Kubu Bharu,12/17/2020,0.06,0.0,23.38,0.0,0.0,0.08,0.0,0.0,266.67,0.02,0.0,0.0,0.0,6.57,0.0,6.83
1894,Kuala Kubu Bharu,12/18/2020,0.05,0.0,11.75,0.0,0.0,0.08,0.0,0.0,262.5,0.02,0.0,0.0,0.0,4.65,0.0,6.87
1895,Kuala Kubu Bharu,12/19/2020,0.02,0.08,9.29,0.0,0.0,0.12,0.0,0.0,258.33,0.03,0.0,0.0,0.0,4.38,0.0,7.01
1896,Kuala Kubu Bharu,12/2/2020,0.05,0.09,23.13,0.0,0.0,0.04,0.0,0.0,258.33,0.01,0.0,0.0,0.0,9.14,0.0,6.85
1897,Kuala Kubu Bharu,12/20/2020,0.0,0.07,8.29,0.0,0.0,0.07,0.0,0.0,266.67,0.0,0.0,0.0,0.0,3.9,0.0,6.89
1898,Kuala Kubu Bharu,12/21/2020,0.0,0.0,11.38,0.0,0.0,0.02,0.0,0.0,266.67,0.02,0.0,0.0,0.0,4.16,0.0,6.95
1899,Kuala Kubu Bharu,12/22/2020,0.05,0.01,152.29,0.0,0.0,0.08,0.0,0.0,254.17,0.03,0.0,0.0,0.0,44.01,0.0,6.89
1900,Kuala Kubu Bharu,12/23/2020,0.05,0.2,33.04,0.0,0.0,0.03,0.0,0.0,258.33,0.02,0.0,0.0,0.0,9.87,0.0,6.94
1901,Kuala Kubu Bharu,12/24/2020,0.06,0.04,109.96,0.0,0.0,0.19,0.0,0.0,266.67,0.06,0.0,0.0,0.0,32.34,0.0,6.73
1902,Kuala Kubu Bharu,12/25/2020,0.07,0.02,129.38,0.0,0.0,0.16,0.0,0.0,270.83,0.06,0.0,0.0,0.0,39.4,0.0,6.73
1903,Kuala Kubu Bharu,12/26/2020,0.08,0.16,223.96,0.0,0.0,0.07,0.0,0.0,291.67,0.06,0.0,0.0,0.0,73.45,0.0,6.66
1904,Kuala Kubu Bharu,12/27/2020,0.07,0.09,30.54,0.0,0.0,0.16,0.0,0.0,270.83,0.04,0.0,0.0,0.0,11.05,0.0,6.71
1905,Kuala Kubu Bharu,12/28/2020,0.04,0.1,19.58,0.0,0.0,0.04,0.0,0.0,270.83,0.02,0.0,0.0,0.0,6.19,0.0,6.73
1906,Kuala Kubu Bharu,12/29/2020,0.0,0.02,11.13,0.0,0.0,0.09,0.0,0.0,254.17,0.02,0.0,0.0,0.0,5.23,0.0,6.83
1907,Kuala Kubu Bharu,12/3/2020,0.0,0.07,11.83,0.0,0.0,0.02,0.0,0.0,266.67,0.02,0.0,0.0,0.0,5.06,0.0,6.99
1908,Kuala Kubu Bharu,12/30/2020,0.0,0.01,12.75,0.0,0.0,0.01,0.0,0.0,258.33,0.02,0.0,0.0,0.0,4.41,0.0,6.76
1909,Kuala Kubu Bharu,12/31/2020,0.0,0.09,8.0,0.0,0.0,0.02,0.0,0.0,266.67,0.03,0.0,0.0,0.0,4.22,0.0,6.87
1910,Kuala Kubu Bharu,12/4/2020,0.0,0.04,11.92,0.0,0.0,0.1,0.0,0.0,266.67,0.0,0.0,0.0,0.0,4.4,0.0,6.96
1911,Kuala Kubu Bharu,12/5/2020,0.0,0.02,9.75,0.0,0.0,0.02,0.0,0.0,266.67,0.01,0.0,0.0,0.0,3.79,0.0,6.97
1912,Kuala Kubu Bharu,12/6/2020,0.0,0.01,14.79,0.0,0.0,0.13,0.0,0.0,262.5,0.03,0.0,0.0,0.0,5.39,0.0,6.84
1913,Kuala Kubu Bharu,12/7/2020,0.0,0.08,16.21,0.0,0.0,0.02,0.0,0.0,270.83,0.01,0.0,0.0,0.0,4.45,0.0,6.91
1914,Kuala Kubu Bharu,12/8/2020,0.0,0.02,10.25,0.0,0.0,0.02,0.0,0.0,286.67,0.01,0.0,0.0,0.0,4.2,0.0,7.0
1915,Kuala Kubu Bharu,12/9/2020,0.02,0.01,42.58,0.0,0.0,0.05,0.0,0.0,259.17,0.01,0.0,0.0,0.0,13.38,0.0,6.87
1916,Kuala Kubu Bharu,5/29/2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1917,Kuala Kubu Bharu,6/17/2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1918,Kuala Kubu Bharu,6/22/2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
