,wtp,Date,Alkalinity,Aluminium_avg,Ammonia_avg,Color_avg,Chlorine_avg,E.coli_avg,Iron_avg,Fluoride_avg,FRChlorine_avg,flow_rate_avg,Manganese_avg,Odor_avg,Taste_avg,Total_coliform_avg,True Color,Turbidity_avg,Weather_avg,pH_avg
5899,Sungai Selangor Fasa 2,3/2/2022,,0.04,0.24,12.67,0.0,0.0,2.28,0.1,0.0,0.0,0.27,0.0,0.0,0.0,,152.5,0.0,6.33
5900,Sungai Selangor Fasa 2,3/20/2022,,0.04,0.26,7.25,0.0,0.0,1.74,0.06,0.0,0.0,0.24,0.0,0.0,0.0,,114.17,0.0,6.52
5901,Sungai Selangor Fasa 2,3/21/2022,,0.03,0.23,7.83,0.0,0.0,1.49,0.07,0.0,0.0,0.18,0.0,0.0,0.0,,74.17,0.0,6.47
5902,Sungai Selangor Fasa 2,3/22/2022,,0.03,0.21,7.58,0.0,0.0,1.63,0.07,0.0,0.0,0.18,0.0,0.0,0.0,,73.33,0.0,6.49
5903,Sungai Selangor Fasa 2,3/23/2022,,0.03,0.25,6.67,0.0,0.0,1.62,0.07,0.0,0.0,0.19,0.0,0.0,0.0,,100.83,0.0,6.49
5904,Sungai Selangor Fasa 2,3/24/2022,,0.03,0.23,7.92,0.0,0.0,1.63,0.06,0.0,0.0,0.18,0.0,0.0,0.0,,73.33,0.0,6.53
5905,Sungai Selangor Fasa 2,3/25/2022,,0.02,0.2,8.3,0.0,0.0,1.46,0.07,0.0,0.0,0.15,0.0,0.0,0.0,,64.17,0.0,6.55
5906,Sungai Selangor Fasa 2,3/26/2022,,0.03,0.23,8.75,0.0,0.0,1.49,0.06,0.0,0.0,0.18,0.0,0.0,0.0,,87.5,0.0,6.48
5907,Sungai Selangor Fasa 2,3/27/2022,,0.04,0.21,7.92,0.0,0.0,1.85,0.09,0.0,0.0,0.29,0.0,0.0,0.0,,105.83,0.0,6.48
5908,Sungai Selangor Fasa 2,3/28/2022,,0.02,0.2,5.58,0.0,0.0,1.35,0.07,0.0,0.0,0.13,0.0,0.0,0.0,,84.17,0.0,6.45
5909,Sungai Selangor Fasa 2,3/29/2022,,0.02,0.18,8.33,0.0,0.0,1.31,0.12,0.0,0.0,0.12,0.0,0.0,0.0,,44.17,0.0,6.43
5910,Sungai Selangor Fasa 2,3/3/2022,,0.03,0.17,7.25,0.0,0.0,1.46,0.05,0.0,0.0,0.22,0.0,0.0,0.0,,81.67,0.0,6.31
5911,Sungai Selangor Fasa 2,3/30/2022,,0.02,0.3,10.42,0.0,0.0,1.31,0.1,0.0,0.0,0.16,0.0,0.0,0.0,,149.17,0.0,6.41
5912,Sungai Selangor Fasa 2,3/31/2022,,0.04,0.25,11.0,0.0,0.0,1.83,0.05,0.0,0.0,0.29,0.0,0.0,0.0,,124.17,0.0,6.45
5913,Sungai Selangor Fasa 2,3/4/2022,,0.03,0.29,9.2,0.0,0.0,1.59,0.05,0.0,0.0,0.14,0.0,0.0,0.0,,215.83,0.0,6.4
5914,Sungai Selangor Fasa 2,3/5/2022,,0.07,0.43,15.83,0.0,0.0,2.87,0.06,0.0,0.0,0.61,0.0,0.0,0.0,,340.75,0.0,6.43
5915,Sungai Selangor Fasa 2,3/6/2022,,0.05,0.44,11.5,0.0,0.0,2.46,0.09,0.0,0.0,0.56,0.0,0.0,0.0,,440.33,0.0,6.47
5916,Sungai Selangor Fasa 2,3/7/2022,,0.05,0.38,10.17,0.0,0.0,3.04,0.1,0.0,0.0,0.55,0.0,0.0,0.0,,245.0,0.0,6.43
5917,Sungai Selangor Fasa 2,3/8/2022,,0.05,0.42,12.92,0.0,0.0,2.56,0.08,0.0,0.0,0.44,0.0,0.0,0.0,,350.83,0.0,6.41
5918,Sungai Selangor Fasa 2,3/9/2022,,0.07,0.47,14.25,0.0,0.0,3.71,0.08,0.0,0.0,0.71,0.0,0.0,0.0,,396.25,0.0,6.47
5919,Sungai Selangor Fasa 2,4/1/2022,,0.07,0.4,16.56,0.0,0.0,2.66,0.06,0.0,0.0,0.48,0.0,0.0,0.0,,368.33,0.0,6.37
5920,Sungai Selangor Fasa 2,4/10/2022,,0.02,0.23,6.25,0.0,0.0,1.42,0.02,0.0,0.0,0.17,0.0,0.0,0.0,,128.33,0.0,6.38
5921,Sungai Selangor Fasa 2,4/11/2022,,0.03,0.3,8.58,0.0,0.0,2.02,0.08,0.0,0.0,0.31,0.0,0.0,0.0,,149.17,0.0,6.33
5922,Sungai Selangor Fasa 2,4/12/2022,,0.02,0.31,10.92,0.0,0.0,1.56,0.07,0.0,0.0,0.3,0.08,0.0,0.0,,296.67,0.0,6.34
5923,Sungai Selangor Fasa 2,4/13/2022,,0.03,0.24,10.89,0.0,0.0,2.23,0.03,0.0,0.0,0.31,0.0,0.0,0.0,,130.83,0.0,6.44
5924,Sungai Selangor Fasa 2,4/14/2022,,0.02,0.2,8.25,0.0,0.0,1.46,0.08,0.0,0.0,0.16,0.0,0.0,0.0,,81.67,0.0,6.43
5925,Sungai Selangor Fasa 2,4/15/2022,,0.02,0.24,10.75,0.0,0.0,1.65,0.04,0.0,0.0,0.23,0.0,0.0,0.0,,139.17,0.0,6.42
5926,Sungai Selangor Fasa 2,4/16/2022,,0.02,0.2,8.58,0.0,0.0,1.61,0.04,0.0,0.0,0.19,0.0,0.0,0.0,,81.67,0.0,6.28
5927,Sungai Selangor Fasa 2,4/17/2022,,0.01,0.17,7.08,0.0,0.0,1.34,0.05,0.0,0.0,0.13,0.0,0.0,0.0,,59.17,0.0,6.4
5928,Sungai Selangor Fasa 2,4/18/2022,,0.06,0.32,10.92,0.0,0.0,3.5,0.06,0.0,0.0,0.41,0.0,0.0,0.0,,272.5,0.0,6.31
5929,Sungai Selangor Fasa 2,4/19/2022,,0.04,0.29,11.5,0.0,0.0,2.33,0.04,0.0,0.0,0.35,0.0,0.0,0.0,,202.92,0.0,6.26
5930,Sungai Selangor Fasa 2,4/2/2022,,0.03,0.31,11.0,0.0,0.0,1.83,0.08,0.0,0.0,0.28,0.0,0.0,0.0,,108.33,0.0,6.18
5931,Sungai Selangor Fasa 2,4/20/2022,,0.05,0.31,11.25,0.0,0.0,2.45,0.07,0.0,0.0,0.39,0.0,0.0,0.0,,234.17,0.0,6.31
5932,Sungai Selangor Fasa 2,4/21/2022,,0.05,0.33,9.25,0.0,0.0,2.29,0.11,0.0,0.0,0.34,0.0,0.0,0.0,,239.17,0.0,6.35
5933,Sungai Selangor Fasa 2,4/22/2022,,0.05,0.33,12.17,0.0,0.0,2.31,0.04,0.0,0.0,0.4,0.0,0.0,0.0,,207.08,0.0,6.4
5934,Sungai Selangor Fasa 2,4/23/2022,,0.03,0.27,10.08,0.0,0.0,1.75,0.13,0.0,0.0,0.23,0.0,0.0,0.0,,281.67,0.0,6.36
5935,Sungai Selangor Fasa 2,4/24/2022,,0.06,0.34,10.33,0.0,0.0,2.67,0.1,0.0,0.0,0.45,0.0,0.0,0.0,,226.67,0.0,6.37
5936,Sungai Selangor Fasa 2,4/25/2022,,0.03,0.15,10.58,0.0,0.0,1.26,0.12,0.0,0.0,0.16,0.0,0.0,0.0,,71.67,0.0,6.38
5937,Sungai Selangor Fasa 2,4/26/2022,,0.04,0.26,10.67,0.0,0.0,1.87,0.06,0.0,0.0,0.38,0.0,0.0,0.0,,221.67,0.0,6.44
5938,Sungai Selangor Fasa 2,4/27/2022,,0.04,0.2,5.67,0.0,0.0,1.79,0.11,0.0,0.0,0.28,0.0,0.0,0.0,,115.83,0.0,6.42
5939,Sungai Selangor Fasa 2,4/28/2022,,0.02,0.25,8.17,0.0,0.0,1.35,0.09,0.0,0.0,0.15,0.0,0.0,0.0,,242.5,0.0,6.46
5940,Sungai Selangor Fasa 2,4/29/2022,,0.03,0.29,8.58,0.0,0.0,1.79,0.06,0.0,0.0,0.27,0.0,0.0,0.0,,280.83,0.0,6.38
5941,Sungai Selangor Fasa 2,4/3/2022,,0.01,0.29,8.42,0.0,0.0,1.46,0.04,0.0,0.0,0.18,0.0,0.0,0.0,,96.67,0.0,6.36
5942,Sungai Selangor Fasa 2,4/30/2022,,0.06,0.25,13.17,0.0,0.0,1.84,0.07,0.0,0.0,0.5,0.0,0.0,0.0,,238.33,0.0,6.42
5943,Sungai Selangor Fasa 2,4/4/2022,,0.13,0.76,13.17,0.0,0.0,4.32,0.11,0.0,0.0,1.56,0.0,0.0,0.0,,853.23,0.0,6.24
5944,Sungai Selangor Fasa 2,4/5/2022,,0.04,0.31,10.75,0.0,0.0,2.43,0.05,0.0,0.0,0.41,0.0,0.0,0.0,,163.33,0.0,6.46
5945,Sungai Selangor Fasa 2,4/6/2022,,0.03,0.29,9.92,0.0,0.0,1.53,0.12,0.0,0.0,0.19,0.0,0.0,0.0,,239.17,0.0,6.36
5946,Sungai Selangor Fasa 2,4/7/2022,,0.05,0.3,9.83,0.0,0.0,2.12,0.04,0.0,0.0,0.42,0.08,0.0,0.0,,215.0,0.0,6.41
5947,Sungai Selangor Fasa 2,4/8/2022,,0.05,0.38,11.33,0.0,0.0,2.03,0.03,0.0,0.0,0.28,0.0,0.0,0.0,,231.67,0.0,6.38
5948,Sungai Selangor Fasa 2,4/9/2022,,0.04,0.24,8.33,0.0,0.0,1.97,0.03,0.0,0.0,0.28,0.0,0.0,0.0,,131.67,0.0,6.33
5949,Sungai Selangor Fasa 2,5/1/2022,,0.05,0.19,15.0,0.0,0.0,2.43,0.1,0.0,0.0,0.31,0.0,0.0,0.0,,176.67,0.0,6.38
5950,Sungai Selangor Fasa 2,5/10/2022,,0.02,0.17,6.5,0.0,0.0,1.3,0.08,0.0,0.0,0.12,0.0,0.0,0.0,,40.0,0.0,6.53
5951,Sungai Selangor Fasa 2,5/11/2022,,0.02,0.13,6.25,0.0,0.0,1.39,0.05,0.0,0.0,0.15,0.0,0.0,0.0,,48.33,0.0,6.53
5952,Sungai Selangor Fasa 2,5/12/2022,,0.07,0.43,13.17,0.0,0.0,2.99,0.12,0.0,0.0,0.64,0.0,0.0,0.0,,383.33,0.0,6.33
5953,Sungai Selangor Fasa 2,5/13/2022,,0.04,0.21,9.08,0.0,0.0,2.0,0.03,0.0,0.0,0.31,0.0,0.0,0.0,,117.5,0.0,6.16
5954,Sungai Selangor Fasa 2,5/14/2022,,0.04,0.19,8.5,0.0,0.0,1.53,0.13,0.0,0.0,0.2,0.0,0.0,0.0,,85.83,0.0,6.38
5955,Sungai Selangor Fasa 2,5/15/2022,,0.02,0.2,7.5,0.0,0.0,1.34,0.09,0.0,0.0,0.14,0.0,0.0,0.0,,56.67,0.0,6.43
5956,Sungai Selangor Fasa 2,5/16/2022,,0.03,0.24,12.67,0.0,0.0,2.37,0.07,0.0,0.0,0.36,0.0,0.0,0.0,,162.75,0.0,6.36
5957,Sungai Selangor Fasa 2,5/17/2022,,0.07,0.63,14.17,0.0,0.0,2.83,0.08,0.0,0.0,0.68,0.0,0.0,0.0,,816.67,0.0,6.38
5958,Sungai Selangor Fasa 2,5/18/2022,,0.09,0.59,19.17,0.0,0.0,4.9,0.05,0.0,0.0,1.14,0.0,0.0,0.0,,681.67,0.0,6.06
5959,Sungai Selangor Fasa 2,5/19/2022,,0.03,0.29,11.67,0.0,0.0,2.7,0.09,0.0,0.0,0.45,0.0,0.0,0.0,,193.33,0.0,6.16
5960,Sungai Selangor Fasa 2,5/2/2022,,0.02,0.13,7.58,0.0,0.0,1.21,0.05,0.0,0.0,0.13,0.0,0.0,0.0,,85.0,0.0,6.37
5961,Sungai Selangor Fasa 2,5/20/2022,,0.02,0.25,7.33,0.0,0.0,1.79,0.1,0.0,0.0,0.27,0.0,0.0,0.0,,112.5,0.0,6.28
5962,Sungai Selangor Fasa 2,5/21/2022,,0.02,0.21,5.25,0.0,0.0,1.53,0.05,0.0,0.0,0.19,0.0,0.0,0.0,,69.17,0.0,6.38
5963,Sungai Selangor Fasa 2,5/22/2022,,0.01,0.23,7.83,0.0,0.0,1.4,0.06,0.0,0.0,0.16,0.0,0.0,0.0,,58.33,0.0,6.4
5964,Sungai Selangor Fasa 2,5/23/2022,,0.02,0.2,7.83,0.0,0.0,1.31,0.07,0.0,0.0,0.53,0.0,0.0,0.0,,50.0,0.0,6.38
5965,Sungai Selangor Fasa 2,5/24/2022,,0.02,0.23,7.42,0.0,0.0,1.2,0.03,0.0,0.0,0.12,0.0,0.0,0.0,,44.17,0.0,6.41
5966,Sungai Selangor Fasa 2,5/25/2022,,0.01,0.26,7.33,0.0,0.0,1.31,0.08,0.0,0.0,0.13,0.0,0.0,0.0,,139.17,0.0,6.48
5967,Sungai Selangor Fasa 2,5/26/2022,,0.07,0.53,12.42,0.0,0.0,3.72,0.08,0.0,0.0,0.51,0.0,0.0,0.0,,542.5,0.0,6.4
5968,Sungai Selangor Fasa 2,5/27/2022,,0.03,0.25,11.67,0.0,0.0,2.33,0.05,0.0,0.0,0.39,0.0,0.0,0.0,,181.67,0.0,6.39
5969,Sungai Selangor Fasa 2,5/28/2022,,0.02,0.14,5.5,0.0,0.0,1.32,0.07,0.0,0.0,0.16,0.0,0.0,0.0,,63.33,0.0,6.43
5970,Sungai Selangor Fasa 2,5/29/2022,,0.02,0.2,6.42,0.0,0.0,1.34,0.11,0.0,0.0,0.17,0.0,0.0,0.0,,68.33,0.0,6.47
5971,Sungai Selangor Fasa 2,5/3/2022,,0.03,0.25,9.5,0.0,0.0,1.54,0.06,0.0,0.0,0.19,0.0,0.0,0.0,,104.17,0.0,6.32
5972,Sungai Selangor Fasa 2,5/30/2022,,0.02,0.15,5.5,0.0,0.0,1.32,0.1,0.0,0.0,0.18,0.0,0.0,0.0,,53.33,0.0,6.4
5973,Sungai Selangor Fasa 2,5/31/2022,,0.01,0.13,5.92,0.0,0.0,1.3,0.09,0.0,0.0,0.18,0.0,0.0,0.0,,45.0,0.0,6.42
5974,Sungai Selangor Fasa 2,5/4/2022,,0.02,0.17,8.25,0.0,0.0,1.46,0.05,0.0,0.0,0.16,0.0,0.0,0.0,,110.0,0.0,6.38
5975,Sungai Selangor Fasa 2,5/5/2022,,0.02,0.15,6.83,0.0,0.0,1.24,0.06,0.0,0.0,0.1,0.0,0.0,0.0,,51.67,0.0,6.4
5976,Sungai Selangor Fasa 2,5/6/2022,,0.02,0.13,7.5,0.0,0.0,1.25,0.06,0.0,0.0,0.12,0.0,0.0,0.0,,47.5,0.0,6.41
5977,Sungai Selangor Fasa 2,5/7/2022,,0.02,0.16,6.5,0.0,0.0,1.34,0.11,0.0,0.0,0.13,0.0,0.0,0.0,,43.33,0.0,6.38
5978,Sungai Selangor Fasa 2,5/8/2022,,0.02,0.21,7.92,0.0,0.0,1.36,0.06,0.0,0.0,0.11,0.0,0.0,0.0,,40.0,0.0,6.48
5979,Sungai Selangor Fasa 2,5/9/2022,,0.01,0.18,8.42,0.0,0.0,1.37,0.07,0.0,0.0,0.11,0.0,0.0,0.0,,40.0,0.0,6.52
5980,Sungai Selangor Fasa 2,6/1/2022,,0.01,0.15,6.58,0.0,0.0,1.35,0.1,0.0,0.0,0.15,0.0,0.0,0.0,,43.33,0.0,6.45
5981,Sungai Selangor Fasa 2,6/10/2022,,0.06,0.57,12.67,0.0,0.0,2.87,0.07,0.0,0.0,0.93,0.0,0.0,0.0,,620.83,0.0,6.28
5982,Sungai Selangor Fasa 2,6/11/2022,,0.03,0.33,11.0,0.0,0.0,2.15,0.03,0.0,0.0,0.46,0.0,0.0,0.0,,312.5,0.0,6.46
5983,Sungai Selangor Fasa 2,6/12/2022,,0.04,0.35,10.67,0.0,0.0,2.12,0.08,0.0,0.0,0.46,0.0,0.0,0.0,,349.17,0.0,6.42
5984,Sungai Selangor Fasa 2,6/13/2022,,0.06,0.33,10.33,0.0,0.0,2.67,0.11,0.0,0.0,0.56,0.0,0.0,0.0,,291.67,0.0,6.29
5985,Sungai Selangor Fasa 2,6/14/2022,,0.02,0.22,9.42,0.0,0.0,1.58,0.06,0.0,0.0,0.26,0.0,0.0,0.0,,158.33,0.0,6.37
5986,Sungai Selangor Fasa 2,6/15/2022,,0.03,0.28,11.33,0.0,0.0,2.57,0.03,0.0,0.0,0.44,0.0,0.0,0.0,,213.75,0.0,6.38
5987,Sungai Selangor Fasa 2,6/16/2022,,0.02,0.26,9.75,0.0,0.0,2.5,0.08,0.0,0.0,0.37,0.0,0.0,0.0,,188.33,0.0,6.31
5988,Sungai Selangor Fasa 2,6/17/2022,,0.02,0.16,7.08,0.0,0.0,1.5,0.05,0.0,0.0,0.18,0.0,0.0,0.0,,85.0,0.0,6.38
5989,Sungai Selangor Fasa 2,6/18/2022,,0.02,0.22,9.42,0.0,0.0,1.81,0.06,0.0,0.0,0.25,0.0,0.0,0.0,,123.33,0.0,6.36
5990,Sungai Selangor Fasa 2,6/19/2022,,0.04,0.23,10.83,0.0,0.0,2.43,0.05,0.0,0.0,0.3,0.0,0.0,0.0,,207.5,0.0,6.32
5991,Sungai Selangor Fasa 2,6/2/2022,,0.02,0.16,6.25,0.0,0.0,1.26,0.07,0.0,0.0,0.15,0.0,0.0,0.0,,43.33,0.0,6.4
5992,Sungai Selangor Fasa 2,6/20/2022,,0.04,0.32,12.08,0.0,0.0,2.62,0.13,0.0,0.0,0.42,0.08,0.0,0.0,,272.5,0.0,6.3
5993,Sungai Selangor Fasa 2,6/21/2022,,0.03,0.34,10.5,0.0,0.0,2.19,0.04,0.0,0.0,0.39,0.0,0.0,0.0,,235.0,0.0,6.3
5994,Sungai Selangor Fasa 2,6/22/2022,,0.03,0.24,10.5,0.0,0.0,2.44,0.04,0.0,0.0,0.38,0.0,0.0,0.0,,155.0,0.0,6.35
5995,Sungai Selangor Fasa 2,6/23/2022,,0.02,0.17,7.92,0.0,0.0,1.54,0.1,0.0,0.0,0.22,0.0,0.0,0.0,,90.0,0.0,6.43
5996,Sungai Selangor Fasa 2,6/24/2022,,0.01,0.15,7.83,0.0,0.0,1.39,0.11,0.0,0.0,0.16,0.0,0.0,0.0,,65.83,0.0,6.37
5997,Sungai Selangor Fasa 2,6/25/2022,,0.05,0.24,11.45,0.0,0.0,2.52,0.13,0.0,0.0,0.42,0.0,0.0,0.0,,185.45,0.0,6.38
5998,Sungai Selangor Fasa 2,6/26/2022,,0.03,0.2,8.83,0.0,0.0,1.78,0.05,0.0,0.0,0.29,0.0,0.0,0.0,,114.17,0.0,6.34
5999,Sungai Selangor Fasa 2,6/27/2022,,0.02,0.14,5.5,0.0,0.0,1.33,0.08,0.0,0.0,0.16,0.0,0.0,0.0,,60.0,0.0,6.45
6000,Sungai Selangor Fasa 2,6/28/2022,,0.02,0.12,6.25,0.0,0.0,1.29,0.08,0.0,0.0,0.16,0.0,0.0,0.0,,58.33,0.0,6.38
6001,Sungai Selangor Fasa 2,6/29/2022,,0.01,0.12,4.5,0.0,0.0,1.28,0.08,0.0,0.0,0.13,0.0,0.0,0.0,,53.33,0.0,6.43
6002,Sungai Selangor Fasa 2,6/3/2022,,0.03,0.19,7.83,0.0,0.0,1.66,0.11,0.0,0.0,0.18,0.0,0.0,0.0,,75.42,0.0,6.42
6003,Sungai Selangor Fasa 2,6/30/2022,,0.02,0.12,4.83,0.0,0.0,1.28,0.05,0.0,0.0,0.15,0.0,0.0,0.0,,49.17,0.0,6.39
6004,Sungai Selangor Fasa 2,6/4/2022,,0.02,0.14,6.25,0.0,0.0,1.51,0.12,0.0,0.0,0.18,0.0,0.0,0.0,,54.17,0.0,6.38
6005,Sungai Selangor Fasa 2,6/5/2022,,0.02,0.15,7.33,0.0,0.0,1.61,0.08,0.0,0.0,0.16,0.0,0.0,0.0,,52.5,0.0,6.41
6006,Sungai Selangor Fasa 2,6/6/2022,,0.01,0.17,6.83,0.0,0.0,1.54,0.08,0.0,0.0,0.25,0.0,0.0,0.0,,40.0,0.0,6.38
6007,Sungai Selangor Fasa 2,6/7/2022,,0.01,0.13,7.08,0.0,0.0,1.52,0.1,0.0,0.0,0.17,0.0,0.0,0.0,,56.67,0.0,6.33
6008,Sungai Selangor Fasa 2,6/8/2022,,0.03,0.28,9.42,0.0,0.0,2.12,0.06,0.0,0.0,0.28,0.0,0.0,0.0,,169.58,0.0,6.37
6009,Sungai Selangor Fasa 2,6/9/2022,,0.05,0.28,14.83,0.0,0.0,2.76,0.09,0.0,0.0,0.45,0.0,0.0,0.0,,290.0,0.0,6.26
6010,Sungai Selangor Fasa 2,7/1/2022,,0.01,0.11,5.67,0.0,0.0,1.28,0.07,0.0,0.0,0.16,0.0,0.0,0.0,,50.0,0.0,6.52
6011,Sungai Selangor Fasa 2,7/10/2022,,0.02,0.1,8.25,0.0,0.0,1.49,0.1,0.0,0.0,0.12,0.0,0.0,0.0,,49.58,0.0,6.2
6012,Sungai Selangor Fasa 2,7/11/2022,,0.01,0.1,7.08,0.0,0.0,1.53,0.09,0.0,0.0,0.14,0.0,0.0,0.0,,44.17,0.0,6.37
6013,Sungai Selangor Fasa 2,7/12/2022,,0.02,0.16,7.17,0.0,0.0,1.63,0.07,0.0,0.0,0.15,0.0,0.0,0.0,,72.92,0.0,6.43
6014,Sungai Selangor Fasa 2,7/13/2022,,0.02,0.12,7.75,0.0,0.0,1.49,0.09,0.0,0.0,0.14,0.0,0.0,0.0,,50.0,0.0,6.35
6015,Sungai Selangor Fasa 2,7/14/2022,,0.02,0.19,8.67,0.0,0.0,1.62,0.08,0.0,0.0,0.17,0.0,0.0,0.0,,78.33,0.0,6.29
6016,Sungai Selangor Fasa 2,7/15/2022,,0.02,0.11,6.08,0.0,0.0,1.46,0.03,0.0,0.0,0.15,0.0,0.0,0.0,,43.33,0.0,6.17
6017,Sungai Selangor Fasa 2,7/16/2022,,0.02,0.11,5.83,0.0,0.0,1.45,0.09,0.0,0.0,0.12,0.0,0.0,0.0,,41.67,0.0,6.27
6018,Sungai Selangor Fasa 2,7/17/2022,,0.03,0.14,6.33,0.0,0.0,1.53,0.05,0.0,0.0,0.15,0.0,0.0,0.0,,41.67,0.0,6.33
6019,Sungai Selangor Fasa 2,7/18/2022,,0.01,0.09,5.67,0.0,0.0,1.46,0.07,0.0,0.0,0.13,0.0,0.0,0.0,,40.0,0.0,6.29
6020,Sungai Selangor Fasa 2,7/19/2022,,0.01,0.09,6.08,0.0,0.0,1.47,0.08,0.0,0.0,0.14,0.0,0.0,0.0,,39.58,0.0,6.35
6021,Sungai Selangor Fasa 2,7/2/2022,,0.01,0.1,4.0,0.0,0.0,1.27,0.05,0.0,0.0,0.14,0.0,0.0,0.0,,44.17,0.0,6.48
6022,Sungai Selangor Fasa 2,7/20/2022,,0.02,0.11,7.75,0.0,0.0,1.68,0.02,0.0,0.0,0.12,0.0,0.0,0.0,,40.0,0.0,6.09
6023,Sungai Selangor Fasa 2,7/21/2022,,0.02,0.11,8.42,0.0,0.0,1.4,0.04,0.0,0.0,0.14,0.0,0.0,0.0,,42.5,0.0,6.2
6024,Sungai Selangor Fasa 2,7/22/2022,,0.01,0.18,6.92,0.0,0.0,1.41,0.04,0.0,0.0,0.13,0.0,0.0,0.0,,43.33,0.0,6.23
6025,Sungai Selangor Fasa 2,7/23/2022,,0.02,0.38,10.0,0.0,0.0,1.5,0.04,0.0,0.0,0.14,0.0,0.0,0.0,,152.92,0.0,6.2
6026,Sungai Selangor Fasa 2,7/24/2022,,0.06,0.49,18.45,0.0,0.0,3.69,0.07,0.0,0.0,0.66,0.0,0.0,0.0,,352.73,0.0,6.08
6027,Sungai Selangor Fasa 2,7/25/2022,,0.06,0.4,13.27,0.0,0.0,2.01,0.08,0.0,0.0,0.54,0.0,0.0,0.0,,264.17,0.0,6.14
6028,Sungai Selangor Fasa 2,7/26/2022,,0.03,3.7,11.75,0.0,0.0,2.05,0.05,0.0,0.0,0.35,0.0,0.0,0.0,,154.17,0.0,6.23
6029,Sungai Selangor Fasa 2,7/27/2022,,0.03,0.26,8.25,0.0,0.0,2.01,0.07,0.0,0.0,0.29,0.0,0.0,0.0,,115.83,0.0,6.22
6030,Sungai Selangor Fasa 2,7/28/2022,,0.02,0.2,9.0,0.0,0.0,1.63,0.1,0.0,0.0,0.2,0.0,0.0,0.0,,53.33,0.0,6.18
6031,Sungai Selangor Fasa 2,7/29/2022,,0.01,0.17,7.0,0.0,0.0,1.55,0.04,0.0,0.0,0.17,0.0,0.0,0.0,,50.0,0.0,6.2
6032,Sungai Selangor Fasa 2,7/3/2022,,0.02,0.11,4.92,0.0,0.0,1.24,0.04,0.0,0.0,0.12,0.0,0.0,0.0,,35.0,0.0,6.47
6033,Sungai Selangor Fasa 2,7/4/2022,,0.02,0.13,6.25,0.0,0.0,1.41,0.04,0.0,0.0,0.12,0.0,0.0,0.0,,35.0,0.0,6.43
6034,Sungai Selangor Fasa 2,7/5/2022,,0.02,0.11,6.58,0.0,0.0,1.31,0.08,0.0,0.0,0.15,0.0,0.0,0.0,,44.17,0.0,6.45
6035,Sungai Selangor Fasa 2,7/6/2022,,0.01,0.11,8.25,0.0,0.0,1.37,0.04,0.0,0.0,0.13,0.0,0.0,0.0,,41.67,0.0,6.38
6036,Sungai Selangor Fasa 2,7/7/2022,,0.01,0.1,7.25,0.0,0.0,1.42,0.07,0.0,0.0,0.12,0.0,0.0,0.0,,37.5,0.0,6.42
6037,Sungai Selangor Fasa 2,7/8/2022,,0.02,0.11,6.58,0.0,0.0,1.45,0.08,0.0,0.0,0.12,0.0,0.0,0.0,,45.0,0.0,6.42
6038,Sungai Selangor Fasa 2,7/9/2022,,0.02,0.1,7.0,0.0,0.0,1.66,0.07,0.0,0.0,0.12,0.0,0.0,0.0,,45.83,0.0,6.34
6039,Sungai Selangor Fasa 3,1/1/2022,,0.04,0.17,31.33,0.0,0.0,1.96,0.1,0.0,0.0,0.37,0.0,0.0,0.0,,199.08,0.0,5.55
6040,Sungai Selangor Fasa 3,1/10/2022,,0.03,0.16,32.42,0.0,0.0,1.11,0.08,0.0,0.0,0.2,0.0,0.0,0.0,,96.62,0.0,5.66
6041,Sungai Selangor Fasa 3,1/11/2022,,0.05,0.1,33.58,0.0,0.0,1.43,0.09,0.0,0.0,0.25,0.0,0.0,0.0,,106.58,0.0,5.62
6042,Sungai Selangor Fasa 3,1/12/2022,,0.03,0.08,42.83,0.0,0.0,1.44,0.09,0.0,0.0,0.16,0.0,0.0,0.0,,66.13,0.0,5.62
6043,Sungai Selangor Fasa 3,1/13/2022,,0.03,0.08,40.17,0.0,0.0,1.36,0.09,0.0,0.0,0.16,0.0,0.0,0.0,,62.83,0.0,5.68
6044,Sungai Selangor Fasa 3,1/14/2022,,0.02,0.06,33.83,0.0,0.0,1.37,0.08,0.0,0.0,0.15,0.0,0.0,0.0,,53.25,0.0,5.68
6045,Sungai Selangor Fasa 3,1/15/2022,,0.02,0.11,37.25,0.0,0.0,1.15,0.08,0.0,0.0,0.09,0.0,0.0,0.0,,37.34,0.0,5.69
6046,Sungai Selangor Fasa 3,1/16/2022,,0.03,0.07,35.67,0.0,0.0,1.0,0.09,0.0,0.0,0.1,0.0,0.0,0.0,,39.72,0.0,5.68
6047,Sungai Selangor Fasa 3,1/17/2022,,0.01,0.11,34.67,0.0,0.0,0.95,0.07,0.0,0.0,0.06,0.0,0.0,0.0,,37.62,0.0,5.66
6048,Sungai Selangor Fasa 3,1/18/2022,,0.03,0.17,31.92,0.0,0.0,2.09,0.1,0.0,0.0,0.37,0.0,0.0,0.0,,200.6,0.0,5.53
6049,Sungai Selangor Fasa 3,1/19/2022,,0.02,0.09,38.83,0.0,0.0,1.11,0.11,0.0,0.0,0.1,0.0,0.0,0.0,,53.86,0.0,5.61
6050,Sungai Selangor Fasa 3,1/2/2022,,0.03,0.11,35.92,0.0,0.0,1.54,0.1,0.0,0.0,0.19,0.0,0.0,0.0,,136.61,0.0,5.58
