,wtp,pH_avg,Date,Turbidity_avg,Color_avg,Iron_avg,Ammonia_avg,Manganese_avg,Kibbled Aluminium Sulphate,Flopam FA 920 PWG,Soda_Ash_T,Liquid Chlorine,Sodium Silico Fluoride,Month,Soda Ash,Hydrated Lime,Liquid Polyaluminium Chloride,Sodium Aluminosilicate,Liquid Polyaluminium Chloride ,Liquid Aluminium Sulphate,Liquid_Chlorine_T,Hydrated_Lime_Pow_T,Flopam FO 4290 PWG,Microsand,Liquid Polyaluminium Chloride (mg/L),Raw Water Polyelectrolyte 4290 PWG / 4190 PWG / AN910 (mg/L),Sodium Silico Fluoride (mg/L)
3176,Batang Kali,6.9,2022-06-22,8.37,0.38,0.22,0.21,0.03,11.98,0.03,2.02,2.76,0.49,6.0,,,,,,,,,,,,,
3177,Batang Kali,6.86,2022-06-23,21.55,6.17,0.23,0.13,0.02,14.4,0.03,2.24,2.8,0.47,6.0,,,,,,,,,,,,,
3178,Batang Kali,6.89,2022-06-24,16.41,8.13,0.28,0.25,0.04,16.02,0.03,2.61,2.92,0.49,6.0,,,,,,,,,,,,,
3179,Batang Kali,6.87,2022-06-25,6.77,0.0,0.17,0.12,0.01,11.75,0.03,2.05,2.8,0.5,6.0,,,,,,,,,,,,,
3180,Batang Kali,6.94,2022-06-26,48.96,16.83,0.3,0.16,0.04,15.62,0.03,2.63,2.89,0.49,6.0,,,,,,,,,,,,,
3181,Batang Kali,6.92,2022-06-27,10.87,3.08,0.34,0.36,0.03,12.66,0.03,2.77,2.81,0.48,6.0,,,,,,,,,,,,,
3182,Batang Kali,6.93,2022-06-28,8.26,7.25,0.22,0.17,0.02,11.85,0.03,2.01,2.78,0.48,6.0,,,,,,,,,,,,,
3183,Batang Kali,6.86,2022-06-29,3.75,0.75,0.22,0.15,0.02,11.03,0.03,2.01,2.87,0.48,6.0,,,,,,,,,,,,,
3184,Batang Kali,6.83,2022-06-30,3.18,0.0,0.21,0.12,0.01,10.64,0.02,1.97,2.81,0.48,6.0,,,,,,,,,,,,,
3185,Batang Kali,6.83,2022-01-07,10.8,0.0,0.18,0.09,0.02,9.83,0.03,2.06,2.75,0.48,1.0,,,,,,,,,,,,,
3186,Batang Kali,6.82,2022-02-07,10.43,0.0,0.16,0.25,0.01,10.76,0.03,2.08,2.76,0.49,2.0,,,,,,,,,,,,,
3187,Batang Kali,6.79,2022-03-07,380.85,7.13,0.31,0.28,0.1,9.76,0.03,2.06,2.82,0.48,3.0,,,,,,,,,,,,,
3188,Batang Kali,6.8,2022-04-07,57.42,8.67,0.19,0.02,0.07,9.21,0.03,2.04,2.84,0.48,4.0,,,,,,,,,,,,,
3189,Batang Kali,6.85,2022-05-07,4.39,0.0,0.11,0.09,0.02,11.48,0.03,2.13,2.87,0.5,5.0,,,,,,,,,,,,,
3190,Batang Kali,6.81,2022-06-07,3.54,3.96,0.17,0.12,0.01,10.63,0.02,1.94,2.69,0.46,6.0,,,,,,,,,,,,,
3191,Batang Kali,6.77,2022-07-07,2.06,0.0,0.16,0.09,0.02,9.54,0.03,2.09,2.75,0.49,7.0,,,,,,,,,,,,,
3192,Batang Kali,6.88,2022-08-07,3.04,1.38,0.27,0.1,0.01,9.68,0.03,2.01,2.71,0.47,8.0,,,,,,,,,,,,,
3193,Batang Kali,6.86,2022-09-07,30.6,6.46,0.19,0.21,0.04,10.54,0.03,2.07,2.73,0.49,9.0,,,,,,,,,,,,,
3194,Batang Kali,6.93,2022-10-07,14.39,1.85,0.24,0.15,0.03,9.47,0.03,2.08,2.76,0.49,10.0,,,,,,,,,,,,,
3195,Batang Kali,6.89,2022-11-07,10.49,0.0,0.17,0.18,0.02,11.42,0.03,2.08,2.75,0.49,11.0,,,,,,,,,,,,,
3196,Batang Kali,6.53,2022-12-07,41.04,6.92,0.33,0.14,0.07,10.79,0.03,2.03,2.68,0.48,12.0,,,,,,,,,,,,,
3197,Batang Kali,6.73,2022-07-13,2.08,0.0,0.18,0.11,0.02,11.18,0.03,1.95,2.73,0.46,7.0,,,,,,,,,,,,,
3198,Batang Kali,6.79,2022-07-14,2.02,0.0,0.19,0.0,0.01,11.91,0.02,1.95,2.75,0.46,7.0,,,,,,,,,,,,,
3199,Batang Kali,6.78,2022-07-15,2.14,0.0,0.14,0.03,0.01,12.15,0.03,2.2,2.89,0.51,7.0,,,,,,,,,,,,,
3200,Batang Kali,6.83,2022-07-16,2.37,0.0,0.2,0.08,0.01,12.59,0.03,2.13,2.82,0.5,7.0,,,,,,,,,,,,,
3201,Batang Kali,6.76,2022-07-17,2.41,0.0,0.2,0.09,0.01,11.76,0.03,2.09,2.77,0.49,7.0,,,,,,,,,,,,,
3202,Batang Kali,6.77,2022-07-18,1.95,0.0,0.18,0.16,0.01,12.46,0.03,2.06,2.73,0.48,7.0,,,,,,,,,,,,,
3203,Batang Kali,6.76,2022-07-19,26.8,0.0,0.22,0.0,0.0,15.71,0.03,2.15,2.76,0.5,7.0,,,,,,,,,,,,,
3204,Batang Kali,6.82,2022-07-20,8.54,0.0,0.28,0.28,0.04,15.77,0.03,2.01,2.69,0.47,7.0,,,,,,,,,,,,,
3205,Batang Kali,6.76,2022-07-21,4.14,0.0,0.19,0.0,0.01,12.8,0.03,2.07,2.74,0.49,7.0,,,,,,,,,,,,,
3206,Batang Kali,6.82,2022-07-22,47.88,0.67,0.32,0.12,0.05,18.08,0.03,2.02,2.73,0.47,7.0,,,,,,,,,,,,,
3207,Batang Kali,6.74,2022-07-23,32.22,0.75,0.23,0.41,0.07,15.18,0.03,2.06,2.8,0.48,7.0,,,,,,,,,,,,,
3208,Batang Kali,6.73,2022-07-24,28.46,0.92,0.23,0.48,0.07,16.25,0.03,2.08,2.75,0.49,7.0,,,,,,,,,,,,,
3209,Batang Kali,6.9,2022-07-25,10.74,0.04,0.18,0.09,0.03,14.79,0.03,2.16,2.85,0.5,7.0,,,,,,,,,,,,,
3210,Batang Kali,6.87,2022-07-26,4.22,0.0,0.16,0.18,0.01,12.37,0.03,1.96,2.73,0.46,7.0,,,,,,,,,,,,,
3211,Batang Kali,6.74,2022-07-27,9.33,0.0,0.14,0.17,0.03,13.62,0.03,2.07,2.74,0.49,7.0,,,,,,,,,,,,,
3212,Batang Kali,6.84,2022-07-28,4.21,0.0,0.17,0.09,0.02,11.76,0.03,2.08,2.88,0.49,7.0,,,,,,,,,,,,,
3213,Batang Kali,6.85,2022-07-29,2.79,0.0,0.16,0.1,0.02,12.39,0.03,2.08,2.84,0.49,7.0,,,,,,,,,,,,,
3214,Batang Kali,6.79,2022-07-30,2.21,0.0,0.16,0.0,0.01,12.26,0.03,2.13,2.81,0.5,7.0,,,,,,,,,,,,,
3215,Batang Kali,6.76,2022-07-31,2.74,0.0,0.13,0.11,0.02,13.45,0.03,2.14,2.9,0.5,7.0,,,,,,,,,,,,,
3216,Batang Kali,6.79,2022-01-08,4.84,0.0,0.15,0.09,0.01,15.64,0.03,2.59,2.75,0.49,1.0,,,,,,,,,,,,,
3217,Batang Kali,6.86,2022-02-08,15.39,0.0,0.24,0.72,0.07,19.9,0.03,3.19,2.77,0.51,2.0,,,,,,,,,,,,,
3218,Batang Kali,6.79,2022-03-08,17.43,0.0,0.21,0.09,0.02,14.62,0.03,3.02,2.67,0.47,3.0,,,,,,,,,,,,,
3219,Batang Kali,6.84,2022-04-08,9.62,5.96,0.17,0.25,0.02,13.48,0.03,2.08,2.77,0.5,4.0,,,,,,,,,,,,,
3220,Batang Kali,6.86,2022-05-08,8.85,0.0,0.18,0.0,0.02,12.5,0.03,2.13,2.81,0.5,5.0,,,,,,,,,,,,,
3221,Batang Kali,6.73,2022-06-08,53.7,5.75,0.22,0.12,0.03,12.75,0.03,2.14,2.83,0.51,6.0,,,,,,,,,,,,,
3222,Batang Kali,6.66,2022-07-08,2.28,0.0,0.15,0.1,0.03,12.11,0.03,2.07,2.73,0.5,7.0,,,,,,,,,,,,,
3223,Batang Kali,6.91,2022-08-08,2.63,1.42,0.19,0.11,0.01,12.13,0.03,1.94,2.66,0.46,8.0,,,,,,,,,,,,,
3224,Batang Kali,6.89,2022-09-08,5.14,0.0,0.13,0.1,0.02,12.25,0.02,1.83,2.63,0.44,9.0,,,,,,,,,,,,,
3225,Batang Kali,6.86,2022-10-08,7.24,4.0,0.21,0.15,0.01,12.5,0.02,1.87,2.68,0.45,10.0,,,,,,,,,,,,,
3226,Batang Kali,6.89,2022-11-08,7.5,0.0,0.12,0.13,0.02,13.64,0.02,1.88,2.69,0.45,11.0,,,,,,,,,,,,,
3227,Batang Kali,6.46,2022-12-08,123.74,15.79,0.37,0.24,0.08,15.53,0.03,2.57,2.81,0.48,12.0,,,,,,,,,,,,,
3228,Batang Kali,6.78,2022-08-13,41.49,6.75,0.37,0.28,0.07,17.58,0.02,3.15,2.8,0.48,8.0,,,,,,,,,,,,,
3229,Batang Kali,6.82,2022-08-14,28.93,16.04,0.45,0.43,0.08,20.5,0.02,3.17,2.84,0.49,8.0,,,,,,,,,,,,,
3230,Batang Kali,6.85,2022-08-15,5.98,5.79,0.21,0.31,0.02,16.63,0.02,3.13,2.8,0.48,8.0,,,,,,,,,,,,,
3231,Batang Kali,6.95,2022-08-16,4.7,4.67,0.2,0.19,0.06,15.88,0.02,2.94,2.67,0.45,8.0,,,,,,,,,,,,,
3232,Batang Kali,6.96,2022-08-17,44.67,15.33,0.43,0.18,0.07,16.93,0.03,2.9,2.82,0.48,8.0,,,,,,,,,,,,,
3233,Batang Kali,6.91,2022-08-18,16.14,10.75,0.27,0.17,0.03,15.42,0.03,3.22,2.84,0.49,8.0,,,,,,,,,,,,,
3234,Batang Kali,6.87,2022-08-19,37.4,18.08,0.26,0.18,0.04,14.48,0.02,3.0,2.7,0.47,8.0,,,,,,,,,,,,,
3235,Batang Kali,6.89,2022-08-20,44.17,6.75,0.3,0.12,0.04,17.99,0.03,3.24,2.8,0.5,8.0,,,,,,,,,,,,,
3236,Batang Kali,6.86,2022-08-21,16.64,6.46,0.35,0.17,0.05,16.43,0.03,3.19,2.81,0.49,8.0,,,,,,,,,,,,,
3237,Batang Kali,6.65,2022-08-22,186.7,8.0,0.42,0.15,0.08,18.45,0.03,3.3,2.88,0.51,8.0,,,,,,,,,,,,,
3238,Batang Kali,6.68,2022-08-23,26.82,7.13,0.3,0.13,0.06,22.1,0.03,3.32,2.91,0.51,8.0,,,,,,,,,,,,,
3239,Batang Kali,6.83,2022-08-24,17.68,8.71,0.39,0.24,0.05,15.35,0.02,2.99,2.73,0.47,8.0,,,,,,,,,,,,,
3240,Batang Kali,6.9,2022-08-25,24.82,6.25,0.39,0.3,0.07,15.98,0.03,3.2,2.75,0.49,8.0,,,,,,,,,,,,,
3241,Batang Kali,6.89,2022-08-26,6.45,2.46,0.25,0.19,0.02,13.24,0.03,3.25,2.74,0.49,8.0,,,,,,,,,,,,,
3242,Batang Kali,6.86,2022-08-27,14.04,5.67,0.33,0.16,0.04,12.54,0.03,2.45,2.72,0.5,8.0,,,,,,,,,,,,,
3243,Batang Kali,6.84,2022-08-28,198.48,20.05,0.46,0.57,0.06,16.57,0.03,3.2,2.76,0.49,8.0,,,,,,,,,,,,,
3244,Batang Kali,6.85,2022-08-29,28.16,13.0,0.46,0.55,0.07,18.0,0.03,3.16,2.74,0.49,8.0,,,,,,,,,,,,,
3245,Batang Kali,6.92,2022-08-30,36.85,10.08,0.29,0.34,0.04,14.22,0.03,2.86,2.74,0.48,8.0,,,,,,,,,,,,,
3246,Batang Kali,6.82,2022-08-31,61.77,10.17,0.29,0.18,0.04,16.0,0.03,2.7,2.78,0.5,8.0,,,,,,,,,,,,,
3247,Batang Kali,6.85,2022-01-09,8.66,0.0,0.16,0.0,0.02,14.0,0.03,2.02,2.71,0.47,1.0,,,,,,,,,,,,,
3248,Batang Kali,6.91,2022-02-09,3.56,0.0,0.19,0.14,0.0,16.03,0.03,2.03,2.72,0.48,2.0,,,,,,,,,,,,,
3249,Batang Kali,6.79,2022-03-09,25.41,0.38,0.16,0.11,0.02,12.23,0.03,2.04,2.77,0.48,3.0,,,,,,,,,,,,,
3250,Batang Kali,6.92,2022-04-09,36.72,9.92,0.25,0.21,0.04,12.23,0.02,1.97,2.82,0.46,4.0,,,,,,,,,,,,,
3251,Batang Kali,6.88,2022-05-09,5.45,0.0,0.11,0.09,0.03,13.06,0.03,2.06,2.81,0.48,5.0,,,,,,,,,,,,,
3252,Batang Kali,6.81,2022-06-09,18.33,0.0,0.19,0.87,0.03,13.57,0.03,2.03,2.76,0.47,6.0,,,,,,,,,,,,,
3253,Batang Kali,6.71,2022-07-09,1.95,0.0,0.15,0.1,0.01,19.93,0.03,2.02,2.89,0.47,7.0,,,,,,,,,,,,,
3254,Batang Kali,6.86,2022-08-09,2.09,2.08,0.14,0.1,0.01,10.55,0.02,1.94,2.69,0.45,8.0,,,,,,,,,,,,,
3255,Batang Kali,6.77,2022-09-09,3.33,0.0,0.09,0.1,0.01,9.28,0.03,2.01,2.69,0.5,9.0,,,,,,,,,,,,,
3256,Batang Kali,6.83,2022-10-09,102.93,14.64,0.62,0.97,0.13,10.3,0.03,1.98,2.72,0.49,10.0,,,,,,,,,,,,,
3257,Batang Kali,6.85,2022-11-09,4.27,0.0,0.13,0.11,0.01,14.48,0.03,2.08,2.79,0.51,11.0,,,,,,,,,,,,,
3258,Batang Kali,6.48,2022-12-09,19.13,4.54,0.25,0.43,0.06,15.48,0.03,1.9,2.87,0.47,12.0,,,,,,,,,,,,,
3259,Batang Kali,6.87,2022-09-13,3.54,0.0,0.12,0.1,0.01,25.79,0.02,1.56,2.79,0.5,9.0,,,,,,,,,,,,,
3260,Batang Kali,6.85,2022-09-14,3.1,0.0,0.12,0.1,0.01,23.97,0.02,1.58,2.71,0.51,9.0,,,,,,,,,,,,,
3261,Batang Kali,6.93,2022-09-15,15.56,1.17,0.16,0.0,0.01,15.47,0.02,1.86,2.66,0.47,9.0,,,,,,,,,,,,,
3262,Batang Kali,6.93,2022-09-16,4.38,0.0,0.22,0.05,0.01,10.85,0.03,2.05,2.76,0.49,9.0,,,,,,,,,,,,,
3263,Batang Kali,6.88,2022-09-17,8.38,0.0,0.17,0.12,0.01,11.89,0.03,2.06,2.78,0.49,9.0,,,,,,,,,,,,,
3264,Batang Kali,6.82,2022-09-18,3.1,0.0,0.14,0.0,0.01,12.38,0.02,1.97,2.74,0.48,9.0,,,,,,,,,,,,,
3265,Batang Kali,6.76,2022-09-19,2.21,0.0,0.15,0.08,0.01,12.83,0.03,2.06,2.8,0.5,9.0,,,,,,,,,,,,,
3266,Batang Kali,6.78,2022-09-20,3.23,0.0,0.13,0.07,0.01,13.56,0.02,1.97,2.71,0.49,9.0,,,,,,,,,,,,,
3267,Batang Kali,6.79,2022-09-21,2.27,0.0,0.19,0.1,0.01,13.96,0.03,2.06,2.72,0.51,9.0,,,,,,,,,,,,,
3268,Batang Kali,6.77,2022-09-22,3.12,0.0,0.14,0.15,0.01,13.63,0.02,1.92,2.77,0.47,9.0,,,,,,,,,,,,,
3269,Batang Kali,6.76,2022-09-23,2.16,0.0,0.13,0.14,0.01,15.63,0.03,2.07,2.78,0.51,9.0,,,,,,,,,,,,,
3270,Batang Kali,6.8,2022-09-24,6.26,0.21,0.14,0.04,0.0,14.5,0.03,2.07,2.81,0.51,9.0,,,,,,,,,,,,,
3271,Batang Kali,6.75,2022-09-25,11.03,0.08,0.14,0.45,0.04,17.62,0.03,2.07,2.81,0.51,9.0,,,,,,,,,,,,,
3272,Batang Kali,6.81,2022-09-26,3.02,0.0,0.14,0.01,0.02,15.14,0.03,2.1,2.77,0.52,9.0,,,,,,,,,,,,,
3273,Batang Kali,6.84,2022-09-27,9.46,0.54,0.11,0.05,0.01,14.34,0.03,2.0,2.72,0.49,9.0,,,,,,,,,,,,,
3274,Batang Kali,6.86,2022-09-28,59.01,2.38,0.48,0.5,0.14,15.83,0.03,2.38,2.78,0.51,9.0,,,,,,,,,,,,,
3275,Batang Kali,6.87,2022-09-29,41.48,1.0,0.23,0.1,0.05,15.06,0.03,2.08,2.73,0.51,9.0,,,,,,,,,,,,,
3276,Batang Kali,6.8,2022-09-30,26.14,0.79,0.17,0.1,0.04,13.18,0.03,2.04,2.73,0.5,9.0,,,,,,,,,,,,,
3277,Batang Kali,6.78,2022-01-10,3.92,0.0,0.14,0.11,0.02,15.07,0.03,2.15,2.85,0.52,1.0,,,,,,,,,,,,,
3278,Batang Kali,6.86,2022-02-10,3.51,0.0,0.17,0.13,0.01,13.9,0.03,2.13,2.69,0.5,2.0,,,,,,,,,,,,,
3279,Batang Kali,6.74,2022-03-10,44.58,0.0,0.37,0.67,0.11,13.72,0.03,2.64,2.82,0.51,3.0,,,,,,,,,,,,,
3280,Batang Kali,6.85,2022-04-10,9.06,5.63,0.17,0.35,0.03,14.33,0.03,2.13,2.8,0.52,4.0,,,,,,,,,,,,,
3281,Batang Kali,6.86,2022-05-10,94.28,13.17,0.15,0.06,0.0,18.83,0.04,2.85,2.82,0.53,5.0,,,,,,,,,,,,,
3282,Batang Kali,6.92,2022-06-10,14.97,5.08,0.25,0.39,0.03,23.04,0.04,2.89,2.82,0.54,6.0,,,,,,,,,,,,,
3283,Batang Kali,6.7,2022-07-10,2.06,0.0,0.15,0.1,0.01,16.03,0.03,2.38,2.68,0.47,7.0,,,,,,,,,,,,,
3284,Batang Kali,6.83,2022-08-10,2.11,0.67,0.21,0.1,0.01,13.61,0.04,2.76,2.78,0.51,8.0,,,,,,,,,,,,,
3285,Batang Kali,6.93,2022-09-10,5.87,0.0,0.14,0.07,0.02,19.14,0.04,4.86,2.79,0.58,9.0,,,,,,,,,,,,,
3286,Batang Kali,6.96,2022-10-10,18.49,9.52,0.31,0.27,0.04,13.9,0.04,4.52,2.86,0.58,10.0,,,,,,,,,,,,,
3287,Batang Kali,6.93,2022-11-10,4.96,0.0,0.18,0.09,0.02,18.59,0.03,3.79,2.78,0.55,11.0,,,,,,,,,,,,,
3288,Batang Kali,6.6,2022-12-10,30.26,2.71,0.49,0.48,0.08,17.03,0.03,3.44,2.89,0.52,12.0,,,,,,,,,,,,,
3289,Batang Kali,6.91,2022-10-13,7.92,6.21,0.15,0.27,0.02,15.25,0.03,2.29,2.67,0.49,10.0,,,,,,,,,,,,,
3290,Batang Kali,6.91,2022-10-14,14.89,8.5,0.27,0.14,0.03,14.74,0.03,2.66,2.76,0.49,10.0,,,,,,,,,,,,,
3291,Batang Kali,6.85,2022-10-15,6.31,6.67,0.16,0.16,0.02,13.61,0.02,2.02,2.79,0.49,10.0,,,,,,,,,,,,,
3292,Batang Kali,6.8,2022-10-16,3.59,2.58,0.16,0.22,0.01,13.19,0.02,1.98,2.74,0.48,10.0,,,,,,,,,,,,,
3293,Batang Kali,6.73,2022-10-17,20.13,5.88,0.34,0.19,0.04,13.35,0.02,2.28,2.65,0.46,10.0,,,,,,,,,,,,,
3294,Batang Kali,6.73,2022-10-18,5.56,3.38,0.17,0.25,0.02,11.81,0.02,1.98,2.65,0.48,10.0,,,,,,,,,,,,,
3295,Batang Kali,6.75,2022-10-19,9.12,5.46,0.16,0.19,0.01,11.43,0.02,2.23,2.69,0.46,10.0,,,,,,,,,,,,,
3296,Batang Kali,6.85,2022-10-20,6.98,1.42,0.21,0.19,0.02,11.02,0.03,2.05,2.71,0.5,10.0,,,,,,,,,,,,,
3297,Batang Kali,6.84,2022-10-21,5.77,3.92,0.22,0.13,0.02,11.13,0.03,2.1,2.77,0.52,10.0,,,,,,,,,,,,,
3298,Batang Kali,6.84,2022-10-22,4.01,2.58,0.18,0.13,0.01,10.2,0.03,2.06,2.73,0.51,10.0,,,,,,,,,,,,,
3299,Batang Kali,6.81,2022-10-23,6.34,3.79,0.18,0.12,0.02,10.09,0.03,2.57,2.74,0.5,10.0,,,,,,,,,,,,,
3300,Batang Kali,6.85,2022-10-24,4.24,3.79,0.18,0.14,0.02,10.93,0.03,2.08,2.76,0.5,10.0,,,,,,,,,,,,,
3301,Batang Kali,6.79,2022-10-25,3.45,3.04,0.16,0.09,0.01,11.32,0.03,2.09,2.77,0.51,10.0,,,,,,,,,,,,,
3302,Batang Kali,6.8,2022-10-26,76.3,8.38,0.22,0.12,0.03,15.39,0.02,2.65,2.63,0.49,10.0,,,,,,,,,,,,,
3303,Batang Kali,6.77,2022-10-27,478.0,16.26,0.33,0.2,0.03,16.36,0.03,2.53,2.69,0.48,10.0,,,,,,,,,,,,,
3304,Batang Kali,6.8,2022-10-28,63.07,11.63,0.45,0.53,0.07,13.69,0.03,3.24,2.73,0.5,10.0,,,,,,,,,,,,,
3305,Batang Kali,6.8,2022-10-29,60.29,12.5,0.28,0.26,0.06,12.28,0.03,3.21,2.72,0.49,10.0,,,,,,,,,,,,,
3306,Batang Kali,6.84,2022-10-30,20.81,6.42,0.2,0.2,0.03,10.22,0.03,3.3,2.78,0.5,10.0,,,,,,,,,,,,,
3307,Batang Kali,6.79,2022-10-31,35.45,11.63,0.3,0.93,0.08,12.14,0.03,3.27,2.75,0.5,10.0,,,,,,,,,,,,,
3308,Batang Kali,6.8,2022-01-11,3.65,0.0,0.11,0.0,0.01,11.54,0.03,2.12,2.67,0.49,1.0,,,,,,,,,,,,,
3309,Batang Kali,6.84,2022-02-11,3.03,0.0,0.2,0.15,0.01,10.54,0.03,2.05,2.71,0.5,2.0,,,,,,,,,,,,,
3310,Batang Kali,6.71,2022-03-11,23.53,0.08,0.28,0.0,0.03,10.13,0.03,2.02,2.79,0.5,3.0,,,,,,,,,,,,,
3311,Batang Kali,6.83,2022-04-11,114.03,3.13,0.42,0.15,0.05,9.27,0.03,2.02,2.9,0.5,4.0,,,,,,,,,,,,,
3312,Batang Kali,6.81,2022-05-11,251.73,1.76,0.44,0.12,0.03,8.88,0.03,2.04,2.78,0.5,5.0,,,,,,,,,,,,,
3313,Batang Kali,6.92,2022-06-11,64.25,12.54,0.43,0.28,0.04,12.67,0.02,2.02,2.79,0.5,6.0,,,,,,,,,,,,,
3314,Batang Kali,6.7,2022-07-11,4.94,0.0,0.17,0.1,0.01,9.24,0.02,1.96,2.79,0.48,7.0,,,,,,,,,,,,,
3315,Batang Kali,6.83,2022-08-11,2.18,0.0,0.2,0.09,0.05,10.28,0.02,1.95,2.81,0.48,8.0,,,,,,,,,,,,,
3316,Batang Kali,6.77,2022-09-11,31.12,1.0,0.18,0.08,0.02,9.51,0.02,1.93,2.77,0.48,9.0,,,,,,,,,,,,,
3317,Batang Kali,6.87,2022-10-11,45.66,12.67,0.26,0.0,0.06,9.3,0.03,2.03,2.86,0.5,10.0,,,,,,,,,,,,,
3318,Batang Kali,6.86,2022-11-11,29.28,0.79,0.18,0.09,0.06,12.29,0.02,1.95,2.72,0.48,11.0,,,,,,,,,,,,,
3319,Batang Kali,6.59,2022-12-11,18.12,1.75,0.21,0.28,0.03,11.78,0.03,2.02,2.8,0.5,12.0,,,,,,,,,,,,,
3320,Batang Kali,6.84,2022-11-13,21.77,0.96,0.26,0.1,0.06,11.05,0.03,2.01,2.76,0.49,11.0,,,,,,,,,,,,,
3321,Batang Kali,6.86,2022-11-14,18.82,0.17,0.25,0.1,0.06,11.17,0.03,2.01,2.88,0.5,11.0,,,,,,,,,,,,,
3322,Batang Kali,6.84,2022-11-15,16.67,0.0,0.24,0.1,0.03,11.7,0.03,2.01,2.88,0.49,11.0,,,,,,,,,,,,,
3323,Batang Kali,6.82,2022-11-16,28.97,1.79,0.18,0.08,0.06,11.59,0.03,2.04,2.85,0.5,11.0,,,,,,,,,,,,,
3324,Batang Kali,6.82,2022-11-17,11.53,0.0,0.21,0.09,0.02,10.96,0.03,2.13,2.81,0.53,11.0,,,,,,,,,,,,,
3325,Batang Kali,6.86,2022-11-18,4.33,0.63,0.16,0.14,0.01,9.2,0.03,2.02,2.8,0.5,11.0,,,,,,,,,,,,,
3326,Batang Kali,6.79,2022-11-19,100.54,6.67,0.39,0.09,0.17,18.46,0.02,1.99,2.74,0.49,11.0,,,,,,,,,,,,,
3327,Batang Kali,6.67,2022-11-20,16.68,0.0,0.22,0.39,0.05,11.63,0.02,1.99,2.78,0.49,11.0,,,,,,,,,,,,,
3328,Batang Kali,6.81,2022-11-21,7.44,0.0,0.12,0.15,0.02,8.79,0.03,2.04,2.7,0.5,11.0,,,,,,,,,,,,,
3329,Batang Kali,6.87,2022-11-22,10.4,0.0,0.15,0.0,0.02,11.62,0.03,2.04,2.78,0.5,11.0,,,,,,,,,,,,,
3330,Batang Kali,6.87,2022-11-23,10.8,0.0,0.18,0.0,0.02,12.61,0.03,2.03,2.69,0.5,11.0,,,,,,,,,,,,,
3331,Batang Kali,6.66,2022-11-24,12.55,0.0,0.1,0.12,0.01,10.06,0.02,1.91,2.75,0.49,11.0,,,,,,,,,,,,,
3332,Batang Kali,6.72,2022-11-25,13.84,0.0,0.16,0.48,0.04,13.16,0.02,1.96,2.81,0.48,11.0,,,,,,,,,,,,,
3333,Batang Kali,6.75,2022-11-26,5.93,0.0,0.13,0.0,0.01,9.58,0.03,2.0,2.78,0.49,11.0,,,,,,,,,,,,,
3334,Batang Kali,6.73,2022-11-27,4.05,0.0,0.13,0.22,0.02,10.93,0.02,1.97,2.83,0.49,11.0,,,,,,,,,,,,,
3335,Batang Kali,6.76,2022-11-28,32.47,2.08,0.32,0.0,0.05,14.13,0.02,1.97,2.75,0.49,11.0,,,,,,,,,,,,,
3336,Batang Kali,6.76,2022-11-29,16.98,0.0,0.18,0.32,0.03,13.54,0.02,1.96,2.67,0.48,11.0,,,,,,,,,,,,,
3337,Batang Kali,6.72,2022-11-30,12.71,0.0,0.19,0.28,0.03,10.66,0.02,1.96,2.76,0.48,11.0,,,,,,,,,,,,,
3338,Batang Kali,6.79,2022-01-12,3.88,0.0,0.13,0.0,0.01,11.48,0.02,1.99,2.66,0.48,1.0,,,,,,,,,,,,,
3339,Batang Kali,6.82,2022-02-12,19.76,0.0,0.19,0.09,0.02,13.11,0.02,2.41,2.68,0.5,2.0,,,,,,,,,,,,,
3340,Batang Kali,6.76,2022-03-12,19.4,0.0,0.27,0.0,0.05,9.92,0.03,2.06,2.72,0.51,3.0,,,,,,,,,,,,,
3341,Batang Kali,6.88,2022-04-12,15.17,4.83,0.23,0.4,0.04,8.37,0.03,2.04,2.69,0.49,4.0,,,,,,,,,,,,,
3342,Batang Kali,6.9,2022-05-12,24.99,0.0,0.17,0.17,0.02,8.82,0.03,2.04,2.69,0.49,5.0,,,,,,,,,,,,,
3343,Batang Kali,6.89,2022-06-12,9.05,5.67,0.23,0.42,0.03,10.44,0.03,2.86,2.73,0.5,6.0,,,,,,,,,,,,,
3344,Batang Kali,6.7,2022-07-12,2.54,0.0,0.18,0.1,0.01,12.06,0.03,2.5,2.66,0.49,7.0,,,,,,,,,,,,,
3345,Batang Kali,6.85,2022-08-12,16.23,11.67,0.28,0.25,0.03,15.23,0.03,2.85,2.78,0.51,8.0,,,,,,,,,,,,,
3346,Batang Kali,6.81,2022-09-12,3.48,0.0,0.11,0.1,0.04,9.91,0.03,3.08,2.62,0.47,9.0,,,,,,,,,,,,,
3347,Batang Kali,6.94,2022-10-12,49.75,10.54,0.52,0.76,0.1,10.52,0.03,3.14,2.73,0.48,10.0,,,,,,,,,,,,,
3348,Batang Kali,6.82,2022-11-12,17.27,0.63,0.16,0.09,0.02,11.25,0.02,3.11,2.62,0.48,11.0,,,,,,,,,,,,,
3349,Batang Kali,6.57,2022-12-12,38.52,9.88,0.38,0.34,0.07,12.8,0.03,3.17,2.67,0.49,12.0,,,,,,,,,,,,,
3350,Batang Kali,6.65,2022-12-13,24.27,9.08,0.3,0.35,0.04,11.34,0.03,3.3,2.78,0.5,12.0,,,,,,,,,,,,,
