,wtp,pH_avg,Date,Turbidity_avg,Color_avg,Iron_avg,Ammonia_avg,Manganese_avg,Kibbled Aluminium Sulphate,Flopam FA 920 PWG,Soda Ash (Pre),Soda Ash (Post),Liquid Chlorine,Sodium Silico Fluoride,Liquid Aluminium Sulphate,Hydrated Lime (Pre),Hydrated Lime (Post),Soda Ash,Hydrated Lime,Liquid Polyaluminium Chloride,Liquid Chlorine (Pre),Liquid Chlorine (Intermediate),Liquid Chlorine (Post),Sodium Aluminosilicate,Sodium Fluoride,Superfloc C 591 PWG,Aluminium Chlorohydrate,Flopam AH 912 PWG,Hydrated Lime (Intermediate),Hydrated Lime (Powder) (Pre),Hydrated Lime (Powder) (Post),Hydrated Lime (Powder),Flopam FO 4190 PWG,Flopam FO 4290 PWG,Polyelectrolyte AN 910 PWG,Microsand,Activated Carbon,Flopam FL 4520 PWG,Modified Liquid Alum,Potassium Permanganate,Polymer Tianfloc C3080,Sodium Hypochlorite,Liquid Polyaluminium Chloride (mg/L),Raw Water Polyelectrolyte 4290 PWG / 4190 PWG / AN910 (mg/L),Hydrated Lime (Post) (mg/L),Liquid Chlorine (Post) (mg/L),Sodium Silico Fluoride (mg/L),Liquid Chlorine (Pre) (mg/L),Hydrated Lime (Pre) (mg/L),Month,Quarter,Water Source,Lembangan,Hydrated_Lime_T
190,Ampang Intake,7.42,2021-01-13,14.88,74.38,0.06,0.16,0.0,9.07,0.0,,,1.69,0.26,0.0,,,8.27,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,1,1,River,Sg Klang,8.27
191,Ampang Intake,7.3,2021-01-14,14.8,74.17,0.22,0.25,0.0,9.77,0.0,,,1.89,0.31,0.0,,,9.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,1,1,River,Sg Klang,9.0
192,Ampang Intake,7.33,2021-01-15,11.92,59.58,0.08,0.01,0.0,10.86,0.0,,,1.77,0.3,0.0,,,8.88,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,1,1,River,Sg Klang,8.88
193,Ampang Intake,7.72,2021-01-16,17.46,87.29,0.2,0.16,0.0,85.97,0.0,,,1.82,0.31,0.0,,,8.94,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,1,1,River,Sg Klang,8.94
194,Ampang Intake,7.41,2021-01-17,45.64,240.42,0.25,0.16,0.0,12.65,0.0,,,1.98,0.33,0.0,,,10.55,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,1,1,River,Sg Klang,10.55
195,Ampang Intake,6.91,2021-01-18,22.41,110.83,0.2,0.19,0.0,11.92,0.0,,,1.53,0.26,0.0,,,5.72,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,1,1,River,Sg Klang,5.72
196,Ampang Intake,7.91,2021-01-19,19.37,96.25,0.07,0.11,0.0,11.23,0.0,,,1.67,0.24,0.0,,,8.27,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,1,1,River,Sg Klang,8.27
197,Ampang Intake,7.59,2021-01-20,18.9,93.75,0.15,0.11,0.0,11.71,0.0,,,1.83,0.28,0.0,,,9.06,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,1,1,River,Sg Klang,9.06
198,Ampang Intake,7.67,2021-01-21,84.21,420.83,0.2,0.2,0.0,15.22,0.0,,,2.15,0.38,0.0,,,10.38,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,1,1,River,Sg Klang,10.38
199,Ampang Intake,7.36,2021-01-22,62.89,314.58,0.47,0.85,0.0,15.06,0.0,,,2.07,0.32,0.0,,,10.22,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,1,1,River,Sg Klang,10.22
200,Ampang Intake,8.02,2021-01-23,100.53,501.67,0.29,0.22,0.0,18.25,0.0,,,2.03,0.34,0.0,,,11.23,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,1,1,River,Sg Klang,11.23
201,Ampang Intake,7.45,2021-01-24,52.09,259.17,0.12,0.45,0.0,12.16,0.0,,,1.66,0.23,0.0,,,10.03,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,1,1,River,Sg Klang,10.03
202,Ampang Intake,7.52,2021-01-25,34.94,173.75,0.23,0.0,0.0,12.52,0.0,,,1.83,0.27,0.0,,,9.1,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,1,1,River,Sg Klang,9.1
203,Ampang Intake,8.3,2021-01-26,23.42,116.25,0.14,0.0,0.0,12.42,0.0,,,1.85,0.27,0.0,,,9.31,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,1,1,River,Sg Klang,9.31
204,Ampang Intake,8.15,2021-01-27,25.89,127.92,0.09,0.39,0.0,11.43,0.0,,,1.55,0.23,0.0,,,8.47,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,1,1,River,Sg Klang,8.47
205,Ampang Intake,8.44,2021-01-28,29.09,143.96,0.06,0.0,0.0,13.75,0.0,,,1.77,0.28,0.0,,,10.09,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,1,1,River,Sg Klang,10.09
206,Ampang Intake,8.45,2021-01-29,20.99,102.92,0.35,0.0,0.0,11.18,0.0,,,1.6,0.22,0.0,,,9.35,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,1,1,River,Sg Klang,9.35
207,Ampang Intake,8.59,2021-01-30,31.63,158.33,0.12,0.1,0.0,10.31,0.0,,,1.65,0.28,0.0,,,8.88,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,1,1,River,Sg Klang,8.88
208,Ampang Intake,8.32,2021-01-31,20.9,103.13,0.04,0.06,0.0,10.29,0.0,,,1.51,0.21,0.0,,,7.49,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,1,1,River,Sg Klang,7.49
209,Sungai Gombak,7.21,2021-01-01,4.35,7.5,0.13,0.0,0.01,8.0,0.1,,,2.56,0.51,0.0,,,0.0,5.47,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,1,1,River,Sg Klang,5.47
210,Sungai Gombak,7.22,2021-01-02,7.39,13.75,0.12,0.0,0.01,8.0,0.1,,,2.66,0.36,0.0,,,0.0,5.4,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,1,1,River,Sg Klang,5.4
211,Sungai Gombak,7.05,2021-01-03,53.02,107.5,0.17,0.4,0.05,12.67,0.1,,,2.83,0.35,0.0,,,0.0,5.75,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,1,1,River,Sg Klang,5.75
212,Sungai Gombak,7.03,2021-01-04,8.3,10.83,0.11,0.13,0.01,10.0,0.1,,,2.55,0.3,0.0,,,0.0,5.18,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,1,1,River,Sg Klang,5.18
213,Sungai Gombak,7.2,2021-01-05,26.64,50.0,0.49,0.36,0.01,9.67,0.18,,,3.2,0.38,0.0,,,0.0,5.68,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,1,1,River,Sg Klang,5.68
214,Sungai Gombak,7.16,2021-01-06,6.41,10.0,0.14,0.07,0.01,8.0,0.1,,,2.57,0.31,0.0,,,0.0,5.38,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,1,1,River,Sg Klang,5.38
215,Sungai Gombak,7.15,2021-01-07,4.47,5.42,0.14,0.12,0.02,8.0,0.1,,,2.62,0.29,0.0,,,0.0,5.62,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,1,1,River,Sg Klang,5.62
216,Sungai Gombak,7.19,2021-01-08,4.57,7.08,0.11,0.09,0.02,8.0,0.1,,,2.64,0.28,0.0,,,0.0,5.24,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,1,1,River,Sg Klang,5.24
217,Sungai Gombak,7.18,2021-01-09,4.3,5.83,0.07,0.01,0.01,8.0,0.1,,,2.85,0.32,0.0,,,0.0,5.59,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,1,1,River,Sg Klang,5.59
218,Sungai Gombak,7.17,2021-01-10,3.54,5.0,0.11,0.33,0.01,8.0,0.1,,,2.75,0.33,0.0,,,0.0,5.75,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,1,1,River,Sg Klang,5.75
219,Sungai Gombak,7.23,2021-01-11,3.01,5.0,0.08,0.0,0.01,8.0,0.1,,,2.6,0.36,0.0,,,0.0,5.45,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,1,1,River,Sg Klang,5.45
220,Sungai Gombak,7.29,2021-01-12,3.17,5.0,0.07,0.14,0.01,8.0,0.1,,,3.0,0.32,0.0,,,0.0,5.48,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,1,1,River,Sg Klang,5.48
221,Sungai Gombak,7.17,2021-01-13,2.78,5.0,0.11,0.07,0.0,8.0,0.1,,,3.01,0.33,0.0,,,0.0,6.1,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,1,1,River,Sg Klang,6.1
222,Sungai Gombak,7.16,2021-01-14,2.81,5.0,0.13,0.18,0.01,8.0,0.1,,,3.04,0.36,0.0,,,0.0,5.51,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,1,1,River,Sg Klang,5.51
223,Sungai Gombak,7.1,2021-01-15,3.09,5.0,0.14,0.12,0.02,8.0,0.1,,,2.82,0.32,0.0,,,0.0,5.34,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,1,1,River,Sg Klang,5.34
224,Sungai Gombak,7.08,2021-01-16,2.68,5.0,0.08,0.08,0.01,8.0,0.1,,,2.88,0.31,0.0,,,0.0,5.39,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,1,1,River,Sg Klang,5.39
225,Sungai Gombak,7.18,2021-01-17,17.39,32.92,0.09,0.23,0.02,8.0,0.1,,,30.53,0.34,0.0,,,0.0,5.7,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,1,1,River,Sg Klang,5.7
226,Sungai Gombak,7.15,2021-01-18,3.82,5.0,0.17,0.0,0.01,8.0,0.1,,,3.07,0.36,0.0,,,0.0,5.67,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,1,1,River,Sg Klang,5.67
227,Sungai Gombak,7.17,2021-01-19,3.65,5.0,0.13,0.5,0.02,8.0,0.1,,,2.94,0.34,0.0,,,0.0,5.41,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,1,1,River,Sg Klang,5.41
228,Sungai Gombak,7.16,2021-01-20,7.16,12.5,0.12,0.27,0.01,9.33,0.1,,,2.9,0.34,0.0,,,0.0,5.5,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,1,1,River,Sg Klang,5.5
229,Sungai Gombak,7.12,2021-01-21,31.65,67.5,0.15,0.06,0.03,9.0,0.1,,,3.03,0.35,0.0,,,0.0,5.67,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,1,1,River,Sg Klang,5.67
230,Sungai Gombak,7.05,2021-01-22,11.53,20.0,0.1,0.08,0.02,10.0,0.1,,,2.77,0.3,0.0,,,0.0,4.94,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,1,1,River,Sg Klang,4.94
231,Sungai Gombak,7.06,2021-01-23,4.44,5.83,0.11,0.05,0.03,8.0,0.1,,,2.93,0.34,0.0,,,0.0,5.57,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,1,1,River,Sg Klang,5.57
232,Sungai Gombak,6.94,2021-01-24,3.52,5.0,0.09,0.01,0.01,8.0,0.1,,,2.79,0.32,0.0,,,0.0,5.58,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,1,1,River,Sg Klang,5.58
233,Sungai Gombak,6.97,2021-01-25,2.79,5.0,0.11,0.15,0.0,9.0,0.1,,,2.98,0.34,0.0,,,0.0,5.96,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,1,1,River,Sg Klang,5.96
234,Sungai Gombak,6.93,2021-01-26,2.81,5.0,0.06,0.17,0.01,8.0,0.1,,,2.94,0.35,0.0,,,0.0,6.01,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,1,1,River,Sg Klang,6.01
235,Sungai Gombak,6.92,2021-01-27,2.52,5.0,0.08,0.07,0.01,8.0,0.1,,,2.65,0.31,0.0,,,0.0,5.32,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,1,1,River,Sg Klang,5.32
236,Sungai Gombak,6.93,2021-01-28,2.55,5.0,0.18,0.0,0.02,9.0,0.1,,,2.92,0.33,0.0,,,0.0,5.75,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,1,1,River,Sg Klang,5.75
237,Sungai Gombak,7.15,2021-01-29,2.66,5.0,0.07,0.13,0.01,16.58,0.1,,,2.4,0.36,0.0,,,0.0,5.23,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,1,1,River,Sg Klang,5.23
238,Sungai Gombak,7.14,2021-01-30,2.97,5.0,0.11,0.01,0.01,10.0,0.1,,,2.57,0.32,0.0,,,0.0,5.23,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,1,1,River,Sg Klang,5.23
239,Sungai Gombak,7.15,2021-01-31,2.94,5.0,0.13,0.01,0.01,8.0,0.1,,,2.75,0.37,0.0,,,0.0,5.65,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,1,1,River,Sg Klang,5.65
240,Ampang Intake,7.22,2021-07-01,13.83,68.75,0.31,0.06,0.0,7.63,0.0,,,1.66,3.08,0.0,,,6.29,1.43,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,7,3,River,Sg Klang,7.72
241,Ampang Intake,7.39,2021-07-02,14.55,68.13,0.28,0.13,0.0,7.46,0.0,,,1.71,0.27,0.0,,,6.21,1.33,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,7,3,River,Sg Klang,7.54
242,Ampang Intake,6.85,2021-07-03,137.33,686.25,0.29,0.16,0.0,13.83,0.0,,,2.03,0.41,0.0,,,10.8,2.45,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,7,3,River,Sg Klang,13.25
243,Ampang Intake,7.03,2021-07-04,16.66,83.54,0.4,0.31,0.0,10.67,0.0,,,1.69,0.32,0.0,,,7.98,1.93,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,7,3,River,Sg Klang,9.91
244,Ampang Intake,7.14,2021-07-05,432.08,2160.21,0.27,0.0,0.0,18.86,0.0,,,2.41,0.47,0.0,,,12.61,3.28,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,7,3,River,Sg Klang,15.889999999999999
245,Ampang Intake,6.88,2021-07-06,96.25,481.46,0.07,0.14,0.0,11.9,0.0,,,1.68,0.29,0.0,,,9.01,2.03,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,7,3,River,Sg Klang,11.04
246,Ampang Intake,7.13,2021-07-07,16.99,84.58,0.28,0.31,0.0,9.95,0.0,,,1.56,0.28,0.0,,,7.71,1.93,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,7,3,River,Sg Klang,9.64
247,Ampang Intake,7.51,2021-07-08,839.52,4197.5,0.26,0.22,0.0,20.22,0.0,,,2.54,0.41,0.0,,,16.92,2.21,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,7,3,River,Sg Klang,19.130000000000003
248,Ampang Intake,7.12,2021-07-09,41.51,207.5,0.48,0.0,0.0,10.99,0.0,,,1.91,0.35,0.0,,,9.6,2.47,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,7,3,River,Sg Klang,12.07
249,Ampang Intake,7.36,2021-07-10,594.32,2972.71,0.07,0.11,0.0,20.95,0.0,,,2.61,0.43,0.0,,,15.66,3.05,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,7,3,River,Sg Klang,18.71
250,Ampang Intake,7.45,2021-07-11,43.64,217.08,0.11,0.2,0.0,11.98,0.0,,,1.78,0.29,0.0,,,10.21,2.5,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,7,3,River,Sg Klang,12.71
251,Ampang Intake,6.57,2021-07-12,24.78,123.33,0.4,0.4,0.0,9.61,0.0,,,1.63,0.3,0.0,,,8.34,2.54,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,7,3,River,Sg Klang,10.879999999999999
252,Ampang Intake,7.24,2021-07-13,38.55,192.08,0.45,0.27,0.0,8.93,0.0,,,1.79,0.32,0.0,,,7.87,2.47,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,7,3,River,Sg Klang,10.34
253,Ampang Intake,7.95,2021-07-14,14.13,70.21,0.06,0.23,0.0,10.1,0.0,,,1.93,0.34,0.0,,,8.99,2.39,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,7,3,River,Sg Klang,11.38
254,Ampang Intake,7.95,2021-07-15,10.54,51.67,0.14,0.07,0.0,8.75,0.0,,,2.0,0.34,0.0,,,7.8,2.5,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,7,3,River,Sg Klang,10.3
255,Ampang Intake,7.81,2021-07-16,10.13,48.33,0.06,0.11,0.0,8.8,0.0,,,1.87,0.32,0.0,,,7.65,2.35,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,7,3,River,Sg Klang,10.0
256,Ampang Intake,7.89,2021-07-17,24.63,123.13,0.27,0.29,0.0,10.95,0.0,,,1.62,0.31,0.0,,,8.66,2.04,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,7,3,River,Sg Klang,10.7
257,Ampang Intake,7.78,2021-07-18,9.57,47.08,0.23,0.0,0.0,8.24,0.0,,,1.53,0.27,0.0,,,7.28,1.99,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,7,3,River,Sg Klang,9.27
258,Ampang Intake,7.73,2021-07-19,13.58,67.08,0.13,0.07,0.0,7.89,0.0,,,1.6,0.31,0.0,,,6.31,1.98,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,7,3,River,Sg Klang,8.29
259,Ampang Intake,7.61,2021-07-20,10.89,54.17,0.14,0.25,0.0,7.76,0.0,,,1.63,0.28,0.0,,,6.1,2.25,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,7,3,River,Sg Klang,8.35
260,Ampang Intake,7.49,2021-07-21,11.72,58.75,0.22,0.05,0.0,8.15,0.0,,,1.73,0.31,0.0,,,6.46,2.31,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,7,3,River,Sg Klang,8.77
261,Ampang Intake,7.72,2021-07-22,11.65,57.08,0.27,0.08,0.0,7.22,0.0,,,1.69,0.28,0.0,,,6.1,2.05,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,7,3,River,Sg Klang,8.149999999999999
262,Ampang Intake,7.14,2021-07-23,12.36,60.83,0.11,0.05,0.0,7.58,0.0,,,1.62,0.3,0.0,,,6.23,1.62,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,7,3,River,Sg Klang,7.8500000000000005
