,wtp,Date,pH_avg,Turbidity_avg,Color_avg,Iron_avg,Ammonia_avg,Manganese_avg,Soda_Ash,Liquid_Chlorine,Liquid_Polyaluminium_Chloride,Hydrated_Lime,Aluminium_Sulphate
475,Sungai Selangor Fasa 1,2021-08-20,-4.173354735152499,196.0241846830341,143.45721044370262,-12.40310077519381,28.57142857142855,-8.33333333333333,,-1.6184819759243783,24.321807955812698,-14.1503565272558,
476,Sungai Selangor Fasa 1,2021-08-21,-5.2969502407704665,80.52400146573837,82.84880507594015,28.68217054263565,42.85714285714285,125.00000000000003,,-4.656942192097181,6.89734500904447,-4.833404231993173,
477,Sungai Selangor Fasa 1,2021-08-22,-3.370786516853946,-8.702821546353976,-4.125306745075491,-29.457364341085267,0.0,-8.33333333333333,,1.6902230181572986,50.14224807083715,-12.433255015804399,
478,Sungai Selangor Fasa 1,2021-08-23,-2.5682182985553794,13.466471234884574,29.51385050737295,6.9767441860465,42.85714285714285,-8.33333333333333,,9.169183274450253,41.704632229130425,42.735059390195964,
479,Sungai Selangor Fasa 1,2021-08-24,-1.7656500802568267,9.25247343349213,13.616165189131824,17.829457364341085,171.4285714285714,50.0,,4.563623153006019,20.216300935140243,-0.43853750030760336,
480,Sungai Selangor Fasa 1,2021-08-25,-2.889245585874809,89.62990106266032,92.5032608935954,26.356589147286808,42.85714285714285,0.0,,7.041862324064317,22.319951043182847,0.5047917881892007,
481,Sungai Selangor Fasa 1,2021-08-26,-3.370786516853946,25.925247343349223,26.38339265580439,30.232558139534877,-28.571428571428577,100.0,,2.8107824457401045,-7.13486328690291,-14.914452664963566,
482,Sungai Selangor Fasa 1,2021-08-27,-2.0866773675762564,-25.851960425064124,-23.082705104680205,4.651162790697678,-42.85714285714286,-16.66666666666666,,8.737725237629437,3.8107382616880723,-16.48515564183381,
483,Sungai Selangor Fasa 1,2021-08-28,-2.889245585874809,-26.383290582631,-23.027435721707594,12.403100775193792,42.85714285714285,-16.66666666666666,,3.2325192829959124,27.500097890109153,7.467741439730453,
484,Sungai Selangor Fasa 1,2021-08-29,-3.852327447833069,199.13887871015027,195.98523202086972,37.2093023255814,0.0,58.333333333333336,,2.511280450104611,6.042479561555674,10.967860334692338,
485,Sungai Selangor Fasa 1,2021-08-30,-5.2969502407704665,91.97508244778308,90.9380319678111,82.17054263565892,0.0,150.0,,-0.04751276809543539,24.449376137681604,-10.675164675379742,
486,Sungai Selangor Fasa 1,2021-08-31,-3.370786516853946,-12.09234151703921,-8.989012446665038,-17.829457364341085,-14.285714285714295,-33.33333333333333,,5.54021406951574,8.288355817957052,-0.1458268160041889,
487,Sungai Selangor Fasa 2 Stream C,2021-08-01,2.0733652312599804,-67.85082784118309,-51.58311345646438,-27.10843373493976,-54.16666666666667,-57.89473684210527,,-12.071156289707753,,-37.20774883099532,-12.566760917373548
488,Sungai Selangor Fasa 2 Stream C,2021-08-02,0.3189792663476948,-54.455339441676045,-24.142480211081796,-19.27710843373493,-33.33333333333333,-36.8421052631579,,-12.071156289707753,,-37.20774883099532,-7.854225573358467
489,Sungai Selangor Fasa 2 Stream C,2021-08-03,0.9569377990430702,-59.813534801478866,-37.33509234828496,-24.69879518072289,-37.5,-47.368421052631575,,-6.861499364675986,,-37.20774883099532,-7.320138234370085
490,Sungai Selangor Fasa 2 Stream C,2021-08-04,1.5948963317384455,-58.9240743717516,-23.08707124010554,-24.69879518072289,-33.33333333333333,-47.368421052631575,,-8.513341804320202,,0.0,-7.854225573358467
491,Sungai Selangor Fasa 2 Stream C,2021-08-05,2.3923444976076613,55.38766543428174,31.926121372031663,9.03614457831326,20.83333333333333,36.8421052631579,,-5.590851334180437,,-21.509686038744157,3.675777568331768
492,Sungai Selangor Fasa 2 Stream C,2021-08-06,1.1164274322169105,-60.702995231206124,-29.683377308707126,-31.32530120481928,-41.66666666666666,-21.052631578947373,,12.198221092757306,,-35.40414161656647,-9.42507068803016
493,Sungai Selangor Fasa 2 Stream C,2021-08-07,0.9569377990430702,-67.85082784118309,-41.68865435356201,-53.6144578313253,-54.16666666666667,-57.89473684210527,,12.198221092757306,,-27.05410821643287,-7.320138234370085
494,Sungai Selangor Fasa 2 Stream C,2021-08-08,0.6379585326953754,-73.20902320098591,-41.68865435356201,-45.18072289156626,-45.83333333333333,-47.368421052631575,,-5.717916137229989,,-37.20774883099532,-5.215205780710011
495,Sungai Selangor Fasa 2 Stream C,2021-08-09,0.3189792663476948,-33.02255800246477,-3.2981530343007917,-24.69879518072289,-20.83333333333333,-21.052631578947373,,-5.844980940279542,,-37.20774883099532,-2.6076028903550057
496,Sungai Selangor Fasa 2 Stream C,2021-08-10,1.2759170653907508,-9.80013931307935,2.2427440633245372,2.40963855421687,0.0,10.52631578947368,,-5.844980940279542,,24.24849699398798,3.141690229343387
497,Sungai Selangor Fasa 2 Stream C,2021-08-11,-1.2759170653907366,142.90842844130097,18.733509234828492,159.03614457831324,37.500000000000014,210.52631578947367,,-5.844980940279542,,24.24849699398798,23.06000628338047
498,Sungai Selangor Fasa 2 Stream C,2021-08-12,-1.9138755980861122,486.7223918984086,38.522427440633244,67.46987951807229,154.16666666666669,300.00000000000006,,1.7789072426937698,,26.252505010020027,42.94690543512411
499,Sungai Selangor Fasa 2 Stream C,2021-08-13,-0.6379585326953613,66.10405615388737,18.733509234828492,27.10843373493976,58.333333333333336,94.73684210526315,,-5.717916137229989,,34.73613894455578,7.854225573358467
500,Sungai Selangor Fasa 2 Stream C,2021-08-14,-0.15948963317384032,-34.81219525263891,1.187335092348283,-9.036144578313248,4.1666666666666705,-10.52631578947368,,0.12706480304956386,,24.24849699398798,-2.073515551366625
501,Sungai Selangor Fasa 2 Stream C,2021-08-15,-0.7974481658692156,50.02947007447892,23.08707124010554,6.626506024096392,16.666666666666682,21.052631578947373,,0.12706480304956386,,23.780895123580496,4.209864907320149
502,Sungai Selangor Fasa 2 Stream C,2021-08-16,-0.9569377990430561,21.448856025290684,11.081794195250657,-7.2289156626505955,-8.33333333333333,36.8421052631579,,1.1435832274459843,,24.24849699398798,8.388312912346848
503,Sungai Selangor Fasa 2 Stream C,2021-08-17,-0.31897926634768065,117.00691207201415,74.80211081794195,-0.6024096385542175,12.50000000000001,-10.52631578947368,,-10.292249047013973,,14.028056112224446,14.671693371033623
504,Sungai Selangor Fasa 2 Stream C,2021-08-18,-0.7974481658692156,260.788726356963,53.95778364116095,103.6144578313253,58.333333333333336,210.52631578947367,,-10.292249047013973,,14.028056112224446,10.995915802701854
505,Sungai Selangor Fasa 2 Stream C,2021-08-19,0.15948963317385448,299.18555430531,30.870712401055407,87.95180722891568,58.333333333333336,178.94736842105263,,-4.828462515883099,,39.812959251837,24.096764059063783
506,Sungai Selangor Fasa 2 Stream C,2021-08-20,-1.435406698564591,181.30525638964798,1.187335092348283,68.67469879518072,33.33333333333334,178.94736842105263,,-11.689961880559094,,19.372077488309955,1.5708451146716935
507,Sungai Selangor Fasa 2 Stream C,2021-08-21,0.3189792663476948,479.36023147403955,5.5408970976253284,48.19277108433735,141.66666666666666,284.2105263157895,,-9.656925031766209,,-1.4696058784235178,-5.215205780710011
508,Sungai Selangor Fasa 2 Stream C,2021-08-22,-1.1164274322168963,65.21459572416009,-1.0554089709762544,27.10843373493976,0.0,89.4736842105263,,-9.529860228716645,,-6.479625918503679,3.675777568331768
509,Sungai Selangor Fasa 2 Stream C,2021-08-23,0.0,18.769758345389274,0.0,-3.6144578313252915,-8.33333333333333,0.0,,-6.60736975857688,,23.580494321977284,-4.178448005026699
510,Sungai Selangor Fasa 2 Stream C,2021-08-24,-0.15948963317384032,3.5953490864276954,-2.110817941952509,5.421686746987957,-29.166666666666657,21.052631578947373,,-2.287166454891991,,40.280561122244485,7.351555136663536
511,Sungai Selangor Fasa 2 Stream C,2021-08-25,-0.6379585326953613,-32.1330975727375,-21.899736147757256,-10.240963855421684,-37.5,-10.52631578947368,,-2.4142312579415552,,56.31262525050098,8.388312912346848
512,Sungai Selangor Fasa 2 Stream C,2021-08-26,-0.31897926634768065,48.23983282430479,-3.69393139841689,-4.216867469879508,12.50000000000001,-42.10526315789473,,12.198221092757306,,31.19572478289913,14.985862393967967
513,Sungai Selangor Fasa 2 Stream C,2021-08-27,-0.15948963317384032,3.5953490864276954,-17.54617414248021,16.26506024096386,8.333333333333341,63.1578947368421,,5.972045743329095,,31.596526386105534,1.5708451146716935
514,Sungai Selangor Fasa 2 Stream C,2021-08-28,0.7974481658692298,-38.38075336226759,-16.490765171503956,1.8072289156626522,-8.33333333333333,-10.52631578947368,,1.2706480304955594,,26.920507682030724,0.0
515,Sungai Selangor Fasa 2 Stream C,2021-08-29,-0.47846889952152094,-39.27021379199485,-25.19788918205805,-12.048192771084336,-20.83333333333333,-21.052631578947373,,-4.828462515883099,,26.920507682030724,0.0
516,Sungai Selangor Fasa 2 Stream C,2021-08-30,-1.435406698564591,203.62749825858648,96.83377308707124,98.19277108433737,83.33333333333334,147.36842105263156,,-2.9224904701397656,,34.73613894455578,13.634935595350308
517,Sungai Selangor Fasa 2 Stream C,2021-08-31,-3.6682615629983975,38.423618925146,1.187335092348283,30.120481927710856,0.0,78.94736842105264,,-17.28081321473952,,26.920507682030724,-19.886899151743634
518,Sungai Selangor Fasa 3,2021-08-01,-1.386481802426329,-49.21061864109461,-2.7213114754098306,-16.560509554140125,-20.000000000000004,-31.818181818181824,,5.178113591288726,-32.19105349800122,-1.4778734708274166,
519,Sungai Selangor Fasa 3,2021-08-02,-2.5996533795493844,-46.43901298093791,7.377049180327869,-14.012738853503182,-40.00000000000001,-31.818181818181824,,-10.70882754953953,-25.611726377764487,-2.4258811125399866,
520,Sungai Selangor Fasa 3,2021-08-03,-2.5996533795493844,-51.385802830078354,-5.180327868852454,-7.643312101910834,-20.000000000000004,-40.90909090909091,,-2.680618059184323,-27.082853579025173,-2.409420654371112,
521,Sungai Selangor Fasa 3,2021-08-04,-1.906412478336212,83.48731142556426,-3.278688524590164,32.48407643312102,79.99999999999999,113.63636363636363,,-4.019666210830608,-19.2651297299029,-1.1304357637301463,
522,Sungai Selangor Fasa 3,2021-08-05,-2.426343154246095,-35.50461934276694,12.885245901639344,7.643312101910821,-30.0,18.181818181818183,,13.52054840074538,-17.763243966199468,0.7816414777070065,
523,Sungai Selangor Fasa 3,2021-08-06,-1.906412478336212,-53.80657233072156,3.8360655737704974,-11.464968152866252,-30.0,-40.90909090909091,,2.4446005786595624,-21.982159985883154,3.7741486047286896,
524,Sungai Selangor Fasa 3,2021-08-07,-2.5996533795493844,-61.875803999532216,7.377049180327869,1.2738853503184724,-40.00000000000001,-22.72727272727272,,0.0,-16.2089830929746,3.5091097175034003,
525,Sungai Selangor Fasa 3,2021-08-08,-2.7729636048526736,-40.32276926675243,11.245901639344261,-12.73885350318471,-20.000000000000004,-27.27272727272727,,-2.6962917647702,-17.575682979769883,1.826740301178082,
526,Sungai Selangor Fasa 3,2021-08-09,-4.159445407279018,0.0,27.31147540983606,35.031847133757964,40.00000000000001,54.545454545454554,,-2.397521495791638,-13.869711513283207,0.6776525215815834,
527,Sungai Selangor Fasa 3,2021-08-10,-4.159445407279018,110.50169570810431,-9.278688524590159,86.62420382165605,30.0,127.2727272727273,,2.623241529462617,3.2507220674871258,4.95135268770069,
528,Sungai Selangor Fasa 3,2021-08-11,-4.159445407279018,391.661793942229,-25.967213114754106,191.0828025477707,70.0,268.1818181818182,,6.420997994095268,13.214506763989355,22.927865093819456,
529,Sungai Selangor Fasa 3,2021-08-12,-3.9861351819757287,60.55432113203132,0.0,19.10828025477707,19.99999999999999,59.09090909090908,,9.03779243425227,5.373137962597992,20.85053207803941,
530,Sungai Selangor Fasa 3,2021-08-13,-3.119584055459267,-33.7036603905976,14.754098360655737,-17.197452229299365,-40.00000000000001,-50.0,,10.261659061283755,3.3513874805133135,21.125624557389916,
531,Sungai Selangor Fasa 3,2021-08-14,-1.386481802426329,14.466144310606936,23.213114754098356,7.006369426751584,0.0,0.0,,3.580798772956195,-17.61227635057561,16.86540687259806,
532,Sungai Selangor Fasa 3,2021-08-15,-2.079722703639501,47.15237983861535,6.557377049180328,10.191082802547765,-10.000000000000009,13.636363636363635,,9.08288621618966,-12.390864830976794,5.116564967641262,
533,Sungai Selangor Fasa 3,2021-08-16,-1.906412478336212,96.03555139749736,-5.737704918032787,1374.5222929936303,19.99999999999999,54.545454545454554,,-3.6421734133017756,6.189155243713064,8.552446723854407,
534,Sungai Selangor Fasa 3,2021-08-17,-3.9861351819757287,287.47514910536773,-13.934426229508196,85.35031847133759,-30.0,200.00000000000006,,5.080062679966942,53.56987277002323,7.570083848548492,
535,Sungai Selangor Fasa 3,2021-08-18,-3.9861351819757287,303.16921997427204,-18.852459016393443,85.9872611464968,89.99999999999999,240.9090909090909,,10.691890571347827,38.479262577058684,5.0803134618116506,
536,Sungai Selangor Fasa 3,2021-08-19,-3.81282495667244,216.53607765173666,-1.3770491803278744,81.52866242038216,89.99999999999999,190.9090909090909,,2.800380184804361,32.7698696464223,9.772249104269806,
537,Sungai Selangor Fasa 3,2021-08-20,-3.466204506065846,321.5998128873816,-10.91803278688524,57.96178343949043,89.99999999999999,150.00000000000003,,-0.23506554780060282,18.375277729573316,7.483254008269892,
538,Sungai Selangor Fasa 3,2021-08-21,-3.9861351819757287,44.333996023856855,246.98360655737704,35.031847133757964,30.0,95.45454545454545,,1.5811685892408909,46.07719291516896,10.77071345063716,
539,Sungai Selangor Fasa 3,2021-08-22,-2.253032928942806,54.882469886562966,3.0163934426229564,-10.191082802547779,0.0,31.818181818181806,,9.711183732506285,27.99457321330446,8.30857853574595,
540,Sungai Selangor Fasa 3,2021-08-23,-1.5597920277296335,35.16547772190386,14.491803278688531,8.917197452229294,9.999999999999995,13.636363636363635,,1.9299987217612022,31.062995985128694,8.711247104720314,
541,Sungai Selangor Fasa 3,2021-08-24,-2.9462738301559783,-4.794760846684608,7.377049180327869,0.6369426751592362,-30.0,-13.636363636363635,,5.777986084900972,48.008206790237864,9.593359353293087,
542,Sungai Selangor Fasa 3,2021-08-25,-2.7729636048526736,66.35481230265465,3.540983606557371,33.121019108280244,0.0,9.090909090909086,,3.759120253964409,27.414506614722434,-5.940667520259655,
543,Sungai Selangor Fasa 3,2021-08-26,-2.253032928942806,35.972400888784925,2.7213114754098306,0.0,40.00000000000001,13.636363636363635,,2.100409456394757,31.418575321144758,5.82583508661963,
544,Sungai Selangor Fasa 3,2021-08-27,-1.5597920277296335,-24.78072740030407,22.393442622950815,7.006369426751584,0.0,-13.636363636363635,,2.8682654198149193,20.35750714463354,5.1995445713903,
