,wtp,pH_avg,Date,Turbidity_avg,Color_avg,Iron_avg,Ammonia_avg,Manganese_avg,Kibbled Aluminium Sulphate,Flopam FA 920 PWG,Soda_Ash_T,Liquid Chlorine,Sodium Silico Fluoride,Month,Soda Ash,Hydrated Lime,Liquid Polyaluminium Chloride,Sodium Aluminosilicate,Liquid Polyaluminium Chloride ,Liquid Aluminium Sulphate,Liquid_Chlorine_T,Hydrated_Lime_Pow_T,Flopam FO 4290 PWG,Microsand,Liquid Polyaluminium Chloride (mg/L),Raw Water Polyelectrolyte 4290 PWG / 4190 PWG / AN910 (mg/L),Sodium Silico Fluoride (mg/L)
2024,Sungai Rangkap,6.82,24/5/2021,2.21,3.17,0.14,0.02,0.03,0,,,4.58,0.44,5,0,,,,,,,,,,,,
2025,Sungai Rangkap,6.76,25/5/2021,4.08,5.46,0.11,0.02,0.03,7,,,4.59,0.44,5,1.5,,,,,,,,,,,,
2026,Sungai Rangkap,6.76,26/5/2021,19.63,32.25,0.1,0.04,0.05,12.33,,,4.59,0.44,5,2.17,,,,,,,,,,,,
2027,Sungai Rangkap,6.47,27/5/2021,98.54,89.25,0.11,0.03,0.04,19.75,,,4.58,0.44,5,3.75,,,,,,,,,,,,
2028,Sungai Rangkap,6.63,28/5/2021,7.78,6.13,0.21,0.15,0.02,6.33,,,4.58,0.43,5,1.17,,,,,,,,,,,,
2029,Sungai Rangkap,6.72,29/5/2021,4.03,2.79,0.14,0.1,0.01,0,,,4.58,0.43,5,0,,,,,,,,,,,,
2030,Sungai Rangkap,6.75,30/5/2021,2.78,2.46,0.1,0.06,0.03,0,,,4.58,0.44,5,0,,,,,,,,,,,,
2031,Sungai Rangkap,6.83,31/5/2021,2.23,2.5,0.11,0.07,0.04,0,,,4.58,0.44,5,0,,,,,,,,,,,,
2032,Kuala Kubu Bharu,6.95,1/5/2021,10.59,67.25,0.06,0.15,0.02,10,,,2.5,0.51,5,2,,,,,,,,,,,,
2033,Kuala Kubu Bharu,6.92,2/5/2021,4.14,25.75,0.04,0.02,0.05,0,,,2.5,0.51,5,2,,,,,,,,,,,,
2034,Kuala Kubu Bharu,6.95,3/5/2021,3.53,21,0.05,0.02,0.01,0,,,2.5,0.51,5,2,,,,,,,,,,,,
2035,Kuala Kubu Bharu,7.01,4/5/2021,4,21.33,0.05,0.03,0.01,0,,,2.51,0.51,5,2,,,,,,,,,,,,
2036,Kuala Kubu Bharu,7.13,5/5/2021,5.15,29.42,0.12,0.03,0.03,10,,,2.5,0.51,5,2,,,,,,,,,,,,
2037,Kuala Kubu Bharu,7.21,6/5/2021,2.91,12.88,0.03,0.02,0.02,12,,,2.5,0.51,5,2,,,,,,,,,,,,
2038,Kuala Kubu Bharu,7.23,7/5/2021,2.41,10.63,0.04,0.02,0.03,0,,,2.5,0.51,5,2,,,,,,,,,,,,
2039,Kuala Kubu Bharu,7.09,8/5/2021,10.48,58.75,0.14,0.01,0.02,11.5,,,2.5,0.51,5,2,,,,,,,,,,,,
2040,Kuala Kubu Bharu,7.15,9/5/2021,6.41,28.42,0.06,0.04,0.03,0,,,2.5,0.51,5,2,,,,,,,,,,,,
2041,Kuala Kubu Bharu,7.15,10/5/2021,7.08,34.54,0.07,0.02,0.02,0,,,2.5,0.51,5,2,,,,,,,,,,,,
2042,Kuala Kubu Bharu,7.12,11/5/2021,3.57,15.92,0.04,0.02,0.03,9.33,,,2.48,0.51,5,2,,,,,,,,,,,,
2043,Kuala Kubu Bharu,7.16,12/5/2021,14.11,53.38,0.05,0.08,0.04,,,,,,,,,,,,,,,,,,,
2044,Kuala Kubu Bharu,7.13,13/5/2021,9.95,53.71,0.08,0.04,0.05,13,,,2.53,0.51,5,2,,,,,,,,,,,,
2045,Kuala Kubu Bharu,7.18,14/5/2021,3.73,16.25,0.03,0.02,0.02,0,,,2.5,0.51,5,2,,,,,,,,,,,,
2046,Kuala Kubu Bharu,7.21,15/5/2021,2.82,13.38,0.02,0,0.02,0,,,2.5,0.51,5,2,,,,,,,,,,,,
2047,Kuala Kubu Bharu,7.21,16/5/2021,2.58,11.29,0.04,0.04,0.05,0,,,2.5,0.51,5,2,,,,,,,,,,,,
2048,Kuala Kubu Bharu,7.14,17/5/2021,21.62,103.04,0.08,0,0.03,15.33,,,2.5,0.51,5,2,,,,,,,,,,,,
2049,Kuala Kubu Bharu,7.05,18/5/2021,4.71,26.54,0.06,0.17,0.02,10,,,2.53,0.51,5,2,,,,,,,,,,,,
2050,Kuala Kubu Bharu,7.22,19/5/2021,3.54,14,0.03,0.01,0,0,,,2.5,0.51,5,2,,,,,,,,,,,,
2051,Kuala Kubu Bharu,7.16,20/5/2021,2.95,12,0.02,0.02,0.01,0,,,2.5,0.51,5,2,,,,,,,,,,,,
2052,Kuala Kubu Bharu,7.15,21/5/2021,3.1,12.25,0.03,0.07,0.01,0,,,2.5,0.51,5,2,,,,,,,,,,,,
2053,Kuala Kubu Bharu,7.17,22/5/2021,2.52,10.54,0.02,0.02,0.03,0,,,2.49,0.5,5,2,,,,,,,,,,,,
2054,Kuala Kubu Bharu,7.09,23/5/2021,2.12,9.67,0.02,0.04,0.02,0,,,2.5,0.51,5,2,,,,,,,,,,,,
2055,Kuala Kubu Bharu,7.02,24/5/2021,2.09,8.04,0.02,0.01,0.01,0,,,2.5,0.51,5,2,,,,,,,,,,,,
2056,Kuala Kubu Bharu,6.89,25/5/2021,8.04,44.21,0.05,0.02,0.02,14,,,2.57,0.5,5,2.04,,,,,,,,,,,,
2057,Kuala Kubu Bharu,6.88,26/5/2021,7.17,32.21,0.03,0.02,0.03,12,,,2.51,0.5,5,2,,,,,,,,,,,,
2058,Kuala Kubu Bharu,6.92,27/5/2021,13.83,66.38,0.03,0.02,0.02,12.5,,,2.51,0.51,5,2,,,,,,,,,,,,
2059,Kuala Kubu Bharu,6.94,28/5/2021,3.68,16.5,0.02,0.02,0.02,0,,,2.5,0.51,5,2,,,,,,,,,,,,
2060,Kuala Kubu Bharu,6.91,29/5/2021,2.72,12.54,0.02,0.02,0.01,0,,,2.5,0.51,5,2,,,,,,,,,,,,
2061,Kuala Kubu Bharu,6.91,30/5/2021,2.63,12.21,0.02,0.01,0.01,0,,,2.5,0.51,5,2,,,,,,,,,,,,
2062,Kuala Kubu Bharu,7.15,31/5/2021,2.23,10.79,0.05,0,0.02,0,,,2.5,0.51,5,2,,,,,,,,,,,,
2063,Rasa,6.54,1/5/2021,80.75,62.75,1.08,0.05,0.14,,,,,,5,,,,,,,2.68,5.45,,,32.7,0.04,0.52
2064,Rasa,6.58,2/5/2021,26.08,29.83,0.71,0.03,0.05,,,,,,5,,,,,,,2.99,15.08,,,29.34,0.03,0
2065,Rasa,6.62,3/5/2021,32,28.58,0.87,0,0.07,,,,,,5,,,,,,,3.02,4.82,,,20.86,0.04,0.58
2066,Rasa,6.48,4/5/2021,32.5,30,1.08,0.05,0.07,,,,,,5,,,,,,,3.03,10.26,,,20.15,0.05,0.48
2067,Rasa,6.41,5/5/2021,47.33,32.67,1.44,0.03,0.07,,,,,,5,,,,,,,5,13.59,,,20.28,0.03,0.66
2068,Rasa,6.53,6/5/2021,49.83,36.5,1.64,0.07,0.13,,,,,,5,,,,,,,2.97,6.43,,,29.66,0.07,0.4
2069,Rasa,6.52,7/5/2021,42.08,34.25,1.54,0.03,0.11,,,,,,5,,,,,,,3.18,5.36,,,21.76,0.06,0.27
2070,Rasa,6.48,8/5/2021,37.17,28.67,1.68,0.05,0.1,,,,,,5,,,,,,,3.1,5.11,,,21.19,0.06,0.48
2071,Rasa,6.52,9/5/2021,28.17,34.25,1.34,0.02,0.09,,,,,,5,,,,,,,2.98,9.25,,,20,0.05,0.54
2072,Rasa,6.43,10/5/2021,100.08,36.25,1.72,0.07,0.22,,,,,,5,,,,,,,2.89,5.54,,,24.53,0.04,0.25
2073,Rasa,6.38,11/5/2021,35,38.75,1.09,0.07,0.1,,,,,,5,,,,,,,3.52,12.52,,,33.84,0.05,0.61
2074,Rasa,6.41,12/5/2021,77.67,37.42,1.4,0.03,0.07,,,,,,5,,,,,,,2.97,5.06,,,28.63,0.04,0
2075,Rasa,6.41,13/5/2021,80,39.25,1.97,0.05,0.06,,,,,,5,,,,,,,3.34,9.51,,,25.47,0.04,0.62
2076,Rasa,6.44,14/5/2021,52,37.75,1.33,0.1,0.11,,,,,,5,,,,,,,4.87,10.79,,,30.82,0.04,0.7
2077,Rasa,6.46,15/5/2021,79.83,33.83,1.41,0.07,0.1,,,,,,5,,,,,,,5.12,13.04,,,33.53,0.05,0.56
2078,Rasa,6.5,16/5/2021,59.92,28.92,1.65,0.08,0.12,,,,,,5,,,,,,,3.61,13.59,,,23.34,0.05,0.3
2079,Rasa,6.58,17/5/2021,105.08,57.17,1.88,0.13,0.1,,,,,,5,,,,,,,4.23,12.37,,,17.97,0.08,0.55
2080,Rasa,6.63,18/5/2021,55.92,37.33,1.22,0.08,0.08,,,,,,5,,,,,,,4.36,12.33,,,31.53,0.05,0.46
2081,Rasa,6.58,19/5/2021,27.67,33.33,1.06,0.03,0.08,,,,,,5,,,,,,,4.16,6.08,,,27.67,0.02,0.64
2082,Rasa,6.58,20/5/2021,17.75,28,0.98,0.03,0.06,,,,,,5,,,,,,,4.76,12.03,,,28.85,0.04,0.69
2083,Rasa,6.47,21/5/2021,12.83,22.92,0.92,0.06,0.07,,,,,,5,,,,,,,4.77,10.75,,,18.39,0.04,0.67
2084,Rasa,6.58,22/5/2021,14.08,24.67,0.92,0,0.07,,,,,,5,,,,,,,4.82,9.76,,,20.23,0.06,0.73
2085,Rasa,6.58,23/5/2021,20.25,30,0.98,0.03,0.07,,,,,,5,,,,,,,4.29,12.66,,,17.15,0.04,0.62
2086,Rasa,6.72,24/5/2021,46.75,27.92,1.56,0.02,0.11,,,,,,5,,,,,,,4.11,12.76,,,17.27,0.04,0.6
2087,Rasa,6.78,25/5/2021,15.83,27.83,1.01,0.02,0.08,,,,,,5,,,,,,,3.61,4.98,,,19.49,0.02,0.5
2088,Rasa,6.83,26/5/2021,13.13,27.33,0.95,0,0.07,,,,,,5,,,,,,,3.05,5.19,,,17.47,0.03,0.64
2089,Rasa,6.78,27/5/2021,44.83,40.75,1.45,0.05,0.09,,,,,,5,,,,,,,2.78,9.54,,,16.4,0.02,0.56
2090,Rasa,6.59,28/5/2021,24.58,31.5,1.39,0.13,0.07,,,,,,5,,,,,,,2.94,9.98,,,24.72,0.05,0.66
2091,Rasa,6.5,29/5/2021,10,22.25,0.82,0.05,0.06,,,,,,5,,,,,,,4.44,9.11,,,20.56,0.04,0.73
2092,Rasa,6.6,30/5/2021,21.1,27.5,1.03,0.02,0.06,,,,,,5,,,,,,,3.69,8.55,,,23.7,0.05,0.74
2093,Rasa,6.49,31/5/2021,14.72,31.75,0.74,0.03,0.05,,,,,,5,,,,,,,3.6,7.67,,,26.82,0.04,0.66
2094,Sungai Selangor Fasa 1,6.14,1/5/2021,337.04,2337,5.45,0.08,1.18,,,,,,5,,,,,,,4.798080207,9.047579411,,,24.55558771,0.043849264,0.497616868
2095,Sungai Selangor Fasa 1,6.25,2/5/2021,133.93,1122.08,1.65,0.05,0.31,,,,,,5,,,,,,,5.077866836,9.769215929,,,23.6765258,0.065644864,0.600465588
2096,Sungai Selangor Fasa 1,6.32,3/5/2021,81.33,678.5,1.18,0.05,0.18,,,,,,5,,,,,,,4.920942673,13.47218152,,,27.51114201,0.066633383,0.631069393
2097,Sungai Selangor Fasa 1,6.3,4/5/2021,192.53,1553.83,1.32,0.21,0.21,,,,,,5,,,,,,,5.80989302,7.656943741,,,29.77585612,0.049334597,0.822313315
2098,Sungai Selangor Fasa 1,6.39,5/5/2021,241.5,2037.42,1.8,0.26,0.44,,,,,,5,,,,,,,6.997914627,12.30866196,,,44.95485237,0.04886397,0.783896393
2099,Sungai Selangor Fasa 1,6.27,6/5/2021,187.02,1620.42,2.53,0.42,0.59,,,,,,5,,,,,,,6.522091191,11.58904029,,,53.38062159,0.074537035,0.659058733
2100,Sungai Selangor Fasa 1,6.27,7/5/2021,51.94,445.58,1.01,0.2,0.14,,,,,,5,,,,,,,6.350911452,11.57421217,,,31.275528,0.070654743,0.801477583
2101,Sungai Selangor Fasa 1,6.4,8/5/2021,120.34,1009,0.85,0.36,0.11,,,,,,5,,,,,,,6.029489183,10.15549122,,,31.8544901,0.051810169,0.738387017
2102,Sungai Selangor Fasa 1,6.35,9/5/2021,144.08,1245.75,1.43,0.38,0.24,,,,,,5,,,,,,,6.426778423,9.952713433,,,35.14160074,0.051119099,0.883301285
2103,Sungai Selangor Fasa 1,6.27,10/5/2021,179.34,1524.83,2.02,0.32,0.5,,,,,,5,,,,,,,6.404344505,14.12643296,,,30.13978838,0.048236237,0.772452499
2104,Sungai Selangor Fasa 1,6.28,11/5/2021,139.78,1301.17,1.81,0.2,0.37,,,,,,5,,,,,,,7.048503502,10.90205837,,,78.75706568,0.05,0.834237517
2105,Sungai Selangor Fasa 1,6.26,12/5/2021,83.06,804.42,1.24,0.16,0.13,,,,,,5,,,,,,,6.905591839,12.54582923,,,26.81975709,0.050013566,0.915840741
2106,Sungai Selangor Fasa 1,6.32,13/5/2021,113.48,1215.42,1.82,0.2,0.28,,,,,,5,,,,,,,6.449626412,13.28828783,,,39.66926722,0.052495854,0.725825745
2107,Sungai Selangor Fasa 1,6.24,14/5/2021,312.5,2582.92,2.52,0.16,0.83,,,,,,5,,,,,,,6.334150793,12.42423827,,,32.59314474,0.022381579,0.863784989
2108,Sungai Selangor Fasa 1,6.15,15/5/2021,82.6,759,1.67,0.3,0.26,,,,,,5,,,,,,,6.70378767,14.27006865,,,27.5752343,0.050350786,0.776648974
2109,Sungai Selangor Fasa 1,6.18,16/5/2021,64.85,573.25,1.34,0.16,0.18,,,,,,5,,,,,,,6.695956465,12.72362489,,,33.92345784,0.049627558,0.905323131
2110,Sungai Selangor Fasa 1,6.19,17/5/2021,58.15,507.67,1.3,0.12,0.12,,,,,,5,,,,,,,6.893452522,8.148303473,,,44.25626649,0.047174758,0.565182466
2111,Sungai Selangor Fasa 1,6.18,18/5/2021,329.08,2455,2.21,0.07,0.36,,,,,,5,,,,,,,6.551831498,8.266280379,,,41.55369286,0.074437368,0.944323998
2112,Sungai Selangor Fasa 1,6.24,19/5/2021,173.61,1363.17,1.97,0.08,0.48,,,,,,5,,,,,,,6.425636434,11.9935674,,,50.80009547,0.047377332,0.8414858
2113,Sungai Selangor Fasa 1,6.27,20/5/2021,70.93,694.5,1.26,0.04,0.14,,,,,,5,,,,,,,6.583180672,14.28175912,,,49.74415374,0.051256202,0.887732226
2114,Sungai Selangor Fasa 1,6.36,21/5/2021,66.84,582.42,1.42,0.03,0.1,,,,,,5,,,,,,,6.401774313,9.978565758,,,48.1115459,0.05,0.832288976
2115,Sungai Selangor Fasa 1,6.38,22/5/2021,47.21,415.58,1.23,0.06,0.15,,,,,,5,,,,,,,6.950568498,12.04814281,,,43.24207709,0.048558464,0.758936985
2116,Sungai Selangor Fasa 1,6.34,23/5/2021,31.33,298,1.28,0.1,0.14,,,,,,5,,,,,,,7.099410231,14.08311658,,,43.35212552,0.05,0.865539291
2117,Sungai Selangor Fasa 1,6.32,24/5/2021,24.88,228.92,1.18,0.05,0.06,,,,,,5,,,,,,,7.011448595,12.18074685,,,38.89964916,0.052384656,0.758652459
2118,Sungai Selangor Fasa 1,6.3,25/5/2021,38.07,365.08,1.22,0.1,0.07,,,,,,5,,,,,,,6.728987027,6.99748983,,,38.03181257,0.048427754,0.873085959
2119,Sungai Selangor Fasa 1,6.19,26/5/2021,94.07,851.92,1.04,0.05,0.08,,,,,,5,,,,,,,6.905809838,13.11243062,,,44.09658308,0.05,0.861481753
2120,Sungai Selangor Fasa 1,6.15,27/5/2021,220.59,1746.33,2.27,0.08,0.4,,,,,,5,,,,,,,6.631150926,11.97151477,,,42.50631048,0.047507448,0.766265218
2121,Sungai Selangor Fasa 1,6.17,28/5/2021,146.53,1267.75,1.73,0.08,0.47,,,,,,5,,,,,,,6.625312523,10.54870929,,,41.32450902,0.049195844,0.890666974
2122,Sungai Selangor Fasa 1,6.15,29/5/2021,38.28,318.42,0.98,0.14,0.08,,,,,,5,,,,,,,6.79558924,17.85252424,,,36.12924696,0.071190921,0.878303578
2123,Sungai Selangor Fasa 1,6.25,30/5/2021,40.38,345.92,1.3,0.21,0.1,,,,,,5,,,,,,,6.865339063,8.081627932,,,35.04227323,0.048669824,0.758343225
2124,Sungai Selangor Fasa 1,6.31,31/5/2021,62.38,571.67,1.45,0.19,0.16,,,,,,5,,,,,,,6.8642993,11.61744193,,,36.33267499,0.047031284,0.76066577
2125,Sungai Selangor Fasa 2 Stream C,6.21,1/5/2021,535,9,2.13,0.43,0.42,,,,,0.59,,,,,,,14.67,6.44,14.5,0.28,0,,,
2126,Sungai Selangor Fasa 2 Stream C,6.18,2/5/2021,404.17,11.5,3.93,0.38,0.71,,,,,0.61,,,,,,,29.33,7.62,14.3,0.21,0,,,
2127,Sungai Selangor Fasa 2 Stream C,6.26,3/5/2021,240,14.08,3.38,0.28,0.55,,,,,0.56,,,,,,,25.33,7.61,11.95,0.21,392.17,,,
2128,Sungai Selangor Fasa 2 Stream C,6.18,4/5/2021,132.5,7.58,1.75,0.22,0.28,,,,,0.63,,,,,,,30.83,7.97,14.8,0.18,0,,,
2129,Sungai Selangor Fasa 2 Stream C,6.33,5/5/2021,240,7.5,1.85,0.33,0.26,,,,,0.68,,,,,,,24.83,8.12,23.5,0.33,235.3,,,
2130,Sungai Selangor Fasa 2 Stream C,6.45,6/5/2021,393.75,12.92,3.66,0.44,0.61,,,,,0.68,,,,,,,32.67,7.85,20.85,0.43,235.3,,,
2131,Sungai Selangor Fasa 2 Stream C,6.23,7/5/2021,211.67,8.25,2.56,0.24,0.42,,,,,0.57,,,,,,,29,7.99,14.1,0.29,233,,,
2132,Sungai Selangor Fasa 2 Stream C,6.19,8/5/2021,85,5.44,1.87,0.16,0.19,,,,,0.57,,,,,,,33,7.43,11.75,0.44,235.3,,,
2133,Sungai Selangor Fasa 2 Stream C,6.37,9/5/2021,243.75,6.33,3.46,0.27,0.48,,,,,0.56,,,,,,,28,7.45,14.1,0.42,0,,,
2134,Sungai Selangor Fasa 2 Stream C,6.31,10/5/2021,295.83,7.75,1.54,0.32,0.29,,,,,0.45,,,,,,,34,7.45,14.1,0.34,235.3,,,
2135,Sungai Selangor Fasa 2 Stream C,6.31,11/5/2021,329.17,14.08,3.14,0.42,0.52,,,,,0.45,,,,,,,36,8.09,15.3,0.47,0,,,
2136,Sungai Selangor Fasa 2 Stream C,6.23,12/5/2021,268.33,6.33,3.72,0.42,0.6,,,,,,,,,,,,,,,,,,,
2137,Sungai Selangor Fasa 2 Stream C,6.28,13/5/2021,125.83,7.25,1.98,0.29,0.3,,,,,0.56,,,,,,,34.17,8.08,14.1,0.32,235.3,,,
2138,Sungai Selangor Fasa 2 Stream C,6.23,14/5/2021,308.33,8.75,3.45,0.42,0.54,,,,,0.56,,,,,,,40.33,7.63,14.1,0.41,235,,,
2139,Sungai Selangor Fasa 2 Stream C,6.08,15/5/2021,465,12.08,6.11,0.52,0.98,,,,,0.68,,,,,,,41.83,7.65,24.1,0.43,235.3,,,
2140,Sungai Selangor Fasa 2 Stream C,6.1,16/5/2021,120,5.08,1.88,0.27,0.29,,,,,0.68,,,,,,,35.33,7.65,18.6,0.32,0,,,
2141,Sungai Selangor Fasa 2 Stream C,6.16,17/5/2021,101.67,8.5,1.82,0.28,0.22,,,,,0.68,,,,,,,35.67,7.65,18.65,0.36,235,,,
