wtp,Date,Column2,Column3,Year,Month,ChemicalCode,ChemicalName,TotalMTConsumed,UnitPrice,TotalRMAmount,Column1
Salak Tinggi,1/10/2022,10,2022,2022,10,C02,Liquid Chlorine (68kg / Cylinder),0.544,8400,4569.6,October
Salak Tinggi,1/10/2022,10,2022,2022,10,F01,Sodium Silico Fluoride (25kg / bag),0.075,3600,270,October
Salak Tinggi,1/11/2022,11,2022,2022,11,A02,Kibbled Aluminium Sulphate (50kg / bag),3.6,1200,4320,November
Salak Tinggi,1/11/2022,11,2022,2022,11,B02,Hydrated Lime (25kg / bag),1.2,450,540,November
Salak Tinggi,1/8/2022,8,2022,2022,8,C02,Liquid Chlorine (68kg / Cylinder),0.816,8400,6854.4,August
Salak Tinggi,1/8/2022,8,2022,2022,8,F01,Sodium Silico Fluoride (25kg / bag),0.1,3600,360,August
Salak Tinggi,1/9/2022,9,2022,2022,9,A02,Kibbled Aluminium Sulphate (50kg / bag),3.3,1200,3960,September
Salak Tinggi,1/9/2022,9,2022,2022,9,B02,Hydrated Lime (25kg / bag),1.5,450,675,September
Salak Tinggi,1/9/2022,9,2022,2022,9,C02,Liquid Chlorine (68kg / Cylinder),0.272,8400,2284.8,September
Salak Tinggi,1/9/2022,9,2022,2022,9,F01,Sodium Silico Fluoride (25kg / bag),0.1,3600,360,September
Salak Tinggi,1/7/2022,7,2022,2022,7,A02,Kibbled Aluminium Sulphate (50kg / bag),4.95,1200,5940,July
Salak Tinggi,1/7/2022,7,2022,2022,7,B02,Hydrated Lime (25kg / bag),1.45,450,652.5,July
Salak Tinggi,1/7/2022,7,2022,2022,7,C02,Liquid Chlorine (68kg / Cylinder),0.816,8400,6854.4,July
Salak Tinggi,1/7/2022,7,2022,2022,7,F01,Sodium Silico Fluoride (25kg / bag),0.1,3600,360,July
Salak Tinggi,1/8/2022,8,2022,2022,8,A02,Kibbled Aluminium Sulphate (50kg / bag),3.9,1200,4680,August
Salak Tinggi,1/8/2022,8,2022,2022,8,B02,Hydrated Lime (25kg / bag),1.6,450,720,August
Salak Tinggi,1/5/2022,5,2022,2022,5,C02,Liquid Chlorine (68kg / Cylinder),0.544,8400,4569.6,May
Salak Tinggi,1/5/2022,5,2022,2022,5,F01,Sodium Silico Fluoride (25kg / bag),0.1,3600,360,May
Salak Tinggi,1/6/2022,6,2022,2022,6,A02,Kibbled Aluminium Sulphate (50kg / bag),4,1200,4800,June
Salak Tinggi,1/6/2022,6,2022,2022,6,B02,Hydrated Lime (25kg / bag),1.55,450,697.5,June
Salak Tinggi,1/6/2022,6,2022,2022,6,C02,Liquid Chlorine (68kg / Cylinder),0.544,8400,4569.6,June
Salak Tinggi,1/6/2022,6,2022,2022,6,F01,Sodium Silico Fluoride (25kg / bag),0.075,3600,270,June
Salak Tinggi,1/4/2022,4,2022,2022,4,A02,Kibbled Aluminium Sulphate (50kg / bag),4.5,1200,5400,April
Salak Tinggi,1/4/2022,4,2022,2022,4,B02,Hydrated Lime (25kg / bag),1.5,450,675,April
Salak Tinggi,1/4/2022,4,2022,2022,4,C02,Liquid Chlorine (68kg / Cylinder),0.544,8400,4569.6,April
Salak Tinggi,1/4/2022,4,2022,2022,4,F01,Sodium Silico Fluoride (25kg / bag),0.075,3600,270,April
Salak Tinggi,1/5/2022,5,2022,2022,5,A02,Kibbled Aluminium Sulphate (50kg / bag),4.2,1200,5040,May
Salak Tinggi,1/5/2022,5,2022,2022,5,B02,Hydrated Lime (25kg / bag),1.3,450,585,May
Salak Tinggi,1/2/2022,2,2022,2022,2,C02,Liquid Chlorine (68kg / Cylinder),0.544,8400,4569.6,February
Salak Tinggi,1/2/2022,2,2022,2022,2,F01,Sodium Silico Fluoride (25kg / bag),0.1,3600,360,February
Salak Tinggi,1/3/2022,3,2022,2022,3,A02,Kibbled Aluminium Sulphate (50kg / bag),4.2,1200,5040,March
Salak Tinggi,1/3/2022,3,2022,2022,3,B02,Hydrated Lime (25kg / bag),1.35,450,607.5,March
Salak Tinggi,1/3/2022,3,2022,2022,3,C02,Liquid Chlorine (68kg / Cylinder),0.816,8400,6854.4,March
Salak Tinggi,1/3/2022,3,2022,2022,3,F01,Sodium Silico Fluoride (25kg / bag),0.1,3600,360,March
Sungai Langat,1/1/2022,1,2022,2022,1,A01,Liquid Aluminium Sulphate (Bulk/Tanker),454.452,398,180871.896,January
Sungai Langat,1/1/2022,1,2022,2022,1,B01,Hydrated Lime - Powder (Bulk/Tanker),159.55,388,61905.4,January
Sungai Langat,1/1/2022,1,2022,2022,1,B04,Soda Ash (25kg / bag),3.5,1900,6650,January
Sungai Langat,1/1/2022,1,2022,2022,1,C01,Liquid Chlorine (930kg / drum),50.22,2260,113497.2,January
Sungai Langat,1/1/2022,1,2022,2022,1,D03,Flopam FA 920 PWG (25kg / bag),0.05,13800,690,January
Sungai Langat,1/1/2022,1,2022,2022,1,F01,Sodium Silico Fluoride (25kg / bag),7.95,3600,28620,January
Sungai Langat,1/12/2022,12,2022,2022,12,D03,Flopam FA 920 PWG (25kg / bag),0.075,13800,1035,December
Sungai Langat,1/11/2022,11,2022,2022,11,F01,Sodium Silico Fluoride (25kg / bag),5.95,3600,21420,November
Sungai Langat,1/12/2022,12,2022,2022,12,A01,Liquid Aluminium Sulphate (Bulk/Tanker),345.632,398,137561.536,December
Sungai Langat,1/12/2022,12,2022,2022,12,B01,Hydrated Lime - Powder (Bulk/Tanker),80.89,388,31385.32,December
Sungai Langat,1/12/2022,12,2022,2022,12,C01,Liquid Chlorine (930kg / drum),41.85,2260,94581,December
Sungai Langat,1/12/2022,12,2022,2022,12,F01,Sodium Silico Fluoride (25kg / bag),5.15,3600,18540,December
Sungai Langat,1/12/2022,12,2022,2022,12,B04,Soda Ash (25kg / bag),1.5,1900,2850,December
Sungai Langat,1/10/2022,10,2022,2022,10,F01,Sodium Silico Fluoride (25kg / bag),6,3600,21600,October
Sungai Langat,1/11/2022,11,2022,2022,11,A01,Liquid Aluminium Sulphate (Bulk/Tanker),386.291,398,153743.818,November
Sungai Langat,1/11/2022,11,2022,2022,11,B01,Hydrated Lime - Powder (Bulk/Tanker),81.64,388,31676.32,November
Sungai Langat,1/11/2022,11,2022,2022,11,B04,Soda Ash (25kg / bag),1.875,1900,3562.5,November
Sungai Langat,1/11/2022,11,2022,2022,11,C01,Liquid Chlorine (930kg / drum),41.85,2260,94581,November
Sungai Langat,1/11/2022,11,2022,2022,11,D03,Flopam FA 920 PWG (25kg / bag),0.15,13800,2070,November
Sungai Langat,1/10/2022,10,2022,2022,10,A01,Liquid Aluminium Sulphate (Bulk/Tanker),413.028,398,164385.144,October
Sungai Langat,1/10/2022,10,2022,2022,10,B01,Hydrated Lime - Powder (Bulk/Tanker),83.8,388,32514.4,October
Sungai Langat,1/10/2022,10,2022,2022,10,B04,Soda Ash (25kg / bag),0.85,1900,1615,October
Sungai Langat,1/10/2022,10,2022,2022,10,C01,Liquid Chlorine (930kg / drum),41.85,2260,94581,October
Sungai Langat,1/10/2022,10,2022,2022,10,C03,Chloride of Lime Min 60% (50kg / drum),0.15,6000,900,October
Sungai Langat,1/10/2022,10,2022,2022,10,D03,Flopam FA 920 PWG (25kg / bag),0.125,13800,1725,October
Sungai Langat,1/9/2022,9,2022,2022,9,B01,Hydrated Lime - Powder (Bulk/Tanker),83.64,388,32452.32,September
Sungai Langat,1/9/2022,9,2022,2022,9,B04,Soda Ash (25kg / bag),0.5,1900,950,September
Sungai Langat,1/9/2022,9,2022,2022,9,C01,Liquid Chlorine (930kg / drum),33.48,2260,75664.8,September
Sungai Langat,1/9/2022,9,2022,2022,9,C03,Chloride of Lime Min 60% (50kg / drum),0.15,6000,900,September
Sungai Langat,1/9/2022,9,2022,2022,9,D03,Flopam FA 920 PWG (25kg / bag),0.225,13800,3105,September
Sungai Langat,1/9/2022,9,2022,2022,9,F01,Sodium Silico Fluoride (25kg / bag),8.05,3600,28980,September
Sungai Langat,1/8/2022,8,2022,2022,8,B04,Soda Ash (25kg / bag),0.75,1900,1425,August
Sungai Langat,1/8/2022,8,2022,2022,8,C01,Liquid Chlorine (930kg / drum),50.22,2260,113497.2,August
Sungai Langat,1/8/2022,8,2022,2022,8,C03,Chloride of Lime Min 60% (50kg / drum),0.3,6000,1800,August
Sungai Langat,1/8/2022,8,2022,2022,8,D03,Flopam FA 920 PWG (25kg / bag),0.05,13800,690,August
Sungai Langat,1/8/2022,8,2022,2022,8,F01,Sodium Silico Fluoride (25kg / bag),7.55,3600,27180,August
Sungai Langat,1/9/2022,9,2022,2022,9,A01,Liquid Aluminium Sulphate (Bulk/Tanker),377.872,398,150393.056,September
Sungai Langat,1/7/2022,7,2022,2022,7,C01,Liquid Chlorine (930kg / drum),33.48,2260,75664.8,July
Sungai Langat,1/7/2022,7,2022,2022,7,C03,Chloride of Lime Min 60% (50kg / drum),0.15,6000,900,July
Sungai Langat,1/7/2022,7,2022,2022,7,D03,Flopam FA 920 PWG (25kg / bag),0.05,13800,690,July
Sungai Langat,1/7/2022,7,2022,2022,7,F01,Sodium Silico Fluoride (25kg / bag),6.6,3600,23760,July
Sungai Langat,1/8/2022,8,2022,2022,8,A01,Liquid Aluminium Sulphate (Bulk/Tanker),459.084,398,182715.432,August
Sungai Langat,1/8/2022,8,2022,2022,8,B01,Hydrated Lime - Powder (Bulk/Tanker),96.78,388,37550.64,August
Sungai Langat,1/6/2022,6,2022,2022,6,C03,Chloride of Lime Min 60% (50kg / drum),0.15,6000,900,June
Sungai Langat,1/6/2022,6,2022,2022,6,D03,Flopam FA 920 PWG (25kg / bag),0.225,13800,3105,June
Sungai Langat,1/6/2022,6,2022,2022,6,F01,Sodium Silico Fluoride (25kg / bag),5.75,3600,20700,June
Sungai Langat,1/7/2022,7,2022,2022,7,A01,Liquid Aluminium Sulphate (Bulk/Tanker),412.852,398,164315.096,July
Sungai Langat,1/7/2022,7,2022,2022,7,B01,Hydrated Lime - Powder (Bulk/Tanker),82.65,388,32068.2,July
Sungai Langat,1/7/2022,7,2022,2022,7,B04,Soda Ash (25kg / bag),0.5,1900,950,July
Sungai Langat,1/5/2022,5,2022,2022,5,D03,Flopam FA 920 PWG (25kg / bag),0.2,13800,2760,May
Sungai Langat,1/5/2022,5,2022,2022,5,F01,Sodium Silico Fluoride (25kg / bag),6.55,3600,23580,May
Sungai Langat,1/6/2022,6,2022,2022,6,A01,Liquid Aluminium Sulphate (Bulk/Tanker),462.853,398,184215.494,June
Sungai Langat,1/6/2022,6,2022,2022,6,B01,Hydrated Lime - Powder (Bulk/Tanker),90.47,388,35102.36,June
Sungai Langat,1/6/2022,6,2022,2022,6,B04,Soda Ash (25kg / bag),3,1900,5700,June
Sungai Langat,1/6/2022,6,2022,2022,6,C01,Liquid Chlorine (930kg / drum),41.85,2260,94581,June
Sungai Langat,1/4/2022,4,2022,2022,4,D03,Flopam FA 920 PWG (25kg / bag),0.625,13800,8625,April
Sungai Langat,1/4/2022,4,2022,2022,4,F01,Sodium Silico Fluoride (25kg / bag),7.775,3600,27990,April
Sungai Langat,1/5/2022,5,2022,2022,5,A01,Liquid Aluminium Sulphate (Bulk/Tanker),479.835,398,190974.33,May
Sungai Langat,1/5/2022,5,2022,2022,5,B01,Hydrated Lime - Powder (Bulk/Tanker),91.56,388,35525.28,May
Sungai Langat,1/5/2022,5,2022,2022,5,B04,Soda Ash (25kg / bag),4,1900,7600,May
Sungai Langat,1/5/2022,5,2022,2022,5,C01,Liquid Chlorine (930kg / drum),50.22,2260,113497.2,May
Sungai Langat,1/3/2022,3,2022,2022,3,D03,Flopam FA 920 PWG (25kg / bag),0.35,13800,4830,March
Sungai Langat,1/3/2022,3,2022,2022,3,F01,Sodium Silico Fluoride (25kg / bag),8.525,3600,30690,March
Sungai Langat,1/4/2022,4,2022,2022,4,A01,Liquid Aluminium Sulphate (Bulk/Tanker),585.331,398,232961.738,April
Sungai Langat,1/4/2022,4,2022,2022,4,B01,Hydrated Lime - Powder (Bulk/Tanker),105.14,388,40794.32,April
Sungai Langat,1/4/2022,4,2022,2022,4,B04,Soda Ash (25kg / bag),5.5,1900,10450,April
Sungai Langat,1/4/2022,4,2022,2022,4,C01,Liquid Chlorine (930kg / drum),41.85,2260,94581,April
Sungai Langat,1/2/2022,2,2022,2022,2,F01,Sodium Silico Fluoride (25kg / bag),7.8,3600,28080,February
Sungai Langat,1/3/2022,3,2022,2022,3,A01,Liquid Aluminium Sulphate (Bulk/Tanker),672.223,398,267544.754,March
Sungai Langat,1/3/2022,3,2022,2022,3,B01,Hydrated Lime - Powder (Bulk/Tanker),118.55,388,45997.4,March
Sungai Langat,1/3/2022,3,2022,2022,3,B04,Soda Ash (25kg / bag),5,1900,9500,March
Sungai Langat,1/3/2022,3,2022,2022,3,C01,Liquid Chlorine (930kg / drum),50.22,2260,113497.2,March
Sungai Langat,1/3/2022,3,2022,2022,3,C03,Chloride of Lime Min 60% (50kg / drum),0.1,6000,600,March
Sungai Langat,1/2/2022,2,2022,2022,2,A01,Liquid Aluminium Sulphate (Bulk/Tanker),460.028,398,183091.144,February
Sungai Langat,1/2/2022,2,2022,2022,2,B01,Hydrated Lime - Powder (Bulk/Tanker),68.63,388,26628.44,February
Sungai Langat,1/2/2022,2,2022,2022,2,B04,Soda Ash (25kg / bag),1,1900,1900,February
Sungai Langat,1/2/2022,2,2022,2022,2,C01,Liquid Chlorine (930kg / drum),41.85,2260,94581,February
Sungai Langat,1/2/2022,2,2022,2022,2,C03,Chloride of Lime Min 60% (50kg / drum),0.1,6000,600,February
Sungai Langat,1/2/2022,2,2022,2022,2,D03,Flopam FA 920 PWG (25kg / bag),0.025,13800,345,February
Cheras Batu 11,1/1/2022,1,2022,2022,1,A03,Modified Liquid Alum (Bulk/Tanker),43.6,550,23980,January
Cheras Batu 11,1/1/2022,1,2022,2022,1,B02,Hydrated Lime (25kg / bag),6.5,450,2925,January
Cheras Batu 11,1/1/2022,1,2022,2022,1,C02,Liquid Chlorine (68kg / Cylinder),2.04,8400,17136,January
Cheras Batu 11,1/1/2022,1,2022,2022,1,F01,Sodium Silico Fluoride (25kg / bag),0.375,3600,1350,January
Cheras Batu 11,1/2/2022,2,2022,2022,2,A03,Modified Liquid Alum (Bulk/Tanker),26.72,550,14696,February
Cheras Batu 11,1/2/2022,2,2022,2022,2,B02,Hydrated Lime (25kg / bag),5.875,450,2643.75,February
Cheras Batu 11,1/12/2022,12,2022,2022,12,F01,Sodium Silico Fluoride (25kg / bag),0.425,3600,1530,December
Cheras Batu 11,1/11/2022,11,2022,2022,11,B02,Hydrated Lime (25kg / bag),6.5,450,2925,November
Cheras Batu 11,1/11/2022,11,2022,2022,11,C02,Liquid Chlorine (68kg / Cylinder),2.72,8400,22848,November
Cheras Batu 11,1/11/2022,11,2022,2022,11,F01,Sodium Silico Fluoride (25kg / bag),0.425,3600,1530,November
Cheras Batu 11,1/12/2022,12,2022,2022,12,A03,Modified Liquid Alum (Bulk/Tanker),35.19,550,19354.5,December
Cheras Batu 11,1/12/2022,12,2022,2022,12,B02,Hydrated Lime (25kg / bag),5.5,450,2475,December
Cheras Batu 11,1/12/2022,12,2022,2022,12,C02,Liquid Chlorine (68kg / Cylinder),2.04,8400,17136,December
Cheras Batu 11,1/9/2022,9,2022,2022,9,F01,Sodium Silico Fluoride (25kg / bag),0.425,3600,1530,September
Cheras Batu 11,1/10/2022,10,2022,2022,10,A03,Modified Liquid Alum (Bulk/Tanker),33.99,550,18694.5,October
Cheras Batu 11,1/10/2022,10,2022,2022,10,B02,Hydrated Lime (25kg / bag),6.625,450,2981.25,October
Cheras Batu 11,1/10/2022,10,2022,2022,10,C02,Liquid Chlorine (68kg / Cylinder),2.04,8400,17136,October
Cheras Batu 11,1/10/2022,10,2022,2022,10,F01,Sodium Silico Fluoride (25kg / bag),0.425,3600,1530,October
Cheras Batu 11,1/11/2022,11,2022,2022,11,A03,Modified Liquid Alum (Bulk/Tanker),43.31,550,23820.5,November
Cheras Batu 11,1/8/2022,8,2022,2022,8,B02,Hydrated Lime (25kg / bag),6.625,450,2981.25,August
Cheras Batu 11,1/8/2022,8,2022,2022,8,C02,Liquid Chlorine (68kg / Cylinder),2.04,8400,17136,August
Cheras Batu 11,1/8/2022,8,2022,2022,8,F01,Sodium Silico Fluoride (25kg / bag),0.525,3600,1890,August
Cheras Batu 11,1/9/2022,9,2022,2022,9,A03,Modified Liquid Alum (Bulk/Tanker),34.78,550,19129,September
Cheras Batu 11,1/9/2022,9,2022,2022,9,B02,Hydrated Lime (25kg / bag),6.25,450,2812.5,September
Cheras Batu 11,1/9/2022,9,2022,2022,9,C02,Liquid Chlorine (68kg / Cylinder),2.72,8400,22848,September
Cheras Batu 11,1/7/2022,7,2022,2022,7,A03,Modified Liquid Alum (Bulk/Tanker),43.17,550,23743.5,July
Cheras Batu 11,1/7/2022,7,2022,2022,7,B02,Hydrated Lime (25kg / bag),5.625,450,2531.25,July
Cheras Batu 11,1/7/2022,7,2022,2022,7,C02,Liquid Chlorine (68kg / Cylinder),2.04,8400,17136,July
Cheras Batu 11,1/7/2022,7,2022,2022,7,C03,Chloride of Lime Min 60% (50kg / drum),0.15,6000,900,July
Cheras Batu 11,1/7/2022,7,2022,2022,7,F01,Sodium Silico Fluoride (25kg / bag),0.425,3600,1530,July
Cheras Batu 11,1/8/2022,8,2022,2022,8,A03,Modified Liquid Alum (Bulk/Tanker),34.66,550,19063,August
Cheras Batu 11,1/5/2022,5,2022,2022,5,C02,Liquid Chlorine (68kg / Cylinder),2.04,8400,17136,May
Cheras Batu 11,1/5/2022,5,2022,2022,5,F01,Sodium Silico Fluoride (25kg / bag),0.325,3600,1170,May
Cheras Batu 11,1/6/2022,6,2022,2022,6,A03,Modified Liquid Alum (Bulk/Tanker),33.91,550,18650.5,June
Cheras Batu 11,1/6/2022,6,2022,2022,6,B02,Hydrated Lime (25kg / bag),5.625,450,2531.25,June
Cheras Batu 11,1/6/2022,6,2022,2022,6,C02,Liquid Chlorine (68kg / Cylinder),2.72,8400,22848,June
Cheras Batu 11,1/6/2022,6,2022,2022,6,F01,Sodium Silico Fluoride (25kg / bag),0.375,3600,1350,June
Cheras Batu 11,1/4/2022,4,2022,2022,4,A03,Modified Liquid Alum (Bulk/Tanker),50.98,550,28039,April
Cheras Batu 11,1/4/2022,4,2022,2022,4,B02,Hydrated Lime (25kg / bag),6.25,450,2812.5,April
Cheras Batu 11,1/4/2022,4,2022,2022,4,C02,Liquid Chlorine (68kg / Cylinder),2.04,8400,17136,April
Cheras Batu 11,1/4/2022,4,2022,2022,4,F01,Sodium Silico Fluoride (25kg / bag),0.425,3600,1530,April
Cheras Batu 11,1/5/2022,5,2022,2022,5,A03,Modified Liquid Alum (Bulk/Tanker),42.26,550,23243,May
Cheras Batu 11,1/5/2022,5,2022,2022,5,B02,Hydrated Lime (25kg / bag),5.875,450,2643.75,May
Cheras Batu 11,1/2/2022,2,2022,2022,2,C02,Liquid Chlorine (68kg / Cylinder),2.04,8400,17136,February
Cheras Batu 11,1/2/2022,2,2022,2022,2,F01,Sodium Silico Fluoride (25kg / bag),0.35,3600,1260,February
Cheras Batu 11,1/3/2022,3,2022,2022,3,A03,Modified Liquid Alum (Bulk/Tanker),43.61,550,23985.5,March
Cheras Batu 11,1/3/2022,3,2022,2022,3,B02,Hydrated Lime (25kg / bag),6.5,450,2925,March
Cheras Batu 11,1/3/2022,3,2022,2022,3,C02,Liquid Chlorine (68kg / Cylinder),2.72,8400,22848,March
Cheras Batu 11,1/3/2022,3,2022,2022,3,F01,Sodium Silico Fluoride (25kg / bag),0.4,3600,1440,March
Sungai Serai,1/1/2022,1,2022,2022,1,C04,Sodium Hypochlorite (25kg / carboy),2.2,2000,4400,January
Sungai Serai,1/1/2022,1,2022,2022,1,F02,Sodium Fluoride (25kg / bag),0.05,4800,240,January
Sungai Serai,1/2/2022,2,2022,2022,2,A05,Liquid Polyaluminium Chloride Min 10% (25kg / carboy),0.15,1250,187.5,February
Sungai Serai,1/2/2022,2,2022,2022,2,B05,Sodium Hydroxide - Caustic Soda (Min 48%) (For Scrubber Only),0.05,2000,100,February
Sungai Serai,1/2/2022,2,2022,2022,2,C04,Sodium Hypochlorite (25kg / carboy),1.6,2000,3200,February
Sungai Serai,1/2/2022,2,2022,2022,2,F02,Sodium Fluoride (25kg / bag),0.05,4800,240,February
Sungai Serai,1/12/2022,12,2022,2022,12,D03,Flopam FA 920 PWG (25kg / bag),0.025,13800,345,December
Sungai Serai,1/11/2022,11,2022,2022,11,C04,Sodium Hypochlorite (25kg / carboy),1.9,2000,3800,November
Sungai Serai,1/11/2022,11,2022,2022,11,F02,Sodium Fluoride (25kg / bag),0.05,4800,240,November
Sungai Serai,1/12/2022,12,2022,2022,12,C04,Sodium Hypochlorite (25kg / carboy),2.2,2000,4400,December
Sungai Serai,1/12/2022,12,2022,2022,12,A05,Liquid Polyaluminium Chloride Min 10% (25kg / carboy),0.15,1250,187.5,December
Sungai Serai,1/12/2022,12,2022,2022,12,F02,Sodium Fluoride (25kg / bag),0.05,4800,240,December
Sungai Serai,1/12/2022,12,2022,2022,12,B04,Soda Ash (25kg / bag),0.05,1900,95,December
Sungai Serai,1/9/2022,9,2022,2022,9,C04,Sodium Hypochlorite (25kg / carboy),2.3,2000,4600,September
Sungai Serai,1/9/2022,9,2022,2022,9,F02,Sodium Fluoride (25kg / bag),0.05,4800,240,September
Sungai Serai,1/10/2022,10,2022,2022,10,B04,Soda Ash (25kg / bag),0.025,1900,47.5,October
Sungai Serai,1/10/2022,10,2022,2022,10,C04,Sodium Hypochlorite (25kg / carboy),2.3,2000,4600,October
Sungai Serai,1/10/2022,10,2022,2022,10,F02,Sodium Fluoride (25kg / bag),0.05,4800,240,October
Sungai Serai,1/11/2022,11,2022,2022,11,A05,Liquid Polyaluminium Chloride Min 10% (25kg / carboy),0.1,1250,125,November
Sungai Serai,1/7/2022,7,2022,2022,7,F02,Sodium Fluoride (25kg / bag),0.05,4800,240,July
Sungai Serai,1/8/2022,8,2022,2022,8,A05,Liquid Polyaluminium Chloride Min 10% (25kg / carboy),0.15,1250,187.5,August
Sungai Serai,1/8/2022,8,2022,2022,8,C04,Sodium Hypochlorite (25kg / carboy),2.2,2000,4400,August
Sungai Serai,1/8/2022,8,2022,2022,8,F02,Sodium Fluoride (25kg / bag),0.05,4800,240,August
Sungai Serai,1/9/2022,9,2022,2022,9,A05,Liquid Polyaluminium Chloride Min 10% (25kg / carboy),0.05,1250,62.5,September
Sungai Serai,1/9/2022,9,2022,2022,9,B04,Soda Ash (25kg / bag),0.025,1900,47.5,September
Sungai Serai,1/6/2022,6,2022,2022,6,B04,Soda Ash (25kg / bag),0.025,1900,47.5,June
Sungai Serai,1/6/2022,6,2022,2022,6,C04,Sodium Hypochlorite (25kg / carboy),2.4,2000,4800,June
Sungai Serai,1/6/2022,6,2022,2022,6,F02,Sodium Fluoride (25kg / bag),0.05,4800,240,June
Sungai Serai,1/7/2022,7,2022,2022,7,A05,Liquid Polyaluminium Chloride Min 10% (25kg / carboy),0.15,1250,187.5,July
Sungai Serai,1/7/2022,7,2022,2022,7,B04,Soda Ash (25kg / bag),0.025,1900,47.5,July
Sungai Serai,1/7/2022,7,2022,2022,7,C04,Sodium Hypochlorite (25kg / carboy),2.5,2000,5000,July
Sungai Serai,1/4/2022,4,2022,2022,4,C04,Sodium Hypochlorite (25kg / carboy),2,2000,4000,April
Sungai Serai,1/4/2022,4,2022,2022,4,F02,Sodium Fluoride (25kg / bag),0.05,4800,240,April
Sungai Serai,1/5/2022,5,2022,2022,5,A05,Liquid Polyaluminium Chloride Min 10% (25kg / carboy),0.1,1250,125,May
Sungai Serai,1/5/2022,5,2022,2022,5,B04,Soda Ash (25kg / bag),0.025,1900,47.5,May
Sungai Serai,1/5/2022,5,2022,2022,5,C04,Sodium Hypochlorite (25kg / carboy),2.4,2000,4800,May
Sungai Serai,1/5/2022,5,2022,2022,5,F02,Sodium Fluoride (25kg / bag),0.05,4800,240,May
Sungai Serai,1/3/2022,3,2022,2022,3,A05,Liquid Polyaluminium Chloride Min 10% (25kg / carboy),0.125,1250,156.25,March
Sungai Serai,1/3/2022,3,2022,2022,3,B04,Soda Ash (25kg / bag),0.05,1900,95,March
Sungai Serai,1/3/2022,3,2022,2022,3,C04,Sodium Hypochlorite (25kg / carboy),2,2000,4000,March
Sungai Serai,1/3/2022,3,2022,2022,3,F02,Sodium Fluoride (25kg / bag),0.05,4800,240,March
Sungai Serai,1/4/2022,4,2022,2022,4,A05,Liquid Polyaluminium Chloride Min 10% (25kg / carboy),0.25,1250,312.5,April
Sungai Serai,1/4/2022,4,2022,2022,4,B04,Soda Ash (25kg / bag),0.025,1900,47.5,April
Sungai Pangsoon,1/1/2022,1,2022,2022,1,C02,Liquid Chlorine (68kg / Cylinder),0.272,8400,2284.8,January
Sungai Pangsoon,1/1/2022,1,2022,2022,1,F02,Sodium Fluoride (25kg / bag),0.15,4800,720,January
Sungai Pangsoon,1/2/2022,2,2022,2022,2,C02,Liquid Chlorine (68kg / Cylinder),0.408,8400,3427.2,February
Sungai Pangsoon,1/2/2022,2,2022,2022,2,F02,Sodium Fluoride (25kg / bag),0.15,4800,720,February
Sungai Pangsoon,1/3/2022,3,2022,2022,3,C02,Liquid Chlorine (68kg / Cylinder),0.408,8400,3427.2,March
Sungai Pangsoon,1/3/2022,3,2022,2022,3,F02,Sodium Fluoride (25kg / bag),0.15,4800,720,March
Sungai Pangsoon,1/10/2022,10,2022,2022,10,C02,Liquid Chlorine (68kg / Cylinder),0.272,8400,2284.8,October
Sungai Pangsoon,1/10/2022,10,2022,2022,10,F02,Sodium Fluoride (25kg / bag),0.15,4800,720,October
Sungai Pangsoon,1/11/2022,11,2022,2022,11,C02,Liquid Chlorine (68kg / Cylinder),0.272,8400,2284.8,November
Sungai Pangsoon,1/11/2022,11,2022,2022,11,F02,Sodium Fluoride (25kg / bag),0.15,4800,720,November
Sungai Pangsoon,1/12/2022,12,2022,2022,12,C02,Liquid Chlorine (68kg / Cylinder),0.408,8400,3427.2,December
Sungai Pangsoon,1/12/2022,12,2022,2022,12,F02,Sodium Fluoride (25kg / bag),0.15,4800,720,December
Sungai Pangsoon,1/7/2022,7,2022,2022,7,C02,Liquid Chlorine (68kg / Cylinder),0.408,8400,3427.2,July
Sungai Pangsoon,1/7/2022,7,2022,2022,7,F02,Sodium Fluoride (25kg / bag),0.15,4800,720,July
Sungai Pangsoon,1/8/2022,8,2022,2022,8,C02,Liquid Chlorine (68kg / Cylinder),0.408,8400,3427.2,August
Sungai Pangsoon,1/8/2022,8,2022,2022,8,F02,Sodium Fluoride (25kg / bag),0.15,4800,720,August
Sungai Pangsoon,1/9/2022,9,2022,2022,9,C02,Liquid Chlorine (68kg / Cylinder),0.408,8400,3427.2,September
Sungai Pangsoon,1/9/2022,9,2022,2022,9,F02,Sodium Fluoride (25kg / bag),0.15,4800,720,September
Sungai Pangsoon,1/4/2022,4,2022,2022,4,C02,Liquid Chlorine (68kg / Cylinder),0.408,8400,3427.2,April
Sungai Pangsoon,1/4/2022,4,2022,2022,4,F02,Sodium Fluoride (25kg / bag),0.2,4800,960,April
Sungai Pangsoon,1/5/2022,5,2022,2022,5,C02,Liquid Chlorine (68kg / Cylinder),0.408,8400,3427.2,May
Sungai Pangsoon,1/5/2022,5,2022,2022,5,F02,Sodium Fluoride (25kg / bag),0.2,4800,960,May
Sungai Pangsoon,1/6/2022,6,2022,2022,6,C02,Liquid Chlorine (68kg / Cylinder),0.408,8400,3427.2,June
Sungai Pangsoon,1/6/2022,6,2022,2022,6,F02,Sodium Fluoride (25kg / bag),0.15,4800,720,June
