Month,WTP (Water Treatment Plant),wtp,Liquid Aluminium Sulphate (Bulk),Kibbled Aluminium Sulphate (50kg / bag),Modified Liquid Alum (Bulk),Hydrated Lime (powder) (Bulk),Hydrated Lime (25kg / bag),Hydrated Lime (1000kg / bag),Liquid Chlorine (930kg / drum),Liquid Chlorine (68kg / Cylinder),Liquid Polyaluminium Chloride (Bulk),Liquid Polyaluminium Chloride (25kg / carboy),Flopam FO 4290 PWG (25kg / bag),Flopam FO 4190 PWG (25kg / bag),Flopam FA 920 PWG (25kg / bag),Flopam AH 912 PWG (25kg / bag),Flopam FL 4520 PWG (210kg / drum),Superfloc C 591 PWG (210kg / drum),Superfloc N300 PWG (25kg / drum),Sodium Silico Fluoride,Sodium Fluoride,Microsand (1000kg / bag),Aluminium Chlorohydrate (bulk),Potassium Permanganate (50kg / drum),Soda Ash (25kg / bag),Chloride of Lime (50kg / drum),Sodium Hypochlorite (25kg / carboy),Sodium Aluminosilicate (25kg / bag),Sodium Aluminosilicate (500kg / bag OR 100kg /bag),Sodium Hydroxide (Min 48%) (Bulk OR 25kg / carboy),Sodium Hydroxide (Min 10% - 15%) (Bulk OR 25kg / carboy),Sodium Meta Bisulphite (25kg / carboy),Citric Acid (25kg / carboy),Oxalic Acid (25kg / bag),Activated Carbon (25kg / bag),Activated Carbon (500kg / 1000kg per bag),Snowflake GHMW PWG (25kg/bag),Snowflake ROO PWG (500kg/bag),Flopam AN934 PWG (25kg/bag),Flopam AH 912 PWG (25kg / bag),Polymer Tianfloc C3080,Polymer C8030
Jul,SSP2,Sungai Selangor Fasa 2 Stream C,988.85,0,0,383.94,0,0,243.429,0,0,0,12.778,0,0,0,0,0,0,24.478,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jul,SSP3,Sungai Selangor Fasa 3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jul,Rasa,Rasa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jul,Sungai Semenyih,Sungai Semenyih,672.13,0,0,283.03,0,0,94.86,0,0,0,0,0,0,0,2.1,0,0,10.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.372,0,0
Jul,Sungai Labu,Sungai Labu,0,0,0,0,0,8.055,13.62,0,39.173,0,0,0.125,0,0,0,0,0,1.353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025,0,0,0
Jul,Semenyih 2,Semenyih 2,0,0,0,11.51,0,0,18.713,0,143.668,0,0,0,0,0,0,0,0,1.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.568,0,0,0.15,0,0,0
Jul,Bukit Tampoi,Bukit Tampoi New,0,0,0,0,4.3,0,0,5.28,34.228,0,0,0,0,0,0,0,0,0.175,0,0,0,0,4.757,0.1,0,5.25,0,0,0,0,0,0,0,0,0.024,0,0,0,0,0
Jul,Salak Tinggi,Salak Tinggi,0,2.4,0,0,1.1,0,0,0.816,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jul,Labohan Dagang,Labohan Dagang,138.44,0,0,0,0,0,10.23,0,0,0,0.275,0,0,0,0,0,0,0.725,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,4.15,0,0,0.55,0,0,0
Jul,Sungai Langat,Sungai Langat,486.157,0,0,116.545,0,0,50.22,0,0,0,0,0,0.1,0,0,0,0,6.55,0,0,0,0,1,0.3,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0
Jul,Cheras Mile 11,Cheras Batu 11,0,0,35.2,0,10.25,0,0,3.332,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025,0,0
Jul,Sungai Serai,Sungai Serai,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jul,Sungai Pangsoon,Sungai Pangsoon,0,0,0,0,0,0,0,0.272,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jul,Sungai Lolo,Sungai Lolo - Baru,0,0,0,0,0,0,0,0.816,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jul,Langat 2,Langat 2,0,0,0,71,0,0,34.445,0,397.9,0,0,0,0,0.397,0,0,0,5.145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.425,0
Aug,"Bernam River Headworks
(Old & New)",Bernam River Headworks (New),45.122,0,0,3.4,12.4,0,0,8.092,0,0,0,0,0.225,0,0,0,0,1.95,0,0,6.391,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,0
Aug,Batang Kali,Batang Kali,0,4,0,0,0,0,0,0.952,0,0,0,0,0.05,0,0,0,0,0.35,0,0,0,0,7.975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aug,Sungai Dusun,Sungai Dusun,0,0.55,0,0,0,0,0,0.204,0,0,0,0,0,0,0,0,0,0.025,0,0,0,0,1.45,0,0,0,0,0,0,0,0,0,0,0,0.009,0,0,0,0,0
Aug,Sungai Selisek,Sungai Selisek,0,1.2,0,0,0,0,0,0.204,0,0,0,0,0,0,0,0,0,0,0.125,0,0,0,2.15,0,0,0,0,0,0,0,0,0,0,0,0.0064,0,0,0,0,0
Aug,Sungai Tengi,Sungai Tengi,0,0.95,0,0,0,0,0,0.204,0,0,0,0,0,0,0,0,0,0,0.075,0,0,0,1.4,0,0,0,0,0,0,0,0,0,0,0,0.009,0,0,0,0,0
Aug,Kalumpang,Kalumpang,0,0.5,0,0,0,0,0,0.544,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,1.1,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aug,Kuala Kubu Bharu,Kuala Kubu Bharu,0,0.5,0,0,0,0,0,0.544,0,0,0,0,0,0,0,0,0,0.125,0,0,0,0,1.3,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aug,North Hummock,North Hummock,0,0,0,0,6.775,0,0,2.448,25.096,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0.15,0,0,0,0,0,0,0,0.075,0,0,0,0,0,0,0.025,0
Aug,Rantau Panjang,Rantau Panjang New,0,0,0,0,4.85,0,0,4.624,32.042,0,0,0,0,0,0,0,0,0.9,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aug,Sungai Sireh,Sungai Sireh,0,0,0,0,5,0,2.79,0,0,0,0,0,0,0.2,0,0.42,0,0.4,0,0,21.13,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aug,Bukit Nanas,Bukit Nanas,59.96,0,0,40.9,0,0,19.53,0,0,0,0,0,0,0,0,0,0,2.6,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,0
Aug,Sungai Batu,Sungai Batu,159.26,0,0,22.54,1,0,11.16,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aug,Ampang Intake,Ampang Intake,0,10.4,0,0,1.3,0,0,0.68,0,0,0,0,0,0,0,0,0,0.325,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aug,Sungai Rangkap,Sungai Rangkap,0,0.75,0,0,1.1,0,0,0.82,0,0,0,0,0,0,0,0,0,0.14,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aug,Sungai Gombak,Sungai Gombak,0,11.5,0,0,4.9,0,0,2.72,0,0,0,0,0.1,0,0,0,0,0.725,0,0,0,0,0,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025,0,0
Aug,Kepong,Kepong,0,0,0,0,0,0,0,0.136,0,0,0,0,0,0,0,0,0,0,0.075,0,0,0,0.35,0,0.15,0,0,0,0.05,0.025,0.1,0,0,0,0,0,0,0,0,0
Aug,Sungai Rumput,Sungai Rumput,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.075,0,0.05,0,0,0,0.025,0.1,0.075,0,0,0,0,0,0,0,0,0
Aug,Wangsa Maju,Wangsa Maju,41.157,0,0,8.163,0,0,7.64,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.075,0,0
Aug,SSP1,Sungai Selangor Fasa 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aug,SSP2,Sungai Selangor Fasa 2 Stream C,1173.33,0,0,406.64,0,0,254.295,0,0,0,15.307,0,0,0,0,0,0,25.593,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aug,SSP3,Sungai Selangor Fasa 3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aug,Rasa,Rasa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aug,Sungai Semenyih,Sungai Semenyih,688.82,0,0,292.87,0,0,93.93,0,0,0,0,0,0,0,3.99,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.145,0,0,0,0,2.135,0,0
Aug,Sungai Labu,Sungai Labu,0,0,0,0,0,7.023,13.21,0,38.475,0,0,0.025,0,0,0,0,0,1.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025,0,0,0
Aug,Semenyih 2,Semenyih 2,0,0,0,8.02,0,0,17.598,0,172.358,0,0,0,0,0,0,0,0,1.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.875,0,0,0.075,0,0,0
Aug,Bukit Tampoi,Bukit Tampoi New,0,0,0,0,9.325,0,0,3.74,25.525,0,0,0,0,0,0,0,0,0.29,0,0,0,0,3,0,0,6.1,0,0,0,0,0,0,0,0,0.017,0,0,0,0,0
Aug,Salak Tinggi,Salak Tinggi,0,3.9,0,0,1.6,0,0,0.544,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aug,Labohan Dagang,Labohan Dagang,190.59,0,0,0,0,0,13.02,0,0,0,0.325,0,0,0,0,0,0,1.15,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,5.35,0,0,0.175,0,0,0
Aug,Sungai Langat,Sungai Langat,535.408,0,0,110.97,0,0,58.59,0,0,0,0,0,0,0,0,0,0,7.85,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0.2
Aug,Cheras Mile 11,Cheras Batu 11,0,0,35.53,0,9.375,0,0,3.06,0,0,0,0,0,0,0,0,0,0.375,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0.025,0,0,0.05,0,0
Aug,Sungai Serai,Sungai Serai,0,0,0,0,0,0,0,0,0,0.15,0,0,0,0,0,0,0,0,0.05,0,0,0,0,0,2,0,0,0,0,0.025,0,0,0,0,0,0,0,0,0,0
Aug,Sungai Pangsoon,Sungai Pangsoon,0,0,0,0,0,0,0,0.408,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aug,Sungai Lolo,Sungai Lolo - Baru,0,0,0,0,0,0,0,0.68,0,0,0,0,0,0,0,0,0,0,0.175,0,0,0,0.025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aug,Langat 2,Langat 2,0,0,0,56.7,0,0,36.205,0,390.6,0,0,0,0,0.356,0,0,0,5.155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.075,0
Sep,"Bernam River Headworks
(Old & New)",Bernam River Headworks (New),46.745,0,0,4.1,14.25,0,0,8.16,0,0,0,0,0.275,0,0,0,0,2.25,0,0,5.137,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0
Sep,Batang Kali,Batang Kali,0,5,0,0,0,0,0,1.088,0,0,0,0,0.025,0,0,0,0,0.25,0,0,0,0,6.8,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sep,Sungai Dusun,Sungai Dusun,0,0.5,0,0,0,0,0,0.204,0,0,0,0,0,0,0,0,0,0.075,0,0,0,0,1.15,0,0,0,0,0,0,0,0,0,0,0,0.009,0,0,0,0,0
Sep,Sungai Selisek,Sungai Selisek,0,0.9,0,0,0,0,0,0.136,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,2.3,0,0,0,0,0,0,0,0,0,0,0,0.0064,0,0,0,0,0
Sep,Sungai Tengi,Sungai Tengi,0,0.6,0,0,0,0,0,0.204,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,1.2,0.05,0,0,0,0,0,0,0,0,0,0,0.009,0,0,0,0,0
Sep,Kalumpang,Kalumpang,0,0.4,0,0,0,0,0,0.544,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0.95,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sep,Kuala Kubu Bharu,Kuala Kubu Bharu,0,0.9,0,0,0,0,0,0.544,0,0,0,0,0,0,0,0,0,0.125,0,0,0,0,1.5,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sep,North Hummock,North Hummock,0,0,0,0,7.325,0,0,2.856,22.076,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0.025,0
Sep,Rantau Panjang,Rantau Panjang New,0,0,0,0,5.675,0,0,2.992,27.943,0,0,0,0,0,0,0,0,0.875,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0.06,0,0,0,0,0
Sep,Sungai Sireh,Sungai Sireh,0,0,0,0,5,0,2.79,0,0,0,0,0,0,0.2,0,0.42,0,0.4,0,0,21.13,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sep,Bukit Nanas,Bukit Nanas,60.1,0,0,35.8,0,0,19.53,0,0,0,0,0,0,0,0,0,0,2.2,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0.025,0,0,0,0,0
Sep,Sungai Batu,Sungai Batu,148.578,0,0,15.12,13.5,0,15.81,0,0,0,0,0,0,0,0,0,0,2.9,0,0,0,0,0,0.4,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0
Sep,Ampang Intake,Ampang Intake,0,9.75,0,0,1.2,0,0,1.02,0,0,0,0,0,0,0,0,0,0.325,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sep,Sungai Rangkap,Sungai Rangkap,0,0.6,0,0,0.63,0,0,1.22,0,0,0,0,0,0,0,0,0,0.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sep,Sungai Gombak,Sungai Gombak,0,10,0,0,4.2,0,0,2.38,0,0,0,0,0.075,0,0,0,0,0.625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.075,0,0
Sep,Kepong,Kepong,0,0,0,0,0,0,0,0.068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0.025,0.075,0,0,0,0.05,0,0.075,0,0,0,0,0,0,0,0,0
Sep,Sungai Rumput,Sungai Rumput,0,0,0,0,0,0,0,0.068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.075,0,0.05,0,0,0,0.05,0.05,0.05,0,0,0,0,0,0,0,0,0
Sep,Wangsa Maju,Wangsa Maju,30.464,0,0,8.591,0,0,7.842,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0.075,0,0
Sep,SSP1,Sungai Selangor Fasa 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sep,SSP2,Sungai Selangor Fasa 2 Stream C,1094.16,0,0,383.98,0,0,234.855,0,0,0,15.33,0,0,0,0,0,0,23.039,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sep,SSP3,Sungai Selangor Fasa 3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sep,Rasa,Rasa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sep,Sungai Semenyih,Sungai Semenyih,679.2,0,0,238.42,0,0,77.19,0,0,0,0,0,0,0,3.15,0,0,8.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.71,0,0,0,0,0.519,0,0
Sep,Sungai Labu,Sungai Labu,0,0,0,0,0,7.007,12.674,0,36.953,0,0,0.05,0,0,0,0,0,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125,0,0,0
Sep,Semenyih 2,Semenyih 2,0,0,0,7.675,0,0,17.545,0,155.313,0,0,0,0,0,0,0,0,1.5,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,2.747,0,0,0.05,0,0,0
Sep,Bukit Tampoi,Bukit Tampoi New,0,0,0,0,4.975,0,0,3.536,23.272,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0.4,0.011,0,1.55,0,0,0,0,0,0,0,0,0.018,0,0,0,0,0
Sep,Salak Tinggi,Salak Tinggi,0,3.9,0,0,1.5,0,0,0.612,0,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sep,Labohan Dagang,Labohan Dagang,303.16,0,0,0,0,0,27.9,0,0,0,0.475,0,0,0,0,0,0,2,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,9.65,0,0,0.475,0,0,0
Sep,Sungai Langat,Sungai Langat,516.197,0,0,88,0,0,49.29,0,0,0,0,0,0,0,0,0,0,6.75,0,0,0,0,0.5,0.1,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0.2
Sep,Cheras Mile 11,Cheras Batu 11,0,0,35.91,0,7.375,0,0,2.38,0,0,0,0,0,0,0,0,0,0.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025,0,0
Sep,Sungai Serai,Sungai Serai,0,0,0,0,0,0,0,0,0,0.15,0,0,0,0,0,0,0,0,0.05,0,0,0,0.05,0,2.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sep,Sungai Pangsoon,Sungai Pangsoon,0,0,0,0,0,0,0,0.408,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sep,Sungai Lolo,Sungai Lolo - Baru,0,0,0,0,0,0,0,0.816,0,0,0,0,0,0,0,0,0,0,0.275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sep,Langat 2,Langat 2,0,0,0,59,0,0,37.536,0,424.5,0,0,0,0,0.37,0,0,0,4.577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.05,0
Oct,"Bernam River Headworks
(Old & New)",Bernam River Headworks (New),33.405,0,0,5.9,12.4,0,0,8.976,0,0,0,0,0.2,0,0,0,0,1.475,0,0,4.488,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0
Oct,Batang Kali,Batang Kali,0,4,0,0,0,0,0,1.088,0,0,0,0,0.025,0,0,0,0,0.4,0,0,0,0,8.15,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Oct,Sungai Dusun,Sungai Dusun,0,0.55,0,0,0,0,0,0.136,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,1.225,0,0,0,0,0,0,0,0,0,0,0,0.009,0,0,0,0,0
Oct,Sungai Selisek,Sungai Selisek,0,0.95,0,0,0,0,0,0.204,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0.0093,0,0,0,0,0
Oct,Sungai Tengi,Sungai Tengi,0,0.8,0,0,0,0,0,0.204,0,0,0,0,0,0,0,0,0,0,0.025,0,0,0,1.425,0,0,0,0,0,0,0,0,0,0,0,0.009,0,0,0,0,0
Oct,Kalumpang,Kalumpang,0,0.4,0,0,0,0,0,0.544,0,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0.925,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Oct,Kuala Kubu Bharu,Kuala Kubu Bharu,0,1,0,0,0,0,0,0.544,0,0,0,0,0,0,0,0,0,0.125,0,0,0,0,1.35,0.05,0,0,0,0,0,0,0,0,0,0,0.025,0,0,0,0,0
Oct,North Hummock,North Hummock,0,0,0,0,11.3,0,0,3.264,20.295,0,0,0,0,0,0,0,0,0.375,0,0,0,0,0,0.15,0,0,0,0,0,0,0,0.1,0,0,0.025,0,0,0,0,0
Oct,Rantau Panjang,Rantau Panjang New,0,0,0,0,5.75,0,0,3.808,23.926,0,0,0,0,0,0,0,0,0.85,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0
Oct,Sungai Sireh,Sungai Sireh,0,0,0,0,10,0,2.79,0,0,0,0,0,0,0.35,0,5.46,0,0.45,0,0,52.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Oct,Bukit Nanas,Bukit Nanas,78.66,0,0,32.8,0,0,19.53,0,0,0,0,0,0,0,0,0,0,3.3,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0.025,0,0,0,0,0
Oct,Sungai Batu,Sungai Batu,154.901,0,0,19.6,10.5,0,11.16,0,0,0,0,0,0,0,0,0,0,2.85,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Oct,Ampang Intake,Ampang Intake,0,9.1,0,0,1.3,0,0,1.02,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,5.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Oct,Sungai Rangkap,Sungai Rangkap,0,0.75,0,0,0.85,0,0,0.61,0,0,0,0,0,0,0,0,0,0.12,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Oct,Sungai Gombak,Sungai Gombak,0,7.5,0,0,3.325,0,0,2.72,0,0,0,0,0.05,0,0,0,0,0.625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025,0,0
Oct,Kepong,Kepong,0,0,0,0,0,0,0,0.068,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0.15,0,0.15,0,0,0,0.1,0.025,0,0,0,0,0,0,0,0,0,0
Oct,Sungai Rumput,Sungai Rumput,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025,0,0,0,0.075,0,0.05,0,0,0,0.025,0.075,0.075,0,0,0,0,0,0,0,0,0
Oct,Wangsa Maju,Wangsa Maju,34.047,0,0,9.643,0,0,7.084,0,0,0,0,0,0,0,0,0,0,0.875,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0
Oct,SSP1,Sungai Selangor Fasa 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Oct,SSP2,Sungai Selangor Fasa 2 Stream C,1153.24,0,0,373.78,0,0,244.581,0,0,0,13.686,0,0,0,0,0,0,24.459,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Oct,SSP3,Sungai Selangor Fasa 3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Oct,Rasa,Rasa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Oct,Sungai Semenyih,Sungai Semenyih,700.32,0,0,253.22,0,0,86.49,0,0,0,0,0,0,0,1.89,0,0,10.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5957,0,0
Oct,Sungai Labu,Sungai Labu,0,0,0,0,0,6.008,9.758,0,30.727,0,0,0.075,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0,0,0
Oct,Semenyih 2,Semenyih 2,0,0,0,11.77,0,0,17.159,0,162.952,0,0,0,0,0,0,0,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.714,0,0,0.1,0,0,0
Oct,Bukit Tampoi,Bukit Tampoi New,0,0,0,0,6.175,0,0,2.652,24.508,0,0,0,0,0,0,0,0,0.245,0,0,0,0,0.2,0,0,3.45,0,0,0,0,0,0,0,0,0.018,0,0,0,0,0
Oct,Salak Tinggi,Salak Tinggi,0,3.3,0,0,1.4,0,0,0.544,0,0,0,0,0,0,0,0,0,0.075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Oct,Labohan Dagang,Labohan Dagang,270.98,0,0,0,0,0,28.83,0,0,0,0.45,0,0,0,0,0,0,1.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.7,0,0,0.25,0,0,0
Oct,Sungai Langat,Sungai Langat,498.061,0,0,134.68,0,0,41.85,0,0,0,0,0,0.05,0,0,0,0,6.925,0,0,0,0,0.5,0.1,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0.2
Oct,Cheras Mile 11,Cheras Batu 11,0,0,35.09,0,6.375,0,0,2.04,0,0,0,0,0,0,0,0,0,0.35,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0
Oct,Sungai Serai,Sungai Serai,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0.05,0,0,0,0,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Oct,Sungai Pangsoon,Sungai Pangsoon,0,0,0,0,0,0,0,0.408,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Oct,Sungai Lolo,Sungai Lolo - Baru,0,0,0,0,0,0,0,0.68,0,0,0,0,0,0,0,0,0,0,0.15,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Oct,Langat 2,Langat 2,0,0,0,68.9,0,0,39.893,0,408.3,0,0,0,0,0.316,0,0,0,4.702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.75,0
