Month,WTP (Water Treatment Plant),wtp,Liquid Aluminium Sulphate (Bulk),Kibbled Aluminium Sulphate (50kg / bag),Modified Liquid Alum (Bulk),Hydrated Lime (powder) (Bulk),Hydrated Lime (25kg / bag),Hydrated Lime (1000kg / bag),Liquid Chlorine (930kg / drum),Liquid Chlorine (68kg / Cylinder),Liquid Polyaluminium Chloride (Bulk),Liquid Polyaluminium Chloride (25kg / carboy),Flopam FO 4290 PWG (25kg / bag),Flopam FO 4190 PWG (25kg / bag),Flopam FA 920 PWG (25kg / bag),Flopam AH 912 PWG (25kg / bag),Flopam FL 4520 PWG (210kg / drum),Superfloc C 591 PWG (210kg / drum),Superfloc N300 PWG (25kg / drum),Sodium Silico Fluoride,Sodium Fluoride,Microsand (1000kg / bag),Aluminium Chlorohydrate (bulk),Potassium Permanganate (50kg / drum),Soda Ash (25kg / bag),Chloride of Lime (50kg / drum),Sodium Hypochlorite (25kg / carboy),Sodium Aluminosilicate (25kg / bag),Sodium Aluminosilicate (500kg / bag OR 100kg /bag),Sodium Hydroxide (Min 48%) (Bulk OR 25kg / carboy),Sodium Hydroxide (Min 10% - 15%) (Bulk OR 25kg / carboy),Sodium Meta Bisulphite (25kg / carboy),Citric Acid (25kg / carboy),Oxalic Acid (25kg / bag),Activated Carbon (25kg / bag),Activated Carbon (500kg / 1000kg per bag),Snowflake GHMW PWG (25kg/bag),Snowflake ROO PWG (500kg/bag),Flopam AN934 PWG (25kg/bag),Flopam AH 912 PWG (25kg / bag),Polymer Tianfloc C3080,Polymer C8030
Jun,Sungai Pangsoon,Sungai Pangsoon,0,0,0,0,0,0,0,3468,0,0,0,0,0,0,0,0,0,0,900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jun,Sungai Lolo,Sungai Lolo - Baru,0,0,0,0,0,0,0,6936,0,0,0,0,0,0,0,0,0,0,787.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jun,Langat 2,Langat 2,0,0,0,21997.5,0,0,73308.9,0,244464,0,0,0,0,4760,0,0,0,16985.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84825,0
Jul,"Bernam River Headworks
(Old & New)",Bernam River Headworks (New),21174.36,0,0,2595,212.5,0,0,73406,0,0,0,0,5950,0,0,0,0,1280,0,0,0,0,0,500,0,0,0,0,0,0,0,0,0,0,890,0,0,0,0,0
Jul,Batang Kali,Batang Kali,0,4900,0,0,0,0,0,6936,0,0,0,0,350,0,0,0,0,880,0,0,0,0,13230,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jul,Sungai Dusun,Sungai Dusun,0,588,0,0,0,0,0,1156,0,0,0,0,0,0,0,0,0,240,0,0,0,0,1935,0,0,0,0,0,0,0,0,0,0,0,160.2,0,0,0,0,0
Jul,Sungai Selisek,Sungai Selisek,0,637,0,0,0,0,0,1734,0,0,0,0,0,0,0,0,0,0,450,0,0,0,3960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jul,Sungai Tengi,Sungai Tengi,0,490,0,0,0,0,0,1734,0,0,0,0,0,0,0,0,0,0,225,0,0,0,1800,0,0,0,0,0,0,0,0,0,0,0,160.2,0,0,0,0,0
Jul,Kalumpang,Kalumpang,0,0,0,0,0,0,0,3468,0,0,0,0,0,0,0,0,0,320,0,0,0,0,1800,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jul,Kuala Kubu Bharu,Kuala Kubu Bharu,0,490,0,0,0,0,0,4624,0,0,0,0,0,0,0,0,0,480,0,0,0,0,2610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jul,North Hummock,North Hummock,0,0,0,0,4207.5,0,0,24276,13682.46,0,0,0,0,0,0,0,0,1200,0,0,0,0,0,750,0,0,0,0,0,0,0,812.5,0,0,445,0,0,0,325,0
Jul,Rantau Panjang,Rantau Panjang New,0,0,0,0,2507.5,0,0,35258,16181.22,0,0,0,0,0,0,0,0,2640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jul,Sungai Sireh,Sungai Sireh,0,0,0,0,0,0,5859,0,0,0,0,0,0,2800,0,0,0,1520,0,0,35190,0,0,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jul,Bukit Nanas,Bukit Nanas,30156.8,0,0,13012.5,0,0,41013,0,0,0,0,0,0,0,0,0,0,8000,0,0,0,0,0,2250,0,0,0,0,0,0,0,0,0,0,445,0,0,0,0,0
Jul,Sungai Batu,Sungai Batu,55229.58,0,0,7155,3400,0,23436,0,0,0,0,0,0,0,0,0,0,9440,0,0,0,0,0,1750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jul,Ampang Intake,Ampang Intake,0,8918,0,0,722.5,0,0,11560,0,0,0,0,0,0,0,0,0,1200,0,0,0,0,9720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jul,Sungai Rangkap,Sungai Rangkap,0,294,0,0,374,0,0,8670,0,0,0,0,0,0,0,0,0,448,0,0,0,0,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jul,Sungai Gombak,Sungai Gombak,0,5880,0,0,1785,0,0,23120,0,0,0,0,700,0,0,0,0,2400,0,0,0,0,0,500,0,0,0,0,0,0,0,0,0,0,0,0,0,325,0,0
Jul,Kepong,Kepong,0,0,0,0,0,0,0,1156,0,0,0,0,0,0,0,0,0,0,225,0,0,0,450,0,180,0,0,50,0,55,325,0,0,0,0,0,0,0,0,0
Jul,Sungai Rumput,Sungai Rumput,0,0,0,0,0,0,0,578,0,0,0,0,0,0,0,0,0,0,112.5,0,0,0,90,0,180,0,0,0,112.5,55,162.5,0,0,0,0,0,0,0,0,0
Jul,Wangsa Maju,Wangsa Maju,12823.48,0,0,2803.125,0,0,15424.5,0,0,0,0,0,0,0,0,0,0,2640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,975,0,0
Jul,SSP1,Sungai Selangor Fasa 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jul,SSP2,Sungai Selangor Fasa 2 Stream C,375763,0,0,143977.5,0,0,511200.9,0,0,0,204448,0,0,0,0,0,0,78329.6,0,62400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jul,SSP3,Sungai Selangor Fasa 3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jul,Rasa,Rasa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jul,Sungai Semenyih,Sungai Semenyih,255409.4,0,0,106136.25,0,0,199206,0,0,0,0,0,0,0,9450,0,0,34336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30836,0,0
Jul,Sungai Labu,Sungai Labu,0,0,0,0,0,3302.55,28602,0,25854.18,0,0,2000,0,0,0,0,0,4329.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,325,0,0,0
Jul,Semenyih 2,Semenyih 2,0,0,0,4316.25,0,0,39297.3,0,94820.88,0,0,0,0,0,0,0,0,4960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17462.4,0,0,1950,0,0,0
Jul,Bukit Tampoi,Bukit Tampoi New,0,0,0,0,1827.5,0,0,44880,22590.48,0,0,0,0,0,0,0,0,560,0,0,0,0,8562.6,500,0,17850,0,0,0,0,0,0,0,0,427.2,0,0,0,0,0
Jul,Salak Tinggi,Salak Tinggi,0,2352,0,0,467.5,0,0,6936,0,0,0,0,0,0,0,0,0,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jul,Labohan Dagang,Labohan Dagang,52607.2,0,0,0,0,0,21483,0,0,0,4400,0,0,0,0,0,0,2320,0,0,0,0,0,3000,0,0,0,0,0,0,0,0,0,28220,0,0,7150,0,0,0
Jul,Sungai Langat,Sungai Langat,184739.66,0,0,43704.375,0,0,105462,0,0,0,0,0,1400,0,0,0,0,20960,0,0,0,0,1800,1500,0,0,0,0,0,0,0,0,0,0,5340,0,0,0,0,0
Jul,Cheras Mile 11,Cheras Batu 11,0,0,17248,0,4356.25,0,0,28322,0,0,0,0,0,0,0,0,0,1280,0,0,0,0,0,1750,0,0,0,0,0,0,0,0,0,0,0,0,0,325,0,0
Jul,Sungai Serai,Sungai Serai,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225,0,0,0,0,0,3600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jul,Sungai Pangsoon,Sungai Pangsoon,0,0,0,0,0,0,0,2312,0,0,0,0,0,0,0,0,0,0,900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jul,Sungai Lolo,Sungai Lolo - Baru,0,0,0,0,0,0,0,6936,0,0,0,0,0,0,0,0,0,0,1125,0,0,0,270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jul,Langat 2,Langat 2,0,0,0,26625,0,0,72334.5,0,262614,0,0,0,0,5558,0,0,0,16464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44525,0
Aug,"Bernam River Headworks
(Old & New)",Bernam River Headworks (New),17146.36,0,0,1275,5270,0,0,68782,0,0,0,0,3150,0,0,0,0,6240,0,0,14699.3,0,0,0,0,0,0,0,0,0,0,0,0,0,890,0,0,0,0,0
Aug,Batang Kali,Batang Kali,0,3920,0,0,0,0,0,8092,0,0,0,0,700,0,0,0,0,1120,0,0,0,0,14355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aug,Sungai Dusun,Sungai Dusun,0,539,0,0,0,0,0,1734,0,0,0,0,0,0,0,0,0,80,0,0,0,0,2610,0,0,0,0,0,0,0,0,0,0,0,160.2,0,0,0,0,0
Aug,Sungai Selisek,Sungai Selisek,0,1176,0,0,0,0,0,1734,0,0,0,0,0,0,0,0,0,0,562.5,0,0,0,3870,0,0,0,0,0,0,0,0,0,0,0,113.92,0,0,0,0,0
Aug,Sungai Tengi,Sungai Tengi,0,931,0,0,0,0,0,1734,0,0,0,0,0,0,0,0,0,0,337.5,0,0,0,2520,0,0,0,0,0,0,0,0,0,0,0,160.2,0,0,0,0,0
Aug,Kalumpang,Kalumpang,0,490,0,0,0,0,0,4624,0,0,0,0,0,0,0,0,0,320,0,0,0,0,1980,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aug,Kuala Kubu Bharu,Kuala Kubu Bharu,0,490,0,0,0,0,0,4624,0,0,0,0,0,0,0,0,0,400,0,0,0,0,2340,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aug,North Hummock,North Hummock,0,0,0,0,2879.375,0,0,20808,16563.36,0,0,0,0,0,0,0,0,1280,0,0,0,0,0,750,0,0,0,0,0,0,0,487.5,0,0,0,0,0,0,325,0
Aug,Rantau Panjang,Rantau Panjang New,0,0,0,0,2061.25,0,0,39304,21147.72,0,0,0,0,0,0,0,0,2880,0,0,0,0,0,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aug,Sungai Sireh,Sungai Sireh,0,0,0,0,2125,0,5859,0,0,0,0,0,0,2800,0,2667,0,1280,0,0,48599,0,0,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aug,Bukit Nanas,Bukit Nanas,22784.8,0,0,15337.5,0,0,41013,0,0,0,0,0,0,0,0,0,0,8320,0,0,0,0,0,1250,0,0,0,0,0,0,0,0,0,0,890,0,0,0,0,0
Aug,Sungai Batu,Sungai Batu,60518.8,0,0,8452.5,425,0,23436,0,0,0,0,0,0,0,0,0,0,9600,0,0,0,0,0,1750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aug,Ampang Intake,Ampang Intake,0,10192,0,0,552.5,0,0,5780,0,0,0,0,0,0,0,0,0,1040,0,0,0,0,10800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aug,Sungai Rangkap,Sungai Rangkap,0,735,0,0,467.5,0,0,6970,0,0,0,0,0,0,0,0,0,448,0,0,0,0,900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aug,Sungai Gombak,Sungai Gombak,0,11270,0,0,2082.5,0,0,23120,0,0,0,0,1400,0,0,0,0,2320,0,0,0,0,0,750,0,0,0,0,0,0,0,0,0,0,0,0,0,325,0,0
Aug,Kepong,Kepong,0,0,0,0,0,0,0,1156,0,0,0,0,0,0,0,0,0,0,337.5,0,0,0,630,0,270,0,0,0,75,55,650,0,0,0,0,0,0,0,0,0
Aug,Sungai Rumput,Sungai Rumput,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,0,90,0,0,0,37.5,220,487.5,0,0,0,0,0,0,0,0,0
Aug,Wangsa Maju,Wangsa Maju,15639.66,0,0,3061.125,0,0,16044,0,0,0,0,0,0,0,0,0,0,2560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,975,0,0
Aug,SSP1,Sungai Selangor Fasa 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aug,SSP2,Sungai Selangor Fasa 2 Stream C,445865.4,0,0,152490,0,0,534019.5,0,0,0,244912,0,0,0,0,0,0,81897.6,0,64350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aug,SSP3,Sungai Selangor Fasa 3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aug,Rasa,Rasa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aug,Sungai Semenyih,Sungai Semenyih,261751.6,0,0,109826.25,0,0,197253,0,0,0,0,0,0,0,17955,0,0,32000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7786,0,0,0,0,27755,0,0
Aug,Sungai Labu,Sungai Labu,0,0,0,0,0,2879.43,27741,0,25393.5,0,0,400,0,0,0,0,0,4400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,325,0,0,0
Aug,Semenyih 2,Semenyih 2,0,0,0,3007.5,0,0,36955.8,0,113756.28,0,0,0,0,0,0,0,0,4960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19550,0,0,975,0,0,0
Aug,Bukit Tampoi,Bukit Tampoi New,0,0,0,0,3963.125,0,0,31790,16846.5,0,0,0,0,0,0,0,0,928,0,0,0,0,5400,0,0,20740,0,0,0,0,0,0,0,0,302.6,0,0,0,0,0
Aug,Salak Tinggi,Salak Tinggi,0,3822,0,0,680,0,0,4624,0,0,0,0,0,0,0,0,0,320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aug,Labohan Dagang,Labohan Dagang,72424.2,0,0,0,0,0,27342,0,0,0,5200,0,0,0,0,0,0,3680,0,0,0,0,0,500,0,0,0,0,0,0,0,0,0,36380,0,0,2275,0,0,0
Aug,Sungai Langat,Sungai Langat,203455.04,0,0,41613.75,0,0,123039,0,0,0,0,0,0,0,0,0,0,25120,0,0,0,0,900,0,0,0,0,0,0,0,0,0,0,0,3560,0,0,0,0,76
Aug,Cheras Mile 11,Cheras Batu 11,0,0,17409.7,0,3984.375,0,0,26010,0,0,0,0,0,0,0,0,0,1200,0,0,0,0,0,250,0,0,0,0,0,0,0,0,0,0,445,0,0,650,0,0
Aug,Sungai Serai,Sungai Serai,0,0,0,0,0,0,0,0,0,135,0,0,0,0,0,0,0,0,225,0,0,0,0,0,3600,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0
Aug,Sungai Pangsoon,Sungai Pangsoon,0,0,0,0,0,0,0,3468,0,0,0,0,0,0,0,0,0,0,1125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aug,Sungai Lolo,Sungai Lolo - Baru,0,0,0,0,0,0,0,5780,0,0,0,0,0,0,0,0,0,0,787.5,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aug,Langat 2,Langat 2,0,0,0,21262.5,0,0,76030.5,0,257796,0,0,0,0,4984,0,0,0,16496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52975,0
Sep,"Bernam River Headworks
(Old & New)",Bernam River Headworks (New),17763.1,0,0,1537.5,6056.25,0,0,69360,0,0,0,0,3850,0,0,0,0,7200,0,0,11815.1,0,0,0,0,0,0,0,0,0,0,0,0,0,2225,0,0,0,0,0
Sep,Batang Kali,Batang Kali,0,4900,0,0,0,0,0,9248,0,0,0,0,350,0,0,0,0,800,0,0,0,0,12240,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sep,Sungai Dusun,Sungai Dusun,0,490,0,0,0,0,0,1734,0,0,0,0,0,0,0,0,0,240,0,0,0,0,2070,0,0,0,0,0,0,0,0,0,0,0,160.2,0,0,0,0,0
Sep,Sungai Selisek,Sungai Selisek,0,882,0,0,0,0,0,1156,0,0,0,0,0,0,0,0,0,0,450,0,0,0,4140,0,0,0,0,0,0,0,0,0,0,0,113.92,0,0,0,0,0
Sep,Sungai Tengi,Sungai Tengi,0,588,0,0,0,0,0,1734,0,0,0,0,0,0,0,0,0,0,450,0,0,0,2160,250,0,0,0,0,0,0,0,0,0,0,160.2,0,0,0,0,0
Sep,Kalumpang,Kalumpang,0,392,0,0,0,0,0,4624,0,0,0,0,0,0,0,0,0,320,0,0,0,0,1710,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sep,Kuala Kubu Bharu,Kuala Kubu Bharu,0,882,0,0,0,0,0,4624,0,0,0,0,0,0,0,0,0,400,0,0,0,0,2700,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sep,North Hummock,North Hummock,0,0,0,0,3113.125,0,0,24276,14570.16,0,0,0,0,0,0,0,0,1280,0,0,0,0,0,1250,0,0,0,0,0,0,0,650,0,0,0,0,0,0,325,0
Sep,Rantau Panjang,Rantau Panjang New,0,0,0,0,2411.875,0,0,25432,18442.38,0,0,0,0,0,0,0,0,2800,0,0,0,0,0,250,0,0,0,0,0,0,0,0,0,0,1068,0,0,0,0,0
Sep,Sungai Sireh,Sungai Sireh,0,0,0,0,2125,0,5859,0,0,0,0,0,0,2800,0,2667,0,1280,0,0,48599,0,0,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sep,Bukit Nanas,Bukit Nanas,22838,0,0,13425,0,0,41013,0,0,0,0,0,0,0,0,0,0,7040,0,0,0,0,0,1500,0,0,0,0,0,0,0,0,0,0,445,0,0,0,0,0
Sep,Sungai Batu,Sungai Batu,56459.64,0,0,5670,5737.5,0,33201,0,0,0,0,0,0,0,0,0,0,9280,0,0,0,0,0,2000,0,0,0,0,750,0,0,0,0,0,0,0,0,0,0,0
Sep,Ampang Intake,Ampang Intake,0,9555,0,0,510,0,0,8670,0,0,0,0,0,0,0,0,0,1040,0,0,0,0,10800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sep,Sungai Rangkap,Sungai Rangkap,0,588,0,0,267.75,0,0,10370,0,0,0,0,0,0,0,0,0,512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sep,Sungai Gombak,Sungai Gombak,0,9800,0,0,1785,0,0,20230,0,0,0,0,1050,0,0,0,0,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,975,0,0
Sep,Kepong,Kepong,0,0,0,0,0,0,0,578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,270,125,135,0,0,0,75,0,487.5,0,0,0,0,0,0,0,0,0
Sep,Sungai Rumput,Sungai Rumput,0,0,0,0,0,0,0,578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,0,90,0,0,0,75,110,325,0,0,0,0,0,0,0,0,0
Sep,Wangsa Maju,Wangsa Maju,11576.32,0,0,3221.625,0,0,16468.2,0,0,0,0,0,0,0,0,0,0,2560,0,0,0,0,0,250,0,0,0,0,0,0,0,0,0,0,0,0,0,975,0,0
Sep,SSP1,Sungai Selangor Fasa 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sep,SSP2,Sungai Selangor Fasa 2 Stream C,415780.8,0,0,143992.5,0,0,493195.5,0,0,0,245280,0,0,0,0,0,0,73724.8,0,63700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sep,SSP3,Sungai Selangor Fasa 3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sep,Rasa,Rasa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sep,Sungai Semenyih,Sungai Semenyih,258096,0,0,89407.5,0,0,162099,0,0,0,0,0,0,0,14175,0,0,28768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11628,0,0,0,0,6747,0,0
Sep,Sungai Labu,Sungai Labu,0,0,0,0,0,2872.87,26615.4,0,24388.98,0,0,800,0,0,0,0,0,4480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1625,0,0,0
Sep,Semenyih 2,Semenyih 2,0,0,0,2878.125,0,0,36844.5,0,102506.58,0,0,0,0,0,0,0,0,4800,0,0,0,0,0,250,0,0,0,0,0,0,0,0,0,18679.6,0,0,650,0,0,0
Sep,Bukit Tampoi,Bukit Tampoi New,0,0,0,0,2114.375,0,0,30056,15359.52,0,0,0,0,0,0,0,0,800,0,0,0,0,720,55,0,5270,0,0,0,0,0,0,0,0,320.4,0,0,0,0,0
Sep,Salak Tinggi,Salak Tinggi,0,3822,0,0,637.5,0,0,5202,0,0,0,0,0,0,0,0,0,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sep,Labohan Dagang,Labohan Dagang,115200.8,0,0,0,0,0,58590,0,0,0,7600,0,0,0,0,0,0,6400,0,0,0,0,0,500,0,0,0,0,0,0,0,0,0,65620,0,0,6175,0,0,0
Sep,Sungai Langat,Sungai Langat,196154.86,0,0,33000,0,0,103509,0,0,0,0,0,0,0,0,0,0,21600,0,0,0,0,900,500,0,0,0,0,0,0,0,0,0,0,3560,0,0,0,0,76
Sep,Cheras Mile 11,Cheras Batu 11,0,0,17595.9,0,3134.375,0,0,20230,0,0,0,0,0,0,0,0,0,1120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,325,0,0
Sep,Sungai Serai,Sungai Serai,0,0,0,0,0,0,0,0,0,135,0,0,0,0,0,0,0,0,225,0,0,0,90,0,4320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sep,Sungai Pangsoon,Sungai Pangsoon,0,0,0,0,0,0,0,3468,0,0,0,0,0,0,0,0,0,0,1125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sep,Sungai Lolo,Sungai Lolo - Baru,0,0,0,0,0,0,0,6936,0,0,0,0,0,0,0,0,0,0,1237.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sep,Langat 2,Langat 2,0,0,0,22125,0,0,78825.6,0,280170,0,0,0,0,5180,0,0,0,14646.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39650,0
Oct,"Bernam River Headworks
(Old & New)",Bernam River Headworks (New),12693.9,0,0,2212.5,5270,0,0,76296,0,0,0,0,2800,0,0,0,0,4720,0,0,10322.4,0,0,1000,0,0,0,0,0,0,0,0,0,0,1780,0,0,0,0,0
Oct,Batang Kali,Batang Kali,0,3920,0,0,0,0,0,9248,0,0,0,0,350,0,0,0,0,1280,0,0,0,0,14670,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Oct,Sungai Dusun,Sungai Dusun,0,539,0,0,0,0,0,1156,0,0,0,0,0,0,0,0,0,160,0,0,0,0,2205,0,0,0,0,0,0,0,0,0,0,0,160.2,0,0,0,0,0
Oct,Sungai Selisek,Sungai Selisek,0,931,0,0,0,0,0,1734,0,0,0,0,0,0,0,0,0,0,450,0,0,0,2700,0,0,0,0,0,0,0,0,0,0,0,165.54,0,0,0,0,0
Oct,Sungai Tengi,Sungai Tengi,0,784,0,0,0,0,0,1734,0,0,0,0,0,0,0,0,0,0,112.5,0,0,0,2565,0,0,0,0,0,0,0,0,0,0,0,160.2,0,0,0,0,0
Oct,Kalumpang,Kalumpang,0,392,0,0,0,0,0,4624,0,0,0,0,0,0,0,0,0,400,0,0,0,0,1665,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Oct,Kuala Kubu Bharu,Kuala Kubu Bharu,0,980,0,0,0,0,0,4624,0,0,0,0,0,0,0,0,0,400,0,0,0,0,2430,250,0,0,0,0,0,0,0,0,0,0,445,0,0,0,0,0
Oct,North Hummock,North Hummock,0,0,0,0,4802.5,0,0,27744,13394.7,0,0,0,0,0,0,0,0,1200,0,0,0,0,0,750,0,0,0,0,0,0,0,650,0,0,445,0,0,0,0,0
Oct,Rantau Panjang,Rantau Panjang New,0,0,0,0,2443.75,0,0,32368,15791.16,0,0,0,0,0,0,0,0,2720,0,0,0,0,0,500,0,0,0,0,0,0,0,0,0,0,1780,0,0,0,0,0
Oct,Sungai Sireh,Sungai Sireh,0,0,0,0,4250,0,5859,0,0,0,0,0,0,4900,0,34671,0,1440,0,0,120405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Oct,Bukit Nanas,Bukit Nanas,29890.8,0,0,12300,0,0,41013,0,0,0,0,0,0,0,0,0,0,10560,0,0,0,0,0,1250,0,0,0,0,0,0,0,0,0,0,445,0,0,0,0,0
Oct,Sungai Batu,Sungai Batu,58862.38,0,0,7350,4462.5,0,23436,0,0,0,0,0,0,0,0,0,0,9120,0,0,0,0,0,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Oct,Ampang Intake,Ampang Intake,0,8918,0,0,552.5,0,0,8670,0,0,0,0,0,0,0,0,0,960,0,0,0,0,9720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Oct,Sungai Rangkap,Sungai Rangkap,0,735,0,0,361.25,0,0,5185,0,0,0,0,0,0,0,0,0,384,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Oct,Sungai Gombak,Sungai Gombak,0,7350,0,0,1413.125,0,0,23120,0,0,0,0,700,0,0,0,0,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,325,0,0
Oct,Kepong,Kepong,0,0,0,0,0,0,0,578,0,0,0,0,0,0,0,0,0,0,225,0,0,0,270,0,270,0,0,0,150,55,0,0,0,0,0,0,0,0,0,0
Oct,Sungai Rumput,Sungai Rumput,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112.5,0,0,0,135,0,90,0,0,0,37.5,165,487.5,0,0,0,0,0,0,0,0,0
