,wtp,Date,Activated Carbon _avg,Aluminium Chlorohydrate _avg,Flopam AH 912 PWG _avg,Flopam FA 920 PWG _avg,Flopam FL 4520 PWG _avg,Flopam FO 4190 PWG _avg,Flopam FO 4290 PWG _avg,Hydrated Lime _avg,Hydrated Lime (Intermediate) _avg,Hydrated Lime (Post) _avg,Hydrated Lime (Powder) _avg,Hydrated Lime (Powder) (Intermediate) _avg,Hydrated Lime (Powder) (Post) _avg,Hydrated Lime (Powder) (Pre) _avg,Hydrated Lime (Pre) _avg,Kibbled Aluminium Sulphate _avg,Liquid Aluminium Sulphate _avg,Liquid Chlorine _avg,Liquid Chlorine (Intermediate) _avg,Liquid Chlorine (Post) _avg,Liquid Chlorine (Pre) _avg,Liquid Polyaluminium Chloride _avg,Microsand _avg,Modified Liquid Alum _avg,Polymer Tianfloc C3080 _avg,Potassium Permanganate _avg,Soda Ash _avg,Soda Ash (Post) _avg,Soda Ash (Pre) _avg,Sodium Aluminosilicate _avg,Sodium Fluoride _avg,Sodium Hypochlorite _avg,Sodium Silico Fluoride _avg,Superfloc C 591 PWG _avg,Activated Carbon _max,Aluminium Chlorohydrate _max,Flopam AH 912 PWG _max,Flopam FA 920 PWG _max,Flopam FL 4520 PWG _max,Flopam FO 4190 PWG _max,Flopam FO 4290 PWG _max,Hydrated Lime _max,Hydrated Lime (Intermediate) _max,Hydrated Lime (Post) _max,Hydrated Lime (Powder) _max,Hydrated Lime (Powder) (Intermediate) _max,Hydrated Lime (Powder) (Post) _max,Hydrated Lime (Powder) (Pre) _max,Hydrated Lime (Pre) _max,Kibbled Aluminium Sulphate _max,Liquid Aluminium Sulphate _max,Liquid Chlorine _max,Liquid Chlorine (Intermediate) _max,Liquid Chlorine (Post) _max,Liquid Chlorine (Pre) _max,Liquid Polyaluminium Chloride _max,Microsand _max,Modified Liquid Alum _max,Polymer Tianfloc C3080 _max,Potassium Permanganate _max,Soda Ash _max,Soda Ash (Post) _max,Soda Ash (Pre) _max,Sodium Aluminosilicate _max,Sodium Fluoride _max,Sodium Hypochlorite _max,Sodium Silico Fluoride _max,Superfloc C 591 PWG _max,Activated Carbon _min,Aluminium Chlorohydrate _min,Flopam AH 912 PWG _min,Flopam FA 920 PWG _min,Flopam FL 4520 PWG _min,Flopam FO 4190 PWG _min,Flopam FO 4290 PWG _min,Hydrated Lime _min,Hydrated Lime (Intermediate) _min,Hydrated Lime (Post) _min,Hydrated Lime (Powder) _min,Hydrated Lime (Powder) (Intermediate) _min,Hydrated Lime (Powder) (Post) _min,Hydrated Lime (Powder) (Pre) _min,Hydrated Lime (Pre) _min,Kibbled Aluminium Sulphate _min,Liquid Aluminium Sulphate _min,Liquid Chlorine _min,Liquid Chlorine (Intermediate) _min,Liquid Chlorine (Post) _min,Liquid Chlorine (Pre) _min,Liquid Polyaluminium Chloride _min,Microsand _min,Modified Liquid Alum _min,Polymer Tianfloc C3080 _min,Potassium Permanganate _min,Soda Ash _min,Soda Ash (Post) _min,Soda Ash (Pre) _min,Sodium Aluminosilicate _min,Sodium Fluoride _min,Sodium Hypochlorite _min,Sodium Silico Fluoride _min,Superfloc C 591 PWG _min
3474,Kuala Kubu Bharu,24/1/2021,,,,,,,,0.0,,,,,,,,0.0,,2.5,,,,,,,,,2.0,,,,,,0.51,,,,,,,,,0.0,,,,,,,,0.0,,2.5,,,,,,,,,2.0,,,,,,0.51,,,,,,,,,0.0,,,,,,,,0.0,,2.5,,,,,,,,,2.0,,,,,,0.51,
3475,Kuala Kubu Bharu,24/10/2021,,,,,,,,0.0,,,,,,,,9.33,,2.5,,,,,,,,,2.0,,,,,,0.51,,,,,,,,,0.0,,,,,,,,10.0,,2.5,,,,,,,,,2.0,,,,,,0.51,,,,,,,,,0.0,,,,,,,,8.0,,2.5,,,,,,,,,2.0,,,,,,0.51,
3476,Kuala Kubu Bharu,24/11/2021,,,,,,,,0.0,,,,,,,,8.0,,2.5,,,,,,,,,2.0,,,,,,0.51,,,,,,,,,0.0,,,,,,,,8.0,,2.5,,,,,,,,,2.0,,,,,,0.51,,,,,,,,,0.0,,,,,,,,8.0,,2.5,,,,,,,,,2.0,,,,,,0.51,
3477,Kuala Kubu Bharu,24/12/2021,,,,,,,,0.0,,,,,,,,14.5,,2.5,,,,,,,,,2.0,,,,,,0.51,,,,,,,,,0.0,,,,,,,,16.0,,2.5,,,,,,,,,2.0,,,,,,0.51,,,,,,,,,0.0,,,,,,,,12.0,,2.5,,,,,,,,,2.0,,,,,,0.51,
3478,Kuala Kubu Bharu,24/2/2021,,,,,,,,0.0,,,,,,,,0.0,,2.5,,,,,,,,,2.0,,,,,,0.51,,,,,,,,,0.0,,,,,,,,0.0,,2.5,,,,,,,,,2.0,,,,,,0.51,,,,,,,,,0.0,,,,,,,,0.0,,2.5,,,,,,,,,2.0,,,,,,0.51,
3479,Kuala Kubu Bharu,24/3/2021,,,,,,,,0.0,,,,,,,,16.5,,2.5,,,,,,,,,2.0,,,,,,0.51,,,,,,,,,0.0,,,,,,,,26.0,,2.5,,,,,,,,,2.0,,,,,,0.51,,,,,,,,,0.0,,,,,,,,12.0,,2.5,,,,,,,,,2.0,,,,,,0.51,
3480,Kuala Kubu Bharu,24/4/2021,,,,,,,,0.0,,,,,,,,14.8,,2.5,,,,,,,,,2.0,,,,,,0.51,,,,,,,,,0.0,,,,,,,,16.0,,2.5,,,,,,,,,2.0,,,,,,0.54,,,,,,,,,0.0,,,,,,,,14.0,,2.5,,,,,,,,,2.0,,,,,,0.51,
3481,Kuala Kubu Bharu,24/5/2021,,,,,,,,0.0,,,,,,,,0.0,,2.5,,,,,,,,,2.0,,,,,,0.51,,,,,,,,,0.0,,,,,,,,0.0,,2.5,,,,,,,,,2.0,,,,,,0.51,,,,,,,,,0.0,,,,,,,,0.0,,2.5,,,,,,,,,2.0,,,,,,0.51,
3482,Kuala Kubu Bharu,24/6/2021,,,,,,,,0.0,,,,,,,,0.0,,0.51,,,,,,,,,2.0,,,,,,2.5,,,,,,,,,0.0,,,,,,,,0.0,,0.51,,,,,,,,,2.0,,,,,,2.5,,,,,,,,,0.0,,,,,,,,0.0,,0.51,,,,,,,,,2.0,,,,,,2.5,
3483,Kuala Kubu Bharu,24/7/2021,,,,,,,,0.0,,,,,,,,0.0,,2.5,,,,,,,,,2.0,,,,,,0.51,,,,,,,,,0.0,,,,,,,,0.0,,2.5,,,,,,,,,2.0,,,,,,0.51,,,,,,,,,0.0,,,,,,,,0.0,,2.5,,,,,,,,,2.0,,,,,,0.51,
3484,Kuala Kubu Bharu,24/8/2021,,,,,,,,0.0,,,,,,,,11.33,,2.5,,,,,,,,,2.0,,,,,,0.51,,,,,,,,,0.0,,,,,,,,14.0,,2.5,,,,,,,,,2.0,,,,,,0.51,,,,,,,,,0.0,,,,,,,,10.0,,2.5,,,,,,,,,2.0,,,,,,0.51,
3485,Kuala Kubu Bharu,24/9/2021,,,,,,,,0.0,,,,,,,,0.0,,2.5,,,,,,,,,2.0,,,,,,0.51,,,,,,,,,0.0,,,,,,,,0.0,,2.5,,,,,,,,,2.0,,,,,,0.51,,,,,,,,,0.0,,,,,,,,0.0,,2.5,,,,,,,,,2.0,,,,,,0.51,
3486,Kuala Kubu Bharu,25/1/2021,,,,,,,,0.0,,,,,,,,0.0,,2.5,,,,,,,,,2.0,,,,,,0.51,,,,,,,,,0.0,,,,,,,,0.0,,2.5,,,,,,,,,2.0,,,,,,0.51,,,,,,,,,0.0,,,,,,,,0.0,,2.5,,,,,,,,,2.0,,,,,,0.51,
3487,Kuala Kubu Bharu,25/10/2021,,,,,,,,0.0,,,,,,,,12.0,,2.5,,,,,,,,,2.0,,,,,,0.51,,,,,,,,,0.0,,,,,,,,14.0,,2.5,,,,,,,,,2.0,,,,,,0.51,,,,,,,,,0.0,,,,,,,,10.0,,2.5,,,,,,,,,2.0,,,,,,0.51,
3488,Kuala Kubu Bharu,25/11/2021,,,,,,,,0.0,,,,,,,,13.67,,2.5,,,,,,,,,2.0,,,,,,0.51,,,,,,,,,0.0,,,,,,,,16.0,,2.5,,,,,,,,,2.0,,,,,,0.51,,,,,,,,,0.0,,,,,,,,10.0,,2.5,,,,,,,,,2.0,,,,,,0.51,
3489,Kuala Kubu Bharu,25/12/2021,,,,,,,,0.0,,,,,,,,11.0,,2.5,,,,,,,,,2.0,,,,,,0.51,,,,,,,,,0.0,,,,,,,,12.0,,2.5,,,,,,,,,2.0,,,,,,0.51,,,,,,,,,0.0,,,,,,,,10.0,,2.5,,,,,,,,,2.0,,,,,,0.51,
3490,Kuala Kubu Bharu,25/2/2021,,,,,,,,0.0,,,,,,,,0.0,,2.5,,,,,,,,,2.0,,,,,,0.51,,,,,,,,,0.0,,,,,,,,0.0,,2.5,,,,,,,,,2.0,,,,,,0.51,,,,,,,,,0.0,,,,,,,,0.0,,2.5,,,,,,,,,2.0,,,,,,0.51,
3491,Kuala Kubu Bharu,25/3/2021,,,,,,,,0.0,,,,,,,,13.43,,2.5,,,,,,,,,2.0,,,,,,0.51,,,,,,,,,0.0,,,,,,,,16.0,,2.5,,,,,,,,,2.0,,,,,,0.51,,,,,,,,,0.0,,,,,,,,10.0,,2.5,,,,,,,,,2.0,,,,,,0.51,
3492,Kuala Kubu Bharu,25/4/2021,,,,,,,,0.0,,,,,,,,14.0,,2.5,,,,,,,,,2.0,,,,,,0.51,,,,,,,,,0.0,,,,,,,,16.0,,2.5,,,,,,,,,2.0,,,,,,0.51,,,,,,,,,0.0,,,,,,,,10.0,,2.5,,,,,,,,,2.0,,,,,,0.51,
3493,Kuala Kubu Bharu,25/5/2021,,,,,,,,0.0,,,,,,,,14.0,,2.57,,,,,,,,,2.04,,,,,,0.5,,,,,,,,,0.0,,,,,,,,14.0,,2.77,,,,,,,,,2.13,,,,,,0.53,,,,,,,,,0.0,,,,,,,,14.0,,2.47,,,,,,,,,2.0,,,,,,0.48,
3494,Kuala Kubu Bharu,25/6/2021,,,,,,,,0.0,,,,,,,,13.0,,2.5,,,,,,,,,2.0,,,,,,0.51,,,,,,,,,0.0,,,,,,,,16.0,,2.5,,,,,,,,,2.0,,,,,,0.51,,,,,,,,,0.0,,,,,,,,10.0,,2.5,,,,,,,,,2.0,,,,,,0.51,
3495,Kuala Kubu Bharu,25/7/2021,,,,,,,,0.0,,,,,,,,0.0,,2.5,,,,,,,,,2.0,,,,,,0.51,,,,,,,,,0.0,,,,,,,,0.0,,2.5,,,,,,,,,2.0,,,,,,0.51,,,,,,,,,0.0,,,,,,,,0.0,,2.5,,,,,,,,,2.0,,,,,,0.51,
3496,Kuala Kubu Bharu,25/8/2021,,,,,,,,0.0,,,,,,,,0.0,,2.5,,,,,,,,,2.0,,,,,,0.51,,,,,,,,,0.0,,,,,,,,0.0,,2.5,,,,,,,,,2.0,,,,,,0.51,,,,,,,,,0.0,,,,,,,,0.0,,2.5,,,,,,,,,2.0,,,,,,0.51,
3497,Kuala Kubu Bharu,25/9/2021,,,,,,,,0.0,,,,,,,,0.0,,2.5,,,,,,,,,2.0,,,,,,0.51,,,,,,,,,0.0,,,,,,,,0.0,,2.5,,,,,,,,,2.0,,,,,,0.51,,,,,,,,,0.0,,,,,,,,0.0,,2.5,,,,,,,,,2.0,,,,,,0.51,
3498,Kuala Kubu Bharu,26/1/2021,,,,,,,,0.0,,,,,,,,0.0,,2.5,,,,,,,,,2.0,,,,,,0.51,,,,,,,,,0.0,,,,,,,,0.0,,2.5,,,,,,,,,2.0,,,,,,0.51,,,,,,,,,0.0,,,,,,,,0.0,,2.5,,,,,,,,,2.0,,,,,,0.51,
3499,Kuala Kubu Bharu,26/10/2021,,,,,,,,0.0,,,,,,,,10.33,,2.5,,,,,,,,,2.0,,,,,,0.51,,,,,,,,,0.0,,,,,,,,14.0,,2.5,,,,,,,,,2.0,,,,,,0.51,,,,,,,,,0.0,,,,,,,,8.0,,2.5,,,,,,,,,2.0,,,,,,0.51,
3500,Kuala Kubu Bharu,26/11/2021,,,,,,,,0.0,,,,,,,,8.0,,2.5,,,,,,,,,2.0,,,,,,0.51,,,,,,,,,0.0,,,,,,,,8.0,,2.5,,,,,,,,,2.0,,,,,,0.51,,,,,,,,,0.0,,,,,,,,8.0,,2.5,,,,,,,,,2.0,,,,,,0.51,
3501,Kuala Kubu Bharu,26/12/2021,,,,,,,,0.0,,,,,,,,12.0,,2.5,,,,,,,,,2.0,,,,,,0.51,,,,,,,,,0.0,,,,,,,,12.0,,2.5,,,,,,,,,2.0,,,,,,0.51,,,,,,,,,0.0,,,,,,,,12.0,,2.5,,,,,,,,,2.0,,,,,,0.51,
3502,Kuala Kubu Bharu,26/2/2021,,,,,,,,0.0,,,,,,,,0.0,,2.5,,,,,,,,,2.0,,,,,,0.51,,,,,,,,,0.0,,,,,,,,0.0,,2.5,,,,,,,,,2.0,,,,,,0.51,,,,,,,,,0.0,,,,,,,,0.0,,2.5,,,,,,,,,2.0,,,,,,0.51,
3503,Kuala Kubu Bharu,26/3/2021,,,,,,,,0.0,,,,,,,,12.0,,2.5,,,,,,,,,2.0,,,,,,0.51,,,,,,,,,0.0,,,,,,,,12.0,,2.5,,,,,,,,,2.0,,,,,,0.51,,,,,,,,,0.0,,,,,,,,12.0,,2.5,,,,,,,,,2.0,,,,,,0.51,
3504,Kuala Kubu Bharu,26/4/2021,,,,,,,,0.0,,,,,,,,12.0,,2.54,,,,,,,,,2.0,,,,,,0.5,,,,,,,,,0.0,,,,,,,,14.0,,2.65,,,,,,,,,2.0,,,,,,0.51,,,,,,,,,0.0,,,,,,,,10.0,,2.5,,,,,,,,,2.0,,,,,,0.49,
3505,Kuala Kubu Bharu,26/5/2021,,,,,,,,0.0,,,,,,,,12.0,,2.51,,,,,,,,,2.0,,,,,,0.5,,,,,,,,,0.0,,,,,,,,12.0,,2.52,,,,,,,,,2.0,,,,,,0.51,,,,,,,,,0.0,,,,,,,,12.0,,2.5,,,,,,,,,2.0,,,,,,0.5,
3506,Kuala Kubu Bharu,26/6/2021,,,,,,,,0.0,,,,,,,,10.0,,2.5,,,,,,,,,2.0,,,,,,0.51,,,,,,,,,0.0,,,,,,,,10.0,,2.5,,,,,,,,,2.0,,,,,,0.51,,,,,,,,,0.0,,,,,,,,10.0,,2.5,,,,,,,,,2.0,,,,,,0.51,
3507,Kuala Kubu Bharu,26/7/2021,,,,,,,,0.0,,,,,,,,0.0,,2.5,,,,,,,,,2.0,,,,,,0.51,,,,,,,,,0.0,,,,,,,,0.0,,2.5,,,,,,,,,2.0,,,,,,0.51,,,,,,,,,0.0,,,,,,,,0.0,,2.5,,,,,,,,,2.0,,,,,,0.51,
3508,Kuala Kubu Bharu,26/8/2021,,,,,,,,0.0,,,,,,,,0.0,,2.5,,,,,,,,,2.0,,,,,,0.51,,,,,,,,,0.0,,,,,,,,0.0,,2.5,,,,,,,,,2.0,,,,,,0.51,,,,,,,,,0.0,,,,,,,,0.0,,2.5,,,,,,,,,2.0,,,,,,0.51,
3509,Kuala Kubu Bharu,26/9/2021,,,,,,,,0.0,,,,,,,,10.0,,2.5,,,,,,,,,2.0,,,,,,0.51,,,,,,,,,0.0,,,,,,,,10.0,,2.5,,,,,,,,,2.0,,,,,,0.51,,,,,,,,,0.0,,,,,,,,10.0,,2.5,,,,,,,,,2.0,,,,,,0.51,
3510,Kuala Kubu Bharu,27/1/2021,,,,,,,,0.0,,,,,,,,0.0,,2.5,,,,,,,,,2.0,,,,,,0.51,,,,,,,,,0.0,,,,,,,,0.0,,2.5,,,,,,,,,2.0,,,,,,0.51,,,,,,,,,0.0,,,,,,,,0.0,,2.5,,,,,,,,,2.0,,,,,,0.51,
3511,Kuala Kubu Bharu,27/10/2021,,,,,,,,0.0,,,,,,,,10.0,,2.5,,,,,,,,,2.0,,,,,,0.51,,,,,,,,,0.0,,,,,,,,10.0,,2.5,,,,,,,,,2.0,,,,,,0.51,,,,,,,,,0.0,,,,,,,,10.0,,2.5,,,,,,,,,2.0,,,,,,0.51,
3512,Kuala Kubu Bharu,27/11/2021,,,,,,,,0.0,,,,,,,,8.0,,2.5,,,,,,,,,2.0,,,,,,0.51,,,,,,,,,0.0,,,,,,,,8.0,,2.5,,,,,,,,,2.0,,,,,,0.51,,,,,,,,,0.0,,,,,,,,8.0,,2.5,,,,,,,,,2.0,,,,,,0.51,
3513,Kuala Kubu Bharu,27/12/2021,,,,,,,,0.0,,,,,,,,9.33,,2.5,,,,,,,,,2.0,,,,,,0.51,,,,,,,,,0.0,,,,,,,,10.0,,2.5,,,,,,,,,2.0,,,,,,0.51,,,,,,,,,0.0,,,,,,,,8.0,,2.5,,,,,,,,,2.0,,,,,,0.51,
3514,Kuala Kubu Bharu,27/2/2021,,,,,,,,0.0,,,,,,,,0.0,,2.5,,,,,,,,,2.0,,,,,,0.51,,,,,,,,,0.0,,,,,,,,0.0,,2.5,,,,,,,,,2.0,,,,,,0.51,,,,,,,,,0.0,,,,,,,,0.0,,2.5,,,,,,,,,2.0,,,,,,0.51,
3515,Kuala Kubu Bharu,27/3/2021,,,,,,,,0.0,,,,,,,,0.0,,2.52,,,,,,,,,2.0,,,,,,0.5,,,,,,,,,0.0,,,,,,,,0.0,,2.54,,,,,,,,,2.0,,,,,,0.51,,,,,,,,,0.0,,,,,,,,0.0,,2.47,,,,,,,,,2.0,,,,,,0.5,
3516,Kuala Kubu Bharu,27/4/2021,,,,,,,,0.0,,,,,,,,0.0,,2.56,,,,,,,,,2.0,,,,,,0.51,,,,,,,,,0.0,,,,,,,,0.0,,2.7,,,,,,,,,2.0,,,,,,0.51,,,,,,,,,0.0,,,,,,,,0.0,,2.5,,,,,,,,,2.0,,,,,,0.5,
3517,Kuala Kubu Bharu,27/5/2021,,,,,,,,0.0,,,,,,,,12.5,,2.51,,,,,,,,,2.0,,,,,,0.51,,,,,,,,,0.0,,,,,,,,16.0,,2.54,,,,,,,,,2.0,,,,,,0.52,,,,,,,,,0.0,,,,,,,,10.0,,2.5,,,,,,,,,2.0,,,,,,0.51,
3518,Kuala Kubu Bharu,27/6/2021,,,,,,,,0.0,,,,,,,,0.0,,2.5,,,,,,,,,2.0,,,,,,0.51,,,,,,,,,0.0,,,,,,,,0.0,,2.5,,,,,,,,,2.0,,,,,,0.51,,,,,,,,,0.0,,,,,,,,0.0,,2.5,,,,,,,,,2.0,,,,,,0.51,
3519,Kuala Kubu Bharu,27/7/2021,,,,,,,,0.0,,,,,,,,0.0,,2.5,,,,,,,,,2.0,,,,,,0.51,,,,,,,,,0.0,,,,,,,,0.0,,2.5,,,,,,,,,2.0,,,,,,0.51,,,,,,,,,0.0,,,,,,,,0.0,,2.5,,,,,,,,,2.0,,,,,,0.51,
3520,Kuala Kubu Bharu,27/8/2021,,,,,,,,0.0,,,,,,,,0.0,,2.5,,,,,,,,,2.0,,,,,,0.51,,,,,,,,,0.0,,,,,,,,0.0,,2.5,,,,,,,,,2.0,,,,,,0.51,,,,,,,,,0.0,,,,,,,,0.0,,2.5,,,,,,,,,2.0,,,,,,0.51,
3521,Kuala Kubu Bharu,27/9/2021,,,,,,,,0.0,,,,,,,,10.0,,2.5,,,,,,,,,2.0,,,,,,0.51,,,,,,,,,0.0,,,,,,,,10.0,,2.5,,,,,,,,,2.0,,,,,,0.51,,,,,,,,,0.0,,,,,,,,10.0,,2.5,,,,,,,,,2.0,,,,,,0.51,
3522,Kuala Kubu Bharu,28/1/2021,,,,,,,,0.0,,,,,,,,0.0,,2.5,,,,,,,,,2.0,,,,,,0.51,,,,,,,,,0.0,,,,,,,,0.0,,2.5,,,,,,,,,2.0,,,,,,0.51,,,,,,,,,0.0,,,,,,,,0.0,,2.5,,,,,,,,,2.0,,,,,,0.51,
3523,Kuala Kubu Bharu,28/10/2021,,,,,,,,0.0,,,,,,,,12.17,,2.5,,,,,,,,,2.0,,,,,,0.51,,,,,,,,,0.0,,,,,,,,18.0,,2.5,,,,,,,,,2.0,,,,,,0.51,,,,,,,,,0.0,,,,,,,,10.0,,2.5,,,,,,,,,2.0,,,,,,0.51,
3524,Kuala Kubu Bharu,28/11/2021,,,,,,,,0.0,,,,,,,,0.0,,2.5,,,,,,,,,2.0,,,,,,0.51,,,,,,,,,0.0,,,,,,,,0.0,,2.5,,,,,,,,,2.0,,,,,,0.51,,,,,,,,,0.0,,,,,,,,0.0,,2.5,,,,,,,,,2.0,,,,,,0.51,
3525,Kuala Kubu Bharu,28/12/2021,,,,,,,,0.0,,,,,,,,0.0,,2.54,,,,,,,,,2.0,,,,,,0.51,,,,,,,,,0.0,,,,,,,,0.0,,2.91,,,,,,,,,2.0,,,,,,0.51,,,,,,,,,0.0,,,,,,,,0.0,,2.5,,,,,,,,,2.0,,,,,,0.5,
3526,Kuala Kubu Bharu,28/2/2021,,,,,,,,0.0,,,,,,,,0.0,,2.5,,,,,,,,,2.0,,,,,,0.51,,,,,,,,,0.0,,,,,,,,0.0,,2.5,,,,,,,,,2.0,,,,,,0.51,,,,,,,,,0.0,,,,,,,,0.0,,2.5,,,,,,,,,2.0,,,,,,0.51,
3527,Kuala Kubu Bharu,28/3/2021,,,,,,,,0.0,,,,,,,,0.0,,2.5,,,,,,,,,2.0,,,,,,0.51,,,,,,,,,0.0,,,,,,,,0.0,,2.5,,,,,,,,,2.0,,,,,,0.51,,,,,,,,,0.0,,,,,,,,0.0,,2.5,,,,,,,,,2.0,,,,,,0.51,
3528,Kuala Kubu Bharu,28/4/2021,,,,,,,,0.0,,,,,,,,11.5,,2.5,,,,,,,,,2.0,,,,,,0.51,,,,,,,,,0.0,,,,,,,,16.0,,2.5,,,,,,,,,2.0,,,,,,0.51,,,,,,,,,0.0,,,,,,,,10.0,,2.5,,,,,,,,,2.0,,,,,,0.51,
3529,Kuala Kubu Bharu,28/5/2021,,,,,,,,0.0,,,,,,,,0.0,,2.5,,,,,,,,,2.0,,,,,,0.51,,,,,,,,,0.0,,,,,,,,0.0,,2.5,,,,,,,,,2.0,,,,,,0.51,,,,,,,,,0.0,,,,,,,,0.0,,2.5,,,,,,,,,2.0,,,,,,0.51,
3530,Kuala Kubu Bharu,28/6/2021,,,,,,,,0.0,,,,,,,,0.0,,2.5,,,,,,,,,2.0,,,,,,0.51,,,,,,,,,0.0,,,,,,,,0.0,,2.5,,,,,,,,,2.0,,,,,,0.51,,,,,,,,,0.0,,,,,,,,0.0,,2.5,,,,,,,,,2.0,,,,,,0.51,
3531,Kuala Kubu Bharu,28/7/2021,,,,,,,,0.0,,,,,,,,0.0,,2.5,,,,,,,,,2.0,,,,,,0.51,,,,,,,,,0.0,,,,,,,,0.0,,2.5,,,,,,,,,2.0,,,,,,0.51,,,,,,,,,0.0,,,,,,,,0.0,,2.5,,,,,,,,,2.0,,,,,,0.51,
3532,Kuala Kubu Bharu,28/8/2021,,,,,,,,0.0,,,,,,,,0.0,,2.5,,,,,,,,,2.0,,,,,,0.51,,,,,,,,,0.0,,,,,,,,0.0,,2.5,,,,,,,,,2.0,,,,,,0.51,,,,,,,,,0.0,,,,,,,,0.0,,2.5,,,,,,,,,2.0,,,,,,0.51,
3533,Kuala Kubu Bharu,28/9/2021,,,,,,,,0.0,,,,,,,,19.0,,2.5,,,,,,,,,2.2,,,,,,7.59,,,,,,,,,0.0,,,,,,,,28.0,,2.5,,,,,,,,,2.4,,,,,,20.0,,,,,,,,,0.0,,,,,,,,10.0,,2.5,,,,,,,,,2.0,,,,,,0.51,
3534,Kuala Kubu Bharu,29/1/2021,,,,,,,,0.0,,,,,,,,0.0,,2.5,,,,,,,,,2.0,,,,,,0.51,,,,,,,,,0.0,,,,,,,,0.0,,2.5,,,,,,,,,2.0,,,,,,0.51,,,,,,,,,0.0,,,,,,,,0.0,,2.5,,,,,,,,,2.0,,,,,,0.51,
3535,Kuala Kubu Bharu,29/10/2021,,,,,,,,0.0,,,,,,,,11.0,,2.5,,,,,,,,,2.0,,,,,,0.51,,,,,,,,,0.0,,,,,,,,12.0,,2.5,,,,,,,,,2.0,,,,,,0.51,,,,,,,,,0.0,,,,,,,,10.0,,2.5,,,,,,,,,2.0,,,,,,0.51,
3536,Kuala Kubu Bharu,29/11/2021,,,,,,,,0.0,,,,,,,,11.0,,2.5,,,,,,,,,2.0,,,,,,0.51,,,,,,,,,0.0,,,,,,,,14.0,,2.5,,,,,,,,,2.0,,,,,,0.51,,,,,,,,,0.0,,,,,,,,10.0,,2.5,,,,,,,,,2.0,,,,,,0.51,
3537,Kuala Kubu Bharu,29/12/2021,,,,,,,,0.0,,,,,,,,0.0,,2.5,,,,,,,,,2.0,,,,,,0.51,,,,,,,,,0.0,,,,,,,,0.0,,2.5,,,,,,,,,2.0,,,,,,0.51,,,,,,,,,0.0,,,,,,,,0.0,,2.5,,,,,,,,,2.0,,,,,,0.51,
3538,Kuala Kubu Bharu,29/3/2021,,,,,,,,0.0,,,,,,,,0.0,,2.5,,,,,,,,,2.0,,,,,,0.51,,,,,,,,,0.0,,,,,,,,0.0,,2.5,,,,,,,,,2.0,,,,,,0.51,,,,,,,,,0.0,,,,,,,,0.0,,2.5,,,,,,,,,2.0,,,,,,0.51,
3539,Kuala Kubu Bharu,29/4/2021,,,,,,,,0.0,,,,,,,,11.43,,2.5,,,,,,,,,2.0,,,,,,0.51,,,,,,,,,0.0,,,,,,,,12.0,,2.5,,,,,,,,,2.0,,,,,,0.51,,,,,,,,,0.0,,,,,,,,10.0,,2.5,,,,,,,,,2.0,,,,,,0.51,
3540,Kuala Kubu Bharu,29/5/2021,,,,,,,,0.0,,,,,,,,0.0,,2.5,,,,,,,,,2.0,,,,,,0.51,,,,,,,,,0.0,,,,,,,,0.0,,2.5,,,,,,,,,2.0,,,,,,0.51,,,,,,,,,0.0,,,,,,,,0.0,,2.5,,,,,,,,,2.0,,,,,,0.51,
3541,Kuala Kubu Bharu,29/6/2021,,,,,,,,0.0,,,,,,,,10.0,,2.5,,,,,,,,,2.0,,,,,,0.51,,,,,,,,,0.0,,,,,,,,10.0,,2.5,,,,,,,,,2.0,,,,,,0.51,,,,,,,,,0.0,,,,,,,,10.0,,2.5,,,,,,,,,2.0,,,,,,0.51,
3542,Kuala Kubu Bharu,29/7/2021,,,,,,,,0.0,,,,,,,,0.0,,2.5,,,,,,,,,2.0,,,,,,0.51,,,,,,,,,0.0,,,,,,,,0.0,,2.5,,,,,,,,,2.0,,,,,,0.51,,,,,,,,,0.0,,,,,,,,0.0,,2.5,,,,,,,,,2.0,,,,,,0.51,
3543,Kuala Kubu Bharu,29/8/2021,,,,,,,,0.0,,,,,,,,11.0,,2.5,,,,,,,,,2.0,,,,,,0.51,,,,,,,,,0.0,,,,,,,,14.0,,2.5,,,,,,,,,2.0,,,,,,0.51,,,,,,,,,0.0,,,,,,,,10.0,,2.5,,,,,,,,,2.0,,,,,,0.51,
3544,Kuala Kubu Bharu,29/9/2021,,,,,,,,0.0,,,,,,,,10.0,,2.5,,,,,,,,,2.0,,,,,,0.51,,,,,,,,,0.0,,,,,,,,10.0,,2.5,,,,,,,,,2.0,,,,,,0.51,,,,,,,,,0.0,,,,,,,,10.0,,2.5,,,,,,,,,2.0,,,,,,0.51,
3545,Kuala Kubu Bharu,3/1/2021,,,,,,,,0.0,,,,,,,,18.75,,2.5,,,,,,,,,2.0,,,,,,0.51,,,,,,,,,0.0,,,,,,,,26.0,,2.5,,,,,,,,,2.0,,,,,,0.51,,,,,,,,,0.0,,,,,,,,13.0,,2.5,,,,,,,,,2.0,,,,,,0.51,
