,pH_avg_chpctm,Turbidity_avg_chpctm,Color_avg_chpctm,Iron_avg_chpctm,Ammonia_avg_chpctm,Manganese_avg_chpctm,Coagulant_chpctm,pH Adjuster_chpctm,Disinfectant_chpctm,Flouridation_chpctm,Date,wtp,pH_avg,Turbidity_avg,Color_avg,Iron_avg,Ammonia_avg,Manganese_avg,Disinfectant,Coagulant,Flouridation,pH Adjuster
114,-3.852889667250434,77.85037569421758,-95.71469823852152,-14.942528735632186,35.29411764705882,19.99999999999999,67.01461377870564,6.810588537651005,-9.009009009009016,-7.692307692307699,2021-01-26,Sungai Tengi,5.49,27.22,3.71,0.74,0.23,0.06,3.03,16.0,0.48,20.78
115,-2.2767075306479843,731.7543286507678,-89.74299740109731,49.425287356321846,123.52941176470587,-20.000000000000004,87.89144050104383,23.104600359804685,-9.009009009009016,-7.692307692307699,2021-01-27,Sungai Tengi,5.58,127.3,8.88,1.3,0.38,0.04,3.03,18.0,0.48,23.95
116,-4.903677758318743,221.8556027442012,-94.44412359226104,8.045977011494248,194.11764705882348,139.99999999999997,94.15448851774532,29.889488563351353,-5.40540540540541,-5.7692307692307745,2021-01-28,Sungai Tengi,5.43,49.26,4.81,0.94,0.5,0.12,3.15,18.6,0.49,25.270000000000003
117,-2.626970227670759,31.46030708918655,-94.94080277216287,-3.448275862068969,88.23529411764704,19.99999999999999,9.603340292275574,-5.525571832433818,-7.5075075075075075,-5.7692307692307745,2021-01-29,Sungai Tengi,5.56,20.12,4.38,0.84,0.32,0.06,3.08,10.5,0.49,18.38
118,-0.8756567425569146,28.846782097353802,-94.68668784291077,1.1494252873563229,-29.41176470588236,0.0,29.43632567849687,9.020817270624532,-7.807807807807815,-3.8461538461538494,2021-01-30,Sungai Tengi,5.66,19.72,4.6,0.88,0.12,0.05,3.07,12.4,0.5,21.21
119,0.8756567425569146,-9.833387781770657,-95.18336702281259,-3.448275862068969,-17.64705882352941,-40.00000000000001,-30.37578288100209,-10.768439989719862,2.4024024024024047,-5.7692307692307745,2021-01-31,Sungai Tengi,5.76,13.8,4.17,0.84,0.14,0.03,3.41,6.67,0.49,17.36
120,2.451838879159364,15.12577589023196,54.12070459139478,-3.448275862068969,-29.41176470588236,-20.000000000000004,-0.3131524008350664,-15.497301464919047,-18.918918918918916,0.0,2021-07-01,Sungai Tengi,5.85,17.62,133.43,0.84,0.12,0.04,2.7,9.55,0.52,16.439999999999998
121,4.903677758318743,-28.846782097353802,-8.530176147848676,-4.5977011494252915,123.52941176470587,-40.00000000000001,-16.49269311064718,-26.702647134412743,-18.918918918918916,0.0,2021-07-02,Sungai Tengi,5.99,10.89,79.19,0.83,0.38,0.03,2.7,8.0,0.52,14.26
122,4.5534150612959685,-52.62985952303168,-29.101934738665886,-18.390804597701152,135.2941176470588,-20.000000000000004,-37.36951983298539,-36.982780776150086,-18.918918918918916,0.0,2021-07-03,Sungai Tengi,5.97,7.25,61.38,0.71,0.4,0.04,2.7,6.0,0.52,12.26
123,4.5534150612959685,14.276380267886305,60.26566560785448,-17.241379310344833,276.4705882352941,-20.000000000000004,-19.937369519832988,-25.00642508352608,-18.918918918918916,0.0,2021-07-04,Sungai Tengi,5.97,17.49,138.75,0.72,0.64,0.04,2.7,7.67,0.52,14.59
124,-1.0507880910682945,559.392355439399,474.01097314467233,31.03448275862068,111.76470588235293,40.00000000000001,87.89144050104383,25.21202775636084,-18.61861861861862,-1.9230769230769247,2021-07-05,Sungai Tengi,5.65,100.92,496.95,1.14,0.36,0.07,2.71,18.0,0.51,24.36
125,-6.129597197898418,36.2953283240771,71.18105688709213,-17.241379310344833,41.17647058823528,0.0,10.64718162839248,12.156258031354419,-18.61861861861862,-1.9230769230769247,2021-07-06,Sungai Tengi,5.36,20.86,148.2,0.72,0.24,0.05,2.71,10.6,0.51,21.82
126,1.0507880910682945,-12.77360339758249,12.792376552122459,-37.93103448275862,123.52941176470587,-20.000000000000004,2.296450939457209,0.8481110254433446,-18.61861861861862,5474.999999999999,2021-07-07,Sungai Tengi,5.77,13.35,97.65,0.54,0.38,0.04,2.71,9.8,28.99,19.62
127,1.4010507880910694,-36.94870957203528,-12.157089228992195,-21.83908045977011,-64.70588235294117,0.0,-37.36951983298539,-13.54407607298894,-2.1021021021021107,-1.9230769230769247,2021-07-08,Sungai Tengi,5.79,9.65,76.05,0.68,0.06,0.05,3.26,6.0,0.51,16.82
128,2.101576182136604,-45.377327670695855,-19.63037828472422,-31.03448275862069,-29.41176470588236,40.00000000000001,-37.36951983298539,-13.54407607298894,-2.1021021021021107,-1.9230769230769247,2021-07-09,Sungai Tengi,5.83,8.36,69.58,0.6,0.12,0.07,3.26,6.0,0.51,16.82
129,2.2767075306479843,-23.81574648807579,-16.14207334680912,5.747126436781615,0.0,-20.000000000000004,-25.887265135699376,-2.7499357491647216,-2.1021021021021107,-1.9230769230769247,2021-07-10,Sungai Tengi,5.84,11.66,72.6,0.92,0.17,0.04,3.26,7.1,0.51,18.92
130,-4.203152364273208,68.63770009800719,165.78111464048516,3.448275862068969,-100.0,0.0,56.57620041753654,32.716525314829106,-2.1021021021021107,-1.9230769230769247,2021-07-11,Sungai Tengi,5.47,25.81,230.1,0.9,0.0,0.05,3.26,15.0,0.51,25.82
131,-7.355516637478107,68.04965697484482,118.4233323707768,5.747126436781615,35.29411764705882,79.99999999999999,54.48851774530272,26.548445129786703,-2.1021021021021107,-1.9230769230769247,2021-07-12,Sungai Tengi,5.29,25.72,189.1,0.92,0.23,0.09,3.26,14.8,0.51,24.62
132,-4.728546409807348,-36.2953283240771,-13.658677447300018,-37.93103448275862,-35.294117647058826,0.0,-8.141962421711893,-4.805962477512201,-2.1021021021021107,-1.9230769230769247,2021-07-13,Sungai Tengi,5.44,9.75,74.75,0.54,0.11,0.05,3.26,8.8,0.51,18.52
133,2.626970227670759,-50.21234890558641,-19.029742997401094,-25.287356321839077,-23.529411764705884,-40.00000000000001,-37.36951983298539,-21.202775636083263,1.8018018018018036,3.8461538461538494,2021-07-14,Sungai Tengi,5.86,7.62,70.1,0.65,0.13,0.03,3.39,6.0,0.54,15.33
134,2.977232924693519,-51.97647827507351,-21.235922610453358,-18.390804597701152,105.88235294117645,0.0,-47.80793319415449,-26.188640452325878,2.1021021021020974,3.8461538461538494,2021-07-15,Sungai Tengi,5.88,7.35,68.19,0.71,0.35,0.05,3.4,5.0,0.54,14.36
135,5.954465849387038,-50.47370140476968,-20.56598325151602,-4.5977011494252915,-17.64705882352941,-80.0,-47.80793319415449,-26.188640452325878,2.1021021021020974,3.8461538461538494,2021-07-16,Sungai Tengi,6.05,7.58,68.77,0.83,0.14,0.01,3.4,5.0,0.54,14.36
136,4.903677758318743,-51.38843515191114,-26.56078544614495,4.5977011494252915,-11.764705882352951,-60.0,-47.80793319415449,-26.188640452325878,2.1021021021020974,3.8461538461538494,2021-07-17,Sungai Tengi,5.99,7.44,63.58,0.91,0.15,0.02,3.4,5.0,0.54,14.36
137,5.078809106830123,-56.15811826200587,-42.87034363268841,2.2988505747126458,-35.294117647058826,-40.00000000000001,-47.80793319415449,-26.188640452325878,2.1021021021020974,3.8461538461538494,2021-07-18,Sungai Tengi,6.0,6.71,49.46,0.89,0.11,0.03,3.4,5.0,0.54,14.36
138,5.779334500875658,-59.75171512577588,-35.847531042448736,-4.5977011494252915,-29.41176470588236,-60.0,-47.80793319415449,-26.188640452325878,2.1021021021020974,3.8461538461538494,2021-07-19,Sungai Tengi,6.04,6.16,55.54,0.83,0.12,0.02,3.4,5.0,0.54,14.36
139,6.479859894921193,-62.36524011760862,-40.31764366156511,-10.344827586206893,-58.82352941176471,-40.00000000000001,-47.80793319415449,-26.188640452325878,2.1021021021020974,3.8461538461538494,2021-07-20,Sungai Tengi,6.08,5.76,51.67,0.78,0.07,0.03,3.4,5.0,0.54,14.36
140,7.005253940455347,-62.69193074158771,-37.82269708345365,-14.942528735632186,-41.1764705882353,-20.000000000000004,-47.80793319415449,-26.188640452325878,2.1021021021020974,3.8461538461538494,2021-07-21,Sungai Tengi,6.11,5.71,53.83,0.74,0.1,0.04,3.4,5.0,0.54,14.36
141,9.281961471103333,-61.31983012087553,-30.360958706323988,-28.735632183908045,-11.764705882352951,19.99999999999999,-47.80793319415449,-26.188640452325878,2.1021021021020974,3.8461538461538494,2021-07-22,Sungai Tengi,6.24,5.92,60.29,0.62,0.15,0.06,3.4,5.0,0.54,14.36
142,6.304728546409813,-62.953283240770986,-40.65261334103378,2.2988505747126458,-35.294117647058826,-60.0,-47.80793319415449,-26.188640452325878,2.1021021021020974,3.8461538461538494,2021-07-23,Sungai Tengi,6.07,5.67,51.38,0.89,0.11,0.02,3.4,5.0,0.54,14.36
143,7.180385288966727,-61.12381574648808,-30.257002598902673,-3.448275862068969,-41.1764705882353,0.0,-37.36951983298539,-34.36134669750706,5.705705705705704,7.692307692307699,2021-07-24,Sungai Tengi,6.12,5.95,60.38,0.84,0.1,0.05,3.52,6.0,0.56,12.77
144,5.4290718038528825,-56.615485135576606,-22.99162575801327,3.448275862068969,-23.529411764705884,-40.00000000000001,-37.36951983298539,-34.36134669750706,5.705705705705704,7.692307692307699,2021-07-25,Sungai Tengi,6.02,6.64,66.67,0.9,0.13,0.03,3.52,6.0,0.56,12.77
145,6.830122591943952,-60.33975824893826,-26.849552411204154,-2.2988505747126458,-52.94117647058824,-60.0,-37.36951983298539,-34.36134669750706,5.705705705705704,7.692307692307699,2021-07-26,Sungai Tengi,6.1,6.07,63.33,0.85,0.08,0.02,3.52,6.0,0.56,12.77
146,5.604203152364278,-53.28324077098987,-28.94022523823273,2.2988505747126458,17.64705882352941,-60.0,-37.36951983298539,-34.36134669750706,5.705705705705704,7.692307692307699,2021-07-27,Sungai Tengi,6.03,7.15,61.52,0.89,0.2,0.02,3.52,6.0,0.56,12.77
147,8.581436077057797,-60.79712512250899,-26.791799018192307,-14.942528735632186,23.52941176470587,-80.0,-37.36951983298539,-34.36134669750706,5.705705705705704,7.692307692307699,2021-07-28,Sungai Tengi,6.2,6.0,63.38,0.74,0.21,0.01,3.52,6.0,0.56,12.77
148,6.479859894921193,-58.37961450506369,-25.05919722783713,2.2988505747126458,29.411764705882344,-80.0,-37.36951983298539,-34.36134669750706,5.705705705705704,7.692307692307699,2021-07-29,Sungai Tengi,6.08,6.37,64.88,0.89,0.22,0.01,3.52,6.0,0.56,12.77
149,5.604203152364278,-63.345311989545905,-31.077100779670797,8.045977011494248,58.82352941176471,-40.00000000000001,-37.36951983298539,-34.36134669750706,5.705705705705704,7.692307692307699,2021-07-30,Sungai Tengi,6.03,5.61,59.67,0.94,0.27,0.03,3.52,6.0,0.56,12.77
150,6.479859894921193,8.39594903626266,-5.861969390701692,-1.1494252873563229,147.05882352941174,-60.0,-14.718162839248436,-16.782318170136215,5.705705705705704,7.692307692307699,2021-07-31,Sungai Tengi,6.08,16.59,81.5,0.86,0.42,0.02,3.52,8.17,0.56,16.189999999999998
151,0.7005253940455347,-35.5766089513231,-15.564539416690726,-8.045977011494248,-58.82352941176471,19.99999999999999,-47.80793319415449,-24.698021074273957,-2.1021021021021107,11.538461538461526,2021-06-01,Sungai Tengi,5.75,9.86,73.1,0.8,0.07,0.06,3.26,5.0,0.58,14.65
152,4.203152364273208,-43.02515517804639,-13.36991048224082,-9.19540229885057,-52.94117647058824,-60.0,-47.80793319415449,-32.76792598303777,-2.1021021021021107,11.538461538461526,2021-06-02,Sungai Tengi,5.95,8.72,75.0,0.79,0.08,0.02,3.26,5.0,0.58,13.08
153,3.5026269702276736,-34.727213328977456,-13.277505053421878,-13.793103448275861,-52.94117647058824,-40.00000000000001,-47.80793319415449,-30.763299922898995,-2.1021021021021107,11.538461538461526,2021-06-03,Sungai Tengi,5.91,9.99,75.08,0.75,0.08,0.03,3.26,5.0,0.58,13.469999999999999
154,3.852889667250434,-23.81574648807579,11.221484262200427,4.5977011494252915,64.70588235294117,-60.0,-36.32567849686848,-26.651246466204054,-2.1021021021021107,11.538461538461526,2021-06-04,Sungai Tengi,5.93,11.66,96.29,0.91,0.28,0.02,3.26,6.1,0.58,14.27
155,-7.005253940455347,559.2616791898073,476.84088940225246,37.93103448275862,17.64705882352941,380.0,123.38204592901877,32.92212798766385,-2.1021021021021107,11.538461538461526,2021-06-05,Sungai Tengi,5.31,100.9,499.4,1.2,0.2,0.24,3.26,21.4,0.58,25.86
156,-4.378283712784588,-5.913100294021557,-4.660698816055424,-20.689655172413797,-41.1764705882353,-20.000000000000004,4.384133611691022,14.417887432536622,-2.1021021021021107,11.538461538461526,2021-06-06,Sungai Tengi,5.46,14.4,82.54,0.69,0.1,0.04,3.26,10.0,0.58,22.259999999999998
157,-1.5761821366024493,-29.500163345311993,-32.12821253248628,-29.88505747126437,-5.8823529411764754,-40.00000000000001,-18.580375782881003,0.4369056797738415,-0.6006006006006012,11.538461538461526,2021-06-07,Sungai Tengi,5.62,10.79,58.76,0.61,0.16,0.03,3.31,7.8,0.58,19.54
158,1.7513134851138292,-24.599803985625616,-13.704880161709495,10.344827586206893,-52.94117647058824,-20.000000000000004,-37.36951983298539,-16.42251349267541,14.114114114114107,11.538461538461526,2021-06-08,Sungai Tengi,5.81,11.54,74.71,0.96,0.08,0.04,3.8,6.0,0.58,16.259999999999998
159,1.2259194395796897,-39.366220189480565,-33.81461160843199,-4.5977011494252915,-58.82352941176471,-40.00000000000001,-37.36951983298539,-16.42251349267541,14.114114114114107,11.538461538461526,2021-06-09,Sungai Tengi,5.78,9.28,57.3,0.83,0.07,0.03,3.8,6.0,0.58,16.259999999999998
160,1.7513134851138292,-42.95981705325057,-50.90961593993647,-8.045977011494248,-47.05882352941177,-40.00000000000001,-37.36951983298539,-16.42251349267541,14.114114114114107,11.538461538461526,2021-06-10,Sungai Tengi,5.81,8.73,42.5,0.8,0.09,0.03,3.8,6.0,0.58,16.259999999999998
161,0.8756567425569146,-51.780463900686044,-42.36211377418423,1.1494252873563229,-47.05882352941177,-40.00000000000001,-37.36951983298539,-16.42251349267541,14.114114114114107,11.538461538461526,2021-06-11,Sungai Tengi,5.76,7.38,49.9,0.88,0.09,0.03,3.8,6.0,0.58,16.259999999999998
162,1.9264448336252245,-53.021888271806596,-46.86687842910771,-3.448275862068969,-41.1764705882353,-40.00000000000001,-37.36951983298539,-21.562580313544068,-2.1021021021021107,0.0,2021-06-12,Sungai Tengi,5.82,7.19,46.0,0.84,0.1,0.03,3.26,6.0,0.52,15.26
163,2.101576182136604,-51.58444952629859,-33.00606410626624,-9.19540229885057,-23.529411764705884,-20.000000000000004,-37.36951983298539,-21.562580313544068,-2.1021021021021107,0.0,2021-06-13,Sungai Tengi,5.83,7.41,58.0,0.79,0.13,0.04,3.26,6.0,0.52,15.26
164,4.5534150612959685,-44.72394642273766,-24.400808547502155,-2.2988505747126458,5.8823529411764595,-40.00000000000001,-33.19415448851774,-21.562580313544068,-2.1021021021021107,0.0,2021-06-14,Sungai Tengi,5.97,8.46,65.45,0.85,0.18,0.03,3.26,6.4,0.52,15.26
165,0.5253940455341549,385.7236197321137,380.9933583598037,11.494252873563216,23.52941176470587,-20.000000000000004,51.98329853862214,13.595476741197654,2.4024024024024047,3.8461538461538494,2021-06-15,Sungai Tengi,5.74,74.34,416.42,0.97,0.21,0.04,3.41,14.56,0.54,22.1
166,-2.626970227670759,10.02940215615812,62.34478775628072,2.2988505747126458,188.23529411764702,-20.000000000000004,22.12943632567849,10.203032639424329,19.219219219219223,3.8461538461538494,2021-06-16,Sungai Tengi,5.56,16.84,140.55,0.89,0.49,0.04,3.97,11.7,0.54,21.44
167,-4.203152364273208,783.6327997386476,434.911926075657,-6.896551724137924,270.5882352941176,-60.0,69.10229645093945,23.053199691595992,2.1021021021020974,9.615384615384603,2021-06-17,Sungai Tengi,5.47,135.24,463.1,0.81,0.63,0.02,3.4,16.2,0.57,23.939999999999998
168,-6.129597197898418,66.61221822933682,210.49379151025124,-31.03448275862069,29.411764705882344,60.0,49.895615866388304,20.945772295039852,-18.61861861861862,0.0,2021-06-18,Sungai Tengi,5.36,25.5,268.81,0.6,0.22,0.08,2.71,14.36,0.52,23.53
169,-6.654991243432573,-4.802352172492646,-25.093849263644234,-28.735632183908045,-100.0,-20.000000000000004,6.471816283924834,6.193780519146759,-18.61861861861862,0.0,2021-06-19,Sungai Tengi,5.33,14.57,64.85,0.62,0.0,0.04,2.71,10.2,0.52,20.66
170,-2.977232924693519,-31.91767396275727,-30.580421599768975,-26.436781609195396,-47.05882352941177,0.0,-26.931106471816285,-11.282446671806735,-18.61861861861862,0.0,2021-06-20,Sungai Tengi,5.54,10.42,60.1,0.64,0.09,0.05,2.71,7.0,0.52,17.259999999999998
171,0.3502626970227752,-30.41489709245344,-27.86601212821252,-27.586206896551722,-29.41176470588236,-40.00000000000001,-26.931106471816285,-11.282446671806735,-18.61861861861862,0.0,2021-06-21,Sungai Tengi,5.73,10.65,62.45,0.63,0.12,0.03,2.71,7.0,0.52,17.259999999999998
172,0.17513134851137982,-37.92878144397256,-30.418712099335828,-25.287356321839077,-17.64705882352941,-40.00000000000001,-26.931106471816285,-11.282446671806735,-18.61861861861862,0.0,2021-06-22,Sungai Tengi,5.72,9.5,60.24,0.65,0.14,0.03,2.71,7.0,0.52,17.259999999999998
173,2.101576182136604,-38.05945769356419,-37.626335547213394,-5.747126436781615,0.0,-40.00000000000001,-26.931106471816285,-11.282446671806735,-18.61861861861862,0.0,2021-06-23,Sungai Tengi,5.83,9.48,54.0,0.82,0.17,0.03,2.71,7.0,0.52,17.259999999999998
174,2.2767075306479843,-47.01078079059131,-38.007507941091525,-18.390804597701152,17.64705882352941,-20.000000000000004,-26.931106471816285,-11.282446671806735,-18.61861861861862,0.0,2021-06-24,Sungai Tengi,5.84,8.11,53.67,0.71,0.2,0.04,2.71,7.0,0.52,17.259999999999998
175,1.0507880910682945,104.37765436131986,91.85677158533065,-18.390804597701152,-23.529411764705884,-40.00000000000001,20.041753653444676,2.595733744538692,-18.61861861861862,0.0,2021-06-25,Sungai Tengi,5.77,31.28,166.1,0.71,0.13,0.03,2.71,11.5,0.52,19.96
176,3.5026269702276736,-11.140150277687031,-2.8010395610741936,-21.83908045977011,-41.1764705882353,0.0,8.559498956158667,-4.086353122590585,-18.61861861861862,0.0,2021-06-26,Sungai Tengi,5.91,13.6,84.15,0.68,0.1,0.05,2.71,10.4,0.52,18.66
177,2.2767075306479843,-45.246651421104204,-16.396188276061213,-8.045977011494248,-17.64705882352941,-40.00000000000001,-25.99164926931107,-21.09997429966589,-18.61861861861862,0.0,2021-06-27,Sungai Tengi,5.84,8.38,72.38,0.8,0.14,0.03,2.71,7.09,0.52,15.35
178,4.903677758318743,-51.58444952629859,-18.278948888247175,-13.793103448275861,-35.294117647058826,-60.0,-37.36951983298539,-31.842713955281415,-18.918918918918916,0.0,2021-06-28,Sungai Tengi,5.99,7.41,70.75,0.75,0.11,0.02,2.7,6.0,0.52,13.26
179,0.3502626970227752,-39.43155831427638,2.7432861680623906,-5.747126436781615,-29.41176470588236,-40.00000000000001,-31.106471816283932,-28.758673862760215,-18.918918918918916,0.0,2021-06-29,Sungai Tengi,5.73,9.27,88.95,0.82,0.12,0.03,2.7,6.6,0.52,13.86
180,2.977232924693519,-41.84906893172165,-15.194917701414944,-19.540229885057474,152.94117647058823,0.0,-12.317327766179538,-24.132613723978405,-18.918918918918916,0.0,2021-06-30,Sungai Tengi,5.88,8.9,73.42,0.7,0.43,0.05,2.7,8.4,0.52,14.76
181,7.005253940455347,3.168899052597187,-22.41409182789488,28.73563218390806,17.64705882352941,-20.000000000000004,-30.37578288100209,-44.02467232074016,-10.810810810810807,7.692307692307699,2021-03-01,Sungai Tengi,6.11,15.79,67.17,1.12,0.2,0.04,2.97,6.67,0.56,10.89
182,5.078809106830123,246.42273766742898,179.57262489171242,42.5287356321839,470.58823529411757,180.0,41.75365344467641,10.974042662554623,-6.006006006006012,0.0,2021-03-02,Sungai Tengi,6.0,53.02,242.04,1.24,0.97,0.14,3.13,13.58,0.52,21.59
183,2.626970227670759,204.80235217249265,178.75252671094432,88.50574712643677,76.4705882352941,100.0,52.40083507306888,9.072217938833209,-3.3033033033032995,3.8461538461538494,2021-03-03,Sungai Tengi,5.86,46.65,241.33,1.64,0.3,0.1,3.22,14.6,0.54,21.22
184,6.830122591943952,5.717085919634107,15.85330638174994,41.37931034482759,29.411764705882344,0.0,-6.05427974947808,-17.964533538935996,-6.906906906906906,0.0,2021-03-04,Sungai Tengi,6.1,16.18,100.3,1.23,0.22,0.05,3.1,9.0,0.52,15.96
185,8.056042031523642,29.565501470107797,-4.903263066705158,55.17241379310346,64.70588235294117,0.0,23.486430062630482,-7.478797224363909,-6.306306306306306,0.0,2021-03-05,Sungai Tengi,6.17,19.83,82.33,1.35,0.28,0.05,3.12,11.83,0.52,18.0
186,7.705779334500883,38.38614831754329,3.9561074213110157,55.17241379310346,41.17647058823528,0.0,4.384133611691022,-23.20740169622204,-6.306306306306306,-5.7692307692307745,2021-03-06,Sungai Tengi,6.15,21.18,90.0,1.35,0.24,0.05,3.12,10.0,0.49,14.940000000000001
187,9.106830122591953,9.702711532179023,-8.079699682356328,63.21839080459769,29.411764705882344,-20.000000000000004,-11.273486430062631,-24.543819069647903,-3.3033033033032995,0.0,2021-03-07,Sungai Tengi,6.23,16.79,79.58,1.42,0.22,0.04,3.22,8.5,0.52,14.68
188,7.705779334500883,21.136883371447233,-14.328616806237354,57.4712643678161,158.8235294117647,0.0,-6.05427974947808,-28.91287586738627,-7.5075075075075075,-3.8461538461538494,2021-03-08,Sungai Tengi,6.15,18.54,74.17,1.37,0.44,0.05,3.08,9.0,0.5,13.83
189,6.830122591943952,54.13263639333551,68.15477909327177,52.87356321839082,5.8823529411764595,60.0,6.993736951983298,-18.632742225648926,-7.5075075075075075,-3.8461538461538494,2021-03-09,Sungai Tengi,6.1,23.59,145.58,1.33,0.18,0.08,3.08,10.25,0.5,15.83
190,7.5306479859894875,6.109114668409008,29.275194917701437,88.50574712643677,223.52941176470588,19.99999999999999,-6.889352818371609,-25.366229760986887,-7.5075075075075075,-3.8461538461538494,2021-03-10,Sungai Tengi,6.14,16.24,111.92,1.64,0.55,0.06,3.08,8.92,0.5,14.52
191,7.5306479859894875,35.90329957530219,37.07190297429976,72.41379310344827,82.35294117647058,0.0,0.9394572025052178,-14.160884091493187,-2.1021021021021107,0.0,2021-03-11,Sungai Tengi,6.14,20.8,118.67,1.5,0.31,0.05,3.26,9.67,0.52,16.7
192,7.355516637478107,109.34335184580202,155.32775050534224,81.60919540229887,147.05882352941174,19.99999999999999,30.48016701461378,-6.707787201233615,-5.40540540540541,-1.9230769230769247,2021-03-12,Sungai Tengi,6.13,32.04,221.05,1.58,0.42,0.06,3.15,12.5,0.51,18.15
193,6.129597197898418,206.43580529238812,123.79439792087787,64.36781609195403,141.17647058823525,100.0,67.01461377870564,20.84297095862248,-6.306306306306306,-3.8461538461538494,2021-03-13,Sungai Tengi,6.06,46.9,193.75,1.43,0.41,0.1,3.12,16.0,0.5,23.51
194,5.604203152364278,49.29761515844496,25.613629800750807,80.45977011494254,17.64705882352941,0.0,9.603340292275574,-11.025443330763299,-6.306306306306306,-3.8461538461538494,2021-03-14,Sungai Tengi,6.03,22.85,108.75,1.57,0.2,0.05,3.12,10.5,0.5,17.31
195,6.654991243432573,113.98235870630513,109.50620848974879,73.5632183908046,23.52941176470587,60.0,2.6096033402922756,-22.539193009509116,-2.4024024024024047,-1.9230769230769247,2021-03-15,Sungai Tengi,6.09,32.75,181.38,1.51,0.21,0.08,3.25,9.83,0.51,15.07
196,4.203152364273208,1190.9506697157792,421.0857637886226,145.97701149425288,476.47058823529403,380.0,125.2609603340292,24.28681572860448,-1.2012012012012023,-5.7692307692307745,2021-03-16,Sungai Tengi,5.95,197.58,451.13,2.14,0.98,0.24,3.29,21.58,0.49,24.18
197,-2.101576182136604,1480.3985625612545,266.49148137453085,59.77011494252873,370.5882352941176,319.99999999999994,192.2755741127349,35.90336674376767,-1.2012012012012023,-1.9230769230769247,2021-03-17,Sungai Tengi,5.59,241.88,317.29,1.39,0.8,0.21,3.29,28.0,0.51,26.439999999999998
198,0.5253940455341549,151.02907546553413,154.44989893156225,33.33333333333333,70.58823529411762,120.0,40.08350730688935,11.488049344641496,10.510510510510512,-3.8461538461538494,2021-03-18,Sungai Tengi,5.74,38.42,220.29,1.16,0.29,0.11,3.68,13.42,0.5,21.69
199,1.7513134851138292,522.672329304149,438.01905861969396,140.22988505747122,252.94117647058818,440.00000000000006,65.24008350730689,4.240555127216669,22.22222222222223,1.9230769230769247,2021-03-19,Sungai Tengi,5.81,95.3,465.79,2.09,0.6,0.27,4.07,15.83,0.53,20.28
200,1.0507880910682945,103.00555374060765,108.15477909327176,44.827586206896555,17.64705882352941,79.99999999999999,31.315240083507305,-2.2873297352865607,-1.5015015015015094,0.0,2021-03-20,Sungai Tengi,5.77,31.07,180.21,1.26,0.2,0.09,3.28,12.58,0.52,19.009999999999998
201,5.253940455341503,99.41195687683764,67.48483973433441,62.06896551724137,88.23529411764704,0.0,18.26722338204593,-9.586224620920063,-3.3033033033032995,-1.9230769230769247,2021-03-21,Sungai Tengi,6.01,30.52,145.0,1.41,0.32,0.05,3.22,11.33,0.51,17.59
202,3.6777583187390537,113.39431558314274,166.277793820387,82.75862068965519,188.23529411764702,60.0,32.25469728601252,6.29658185556413,1.8018018018018036,-3.8461538461538494,2021-03-22,Sungai Tengi,5.92,32.66,230.53,1.59,0.49,0.08,3.39,12.67,0.5,20.68
203,4.378283712784588,68.83371447239465,137.0661276349986,82.75862068965519,-100.0,60.0,29.43632567849687,7.170393215111813,17.11711711711711,1.9230769230769247,2021-03-23,Sungai Tengi,5.96,25.84,205.24,1.59,0.0,0.08,3.9,12.4,0.53,20.85
204,5.954465849387038,24.79581836001308,85.53855038983542,89.6551724137931,17.64705882352941,0.0,14.822546972860124,1.0023130300693925,16.816816816816818,5.7692307692307745,2021-03-24,Sungai Tengi,6.05,19.1,160.63,1.65,0.2,0.05,3.89,11.0,0.55,19.65
205,6.304728546409813,15.909833387781763,57.574357493502745,94.25287356321839,64.70588235294117,0.0,-0.2087682672233776,-18.58134155744024,8.108108108108109,-5.7692307692307745,2021-03-25,Sungai Tengi,6.07,17.74,136.42,1.69,0.28,0.05,3.6,9.56,0.49,15.84
206,4.903677758318743,450.8657301535446,128.56482818365583,98.85057471264368,70.58823529411762,199.99999999999997,54.80167014613778,9.175019275250598,8.408408408408402,-5.7692307692307745,2021-03-26,Sungai Tengi,5.99,84.31,197.88,1.73,0.29,0.15,3.61,14.83,0.49,21.240000000000002
207,4.028021015761829,153.96929108134597,168.7496390412937,102.29885057471265,82.35294117647058,120.0,17.432150313152402,0.2827036751477755,9.909909909909912,-3.8461538461538494,2021-03-27,Sungai Tengi,5.94,38.87,232.67,1.76,0.31,0.11,3.66,11.25,0.5,19.509999999999998
208,0.7005253940455347,1140.640313622999,452.2148426220041,140.22988505747122,629.4117647058823,619.9999999999999,93.1106471816284,26.754047802621468,14.114114114114107,11.538461538461526,2021-03-28,Sungai Tengi,5.75,189.88,478.08,2.09,1.24,0.36,3.8,18.5,0.58,24.660000000000004
209,-6.830122591943952,256.09278013721007,257.1585330638175,2.2988505747126458,11.764705882352935,180.0,67.01461377870564,23.875610382934997,7.8078078078078015,7.692307692307699,2021-03-29,Sungai Tengi,5.32,54.5,309.21,0.89,0.19,0.14,3.59,16.0,0.56,24.1
210,-3.1523642732048986,38.25547206795165,36.055443257291394,-6.896551724137924,11.764705882352935,19.99999999999999,16.59707724425887,22.89899768696996,7.5075075075075075,9.615384615384603,2021-03-30,Sungai Tengi,5.53,21.16,117.79,0.81,0.19,0.06,3.58,11.17,0.57,23.910000000000004
