,pH_avg_chpctm,Turbidity_avg_chpctm,Color_avg_chpctm,Iron_avg_chpctm,Ammonia_avg_chpctm,Manganese_avg_chpctm,Coagulant_chpctm,Disinfectant_chpctm,pH Adjuster_chpctm,Date,wtp,pH_avg,Turbidity_avg,Color_avg,Iron_avg,Ammonia_avg,Manganese_avg,Disinfectant,Coagulant,Flouridation,pH Adjuster
0,7.947976878612714,-11.413215301928547,-11.669213139801382,100.0,185.7142857142857,,-16.890595009596925,1.1695906432748548,0.8999999999999986,2021-04-01,Ampang Intake,7.47,28.02,138.75,0.44,0.4,0.0,1.73,8.66,0.26,10.09
1,5.346820809248556,107.87227315839394,108.62617774382477,-59.09090909090909,-35.71428571428572,,-5.470249520153554,4.093567251461992,2.599999999999998,2021-04-02,Ampang Intake,7.29,65.75,327.71,0.09,0.09,0.0,1.78,9.85,0.27,10.26
2,6.213872832369939,-39.07682579829276,-36.60555131143367,-63.63636363636365,-57.14285714285715,,-2.5911708253358885,11.111111111111107,-3.100000000000005,2021-04-03,Ampang Intake,7.35,19.27,99.58,0.08,0.06,0.0,1.9,10.15,0.29,9.69
3,13.583815028901741,-47.043945621245655,-46.2821492233257,-50.0,-28.571428571428577,,25.047984644913623,9.941520467836254,10.40000000000001,2021-04-04,Ampang Intake,7.86,16.75,84.38,0.11,0.1,0.0,1.88,13.03,0.28,11.040000000000001
4,4.335260115606934,-42.8074612709453,-41.774891774891785,113.63636363636363,28.57142857142855,,16.31477927063339,5.8479532163742745,17.89999999999999,2021-04-05,Ampang Intake,7.22,18.09,91.46,0.47,0.18,0.0,1.81,12.12,0.3,11.79
5,4.913294797687859,6041.574454631679,6083.422459893048,54.545454545454554,-14.285714285714295,,138.77159309021113,18.128654970760238,110.39999999999999,2021-04-06,Ampang Intake,7.26,1942.58,9712.92,0.34,0.12,0.0,2.02,24.88,0.35,21.04
6,9.248554913294793,2890.041100221309,2910.4087089381205,650.0,414.2857142857142,,118.2341650671785,25.730994152046783,89.8,2021-04-07,Ampang Intake,7.56,945.75,4728.75,1.65,0.72,0.0,2.15,22.74,0.35,18.98
7,2.4566473988439297,299.46253556749923,302.13267125031825,0.0,92.85714285714285,,89.53934740882917,18.713450292397653,69.3,2021-04-08,Ampang Intake,7.09,126.35,631.67,0.22,0.27,0.0,2.03,19.75,0.34,16.93
8,5.491329479768785,4103.572557698387,4132.1301247771835,286.3636363636364,78.57142857142856,,111.70825335892513,32.74853801169591,107.99999999999996,2021-04-09,Ampang Intake,7.3,1329.59,6647.83,0.85,0.25,0.0,2.27,22.06,0.35,20.799999999999997
9,5.491329479768785,72.81062282643059,73.720397249809,59.09090909090908,164.28571428571425,,7.773512476007682,7.0175438596491295,16.6,2021-04-10,Ampang Intake,7.3,54.66,272.88,0.35,0.37,0.0,1.83,11.23,0.3,11.66
10,17.774566473988447,2110.875750869428,2125.910364145658,72.72727272727273,214.28571428571428,,96.3531669865643,22.807017543859658,91.69999999999999,2021-04-11,Ampang Intake,8.15,699.3,3496.46,0.38,0.44,0.0,2.1,20.46,0.37,19.169999999999998
11,9.826589595375719,23.901359468858672,24.274255156608092,50.000000000000014,300.0,,26.679462571976963,-1.1695906432748548,20.9,2021-04-12,Ampang Intake,7.6,39.19,195.21,0.33,0.56,0.0,1.69,13.2,0.29,12.09
12,16.184971098265883,56.37053430287702,57.03463203463202,13.636363636363635,242.8571428571428,,30.422264875239925,14.619883040935672,29.700000000000003,2021-04-13,Ampang Intake,8.04,49.46,246.67,0.25,0.48,0.0,1.96,13.59,0.33,12.97
13,3.6127167630057806,1869.6806828959848,1882.9322638146166,90.9090909090909,142.85714285714286,,116.69865642994239,19.883040935672508,94.10000000000001,2021-04-14,Ampang Intake,7.17,623.01,3114.79,0.42,0.34,0.0,2.05,22.58,0.38,19.41
14,4.190751445086706,-15.523237432816947,-15.247007894066728,22.727272727272734,-14.285714285714295,,43.28214971209213,18.128654970760238,36.199999999999996,2021-04-15,Ampang Intake,7.21,26.72,133.13,0.27,0.12,0.0,2.02,14.93,0.33,13.62
15,9.248554913294793,383.7179892507114,386.7456073338426,140.90909090909093,7.142857142857128,,76.00767754318618,12.280701754385962,78.29999999999998,2021-04-16,Ampang Intake,7.56,153.0,764.58,0.53,0.15,0.0,1.92,18.34,0.35,17.83
16,6.791907514450863,2401.549162187797,2417.9590017825312,231.81818181818184,135.7142857142857,,108.06142034548944,26.31578947368422,100.4,2021-04-17,Ampang Intake,7.39,791.24,3955.21,0.73,0.33,0.0,2.16,21.68,0.35,20.04
17,2.3121387283237014,32.37432816945937,32.62668703845174,277.27272727272725,192.8571428571428,,22.744721689059492,11.111111111111107,33.70000000000001,2021-04-18,Ampang Intake,7.08,41.87,208.33,0.83,0.41,0.0,1.9,12.79,0.27,13.370000000000001
18,4.335260115606934,-9.800822004426172,-9.810287751464237,190.9090909090909,-21.428571428571434,,9.884836852207288,5.8479532163742745,14.2,2021-04-19,Ampang Intake,7.22,28.53,141.67,0.64,0.11,0.0,1.81,11.45,0.23,11.42
19,9.393063583815033,-36.48435030034777,-36.60555131143367,-13.636363636363635,7.142857142857128,,10.844529750479854,0.0,11.300000000000008,2021-04-20,Ampang Intake,7.57,20.09,99.58,0.19,0.15,0.0,1.71,11.55,0.24,11.13
20,2.890173410404627,1690.072715776162,1701.8971224853576,54.545454545454554,135.7142857142857,,44.72168905950096,22.222222222222214,41.099999999999994,2021-04-21,Ampang Intake,7.12,566.2,2830.42,0.34,0.33,0.0,2.09,15.08,0.28,14.11
21,-4.190751445086706,2508.378122036042,2526.050420168067,-22.72727272727272,-42.85714285714286,,64.49136276391555,45.02923976608187,57.2,2021-04-22,Ampang Intake,6.63,825.03,4125.0,0.17,0.08,0.0,2.48,17.14,0.37,15.72
22,-1.1560693641618507,1390.199177995574,1399.503437738732,131.81818181818184,107.14285714285711,,30.13435700575816,16.374269005847957,25.600000000000005,2021-04-23,Ampang Intake,6.84,471.35,2355.42,0.51,0.29,0.0,1.99,13.56,0.33,12.56
23,-2.4566473988439297,1066.930129623775,1074.5607333842627,4.545454545454549,385.7142857142857,,60.940499040307095,9.941520467836254,82.60000000000002,2021-04-24,Ampang Intake,6.75,369.1,1845.0,0.23,0.68,0.0,1.88,16.77,0.32,18.26
24,-0.8670520231213816,-32.21625039519443,-32.88770053475936,40.90909090909091,49.99999999999998,,1.9193857965450989,-5.847953216374261,21.099999999999994,2021-04-25,Ampang Intake,6.86,21.44,105.42,0.31,0.21,0.0,1.61,10.62,0.24,12.11
25,-0.5780346820809253,45.21024343977238,-57.69034886681946,4.545454545454549,7.142857142857128,,2.1113243761996223,-8.187134502923971,19.899999999999984,2021-04-26,Ampang Intake,6.88,45.93,66.46,0.23,0.15,0.0,1.57,10.64,0.21,11.989999999999998
26,-3.4682080924855523,-63.48403414479924,-63.661828367710726,4.545454545454549,-14.285714285714295,,-0.4798464491362832,-7.017543859649117,17.300000000000004,2021-04-27,Ampang Intake,6.68,11.55,57.08,0.23,0.12,0.0,1.59,10.37,0.27,11.73
27,1.445086705202307,-23.901359468858672,-23.60580595874714,-40.90909090909091,-14.285714285714295,,-2.2072936660268754,9.356725146198839,27.500000000000004,2021-04-28,Ampang Intake,7.02,24.07,120.0,0.13,0.12,0.0,1.87,10.19,0.31,12.75
28,-6.3583815028901665,-60.10116977552956,-60.87344028520499,36.36363636363636,57.14285714285713,,-19.00191938579655,-1.1695906432748548,6.400000000000006,2021-04-29,Ampang Intake,6.48,12.62,61.46,0.3,0.22,0.0,1.69,8.44,0.24,10.64
29,6.358381502890179,68.85867846980715,69.49961802902978,-27.27272727272727,-35.71428571428572,,-10.65259117082533,-10.526315789473681,14.299999999999995,2021-04-30,Ampang Intake,7.36,53.41,266.25,0.16,0.09,0.0,1.53,9.31,0.22,11.43
30,-1.398601398601406,-50.293083235638925,-5.926622765757282,-7.692307692307699,9.090909090909086,-100.0,0.0,5.633802816901413,7.880910683012263,2021-04-01,Sungai Gombak,7.05,2.12,5.0,0.12,0.06,0.0,3.0,10.0,0.36,6.16
31,-0.979020979020983,-39.97655334114889,-5.926622765757282,0.0,-100.0,0.0,0.0,-3.169014084507037,0.3502626970227752,2021-04-02,Sungai Gombak,7.08,2.56,5.0,0.13,0.0,0.01,2.75,10.0,0.33,5.73
32,0.5594405594405599,-30.59788980070341,-5.926622765757282,-46.15384615384615,-45.45454545454546,0.0,0.0,2.8169014084507067,-5.253940455341503,2021-04-03,Sungai Gombak,7.19,2.96,5.0,0.07,0.03,0.01,2.92,10.0,0.35,5.41
33,-0.5594405594405599,16.7643610785463,41.11006585136408,0.0,-81.81818181818181,100.0,5.0,-0.7042253521126767,3.3274956217162943,2021-04-04,Sungai Gombak,7.11,4.98,7.5,0.13,0.01,0.02,2.82,10.5,0.36,5.9
34,-2.097902097902103,106.56506447831183,182.22013170272814,0.0,27.27272727272728,0.0,0.0,4.2253521126760605,2.451838879159364,2021-04-05,Sungai Gombak,7.0,8.81,15.0,0.13,0.07,0.01,2.96,10.0,0.34,5.85
35,-2.7972027972027997,106.56506447831183,178.26904985888993,100.0,281.8181818181818,300.0,0.0,5.281690140845083,8.581436077057797,2021-04-06,Sungai Gombak,6.95,8.81,14.79,0.26,0.21,0.04,2.99,10.0,0.36,6.2
36,-4.335664335664342,1482.1805392731535,2557.572906867357,15.384615384615378,9.090909090909086,100.0,26.700000000000003,5.985915492957744,4.028021015761829,2021-04-07,Sungai Gombak,6.84,67.48,141.25,0.15,0.06,0.02,3.01,12.67,0.34,5.94
37,-5.174825174825176,55.21688159437278,68.57949200376297,7.692307692307699,936.3636363636361,199.99999999999994,3.3000000000000007,4.5774647887324065,2.101576182136604,2021-04-08,Sungai Gombak,6.78,6.62,8.96,0.14,0.57,0.03,2.97,10.33,0.34,5.83
38,-2.5174825174825255,84.52520515826492,162.65286923800568,76.92307692307693,45.45454545454546,199.99999999999994,0.0,2.8169014084507067,6.479859894921193,2021-04-09,Sungai Gombak,6.97,7.87,13.96,0.23,0.08,0.03,2.92,10.0,0.32,6.08
39,-1.258741258741269,-3.3997655334114993,-5.926622765757282,-23.076923076923077,-81.81818181818181,499.9999999999999,0.0,0.7042253521126767,4.728546409807364,2021-04-10,Sungai Gombak,7.06,4.12,5.0,0.1,0.01,0.06,2.86,10.0,0.36,5.98
40,0.0,-24.736225087924982,-5.926622765757282,0.0,-81.81818181818181,0.0,0.0,6.69014084507042,895.4465849387042,2021-04-11,Sungai Gombak,7.15,3.21,5.0,0.13,0.01,0.01,3.03,10.0,0.36,56.84
41,-1.258741258741269,-27.080890973036354,-5.926622765757282,7.692307692307699,-81.81818181818181,199.99999999999994,0.0,0.35211267605634616,-0.8756567425569146,2021-04-12,Sungai Gombak,7.06,3.11,5.0,0.14,0.01,0.03,2.85,10.0,0.37,5.66
42,-1.8181818181818292,-43.493552168815945,-5.926622765757282,0.0,-81.81818181818181,0.0,0.0,3.8732394366197296,-4.203152364273208,2021-04-13,Sungai Gombak,7.02,2.41,5.0,0.13,0.01,0.01,2.95,10.0,0.33,5.47
43,-1.8181818181818292,-56.38921453692849,-5.926622765757282,-7.692307692307699,100.0,100.0,0.0,4.929577464788737,1.5761821366024493,2021-04-14,Sungai Gombak,7.02,1.86,5.0,0.12,0.11,0.02,2.98,10.0,0.36,5.8
44,-2.097902097902103,-35.99062133645957,-1.9755409219190883,76.92307692307693,136.36363636363637,400.0,0.0,2.1126760563380302,-5.078809106830123,2021-04-15,Sungai Gombak,7.0,2.73,5.21,0.23,0.13,0.05,2.9,10.0,0.36,5.42
45,-0.13986013986014928,-35.52168815943729,-5.926622765757282,15.384615384615378,-100.0,0.0,0.0,-7.394366197183097,-1.9264448336252245,2021-04-16,Sungai Gombak,7.14,2.75,5.0,0.15,0.0,0.01,2.63,10.0,0.3,5.6
46,-2.937062937062936,343.1418522860492,617.403574788335,-7.692307692307699,45.45454545454546,199.99999999999994,18.3,6.33802816901409,7.5306479859894875,2021-04-17,Sungai Gombak,6.94,18.9,38.13,0.12,0.08,0.03,3.02,11.83,0.45,6.14
47,-0.13986013986014928,411.60609613130123,695.6726246472249,7.692307692307699,-9.090909090909086,100.0,11.7,-4.2253521126760445,13.134851138353765,2021-04-18,Sungai Gombak,7.14,21.82,42.29,0.14,0.05,0.02,2.72,11.17,0.35,6.46
48,-1.258741258741269,35.52168815943727,84.19567262464722,23.076923076923077,9.090909090909086,0.0,3.3000000000000007,-1.760563380281684,-1.4010507880910694,2021-04-19,Sungai Gombak,7.06,5.78,9.79,0.16,0.06,0.01,2.79,10.33,0.33,5.63
49,-1.258741258741269,-25.439624853458387,-5.926622765757282,0.0,-100.0,0.0,0.0,3.8732394366197296,4.028021015761829,2021-04-20,Sungai Gombak,7.06,3.18,5.0,0.13,0.0,0.01,2.95,10.0,0.39,5.94
50,-0.6993006993007091,93.200468933177,139.134524929445,115.3846153846154,-100.0,600.0,6.699999999999999,2.8169014084507067,14.535901926444836,2021-04-21,Sungai Gombak,7.1,8.24,12.71,0.28,0.0,0.07,2.92,10.67,0.37,6.54
51,-1.398601398601406,-7.854630715123104,17.5917215428034,15.384615384615378,81.81818181818183,0.0,0.0,4.5774647887324065,8.056042031523642,2021-04-22,Sungai Gombak,7.05,3.93,6.25,0.15,0.1,0.01,2.97,10.0,0.36,6.17
52,-1.6783216783216797,-37.631887456037525,-5.926622765757282,-15.384615384615389,-100.0,-100.0,0.0,2.8169014084507067,12.43432574430823,2021-04-23,Sungai Gombak,7.03,2.66,5.0,0.11,0.0,0.0,2.92,10.0,0.34,6.42
53,-1.1188811188811199,65.76787807737395,103.76293508936973,76.92307692307693,481.8181818181818,300.0,3.3000000000000007,2.8169014084507067,9.106830122591953,2021-04-24,Sungai Gombak,7.07,7.07,10.83,0.23,0.32,0.04,2.92,10.33,0.37,6.23
54,-2.097902097902103,-36.45955451348184,-5.926622765757282,-15.384615384615389,-9.090909090909086,0.0,0.0,11.267605633802827,3.3274956217162943,2021-04-25,Sungai Gombak,7.0,2.71,5.0,0.11,0.05,0.01,3.16,10.0,0.37,5.9
55,-4.195804195804206,502.3446658851113,966.227657572907,-46.15384615384615,-63.63636363636365,0.0,25.0,3.521126760563384,-2.2767075306479843,2021-04-26,Sungai Gombak,6.85,25.69,56.67,0.07,0.02,0.01,2.94,12.5,0.38,5.58
56,-3.4965034965034962,221.9226260257913,346.84854186265295,61.53846153846153,245.45454545454547,600.0,13.3,0.7042253521126767,-3.5026269702276736,2021-04-27,Sungai Gombak,6.9,13.73,23.75,0.21,0.19,0.07,2.86,11.33,0.37,5.51
57,-4.195804195804206,344.07971864009374,582.0319849482597,38.46153846153845,-27.27272727272727,400.0,15.0,5.281690140845083,5.604203152364278,2021-04-28,Sungai Gombak,6.85,18.94,36.25,0.18,0.04,0.05,2.99,11.5,0.35,6.03
58,-3.4965034965034962,37.866354044548636,88.14675446848543,0.0,118.18181818181819,100.0,0.0,-2.1126760563380302,-2.977232924693519,2021-04-29,Sungai Gombak,6.9,5.88,10.0,0.13,0.12,0.02,2.78,10.0,0.37,5.54
59,-4.335664335664342,277.72567409144193,472.34242709313276,176.9230769230769,136.36363636363637,1000.0,15.0,-2.1126760563380302,-1.5761821366024493,2021-04-30,Sungai Gombak,6.84,16.11,30.42,0.36,0.13,0.11,2.78,11.5,0.34,5.62
60,-7.225433526011561,129.59215934239649,130.50674815380694,-100.0,14.285714285714276,,19.67370441458734,2.3391812865497097,17.10000000000001,2021-08-01,Ampang Intake,6.42,72.62,362.08,0.0,0.16,0.0,1.75,12.47,0.31,11.71
61,-4.913294797687859,-49.06734113183686,-49.46524064171124,54.545454545454554,-64.28571428571429,,-18.618042226487518,0.5847953216374274,-15.599999999999985,2021-08-02,Ampang Intake,6.58,16.11,79.38,0.34,0.05,0.0,1.72,8.48,0.31,8.440000000000001
62,-6.06936416184971,277.5845716092318,283.16781257957723,-72.72727272727273,-64.28571428571429,,10.65259117082533,3.5087719298245648,11.799999999999997,2021-08-03,Ampang Intake,6.5,119.43,601.88,0.06,0.05,0.0,1.77,11.53,0.32,11.18
63,-7.369942196531788,135.34619032564024,136.21084797555386,-63.63636363636365,-42.85714285714286,,10.172744721689064,1.7543859649122824,16.6,2021-08-04,Ampang Intake,6.41,74.44,371.04,0.08,0.08,0.0,1.74,11.48,0.3,11.66
64,-11.416184971098268,1467.4043629465696,1477.8838808250573,-31.818181818181824,-64.28571428571429,,88.67562380038389,12.865497076023392,83.2,2021-08-05,Ampang Intake,6.13,495.77,2478.54,0.15,0.05,0.0,1.93,19.66,0.36,18.32
65,-6.936416184971092,18.33702181473285,18.57015533486121,-50.0,-100.0,,-0.9596928982725494,-8.771929824561399,-2.3000000000000043,2021-08-06,Ampang Intake,6.44,37.43,186.25,0.11,0.0,0.0,1.56,10.32,0.29,9.77
66,-6.936416184971092,21.308883970913687,21.358543417366935,-63.63636363636365,257.1428571428571,,-14.39539347408829,1.7543859649122824,-8.499999999999996,2021-08-07,Ampang Intake,6.44,38.37,190.63,0.08,0.5,0.0,1.74,8.92,0.29,9.15
67,-6.213872832369939,1509.2001264622195,1519.4805194805194,-100.0,-35.71428571428572,,85.12476007677543,7.0175438596491295,35.6,2021-08-08,Ampang Intake,6.49,508.99,2543.88,0.0,0.09,0.0,1.83,19.29,0.28,13.56
68,-7.947976878612714,766.550742965539,771.8996689584924,-31.818181818181824,-7.142857142857148,,39.0595009596929,4.093567251461992,38.79999999999999,2021-08-09,Ampang Intake,6.37,274.09,1369.58,0.15,0.13,0.0,1.78,14.49,0.33,13.879999999999999
69,-8.092485549132942,418.3054062598798,421.0975299210593,45.45454545454546,349.99999999999994,,36.37236084452976,12.280701754385962,35.7,2021-08-10,Ampang Intake,6.36,163.94,818.54,0.32,0.63,0.0,1.92,14.21,0.32,13.57
70,-6.502890173410407,1168.668985140689,1176.8207282913165,45.45454545454546,49.99999999999998,,61.32437619961612,19.883040935672508,61.1,2021-08-11,Ampang Intake,6.47,401.28,2005.63,0.32,0.21,0.0,2.05,16.81,0.39,16.11
71,-7.369942196531788,118.30540625987986,118.5701553348612,86.36363636363636,21.428571428571423,,-6.525911708253357,-4.678362573099419,8.300000000000018,2021-08-12,Ampang Intake,6.41,69.05,343.33,0.41,0.17,0.0,1.63,9.74,0.31,10.830000000000002
72,-7.658959537572257,-7.271577616187167,-7.422969187675085,40.90909090909091,-7.142857142857148,,-1.9193857965450989,7.602339181286556,-1.1999999999999922,2021-08-13,Ampang Intake,6.39,29.33,145.42,0.31,0.13,0.0,1.84,10.22,0.33,9.88
73,-5.202312138728328,-20.961112867530822,-20.422714540361607,95.45454545454545,21.428571428571423,,-3.5508637236084377,-2.9239766081871372,-10.600000000000005,2021-08-14,Ampang Intake,6.56,25.0,125.0,0.43,0.17,0.0,1.66,10.05,0.32,8.94
74,-7.803468208092486,490.0727157761619,493.91392920804674,-36.36363636363636,-50.0,,23.512476007677535,-5.2631578947368345,15.8,2021-08-15,Ampang Intake,6.38,186.64,932.92,0.14,0.07,0.0,1.62,12.87,0.28,11.58
75,-8.959537572254336,581.7262092949732,586.2235803412274,318.1818181818182,171.4285714285714,,39.34740882917466,-4.093567251461992,34.900000000000006,2021-08-16,Ampang Intake,6.3,215.63,1077.92,0.92,0.38,0.0,1.64,14.52,0.31,13.49
76,-8.959537572254336,378.40657603540944,381.7099567099566,-22.72727272727272,64.28571428571428,,14.971209213051829,-1.1695906432748548,18.79999999999999,2021-08-17,Ampang Intake,6.3,151.32,756.67,0.17,0.23,0.0,1.69,11.98,0.31,11.879999999999999
77,-8.236994219653184,1922.2257350616505,1936.9111280875984,18.181818181818183,121.4285714285714,,52.30326295585412,14.619883040935672,51.000000000000014,2021-08-18,Ampang Intake,6.35,639.63,3199.58,0.26,0.31,0.0,1.96,15.87,0.33,15.100000000000001
78,-9.393063583815033,179.2285804615871,181.7035905271199,254.5454545454546,35.7142857142857,,-11.32437619961612,-12.280701754385962,-1.899999999999995,2021-08-19,Ampang Intake,6.27,88.32,442.5,0.78,0.19,0.0,1.5,9.24,0.26,9.81
79,-9.68208092485549,348.21372115080624,350.80850522026986,127.2727272727273,71.4285714285714,,-1.0556621880998027,-13.450292397660817,5.199999999999996,2021-08-20,Ampang Intake,6.25,141.77,708.13,0.5,0.24,0.0,1.48,10.31,0.26,10.52
80,-9.826589595375719,61.04963642111919,61.54188948306594,13.636363636363635,114.28571428571426,,-23.512476007677545,-3.5087719298245648,-19.60000000000001,2021-08-21,Ampang Intake,6.24,50.94,253.75,0.25,0.3,0.0,1.65,7.97,0.27,8.04
81,-8.52601156069364,149.50995889977872,150.8021390374331,168.1818181818182,492.8571428571428,,4.894433781190017,4.093567251461992,8.200000000000003,2021-08-22,Ampang Intake,6.33,78.92,393.96,0.59,0.83,0.0,1.78,10.93,0.32,10.82
82,-8.52601156069364,47.01233006639267,47.88006111535522,-81.81818181818181,28.57142857142855,,-22.07293666026872,1.1695906432748548,-15.0,2021-08-23,Ampang Intake,6.33,46.5,232.29,0.04,0.18,0.0,1.73,8.12,0.33,8.5
83,-9.826589595375719,-28.327537148276942,-27.979373567608874,-31.818181818181824,64.28571428571428,,-29.46257197696737,-7.602339181286544,-19.800000000000004,2021-08-24,Ampang Intake,6.24,22.67,113.13,0.15,0.23,0.0,1.58,7.35,0.31,8.02
84,-9.971098265895947,2718.084097375909,2736.6628469569646,-36.36363636363636,-100.0,,18.426103646833013,7.0175438596491295,9.399999999999995,2021-08-25,Ampang Intake,6.23,891.36,4455.83,0.14,0.0,0.0,1.83,12.34,0.32,10.94
85,-9.393063583815033,20.803035093265894,20.95747389865036,-13.636363636363635,78.57142857142856,,-20.345489443378113,8.771929824561411,-16.29999999999999,2021-08-26,Ampang Intake,6.27,38.21,190.0,0.19,0.25,0.0,1.86,8.3,0.3,8.370000000000001
86,-8.959537572254336,358.86816313626304,347.49172396231216,-77.27272727272727,78.57142857142856,,4.894433781190017,4.678362573099419,16.400000000000006,2021-08-27,Ampang Intake,6.3,145.14,702.92,0.05,0.25,0.0,1.79,10.93,0.34,11.64
87,-8.52601156069364,130.85678153651597,131.9709702062643,-18.181818181818183,728.5714285714286,,0.9596928982725494,-1.7543859649122824,-5.700000000000003,2021-08-28,Ampang Intake,6.33,73.02,364.38,0.18,1.16,0.0,1.68,10.52,0.29,9.43
88,-9.248554913294793,525.3240594372431,529.0616246498598,-9.090909090909086,650.0,,23.416506717850282,-3.5087719298245648,19.399999999999995,2021-08-29,Ampang Intake,6.28,197.79,988.13,0.2,1.05,0.0,1.65,12.86,0.32,11.94
89,-9.826589595375719,60.48055643376541,61.013496307613934,0.0,757.1428571428571,,-13.33973128598849,0.5847953216374274,-9.600000000000009,2021-08-30,Ampang Intake,6.24,50.76,252.92,0.22,1.2,0.0,1.72,9.03,0.29,9.04
90,-8.959537572254336,-7.809042048687951,-7.95772854596384,-45.45454545454546,7.142857142857128,,-5.566218809980807,-10.526315789473681,-10.0,2021-08-31,Ampang Intake,6.3,29.16,144.58,0.12,0.15,0.0,1.53,9.84,0.29,9.0
91,3.076923076923073,-27.315357561547486,-1.9755409219190883,38.46153846153845,63.636363636363626,0.0,0.0,-3.521126760563368,-4.728546409807348,2021-08-01,Sungai Gombak,7.37,3.1,5.21,0.18,0.09,0.01,2.74,10.0,0.37,5.44
92,3.6363636363636336,-30.128956623681134,1.9755409219191051,-7.692307692307699,-100.0,0.0,0.0,0.7042253521126767,-0.8756567425569146,2021-08-02,Sungai Gombak,7.41,2.98,5.42,0.12,0.0,0.01,2.86,10.0,0.34,5.66
93,1.1188811188811199,-51.46541617819462,-5.926622765757282,7.692307692307699,-100.0,-100.0,0.0,0.0,-0.8756567425569146,2021-08-03,Sungai Gombak,7.23,2.07,5.0,0.14,0.0,0.0,2.84,10.0,0.33,5.66
94,0.13986013986013687,844.6658851113714,1307.1495766698026,-15.384615384615389,-45.45454545454546,100.0,50.0,-3.521126760563368,7.880910683012263,2021-08-04,Sungai Gombak,7.16,40.29,74.79,0.11,0.03,0.02,2.74,15.0,0.33,6.16
95,1.3986013986013937,5.509964830011709,9.689557855127012,7.692307692307699,-9.090909090909086,-100.0,0.0,-3.521126760563368,-2.977232924693519,2021-08-05,Sungai Gombak,7.25,4.5,5.83,0.14,0.05,0.0,2.74,10.0,0.33,5.54
96,0.27972027972027375,-30.59788980070341,-5.926622765757282,-23.076923076923077,281.8181818181818,-100.0,0.0,3.521126760563384,4.5534150612959685,2021-08-06,Sungai Gombak,7.17,2.96,5.0,0.1,0.21,0.0,2.94,10.0,0.33,5.97
97,1.3986013986013937,-43.96248534583822,-5.926622765757282,-7.692307692307699,-100.0,-100.0,0.0,-8.098591549295776,3.852889667250434,2021-08-07,Sungai Gombak,7.25,2.39,5.0,0.12,0.0,0.0,2.61,10.0,0.32,5.93
98,2.3776223776223766,-46.776084407971865,-5.926622765757282,-38.46153846153847,-100.0,0.0,0.0,5.281690140845083,-3.1523642732048986,2021-08-08,Sungai Gombak,7.32,2.27,5.0,0.08,0.0,0.01,2.99,10.0,0.36,5.53
99,0.5594405594405599,-52.87221570926144,-5.926622765757282,-23.076923076923077,-81.81818181818181,0.0,0.0,6.69014084507042,1.0507880910682945,2021-08-09,Sungai Gombak,7.19,2.01,5.0,0.1,0.01,0.01,3.03,10.0,0.35,5.77
100,1.5384615384615303,135.40445486518166,276.29350893697085,146.15384615384613,-100.0,900.0,10.0,4.929577464788737,2.802101576182139,2021-08-10,Sungai Gombak,7.26,10.04,20.0,0.32,0.0,0.1,2.98,11.0,0.32,5.87
101,-0.419580419580423,1386.7526377491204,2200.8466603951083,392.30769230769226,-100.0,4200.0,28.300000000000004,4.929577464788737,3.1523642732048986,2021-08-11,Sungai Gombak,7.12,63.41,122.29,0.64,0.0,0.43,2.98,12.83,0.35,5.89
102,2.3776223776223766,54.279015240328235,119.56726246472252,30.769230769230777,463.6363636363637,100.0,6.699999999999999,-7.746478873239428,-10.858143607705781,2021-08-12,Sungai Gombak,7.32,6.58,11.67,0.17,0.31,0.02,2.62,10.67,0.37,5.09
103,0.13986013986013687,-18.171160609613136,-5.926622765757282,7.692307692307699,-100.0,0.0,0.0,-0.7042253521126767,2.802101576182139,2021-08-13,Sungai Gombak,7.16,3.49,5.0,0.14,0.0,0.01,2.82,10.0,0.34,5.87
104,0.41958041958041065,-30.128956623681134,-5.926622765757282,-30.769230769230777,372.72727272727275,-100.0,0.0,1.4084507042253533,4.903677758318743,2021-08-14,Sungai Gombak,7.18,2.98,5.0,0.09,0.26,0.0,2.88,10.0,0.35,5.99
105,0.27972027972027375,469.5193434935521,789.7460018814677,92.3076923076923,63.636363636363626,0.0,16.7,-3.521126760563368,-4.028021015761813,2021-08-15,Sungai Gombak,7.17,24.29,47.29,0.25,0.09,0.01,2.74,11.67,0.31,5.48
106,0.13986013986013687,605.7444314185228,907.3377234242711,46.15384615384615,27.27272727272728,-100.0,11.7,0.35211267605634616,5.604203152364278,2021-08-16,Sungai Gombak,7.16,30.1,53.54,0.19,0.07,0.0,2.85,11.17,0.47,6.03
107,-0.5594405594405599,118.5228604923798,197.83631232361245,46.15384615384615,336.3636363636364,100.0,1.6999999999999995,4.5774647887324065,0.0,2021-08-17,Sungai Gombak,7.11,9.32,15.83,0.19,0.24,0.02,2.97,10.17,0.33,5.71
108,-0.13986013986014928,2873.5052754982407,4325.399811853245,92.3076923076923,390.90909090909093,1000.0,40.0,1.7605633802816996,4.203152364273208,2021-08-18,Sungai Gombak,7.14,126.82,235.21,0.25,0.27,0.11,2.89,14.0,0.34,5.95
109,-0.6993006993007091,149.00351699882762,190.12229539040456,15.384615384615378,100.0,199.99999999999994,0.0,-2.4647887323943607,0.8756567425569146,2021-08-19,Sungai Gombak,7.1,10.62,15.42,0.15,0.11,0.03,2.77,10.0,0.34,5.76
