,pH_avg_chpctm,Turbidity_avg_chpctm,Color_avg_chpctm,Iron_avg_chpctm,Ammonia_avg_chpctm,Manganese_avg_chpctm,Disinfectant_chpctm,Flouridation_chpctm,Coagulant_chpctm,pH Adjuster_chpctm,Date,wtp,pH_avg,Turbidity_avg,Color_avg,Iron_avg,Ammonia_avg,Manganese_avg,Disinfectant,Coagulant,Flouridation,pH Adjuster
195,2.8965517241379306,-60.30862233534838,-25.03259452411995,-52.75590551181103,-57.14285714285715,-48.148148148148145,28.412256267409486,19.999999999999996,-16.417910447761194,60.0,2021-03-15,Langat 2,7.46,24.95,5.75,0.6,0.03,0.07,4.61,28.0,0.6,8.0
196,1.9310344827586163,1.6385618835507494,23.859191655801826,-29.133858267716533,0.0,-11.11111111111112,37.88300835654597,0.0,-12.686567164179104,60.0,2021-03-16,Langat 2,7.39,63.89,9.5,0.9,0.07,0.12,4.95,29.25,0.5,8.0
197,3.0344827586206864,-59.79955456570156,-32.59452411994785,-57.48031496062992,-57.14285714285715,-40.74074074074075,30.919220055710316,10.000000000000009,-17.91044776119403,60.0,2021-03-17,Langat 2,7.47,25.27,5.17,0.54,0.03,0.08,4.7,27.5,0.55,8.0
198,3.172413793103454,-47.39102768055997,-3.259452411994785,-33.85826771653544,-28.571428571428577,-25.925925925925924,30.36211699164345,10.000000000000009,-13.432835820895523,60.0,2021-03-18,Langat 2,7.48,33.07,7.42,0.84,0.05,0.1,4.68,29.0,0.55,8.0
199,2.8965517241379306,-52.831689468660514,-19.556714471968707,-41.73228346456693,-57.14285714285715,-33.33333333333334,36.211699164345404,10.000000000000009,-13.432835820895523,40.0,2021-03-19,Langat 2,7.46,29.65,6.17,0.74,0.03,0.09,4.89,29.0,0.55,7.0
200,3.4482758620689653,-64.42888959592746,-32.59452411994785,-44.094488188976385,-57.14285714285715,-40.74074074074075,32.31197771587745,19.999999999999996,-16.537313432835816,60.0,2021-03-20,Langat 2,7.5,22.36,5.17,0.71,0.03,0.08,4.75,27.96,0.6,8.0
201,3.0344827586206864,-63.569837734648424,-32.59452411994785,-40.15748031496063,-57.14285714285715,-33.33333333333334,24.791086350974947,13.99999999999999,-16.417910447761194,60.0,2021-03-21,Langat 2,7.47,22.9,5.17,0.76,0.03,0.09,4.48,28.0,0.57,8.0
202,3.586206896551721,-67.14922048997774,-45.632333767926994,-49.60629921259843,-57.14285714285715,-48.148148148148145,21.44846796657383,10.000000000000009,-16.417910447761194,50.0,2021-03-22,Langat 2,7.51,20.65,4.17,0.64,0.03,0.07,4.36,28.0,0.55,7.5
203,3.4482758620689653,-64.93795736557429,-39.113428943937414,-35.43307086614173,-57.14285714285715,-40.74074074074075,20.891364902506965,15.999999999999993,-16.417910447761194,60.0,2021-03-23,Langat 2,7.5,22.04,4.67,0.82,0.03,0.08,4.34,28.0,0.58,8.0
204,3.724137931034477,-65.12885777919185,-35.853976531942635,-35.43307086614173,128.57142857142856,-18.518518518518523,29.52646239554319,15.999999999999993,-16.149253731343283,50.0,2021-03-24,Langat 2,7.52,21.92,4.92,0.82,0.16,0.11,4.65,28.09,0.58,7.5
205,3.31034482758621,-66.38561883550749,-30.378096479791395,-33.85826771653544,285.7142857142857,-33.33333333333334,24.23398328690808,4.0000000000000036,-16.417910447761194,60.0,2021-03-25,Langat 2,7.49,21.13,5.34,0.84,0.27,0.09,4.46,28.0,0.52,8.0
206,4.000000000000001,115.76519249125039,56.45371577574968,20.47244094488189,257.1428571428571,107.40740740740742,31.197771587743738,-14.000000000000002,-8.089552238805972,45.0,2021-03-26,Langat 2,7.54,135.63,12.0,1.53,0.25,0.28,4.71,30.79,0.43,7.25
