WTP,TestDate,RawWaterTotalViolation,wqc_raw_total_min,wqc_raw_total_avg,wqc_raw_total_max
Langat 2,17/2/21,Manganese (Mn),0,0,0
Langat 2,18/2/21,Turbidity,0,0,0
Langat 2,18/2/21,Color,0,0,0
Langat 2,18/2/21,pH,0,0,0
Langat 2,18/2/21,Ammonia (NH4),0,0,0
Langat 2,18/2/21,Ferum/Iron (Fe),0,0,0
Langat 2,18/2/21,Manganese (Mn),0,0,0
Langat 2,19/2/21,Turbidity,0,0,0
Langat 2,19/2/21,Color,0,0,0
Langat 2,19/2/21,pH,0,0,0
Langat 2,19/2/21,Ammonia (NH4),0,0,0
Langat 2,19/2/21,Ferum/Iron (Fe),0,0,0
Langat 2,19/2/21,Manganese (Mn),0,0,0
Langat 2,20/2/21,Turbidity,0,0,0
Langat 2,20/2/21,Color,0,0,0
Langat 2,20/2/21,pH,0,0,0
Langat 2,20/2/21,Ammonia (NH4),0,0,0
Langat 2,20/2/21,Ferum/Iron (Fe),0,0,0
Langat 2,20/2/21,Manganese (Mn),0,0,0
Langat 2,21/2/21,Turbidity,0,0,0
Langat 2,21/2/21,Color,0,0,0
Langat 2,21/2/21,pH,0,0,0
Langat 2,21/2/21,Ammonia (NH4),0,0,0
Langat 2,21/2/21,Ferum/Iron (Fe),0,0,0
Langat 2,21/2/21,Manganese (Mn),0,0,0
Langat 2,22/2/21,Turbidity,0,0,0
Langat 2,22/2/21,Color,0,0,0
Langat 2,22/2/21,pH,0,0,0
Langat 2,22/2/21,Ammonia (NH4),0,0,0
Langat 2,22/2/21,Ferum/Iron (Fe),0,0,0
Langat 2,22/2/21,Manganese (Mn),0,0,0
Langat 2,23/2/21,Turbidity,0,0,0
Langat 2,23/2/21,Color,0,0,0
Langat 2,23/2/21,pH,0,0,0
Langat 2,23/2/21,Ammonia (NH4),0,0,0
Langat 2,23/2/21,Ferum/Iron (Fe),0,0,0
Langat 2,23/2/21,Manganese (Mn),0,0,0
Langat 2,24/2/21,Turbidity,0,0,0
Langat 2,24/2/21,Color,0,0,0
Langat 2,24/2/21,pH,0,0,0
Langat 2,24/2/21,Ammonia (NH4),0,0,0
Langat 2,24/2/21,Ferum/Iron (Fe),0,0,0
Langat 2,24/2/21,Manganese (Mn),0,0,0
Langat 2,25/2/21,Turbidity,0,0,0
Langat 2,25/2/21,Color,0,0,0
